player_id,player_name,position,PP_TOI_min,CNFI_n,CNFI_per60,CNFI_lo95,CNFI_hi95,MNFI_n,MNFI_per60,MNFI_lo95,MNFI_hi95,total_n,total_per60,total_lo95,total_hi95,P1a_weighted,rank
8477429,Andrew Copp,C,712.45,235,19.7909,17.7905,21.9257,230,19.3698,17.3828,21.4952,465,39.1606,37.0434,41.2288,3.4716,315
8477015,Connor Brown,R,466.07,158,20.3404,17.8528,22.9918,125,16.0921,13.8017,18.6145,283,36.4326,33.7351,39.0352,3.4712,316
8477425,Miles Wood,L,226.4,78,20.6714,17.1722,24.5543,63,16.6961,13.4623,20.4328,141,37.3675,33.5498,41.069,3.4508,317
8482157,Will Cuylle,L,258.27,92,21.3733,18.0382,25.005,75,17.4239,14.3209,20.9313,167,38.7971,35.2326,42.1825,3.4383,318
8475164,Jakob Silfverberg,R,431.62,127,17.6546,15.1792,20.3165,159,22.1029,19.4355,24.8707,286,39.7575,36.9706,42.3024,3.4367,319
8476981,Josh Anderson,R,517.97,171,19.8082,17.46,22.304,172,19.9241,17.5714,22.4225,343,39.7323,37.2222,42.094,3.4059,320
8477839,Conor Sheary,L,344.48,106,18.4624,15.7013,21.5297,125,21.7717,18.8588,24.927,231,40.2342,37.2134,43.1407,3.3666,321
8478046,Danton Heinen,L,321.57,104,19.405,16.4551,22.5531,90,16.7928,13.9984,19.8539,194,36.1978,32.8875,39.2657,3.3486,322
8481535,Nils Hoglander,L,194.67,50,15.411,12.0145,19.3195,60,18.4932,14.8289,22.54,110,33.9041,29.6357,37.908,3.34,323
8481032,Paul Cotter,C,167.25,42,15.0673,11.507,19.3431,59,21.1659,17.0904,25.7007,101,36.2332,31.745,40.547,3.3283,324
8473473,Milan Lucic,L,141.52,36,15.2632,11.3467,19.8549,56,23.7428,19.0669,28.5909,92,39.006,33.9825,43.2965,3.2976,325
8483489,Fraser Minten,C,108.57,34,18.7903,13.9566,24.2429,25,13.8164,9.6273,19.0013,59,32.6067,26.8757,37.9098,3.2842,326
8475714,Calle Jarnkrok,C,436.3,130,17.8776,15.4284,20.563,152,20.903,18.3235,23.67,282,38.7807,36.0492,41.4117,3.2707,327
8476329,Travis Boyd,C,309.42,94,18.2278,15.3344,21.459,89,17.2583,14.4228,20.4527,183,35.4861,32.198,38.7341,3.2682,328
8482092,Ridly Greig,C,372.43,102,16.4325,13.8805,19.2997,128,20.6211,17.8574,23.6242,230,37.0536,34.0764,39.9721,3.2438,329
8478104,Sammy Blais,L,105.03,30,17.1374,12.4842,22.7091,35,19.9937,15.0275,25.6784,65,37.1311,31.4109,42.3706,3.2102,330
8476871,Tanner Pearson,L,292.87,72,14.7507,11.9962,17.8867,93,19.053,16.0059,22.3664,165,33.8038,30.3535,37.1252,3.1879,331
8481617,Vasily Podkolzin,R,219.23,62,16.9682,13.6545,20.7668,65,17.7893,14.4133,21.6235,127,34.7575,30.8227,38.6011,3.1756,332
8476480,Vladislav Namestnikov,C,486.75,140,17.2573,14.9438,19.7527,150,18.49,16.1184,21.0229,290,35.7473,33.0785,38.2897,3.166,333
8477454,Adam Erne,L,186.03,63,20.3189,16.4742,24.5626,34,10.9658,8.0316,14.6741,97,31.2847,27.0005,35.5279,3.1628,334
8480185,Eetu Luostarinen,C,651.2,197,18.1511,16.1139,20.3385,149,13.7285,11.8951,15.7612,346,31.8796,29.5851,34.1716,3.1062,335
8480748,Kiefer Sherwood,L,282.25,76,16.1559,13.2642,19.448,73,15.5182,12.6735,18.7793,149,31.674,28.2069,35.1516,3.0971,336
8477989,Christian Dvorak,C,564.28,151,16.0558,13.9709,18.3453,159,16.9064,14.7812,19.2256,310,32.9622,30.5031,35.414,3.0716,337
8478057,Dakota Joshua,C,265.27,72,16.2855,13.3011,19.6941,58,13.1189,10.3977,16.3485,130,29.4044,25.8565,33.0276,3.0565,338
8476925,Colton Sissons,C,678.27,183,16.1883,14.2717,18.2732,178,15.746,13.8492,17.8158,361,31.9343,29.6888,34.183,3.047,339
8476399,Blake Coleman,C,569.23,171,18.0242,15.8577,20.3661,133,14.0189,12.0495,16.2139,304,32.0431,29.5914,34.4935,3.0354,340
8475760,Nick Bjugstad,C,430.88,122,16.9884,14.5556,19.6419,120,16.7099,14.2923,19.3533,242,33.6982,30.858,36.4551,3.0312,341
8479365,Trent Frederic,C,284.03,89,18.8006,15.7335,22.1711,53,11.1959,8.7359,14.1603,142,29.9965,26.5342,33.4658,3.0131,342
8476919,Chris Tierney,C,149.68,38,15.2322,11.4294,19.7097,44,17.6372,13.5818,22.2375,82,32.8694,28.0096,37.4506,3.0027,343
8478434,Keegan Kolesar,R,249.5,72,17.3146,14.1245,20.8205,54,12.986,10.1695,16.2663,126,30.3006,26.5459,33.9268,3.0012,344
8474009,Nick Bonino,C,355.43,74,12.4918,10.1657,15.223,126,21.2698,18.417,24.3609,200,33.7616,30.6828,36.8414,2.9881,345
8475287,Erik Haula,L,612.03,164,16.0776,14.0646,18.2659,166,16.2736,14.2515,18.4688,330,32.3512,29.9761,34.7004,2.9862,346
8480802,Ryan McLeod,C,622.55,179,17.2516,15.1904,19.4443,157,15.1313,13.1702,17.2529,336,32.3829,30.0038,34.6864,2.9589,347
8474709,Matt Martin,L,110.17,28,15.2496,10.9428,20.5966,25,13.6157,9.5367,18.8404,53,28.8654,23.4385,34.4533,2.9431,348
8480220,Noah Cates,L,468.53,121,15.4952,13.2285,17.9669,153,19.5931,17.1213,22.1952,274,35.0882,32.3465,37.678,2.942,349
8477979,Nicolas Aube-Kubel,R,102.85,28,16.3345,11.7172,21.8886,21,12.2509,8.2438,17.4998,49,28.5853,22.9139,34.2782,2.9224,350
8478474,Lawson Crouse,L,706.95,188,15.9559,14.0804,17.9809,192,16.2954,14.4051,18.3315,380,32.2512,30.0375,34.436,2.8914,351
8480459,Pius Suter,C,623.23,159,15.3073,13.3532,17.4528,162,15.5961,13.6279,17.7524,321,30.9034,28.5619,33.2568,2.8895,352
8477919,Frederick Gaudreau,C,677.73,190,16.8208,14.8644,18.9125,179,15.8469,13.9336,17.9073,369,32.6677,30.3969,34.883,2.8866,353
8481601,Simon Holmstrom,R,315.3,76,14.4624,11.8392,17.4873,87,16.5557,13.7841,19.6823,163,31.0181,27.744,34.326,2.8846,354
8482705,Cole Sillinger,C,470.47,121,15.4315,13.1998,17.9298,131,16.7068,14.4063,19.2557,252,32.1383,29.4584,34.8468,2.8709,355
8479992,Michael Rasmussen,C,478.47,122,15.2989,13.0922,17.7696,120,15.0481,12.8557,17.508,242,30.3469,27.6951,33.0521,2.8699,356
8479368,Max Jones,L,107.28,27,15.1002,10.7762,20.5342,33,18.4558,13.729,24.0772,60,33.556,27.9734,39.0636,2.8458,357
8482775,Oliver Kapanen,C,114.27,29,15.2275,11.0011,20.486,33,17.3279,12.8499,22.7105,62,32.5554,27.1494,37.9422,2.8425,358
8481522,Peyton Krebs,C,382.0,81,12.7225,10.4413,15.3477,141,22.1466,19.3347,25.1149,222,34.8691,31.8665,37.7748,2.8216,359
8473449,Kyle Okposo,R,362.72,75,12.4064,10.0883,15.0738,126,20.8427,17.998,23.847,201,33.2491,30.137,36.2418,2.8126,360
8474040,Sam Gagner,C,196.65,49,14.9504,11.6136,18.8109,56,17.0862,13.5523,21.0546,105,32.0366,27.8016,36.082,2.8014,361
8476392,Adam Lowry,C,623.5,140,13.4723,11.6022,15.5232,158,15.2045,13.24,17.3258,298,28.6768,26.3178,31.0064,2.7111,362
8479335,Rasmus Asplund,C,139.87,22,9.4376,6.3674,13.5886,50,21.449,16.9536,26.3614,72,30.8866,25.9335,35.735,2.6131,363
8476872,Scott Laughton,C,579.4,157,16.2582,14.1925,18.5273,124,12.8409,10.9612,14.9643,281,29.0991,26.6904,31.5595,2.5874,364
8481624,Ilya Mikheyev,R,475.67,105,13.2446,11.1394,15.5996,102,12.8662,10.7873,15.2015,207,26.1107,23.4621,28.7853,2.5682,365
8475220,Marcus Foligno,L,499.92,120,14.4024,12.2782,16.7597,104,12.4821,10.4829,14.7442,224,26.8845,24.2983,29.5093,2.5426,366
8477290,Michael Raffl,L,104.45,22,12.6376,8.6431,17.9746,15,8.6166,5.3637,13.4648,37,21.2542,16.2242,27.0847,2.4697,367
8482177,Marat Khusnutdinov,C,146.53,37,15.1501,11.3086,19.6543,28,11.465,8.112,15.6911,65,26.6151,21.8627,31.3753,2.4287,368
8474189,Lars Eller,C,517.78,122,14.1372,12.0606,16.4356,104,12.0514,10.1121,14.2449,226,26.1886,23.6526,28.7589,2.4283,369
8478421,A.J. Greer,L,168.03,44,15.7112,12.0764,19.9909,22,7.8556,5.2856,11.4187,66,23.5668,19.3315,28.0988,2.3759,370
8481093,Rafael Harvey-Pinard,L,119.73,24,12.0267,8.2946,16.8221,27,13.5301,9.5694,18.4542,51,25.5568,20.4137,30.8654,2.3567,371
8478891,Mason Appleton,C,365.62,77,12.6362,10.3046,15.3023,63,10.3387,8.2148,12.8496,140,22.9749,20.0512,25.9969,2.3556,372
8480074,Alexandre Texier,C,224.62,45,12.0205,9.178,15.4264,38,10.1506,7.5353,13.3984,83,22.1711,18.5121,26.0187,2.3414,373
8480003,Jesper Boqvist,C,262.93,56,12.7789,10.0661,15.9812,45,10.2688,7.8242,13.2763,101,23.0477,19.6392,26.6448,2.3394,374
8479351,Sam Steel,C,417.12,94,13.5214,11.2755,16.0757,73,10.5007,8.4958,12.8673,167,24.0221,21.2738,26.8927,2.3138,375
8473533,Jordan Staal,C,553.9,116,12.5654,10.6538,14.7127,116,12.5654,10.6538,14.7127,232,25.1309,22.7032,27.6166,2.3027,376
8478043,Sam Lafferty,C,292.77,54,11.0668,8.6453,13.961,60,12.2965,9.752,15.2799,114,23.3633,20.1019,26.7597,2.2908,377
8476918,Jimmy Vesey,L,278.6,66,14.2139,11.4289,17.3876,44,9.476,7.1775,12.3051,110,23.6899,20.3238,27.1604,2.2634,378
8479393,Noah Gregor,C,251.05,46,10.9938,8.4181,14.1469,61,14.5788,11.6459,17.9823,107,25.5726,22.0006,29.2881,2.2535,379
8479336,Carl Grundstrom,R,170.8,40,14.0515,10.6047,18.1671,24,8.4309,5.7698,12.0206,64,22.4824,18.3147,26.9291,2.2496,380
8476826,Yanni Gourde,C,666.87,127,11.4266,9.7448,13.3165,146,13.1361,11.3501,15.1099,273,24.5626,22.3561,26.8217,2.2311,381
8479661,Tanner Jeannot,L,413.22,86,12.4874,10.3109,14.9996,72,10.4546,8.4474,12.8329,158,22.942,20.2187,25.8191,2.2311,381
8478067,Oskar Lindblom,L,154.05,30,11.6845,8.4001,15.8679,33,12.853,9.4109,17.1378,63,24.5375,20.0741,29.2823,2.2287,383
8477573,Nathan Walker,L,171.53,32,11.1932,8.0988,15.0499,27,9.4442,6.6109,13.1256,59,20.6374,16.5721,25.0022,2.2267,384
8477021,Alexander Kerfoot,C,604.95,107,10.6124,8.9113,12.5565,152,15.0756,13.0993,17.2378,259,25.6881,23.3548,28.0716,2.2223,385
8479066,Ryan Lomberg,L,209.73,42,12.0153,9.0904,15.5564,30,8.5823,6.1161,11.7967,72,20.5976,16.9198,24.5618,2.1826,386
8480029,Alex Formenton,L,138.38,34,14.7417,10.92,19.4695,20,8.6716,5.7491,12.7962,54,23.4132,18.8326,28.4772,2.1801,387
8476469,Joel Armia,R,490.2,93,11.3831,9.4523,13.6128,94,11.5055,9.5654,13.7427,187,22.8886,20.3819,25.5245,2.127,388
8484911,Collin Graf,R,149.18,31,12.4679,9.0373,16.8097,32,12.8701,9.3861,17.246,63,25.338,20.7849,30.1861,2.1246,389
8474683,Derek Grant,C,203.05,37,10.9333,8.1134,14.4666,41,12.1152,9.1508,15.7499,78,23.0485,19.2037,27.1626,2.1118,390
8479316,Luke Kunin,C,470.23,80,10.2077,8.3365,12.4099,103,13.1424,11.0466,15.5246,183,23.3501,20.7807,26.0503,2.1094,391
8479941,Justin Danforth,R,214.33,41,11.4774,8.669,14.9743,46,12.8771,9.9119,16.4857,87,24.3546,20.5765,28.4063,2.0993,392
8476889,Radek Faksa,C,410.1,80,11.7045,9.5799,14.1743,51,7.4616,5.7534,9.5919,131,19.1661,16.5739,21.9687,2.0847,393
8478424,Jansen Harkins,C,127.33,19,8.9529,5.875,13.3123,24,11.3089,7.8245,15.9485,43,20.2618,15.7258,25.4729,2.0569,394
8475820,Joonas Donskoi,R,139.58,23,9.8866,6.7223,14.068,32,13.7552,10.0089,18.2895,55,23.6418,18.9512,28.535,2.054,395
8482055,Drew O'Connor,L,300.65,65,12.9719,10.3918,15.9514,32,6.3862,4.579,8.7738,97,19.3581,16.3193,22.6206,2.0259,396
8479415,Michael McLeod,C,222.22,40,10.8003,8.112,14.1625,35,9.4502,6.9358,12.6819,75,20.2505,16.7309,24.1407,1.9975,397
8476624,Barclay Goodrow,C,541.97,113,12.51,10.5839,14.6808,69,7.6388,6.1106,9.4809,182,20.1488,17.8388,22.5951,1.9943,398
8477070,Liam O'Brien,C,151.52,28,11.0879,7.8381,15.2013,26,10.2959,7.1692,14.3302,54,21.3838,17.0163,26.0434,1.9841,399
8480813,Joe Veleno,C,361.85,68,11.2754,9.0579,13.8769,77,12.7677,10.4209,15.466,145,24.0431,21.0824,27.1092,1.9712,400
8476915,Jujhar Khaira,L,111.65,22,11.8227,8.0069,16.7726,21,11.2853,7.562,16.1816,43,23.1079,17.9477,28.5856,1.9658,401
8479353,Brett Howden,C,279.67,50,10.7271,8.2892,13.6614,41,8.7962,6.5884,11.5572,91,19.5232,16.3697,22.9146,1.9634,402
8481641,Joel Kiviranta,L,263.85,55,12.5071,9.822,15.68,26,5.9125,4.0858,8.4234,81,18.4196,15.2573,21.8934,1.9549,403
8477508,Curtis Lazar,C,261.57,48,11.0106,8.4634,14.0706,25,5.7347,3.9281,8.2239,73,16.7453,13.6702,20.1488,1.9446,404
8477450,Jason Dickinson,C,471.17,87,11.0789,9.136,13.3357,73,9.2961,7.5066,11.4271,160,20.375,17.9028,23.0171,1.8913,405
8475855,Jesper Fast,R,291.72,50,10.284,7.9418,13.1185,49,10.0783,7.7592,12.8954,99,20.3622,17.2288,23.7069,1.8901,406
8480995,Pontus Holmberg,R,180.38,28,9.3135,6.5922,12.9382,34,11.3092,8.3061,15.1406,62,20.6227,16.7356,24.9878,1.8894,407
8480355,Mark Kastelic,C,169.03,35,12.4236,9.1709,16.4624,24,8.519,5.8394,12.1568,59,20.9426,16.8792,25.4167,1.8715,408
8481656,Aliaksei Protas,C,333.4,58,10.4379,8.2331,13.1138,45,8.0984,6.153,10.5625,103,18.5363,15.7245,21.6536,1.8343,409
8479671,Mathieu Olivier,R,193.08,33,10.2546,7.4651,13.8236,27,8.3902,5.8775,11.7534,60,18.6448,14.9883,22.7603,1.8315,410
8478146,Matthew Highmore,C,104.9,15,8.5796,5.3114,13.3441,15,8.5796,5.3114,13.3441,30,17.1592,12.4842,22.7091,1.8093,411
8478585,Derek Ryan,C,272.58,55,12.1064,9.4907,15.1823,28,6.1633,4.315,8.6545,83,18.2696,15.1496,21.6602,1.8085,412
8478508,Yakov Trenin,C,517.17,88,10.2095,8.4166,12.3008,60,6.961,5.474,8.7923,148,17.1705,14.9395,19.6017,1.799,413
8476927,Teddy Blueger,C,409.93,70,10.2456,8.2444,12.6102,36,5.2691,3.8458,7.1499,106,15.5147,13.1121,18.1813,1.7823,414
8477406,Mattias Janmark,C,368.83,76,12.3633,10.0698,15.0092,35,5.6936,4.1395,7.7436,111,18.0569,15.3761,20.9678,1.7819,415
8481043,Cole Koepke,L,102.77,18,10.5092,6.8099,15.5643,12,7.0062,4.0749,11.5604,30,17.5154,12.7373,23.1148,1.7622,416
8480845,Rasmus Kupari,C,186.53,37,11.9014,8.8256,15.6475,19,6.1115,3.9609,9.194,56,18.0129,14.3036,22.1167,1.7586,417
8477996,Juho Lammikko,C,109.72,15,8.2029,5.0646,12.7715,14,7.6561,4.6409,12.1411,29,15.859,11.4169,21.1766,1.7257,418
8480289,Morgan Barron,C,310.05,49,9.4823,7.3004,12.1696,41,7.9342,5.9406,10.4706,90,17.4165,14.5563,20.5904,1.7232,419
8479315,Joey Anderson,R,100.53,16,9.5491,5.9956,14.5163,9,5.3714,2.8553,9.6444,25,14.9204,10.4188,20.3943,1.7219,420
8481789,Tye Kartye,L,124.3,21,10.1368,6.8111,14.7037,15,7.2405,4.4817,11.4012,36,17.3773,13.0612,22.5336,1.7173,421
8479383,Boris Katchouk,L,147.77,22,8.933,6.0156,12.889,22,8.933,6.0156,12.889,44,17.866,13.7726,22.5185,1.7151,422
8480068,Ryan Poehling,C,405.97,69,10.1979,8.193,12.5723,59,8.7199,6.8618,10.9756,128,18.9178,16.3192,21.7211,1.7127,423
8480144,David Kampf,C,502.28,70,8.3618,6.7121,10.3496,77,9.198,7.4703,11.252,147,17.5598,15.2828,20.0454,1.6813,424
8478413,Jordan Greenway,L,376.32,61,9.7259,7.7051,12.173,66,10.5231,8.4249,13.0327,127,20.2489,17.5089,23.2199,1.6505,425
8476921,Jordan Martinook,L,419.43,72,10.2996,8.3243,12.654,40,5.722,4.2535,7.6434,112,16.0216,13.6309,18.6992,1.5844,426
8478432,Christian Fischer,R,313.2,55,10.5364,8.2536,13.3045,37,7.0881,5.2194,9.5214,92,17.6245,14.7722,20.7992,1.5831,427
8473504,Cal Clutterbuck,R,229.4,37,9.6774,7.1731,12.8856,19,4.9695,3.2255,7.5565,56,14.6469,11.6032,18.2475,1.5777,428
8476822,Luke Glendening,C,421.23,63,8.9736,7.1246,11.2128,34,4.8429,3.502,6.6442,97,13.8166,11.5635,16.3775,1.5757,429
8479944,Zachary Aston-Reese,C,223.13,29,7.798,5.5256,10.8317,28,7.5291,5.299,10.5292,57,15.3272,12.1697,18.9996,1.5715,430
8476873,Mark Jankowski,L,237.27,39,9.8623,7.3665,13.0224,22,5.5634,3.726,8.1926,61,15.4257,12.3542,18.9963,1.5621,431
8480840,Oskar Bäck,C,151.03,24,9.5343,6.5517,13.5366,12,4.7672,2.7625,8.0259,36,14.3015,10.6482,18.7399,1.5543,432
8478472,Mathieu Joseph,R,414.75,54,7.8119,6.0669,9.9547,63,9.1139,7.2292,11.3709,117,16.9259,14.4474,19.6239,1.5496,433
8481477,Nico Sturm,C,419.33,65,9.3005,7.4169,11.5748,49,7.0111,5.3759,9.0752,114,16.3116,13.9007,18.997,1.5455,434
8475842,Sam Carrick,C,336.87,50,8.9056,6.8632,11.4166,39,6.9464,5.1493,9.2577,89,15.852,13.1925,18.8179,1.5216,435
