player_id,position,toi_total_sec,toi_ES_sec,toi_PP_sec,toi_PK_sec,toi_total_min
8480037,F,10203.0,9435.0,545.0,223.0,170.05
8480039,F,388664.0,321319.0,43607.0,23738.0,6477.73
8480041,D,1933.0,1805.0,128.0,0.0,32.22
8480042,G,3599.0,2767.0,613.0,219.0,59.98
8480043,D,298068.0,255831.0,27072.0,15165.0,4967.8
8480045,G,595181.0,505449.0,61648.0,28084.0,9919.68
8480049,D,272525.0,239492.0,22152.0,10881.0,4542.08
8480051,G,151290.0,125936.0,15434.0,9920.0,2521.5
8480053,F,15030.0,13815.0,827.0,388.0,250.5
8480054,D,863.0,806.0,57.0,0.0,14.38
8480056,D,16863.0,14484.0,1391.0,988.0,281.05
8480058,D,175671.0,159618.0,10628.0,5425.0,2927.85
8480060,F,23491.0,19736.0,2277.0,1478.0,391.52
8480064,F,228649.0,184678.0,29045.0,14926.0,3810.82
8480068,F,243412.0,204772.0,24358.0,14282.0,4056.87
8480069,D,506593.0,412380.0,64637.0,29576.0,8443.22
8480070,D,64040.0,56418.0,4608.0,3014.0,1067.33
8480071,D,30655.0,27175.0,2356.0,1124.0,510.92
8480072,F,13255.0,11530.0,1143.0,582.0,220.92
8480073,D,234138.0,197413.0,23452.0,13273.0,3902.3
8480074,F,149740.0,128860.0,13477.0,7403.0,2495.67
8480075,D,5974.0,5539.0,286.0,149.0,99.57
8480078,F,181419.0,155256.0,17669.0,8494.0,3023.65
8480083,F,562.0,441.0,121.0,0.0,9.37
8480084,D,59931.0,56072.0,2755.0,1104.0,998.85
8480087,F,306.0,306.0,0.0,0.0,5.1
8480113,F,327636.0,269975.0,36726.0,20935.0,5460.6
8480144,F,275570.0,230583.0,30137.0,14850.0,4592.83
8480145,D,440605.0,366599.0,48193.0,25813.0,7343.42
8480157,D,66996.0,60484.0,4256.0,2256.0,1116.6
8480160,D,67165.0,60614.0,4277.0,2274.0,1119.42
8480172,D,268081.0,233828.0,22764.0,11489.0,4468.02
8480184,D,134692.0,122520.0,8000.0,4172.0,2244.87
8480185,F,341018.0,280307.0,39072.0,21639.0,5683.63
8480188,F,275010.0,239064.0,23162.0,12784.0,4583.5
8480191,G,4318.0,3679.0,315.0,324.0,71.97
8480192,D,263443.0,228325.0,22740.0,12378.0,4390.72
8480193,G,285857.0,243443.0,28198.0,14216.0,4764.28
8480196,D,224787.0,199933.0,16369.0,8485.0,3746.45
8480199,G,4795.0,3992.0,490.0,313.0,79.92
8480205,F,109969.0,96267.0,8543.0,5159.0,1832.82
8480208,F,364716.0,305116.0,39755.0,19845.0,6078.6
8480216,F,60154.0,53354.0,4432.0,2368.0,1002.57
8480220,F,268553.0,222844.0,28112.0,17597.0,4475.88
8480222,D,165694.0,146754.0,12274.0,6666.0,2761.57
8480226,F,25291.0,23533.0,965.0,793.0,421.52
8480231,D,6537.0,5423.0,619.0,495.0,108.95
8480238,G,25866.0,22261.0,2384.0,1221.0,431.1
8480242,F,3120.0,2670.0,151.0,299.0,52.0
8480245,F,30936.0,28399.0,1354.0,1183.0,515.6
8480246,D,260312.0,238299.0,15121.0,6892.0,4338.53
8480252,F,32535.0,27455.0,2863.0,2217.0,542.25
8480259,F,22707.0,21485.0,823.0,399.0,378.45
8480263,G,7132.0,6127.0,621.0,384.0,118.87
8480267,F,8039.0,7890.0,80.0,69.0,133.98
8480274,D,123.0,123.0,0.0,0.0,2.05
8480275,F,573.0,522.0,0.0,51.0,9.55
8480280,G,714490.0,596927.0,76137.0,41426.0,11908.17
8480281,F,217441.0,191376.0,17784.0,8281.0,3624.02
8480289,F,196917.0,169790.0,18603.0,8524.0,3281.95
8480291,F,5594.0,4795.0,436.0,363.0,93.23
8480292,F,22244.0,21281.0,664.0,299.0,370.73
8480293,D,3599.0,3308.0,173.0,118.0,59.98
8480304,F,2357.0,2113.0,164.0,80.0,39.28
8480306,D,25209.0,23144.0,1290.0,775.0,420.15
8480313,G,636338.0,541622.0,61389.0,33327.0,10605.63
8480326,F,52406.0,41965.0,6961.0,3480.0,873.43
8480328,F,3409.0,2987.0,216.0,206.0,56.82
8480336,D,305056.0,263646.0,26240.0,15170.0,5084.27
8480355,F,147113.0,132506.0,10142.0,4465.0,2451.88
8480373,G,4218.0,3583.0,576.0,59.0,70.3
8480382,G,692505.0,585284.0,72932.0,34289.0,11541.75
8480384,F,3959.0,3844.0,69.0,46.0,65.98
8480420,G,87349.0,71901.0,10658.0,4790.0,1455.82
8480426,D,50792.0,44934.0,4065.0,1793.0,846.53
8480434,D,340486.0,281965.0,37484.0,21037.0,5674.77
8480439,D,4657.0,4317.0,184.0,156.0,77.62
8480441,F,16435.0,15156.0,1038.0,241.0,273.92
8480443,F,9382.0,9066.0,275.0,41.0,156.37
8480448,F,212613.0,177203.0,22756.0,12654.0,3543.55
8480459,F,330311.0,271593.0,37394.0,21324.0,5505.18
8480466,D,820.0,683.0,137.0,0.0,13.67
8480467,D,11060.0,10306.0,634.0,120.0,184.33
8480468,F,20113.0,18474.0,1158.0,481.0,335.22
8480591,G,1156.0,925.0,174.0,57.0,19.27
8480727,D,323943.0,288561.0,22686.0,12696.0,5399.05
8480748,F,192918.0,166174.0,16935.0,9809.0,3215.3
8480762,F,235385.0,205847.0,18756.0,10782.0,3923.08
8480776,F,6400.0,6013.0,196.0,191.0,106.67
8480789,F,126731.0,112534.0,8984.0,5213.0,2112.18
8480796,D,399766.0,349700.0,33110.0,16956.0,6662.77
8480797,F,350992.0,295168.0,34535.0,21289.0,5849.87
8480798,F,269105.0,227805.0,26025.0,15275.0,4485.08
8480800,D,521058.0,435309.0,56719.0,29030.0,8684.3
8480801,F,393204.0,323955.0,46185.0,23064.0,6553.4
8480802,F,301330.0,245736.0,37353.0,18241.0,5022.17
8480803,D,479882.0,403051.0,52839.0,23992.0,7998.03
8480806,F,260332.0,218408.0,27853.0,14071.0,4338.87
8480807,D,308675.0,268872.0,26425.0,13378.0,5144.58
8480813,F,259220.0,226832.0,21711.0,10677.0,4320.33
8480814,D,739.0,709.0,30.0,0.0,12.32
8480817,D,459427.0,396741.0,39873.0,22813.0,7657.12
8480819,G,4569.0,4093.0,233.0,243.0,76.15
8480820,D,1195.0,1006.0,189.0,0.0,19.92
8480821,F,143512.0,125142.0,12193.0,6177.0,2391.87
8480822,F,25607.0,21821.0,2192.0,1594.0,426.78
8480823,D,70754.0,65319.0,3373.0,2062.0,1179.23
8480825,F,10429.0,9699.0,433.0,297.0,173.82
8480828,D,13601.0,12471.0,861.0,269.0,226.68
8480829,F,265830.0,226766.0,24405.0,14659.0,4430.5
8480830,F,325277.0,273034.0,34751.0,17492.0,5421.28
8480831,D,36457.0,31739.0,2953.0,1765.0,607.62
8480833,F,29545.0,26731.0,2156.0,658.0,492.42
8480834,D,135770.0,120620.0,9961.0,5189.0,2262.83
8480835,F,174945.0,147129.0,17018.0,10798.0,2915.75
8480836,F,7679.0,6558.0,661.0,460.0,127.98
8480839,D,528091.0,445751.0,54960.0,27380.0,8801.52
8480840,F,84330.0,70807.0,9062.0,4461.0,1405.5
8480842,F,5864.0,4847.0,726.0,291.0,97.73
8480843,G,496357.0,413108.0,56616.0,26633.0,8272.62
8480844,F,16023.0,14731.0,926.0,366.0,267.05
8480845,F,132098.0,115115.0,11192.0,5791.0,2201.63
8480846,F,9179.0,7915.0,719.0,545.0,152.98
8480847,D,36586.0,32336.0,2981.0,1269.0,609.77
8480848,F,170827.0,148351.0,14412.0,8064.0,2847.12
8480849,F,281720.0,232864.0,34143.0,14713.0,4695.33
8480851,F,18575.0,17559.0,770.0,246.0,309.58
8480853,F,55154.0,49136.0,4072.0,1946.0,919.23
8480855,F,226341.0,189486.0,24851.0,12004.0,3772.35
8480858,F,615.0,545.0,32.0,38.0,10.25
8480860,D,289968.0,256452.0,21713.0,11803.0,4832.8
8480863,F,6127.0,5584.0,435.0,108.0,102.12
8480865,D,474768.0,401407.0,46851.0,26510.0,7912.8
8480867,G,10632.0,8359.0,1296.0,977.0,177.2
8480870,F,58838.0,49291.0,6450.0,3097.0,980.63
8480871,D,184829.0,161471.0,15145.0,8213.0,3080.48
8480873,D,361166.0,314883.0,29774.0,16509.0,6019.43
8480874,D,12720.0,11717.0,725.0,278.0,212.0
8480876,F,12772.0,12162.0,556.0,54.0,212.87
8480878,D,202021.0,181448.0,13900.0,6673.0,3367.02
8480879,D,158796.0,143014.0,10365.0,5417.0,2646.6
8480880,F,80897.0,73253.0,5391.0,2253.0,1348.28
8480883,D,87600.0,76670.0,6984.0,3946.0,1460.0
8480884,D,145927.0,123588.0,14836.0,7503.0,2432.12
8480885,G,4645.0,4066.0,535.0,44.0,77.42
8480887,D,166402.0,147515.0,12759.0,6128.0,2773.37
8480890,F,12490.0,11655.0,581.0,254.0,208.17
8480891,D,172107.0,156274.0,10766.0,5067.0,2868.45
8480893,F,271291.0,231948.0,25730.0,13613.0,4521.52
8480901,F,64857.0,56731.0,5194.0,2932.0,1080.95
8480913,D,17292.0,14297.0,1985.0,1010.0,288.2
8480925,G,128104.0,106713.0,13946.0,7445.0,2135.07
8480935,D,13083.0,11384.0,1149.0,550.0,218.05
8480945,D,4016.0,3360.0,391.0,265.0,66.93
8480947,G,501455.0,427395.0,48315.0,25745.0,8357.58
8480950,D,325853.0,282099.0,30368.0,13386.0,5430.88
8480977,F,436.0,380.0,4.0,52.0,7.27
8480979,F,10276.0,9124.0,739.0,413.0,171.27
8480980,F,197165.0,163781.0,22180.0,11204.0,3286.08
8480981,G,319200.0,273556.0,31288.0,14356.0,5320.0
8480988,F,3585.0,3254.0,218.0,113.0,59.75
8480990,D,108654.0,96318.0,7941.0,4395.0,1810.9
8480992,G,27975.0,24106.0,2615.0,1254.0,466.25
8480994,F,837.0,694.0,78.0,65.0,13.95
8480995,F,145950.0,129888.0,10823.0,5239.0,2432.5
8481003,D,1183.0,1135.0,48.0,0.0,19.72
8481004,F,12629.0,11209.0,889.0,531.0,210.48
8481006,D,108134.0,100048.0,5558.0,2528.0,1802.23
8481013,F,141419.0,124976.0,10657.0,5786.0,2356.98
8481014,D,377141.0,331605.0,28839.0,16697.0,6285.68
8481016,F,851.0,753.0,98.0,0.0,14.18
8481019,F,68611.0,60867.0,4858.0,2886.0,1143.52
8481020,G,221151.0,185083.0,24280.0,11788.0,3685.85
8481024,F,50861.0,45411.0,3684.0,1766.0,847.68
8481028,F,121945.0,112212.0,6641.0,3092.0,2032.42
8481030,D,42694.0,37090.0,3432.0,2172.0,711.57
8481031,G,65233.0,52329.0,8886.0,4018.0,1087.22
8481032,F,194690.0,179752.0,10035.0,4903.0,3244.83
8481033,G,193227.0,167249.0,16450.0,9528.0,3220.45
8481035,G,425296.0,358557.0,41340.0,25399.0,7088.27
8481042,F,39408.0,35157.0,3241.0,1010.0,656.8
8481043,F,87139.0,77440.0,6166.0,3533.0,1452.32
8481056,D,84293.0,74432.0,6209.0,3652.0,1404.88
8481058,F,75993.0,65708.0,6009.0,4276.0,1266.55
8481059,D,100383.0,86236.0,8566.0,5581.0,1673.05
8481061,F,34113.0,29459.0,3021.0,1633.0,568.55
8481065,F,15502.0,14592.0,793.0,117.0,258.37
8481068,F,341637.0,285164.0,35295.0,21178.0,5693.95
8481070,F,5048.0,4438.0,498.0,112.0,84.13
8481072,D,59870.0,55555.0,3030.0,1285.0,997.83
8481077,F,22726.0,20933.0,1224.0,569.0,378.77
8481093,F,73325.0,61631.0,7184.0,4510.0,1222.08
8481102,F,7090.0,6157.0,767.0,166.0,118.17
8481122,D,318553.0,277961.0,26813.0,13779.0,5309.22
8481133,F,34341.0,32804.0,1182.0,355.0,572.35
8481147,F,90498.0,78550.0,7328.0,4620.0,1508.3
8481161,D,98019.0,91968.0,4085.0,1966.0,1633.65
8481167,D,137069.0,122191.0,9602.0,5276.0,2284.48
8481178,D,158077.0,141559.0,10400.0,6118.0,2634.62
8481186,F,260736.0,221804.0,25913.0,13019.0,4345.6
8481206,D,29617.0,27225.0,1625.0,767.0,493.62
8481219,D,33902.0,31425.0,1558.0,919.0,565.03
8481237,F,89479.0,83787.0,3924.0,1768.0,1491.32
8481239,F,11942.0,10773.0,727.0,442.0,199.03
8481422,F,33061.0,29178.0,2690.0,1193.0,551.02
8481433,F,11453.0,10212.0,927.0,314.0,190.88
8481441,F,18892.0,17666.0,775.0,451.0,314.87
8481461,D,33149.0,29822.0,2239.0,1088.0,552.48
8481462,F,6334.0,5729.0,404.0,201.0,105.57
8481477,F,229792.0,192320.0,25160.0,12312.0,3829.87
8481481,F,224064.0,188659.0,22870.0,12535.0,3734.4
8481486,D,5661.0,5122.0,381.0,158.0,94.35
8481489,D,883.0,741.0,89.0,53.0,14.72
8481491,F,10917.0,10251.0,606.0,60.0,181.95
8481517,F,157768.0,137095.0,13931.0,6742.0,2629.47
8481518,F,20793.0,19479.0,849.0,465.0,346.55
8481519,G,426491.0,360823.0,44706.0,20962.0,7108.18
8481521,D,28021.0,24160.0,2288.0,1573.0,467.02
8481522,F,279966.0,246409.0,22920.0,10637.0,4666.1
8481523,F,211513.0,177352.0,21216.0,12945.0,3525.22
8481524,D,353260.0,299444.0,36629.0,17187.0,5887.67
8481525,D,50931.0,45614.0,3700.0,1617.0,848.85
8481527,D,113770.0,106497.0,4680.0,2593.0,1896.17
8481528,F,367093.0,304241.0,40908.0,21944.0,6118.22
8481529,G,9019.0,7392.0,1021.0,606.0,150.32
8481530,F,561.0,502.0,59.0,0.0,9.35
8481532,F,86202.0,78541.0,4649.0,3012.0,1436.7
8481533,F,310444.0,265679.0,29397.0,15368.0,5174.07
8481534,F,9018.0,8445.0,416.0,157.0,150.3
8481535,F,188091.0,170644.0,11680.0,5767.0,3134.85
8481536,D,743.0,672.0,71.0,0.0,12.38
8481537,D,61160.0,56036.0,3363.0,1761.0,1019.33
8481540,F,347198.0,294796.0,33982.0,18420.0,5786.63
8481541,D,41862.0,38366.0,2079.0,1417.0,697.7
8481542,D,528059.0,434991.0,60575.0,32493.0,8800.98
8481543,F,28252.0,26251.0,1261.0,740.0,470.87
8481544,G,91554.0,72660.0,11964.0,6930.0,1525.9
8481546,D,343885.0,293568.0,30920.0,19397.0,5731.42
8481550,F,13935.0,12974.0,713.0,248.0,232.25
8481551,G,29546.0,24065.0,3873.0,1608.0,492.43
8481552,D,719.0,678.0,0.0,41.0,11.98
8481553,F,160649.0,138182.0,14897.0,7570.0,2677.48
8481554,F,272917.0,238684.0,23032.0,11201.0,4548.62
8481555,D,4425.0,4137.0,196.0,92.0,73.75
8481556,F,97433.0,82436.0,9432.0,5565.0,1623.88
8481557,F,365848.0,303389.0,41792.0,20667.0,6097.47
8481559,F,348811.0,293613.0,35276.0,19922.0,5813.52
8481560,F,145703.0,122767.0,15119.0,7817.0,2428.38
8481562,D,2288.0,2095.0,163.0,30.0,38.13
8481563,D,84173.0,76121.0,5553.0,2499.0,1402.88
8481564,D,38645.0,36635.0,1686.0,324.0,644.08
8481567,D,132248.0,116403.0,10667.0,5178.0,2204.13
8481568,D,289404.0,252192.0,24856.0,12356.0,4823.4
8481569,D,4053.0,3781.0,222.0,50.0,67.55
8481572,D,34719.0,32196.0,1714.0,809.0,578.65
8481575,D,26961.0,23393.0,2456.0,1112.0,449.35
8481576,F,791.0,773.0,18.0,0.0,13.18
8481577,F,164383.0,140982.0,14143.0,9258.0,2739.72
8481578,F,2049.0,1861.0,115.0,73.0,34.15
8481580,F,247986.0,210240.0,23696.0,14050.0,4133.1
8481581,D,298785.0,255308.0,27974.0,15503.0,4979.75
8481582,F,138517.0,121573.0,10117.0,6827.0,2308.62
8481585,F,12624.0,11617.0,534.0,473.0,210.4
8481591,F,7427.0,6918.0,438.0,71.0,123.78
8481592,F,61416.0,54114.0,4757.0,2545.0,1023.6
8481593,D,132917.0,122995.0,6662.0,3260.0,2215.28
8481594,F,2417.0,2188.0,201.0,28.0,40.28
8481596,F,240260.0,194204.0,29785.0,16271.0,4004.33
8481597,G,1200.0,818.0,269.0,113.0,20.0
8481598,D,211836.0,184804.0,18611.0,8421.0,3530.6
8481599,D,53764.0,46962.0,4668.0,2134.0,896.07
8481600,D,105899.0,95313.0,6766.0,3820.0,1764.98
8481601,F,215863.0,185944.0,18918.0,11001.0,3597.72
8481604,F,185323.0,162189.0,16350.0,6784.0,3088.72
8481605,D,248917.0,205825.0,28656.0,14436.0,4148.62
8481606,D,225331.0,196809.0,18779.0,9743.0,3755.52
8481607,D,104762.0,95418.0,6386.0,2958.0,1746.03
8481609,D,68991.0,63875.0,3684.0,1432.0,1149.85
8481611,G,415687.0,351402.0,38707.0,25578.0,6928.12
8481617,F,208445.0,189135.0,13154.0,6156.0,3474.08
8481618,F,280188.0,237315.0,28076.0,14797.0,4669.8
8481624,F,282672.0,238228.0,28540.0,15904.0,4711.2
8481626,F,13944.0,12403.0,1025.0,516.0,232.4
8481641,F,196879.0,173243.0,15831.0,7805.0,3281.32
8481649,F,5235.0,4899.0,221.0,115.0,87.25
8481655,F,39833.0,36132.0,2559.0,1142.0,663.88
8481656,F,253292.0,222240.0,20004.0,11048.0,4221.53
8481657,F,625.0,464.0,51.0,110.0,10.42
8481668,G,148115.0,124536.0,14850.0,8729.0,2468.58
8481679,D,6318.0,5950.0,238.0,130.0,105.3
8481683,F,3351.0,3004.0,250.0,97.0,55.85
8481690,F,2377.0,2286.0,80.0,11.0,39.62
8481692,G,365657.0,308552.0,37614.0,19491.0,6094.28
8481699,F,705.0,693.0,12.0,0.0,11.75
8481701,D,17890.0,16136.0,982.0,772.0,298.17
8481703,F,43903.0,38153.0,3811.0,1939.0,731.72
8481704,F,110472.0,96144.0,8836.0,5492.0,1841.2
8481707,G,3517.0,3015.0,299.0,203.0,58.62
8481708,D,98361.0,88787.0,6524.0,3050.0,1639.35
8481711,F,239390.0,206298.0,21771.0,11321.0,3989.83
8481712,F,7035.0,6713.0,198.0,124.0,117.25
8481715,D,645.0,645.0,0.0,0.0,10.75
8481716,F,157800.0,136610.0,13541.0,7649.0,2630.0
8481719,D,38544.0,34962.0,2380.0,1202.0,642.4
8481720,F,6593.0,5832.0,471.0,290.0,109.88
8481721,F,30541.0,27717.0,1837.0,987.0,509.02
8481725,F,63113.0,57800.0,4070.0,1243.0,1051.88
8481726,F,46194.0,44021.0,1400.0,773.0,769.9
8481732,F,12539.0,11717.0,638.0,184.0,208.98
8481737,F,2923.0,2653.0,219.0,51.0,48.72
8481740,F,2768.0,2450.0,309.0,9.0,46.13
8481743,D,51240.0,46191.0,3443.0,1606.0,854.0
8481751,F,10922.0,10439.0,413.0,70.0,182.03
8481754,F,26489.0,24752.0,1229.0,508.0,441.48
8481789,F,122655.0,111419.0,7458.0,3778.0,2044.25
8481806,D,106840.0,94587.0,8186.0,4067.0,1780.67
8481812,D,22044.0,18657.0,2206.0,1181.0,367.4
8481815,F,366.0,356.0,0.0,10.0,6.1
8481827,F,1685.0,1642.0,28.0,15.0,28.08
8481848,F,3876.0,3602.0,108.0,166.0,64.6
8481849,D,1959.0,1881.0,78.0,0.0,32.65
8482055,F,227810.0,200367.0,18039.0,9404.0,3796.83
8482061,F,4063.0,3706.0,199.0,158.0,67.72
8482062,F,208755.0,176699.0,21065.0,10991.0,3479.25
8482067,D,32952.0,28890.0,2916.0,1146.0,549.2
8482070,F,72155.0,65011.0,4530.0,2614.0,1202.58
8482072,D,7652.0,6932.0,603.0,117.0,127.53
8482073,D,341048.0,303295.0,25007.0,12746.0,5684.13
8482074,F,147434.0,126375.0,13241.0,7818.0,2457.23
8482076,G,167692.0,142758.0,14984.0,9950.0,2794.87
8482077,F,172828.0,151439.0,14198.0,7191.0,2880.47
8482078,F,395449.0,334510.0,41070.0,19869.0,6590.82
8482079,F,219235.0,187693.0,21752.0,9790.0,3653.92
8482081,F,5039.0,4717.0,250.0,72.0,83.98
8482087,D,238710.0,203562.0,22796.0,12352.0,3978.5
8482088,F,45775.0,39972.0,3650.0,2153.0,762.92
8482089,F,224626.0,194733.0,18096.0,11797.0,3743.77
8482090,F,18042.0,15839.0,1621.0,582.0,300.7
8482092,F,207260.0,171255.0,22346.0,13659.0,3454.33
8482093,F,351882.0,287717.0,40784.0,23381.0,5864.7
8482094,D,20825.0,17857.0,1949.0,1019.0,347.08
8482095,D,119324.0,106726.0,8597.0,4001.0,1988.73
8482097,F,200226.0,168006.0,21011.0,11209.0,3337.1
8482100,D,55261.0,46226.0,5717.0,3318.0,921.02
8482101,F,13507.0,11847.0,1300.0,360.0,225.12
8482102,F,4039.0,3804.0,157.0,78.0,67.32
8482103,F,15078.0,13716.0,809.0,553.0,251.3
8482105,D,373141.0,296079.0,49950.0,27112.0,6219.02
8482107,D,18150.0,16525.0,1079.0,546.0,302.5
8482109,F,360231.0,313184.0,31633.0,15414.0,6003.85
8482110,F,383975.0,323976.0,36811.0,23188.0,6399.58
8482111,D,186768.0,164378.0,14780.0,7610.0,3112.8
8482113,F,322154.0,259380.0,41197.0,21577.0,5369.23
8482116,F,428629.0,349017.0,51302.0,28310.0,7143.82
8482117,F,147369.0,128353.0,11841.0,7175.0,2456.15
8482118,F,26215.0,24095.0,1400.0,720.0,436.92
8482122,D,306849.0,255855.0,34989.0,16005.0,5114.15
8482123,G,7828.0,6694.0,407.0,727.0,130.47
8482124,F,294380.0,252775.0,26975.0,14630.0,4906.33
8482125,F,120640.0,106682.0,8396.0,5562.0,2010.67
8482126,D,80044.0,72697.0,4875.0,2472.0,1334.07
8482131,D,30740.0,27749.0,2056.0,935.0,512.33
8482132,F,24964.0,23914.0,860.0,190.0,416.07
8482133,F,39102.0,33504.0,3846.0,1752.0,651.7
8482137,G,138225.0,118083.0,13232.0,6910.0,2303.75
8482141,D,2074.0,1870.0,127.0,77.0,34.57
8482142,D,288983.0,254396.0,23038.0,11549.0,4816.38
8482144,D,29132.0,25690.0,2345.0,1097.0,485.53
8482145,F,99589.0,86869.0,8177.0,4543.0,1659.82
8482146,F,193784.0,165136.0,17671.0,10977.0,3229.73
8482147,F,6961.0,6206.0,523.0,232.0,116.02
8482148,F,78535.0,71619.0,4500.0,2416.0,1308.92
8482149,F,231912.0,201495.0,20490.0,9927.0,3865.2
8482150,F,665.0,651.0,3.0,11.0,11.08
8482153,F,16482.0,15373.0,708.0,401.0,274.7
8482155,F,192564.0,169205.0,14686.0,8673.0,3209.4
8482157,F,177931.0,154819.0,15496.0,7616.0,2965.52
8482159,F,181074.0,152939.0,18171.0,9964.0,3017.9
8482162,F,4682.0,4583.0,94.0,5.0,78.03
8482165,D,41770.0,37264.0,3112.0,1394.0,696.17
8482166,D,75969.0,67047.0,6382.0,2540.0,1266.15
8482167,F,1263.0,1201.0,23.0,39.0,21.05
8482168,D,783.0,773.0,10.0,0.0,13.05
8482169,D,5205.0,4975.0,215.0,15.0,86.75
8482172,F,54140.0,48756.0,3782.0,1602.0,902.33
8482174,D,3119.0,2982.0,137.0,0.0,51.98
8482175,F,271635.0,234050.0,24834.0,12751.0,4527.25
8482176,D,160539.0,141213.0,11931.0,7395.0,2675.65
8482177,F,103500.0,89499.0,8792.0,5209.0,1725.0
8482178,D,36336.0,33171.0,2245.0,920.0,605.6
8482179,F,1295.0,1103.0,117.0,75.0,21.58
8482181,F,2468.0,2171.0,175.0,122.0,41.13
8482187,D,912.0,872.0,40.0,0.0,15.2
8482192,D,54887.0,49222.0,3620.0,2045.0,914.78
8482193,G,10800.0,9163.0,1109.0,528.0,180.0
8482197,F,6605.0,6354.0,237.0,14.0,110.08
8482201,F,80942.0,73305.0,4846.0,2791.0,1349.03
8482206,F,7784.0,7121.0,384.0,279.0,129.73
8482207,F,408.0,408.0,0.0,0.0,6.8
8482209,F,6521.0,5689.0,377.0,455.0,108.68
8482221,G,130772.0,110187.0,14400.0,6185.0,2179.53
8482222,F,188336.0,164585.0,15588.0,8163.0,3138.93
8482241,F,35020.0,31725.0,1857.0,1438.0,583.67
8482243,F,419.0,383.0,0.0,36.0,6.98
8482245,D,381876.0,332498.0,33285.0,16093.0,6364.6
8482250,F,6036.0,5868.0,166.0,2.0,100.6
8482259,F,150645.0,133843.0,10248.0,6554.0,2510.75
8482399,D,9240.0,8063.0,907.0,270.0,154.0
8482408,F,23291.0,22067.0,780.0,444.0,388.18
8482411,G,14390.0,12971.0,721.0,698.0,239.83
8482445,G,75270.0,65344.0,5682.0,4244.0,1254.5
8482446,G,46126.0,39511.0,4103.0,2512.0,768.77
8482447,G,74309.0,61795.0,8226.0,4288.0,1238.48
8482448,D,1877.0,1825.0,52.0,0.0,31.28
8482451,F,49817.0,43557.0,3877.0,2383.0,830.28
8482452,F,3208.0,2736.0,409.0,63.0,53.47
8482460,F,32415.0,30447.0,1287.0,681.0,540.25
8482470,D,28703.0,25604.0,1991.0,1108.0,478.38
8482475,F,181813.0,157176.0,15352.0,9285.0,3030.22
8482476,F,96371.0,84135.0,7874.0,4362.0,1606.18
8482479,F,312.0,285.0,0.0,27.0,5.2
8482482,D,64746.0,57744.0,4710.0,2292.0,1079.1
8482487,G,144978.0,123270.0,14119.0,7589.0,2416.3
8482496,F,90877.0,78005.0,8236.0,4636.0,1514.62
8482507,F,669.0,640.0,29.0,0.0,11.15
8482511,D,169426.0,148626.0,13095.0,7705.0,2823.77
8482515,G,7560.0,6582.0,847.0,131.0,126.0
8482516,D,74395.0,68947.0,3916.0,1532.0,1239.92
8482525,F,1184.0,1174.0,10.0,0.0,19.73
8482623,F,16965.0,15356.0,855.0,754.0,282.75
8482624,D,98061.0,89735.0,5535.0,2791.0,1634.35
8482634,F,24606.0,21983.0,1788.0,835.0,410.1
8482635,F,17683.0,16414.0,748.0,521.0,294.72
8482641,D,26939.0,23977.0,1964.0,998.0,448.98
8482652,F,50617.0,46510.0,2963.0,1144.0,843.62
8482654,F,8685.0,7907.0,339.0,439.0,144.75
8482655,D,370670.0,309349.0,40315.0,21006.0,6177.83
8482657,G,2400.0,1900.0,333.0,167.0,40.0
8482659,F,96346.0,83534.0,8935.0,3877.0,1605.77
8482660,F,210305.0,180652.0,19208.0,10445.0,3505.08
8482661,G,87970.0,76079.0,8205.0,3686.0,1466.17
8482663,F,1505.0,1502.0,3.0,0.0,25.08
8482665,F,317119.0,267393.0,31494.0,18232.0,5285.32
8482666,D,28537.0,25624.0,1898.0,1015.0,475.62
8482667,F,244530.0,203270.0,27017.0,14243.0,4075.5
8482671,D,389883.0,325492.0,42993.0,21398.0,6498.05
8482673,F,403.0,403.0,0.0,0.0,6.72
8482679,F,153056.0,132718.0,13217.0,7121.0,2550.93
8482684,D,248445.0,213441.0,22636.0,12368.0,4140.75
8482691,F,55986.0,51186.0,3555.0,1245.0,933.1
8482699,F,185551.0,153392.0,20881.0,11278.0,3092.52
8482700,D,39149.0,35245.0,2389.0,1515.0,652.48
8482702,F,134754.0,116037.0,11522.0,7195.0,2245.9
8482703,F,42394.0,38138.0,2530.0,1726.0,706.57
8482705,F,297400.0,253631.0,28228.0,15541.0,4956.67
8482711,D,2414.0,2215.0,112.0,87.0,40.23
8482712,F,1949.0,1873.0,76.0,0.0,32.48
8482713,F,101101.0,86251.0,9615.0,5235.0,1685.02
8482715,D,13765.0,11740.0,1337.0,688.0,229.42
8482720,F,206368.0,174692.0,19574.0,12102.0,3439.47
8482726,F,40801.0,39139.0,1229.0,433.0,680.02
8482730,D,151921.0,132786.0,12034.0,7101.0,2532.02
8482731,D,4868.0,4397.0,307.0,164.0,81.13
8482733,D,54332.0,48152.0,4222.0,1958.0,905.53
8482737,F,112725.0,100770.0,8186.0,3769.0,1878.75
8482740,F,304227.0,251583.0,33304.0,19340.0,5070.45
8482742,F,58718.0,51439.0,4631.0,2648.0,978.63
8482744,F,8109.0,7682.0,204.0,223.0,135.15
8482745,F,257044.0,219042.0,25610.0,12392.0,4284.07
