season,team,state,zone,for_att,for_gl,ag_att,ag_gl
20252026,PIT,PP,MNFI,49,7,45,5
20252026,PIT,PP,FNFI,51,4,49,5
20252026,PIT,PP,Wide,105,7,142,8
20252026,PIT,PP,lane_other,28,4,18,3
20252026,PIT,PP,unk,0,0,0,0
20252026,PIT,PK,CNFI,4,2,20,4
20252026,PIT,PK,MNFI,7,1,12,3
20252026,PIT,PK,FNFI,4,0,3,0
20252026,PIT,PK,Wide,29,0,37,0
20252026,PIT,PK,lane_other,109,0,87,0
20252026,PIT,PK,unk,0,0,0,0
20252026,ANA,ES,CNFI,412,44,383,48
20252026,ANA,ES,MNFI,235,24,211,26
20252026,ANA,ES,FNFI,173,4,162,7
20252026,ANA,ES,Wide,1108,24,993,28
20252026,ANA,ES,lane_other,582,10,561,8
20252026,ANA,ES,unk,0,0,0,0
20252026,ANA,PP,CNFI,81,7,79,11
20252026,ANA,PP,MNFI,35,3,46,6
20252026,ANA,PP,FNFI,44,4,45,6
20252026,ANA,PP,Wide,141,12,106,13
20252026,ANA,PP,lane_other,26,1,21,0
20252026,ANA,PP,unk,0,0,0,0
20252026,ANA,PK,CNFI,16,3,12,2
20252026,ANA,PK,MNFI,7,0,6,3
20252026,ANA,PK,FNFI,4,0,3,0
20252026,ANA,PK,Wide,37,0,36,0
20252026,ANA,PK,lane_other,79,0,84,0
20252026,ANA,PK,unk,0,0,0,0
20252026,TBL,ES,CNFI,397,59,294,41
20252026,TBL,ES,MNFI,244,24,234,23
20252026,TBL,ES,FNFI,224,6,201,8
20252026,TBL,ES,Wide,963,23,1013,24
20252026,TBL,ES,lane_other,501,12,634,9
20252026,TBL,ES,unk,0,0,0,0
20252026,TBL,PP,CNFI,72,12,97,17
20252026,TBL,PP,MNFI,54,7,47,6
20252026,TBL,PP,FNFI,54,4,44,2
20252026,TBL,PP,Wide,91,7,141,8
20252026,TBL,PP,lane_other,24,0,29,4
20252026,TBL,PP,unk,0,0,0,0
20252026,TBL,PK,CNFI,7,2,6,1
20252026,TBL,PK,MNFI,9,0,11,2
20252026,TBL,PK,FNFI,4,0,4,0
20252026,TBL,PK,Wide,38,1,30,0
20252026,TBL,PK,lane_other,100,0,87,0
20252026,TBL,PK,unk,0,0,0,0
20232024,CAR,ES,CNFI,602,74,476,63
20232024,CAR,ES,MNFI,402,39,325,44
20232024,CAR,ES,FNFI,290,7,217,5
20232024,CAR,ES,Wide,2156,40,1719,26
20232024,CAR,ES,lane_other,768,13,1041,12
20232024,CAR,ES,unk,0,0,0,0
20232024,CAR,PP,CNFI,142,20,133,20
20232024,CAR,PP,MNFI,56,9,61,4
20232024,CAR,PP,FNFI,94,7,52,3
20232024,CAR,PP,Wide,216,23,125,7
20232024,CAR,PP,lane_other,31,4,25,1
20232024,CAR,PP,unk,0,0,0,0
20232024,CAR,PK,CNFI,14,5,17,6
20232024,CAR,PK,MNFI,19,2,8,1
20232024,CAR,PK,FNFI,4,2,3,0
20232024,CAR,PK,Wide,87,0,63,0
20232024,CAR,PK,lane_other,128,0,190,0
20232024,CAR,PK,unk,0,0,0,0
20232024,EDM,ES,CNFI,754,104,497,73
20232024,EDM,ES,MNFI,433,38,368,38
20232024,EDM,ES,FNFI,295,9,230,11
20232024,EDM,ES,Wide,1696,34,1643,23
20232024,EDM,ES,lane_other,935,12,1087,12
20232024,EDM,ES,unk,0,0,0,0
20232024,EDM,PP,CNFI,148,25,107,18
20232024,EDM,PP,MNFI,74,10,84,11
20232024,EDM,PP,FNFI,62,5,50,4
20232024,EDM,PP,Wide,187,18,213,16
20232024,EDM,PP,lane_other,43,3,34,3
20232024,EDM,PP,unk,0,0,0,0
20232024,EDM,PK,CNFI,29,4,7,1
20232024,EDM,PK,MNFI,12,2,12,2
20232024,EDM,PK,FNFI,9,0,4,0
20232024,EDM,PK,Wide,55,0,44,1
20232024,EDM,PK,lane_other,184,0,168,0
20232024,EDM,PK,unk,0,0,0,0
20212022,SJS,ES,CNFI,507,62,541,72
20212022,SJS,ES,MNFI,457,34,534,55
20212022,SJS,ES,FNFI,341,13,412,11
20212022,SJS,ES,Wide,1377,30,1520,38
20212022,SJS,ES,lane_other,1134,5,862,7
20212022,SJS,ES,unk,0,0,0,0
20212022,SJS,PP,CNFI,79,11,115,12
20212022,SJS,PP,MNFI,74,7,92,6
20212022,SJS,PP,FNFI,74,3,51,3
20212022,SJS,PP,Wide,200,19,179,8
20212022,SJS,PP,lane_other,20,0,21,2
20212022,SJS,PP,unk,0,0,0,0
20212022,SJS,PK,CNFI,9,0,14,3
20212022,SJS,PK,MNFI,21,3,21,7
20212022,SJS,PK,FNFI,5,0,7,0
20212022,SJS,PK,Wide,58,1,54,0
20212022,SJS,PK,lane_other,148,0,134,0
20212022,SJS,PK,unk,0,0,0,0
20222023,SJS,ES,CNFI,635,79,581,84
20222023,SJS,ES,MNFI,476,39,526,76
20222023,SJS,ES,FNFI,281,13,341,13
20222023,SJS,ES,Wide,1361,30,1488,39
20222023,SJS,ES,lane_other,1017,7,1005,12
20222023,SJS,ES,unk,0,0,0,0
20222023,SJS,PP,CNFI,113,15,118,15
20222023,SJS,PP,MNFI,77,5,104,8
20222023,SJS,PP,FNFI,60,5,70,2
20222023,SJS,PP,Wide,170,10,205,13
20222023,SJS,PP,lane_other,37,5,36,5
20222023,SJS,PP,unk,0,0,0,0
20222023,SJS,PK,CNFI,5,1,13,6
20222023,SJS,PK,MNFI,7,2,19,4
20222023,SJS,PK,FNFI,1,0,3,0
20222023,SJS,PK,Wide,51,0,44,1
20222023,SJS,PK,lane_other,190,1,151,0
20222023,SJS,PK,unk,0,0,0,0
20242025,NJD,ES,CNFI,507,58,472,53
20242025,NJD,ES,MNFI,348,36,343,36
20242025,NJD,ES,FNFI,274,9,299,14
20242025,NJD,ES,Wide,1662,31,1709,25
20242025,NJD,ES,lane_other,874,12,969,14
20242025,NJD,ES,unk,0,0,0,0
20242025,NJD,PP,CNFI,138,19,121,17
20242025,NJD,PP,MNFI,80,19,46,5
20242025,NJD,PP,FNFI,63,4,88,8
20242025,NJD,PP,Wide,149,11,135,4
20242025,NJD,PP,lane_other,42,3,29,2
20242025,NJD,PP,unk,0,0,0,0
20242025,NJD,PK,CNFI,14,2,13,1
20242025,NJD,PK,MNFI,19,2,14,0
20242025,NJD,PK,FNFI,2,0,3,1
20242025,NJD,PK,Wide,41,2,45,1
20242025,NJD,PK,lane_other,158,0,169,0
20242025,NJD,PK,unk,0,0,0,0
20252026,BOS,ES,CNFI,318,47,351,37
20252026,BOS,ES,MNFI,205,27,210,22
20252026,BOS,ES,FNFI,168,6,179,4
20252026,BOS,ES,Wide,993,27,981,25
20252026,BOS,ES,lane_other,563,7,518,8
20252026,BOS,ES,unk,0,0,0,0
20252026,BOS,PP,CNFI,84,11,83,12
20252026,BOS,PP,MNFI,43,2,49,7
20252026,BOS,PP,FNFI,42,1,33,3
20252026,BOS,PP,Wide,124,12,112,7
20252026,BOS,PP,lane_other,18,2,29,3
20252026,BOS,PP,unk,0,0,0,0
20252026,BOS,PK,CNFI,8,0,8,3
20252026,BOS,PK,MNFI,4,1,10,3
20252026,BOS,PK,FNFI,2,0,1,0
20252026,BOS,PK,Wide,35,0,55,0
20252026,BOS,PK,lane_other,72,0,81,0
20252026,BOS,PK,unk,0,0,0,0
20212022,NSH,ES,CNFI,464,82,437,63
20212022,NSH,ES,MNFI,500,36,449,49
20212022,NSH,ES,FNFI,308,13,337,7
20212022,NSH,ES,Wide,1471,31,1457,30
20212022,NSH,ES,lane_other,862,9,869,10
20212022,NSH,ES,unk,0,0,0,0
20212022,NSH,PP,CNFI,96,26,124,20
20212022,NSH,PP,MNFI,85,13,95,10
20212022,NSH,PP,FNFI,91,6,59,4
20212022,NSH,PP,Wide,212,14,310,22
20212022,NSH,PP,lane_other,39,3,38,2
20212022,NSH,PP,unk,0,0,0,0
20212022,NSH,PK,CNFI,13,2,19,2
20212022,NSH,PK,MNFI,4,0,13,1
20212022,NSH,PK,FNFI,5,0,5,1
20212022,NSH,PK,Wide,45,0,41,1
20212022,NSH,PK,lane_other,200,0,165,0
20212022,NSH,PK,unk,0,0,0,0
20222023,NSH,ES,CNFI,532,69,581,67
20222023,NSH,ES,MNFI,457,31,530,45
20222023,NSH,ES,FNFI,323,6,330,3
20222023,NSH,ES,Wide,1401,27,1574,34
20222023,NSH,ES,lane_other,994,15,973,10
20222023,NSH,ES,unk,0,0,0,0
20222023,NSH,PP,CNFI,123,18,148,20
20222023,NSH,PP,MNFI,82,7,115,11
20222023,NSH,PP,FNFI,86,4,59,1
20222023,NSH,PP,Wide,184,10,240,12
20222023,NSH,PP,lane_other,33,1,34,2
20222023,NSH,PP,unk,0,0,0,0
20222023,NSH,PK,CNFI,19,2,29,2
20222023,NSH,PK,MNFI,14,3,9,2
20222023,NSH,PK,FNFI,4,0,2,0
20222023,NSH,PK,Wide,55,1,65,1
20222023,NSH,PK,lane_other,195,0,162,1
20222023,NSH,PK,unk,0,0,0,0
20232024,LAK,ES,CNFI,546,73,502,69
20232024,LAK,ES,MNFI,333,36,317,26
20232024,LAK,ES,FNFI,316,8,287,14
20232024,LAK,ES,Wide,1943,36,1568,24
20232024,LAK,ES,lane_other,1002,14,1000,13
20232024,LAK,ES,unk,0,0,0,0
20232024,LAK,PP,CNFI,118,20,137,12
20232024,LAK,PP,MNFI,64,10,70,10
20232024,LAK,PP,FNFI,61,6,115,4
20232024,LAK,PP,Wide,238,14,208,9
20232024,LAK,PP,lane_other,22,2,63,3
20232024,LAK,PP,unk,0,0,0,0
20232024,LAK,PK,CNFI,20,5,13,4
20232024,LAK,PK,MNFI,14,2,13,2
20232024,LAK,PK,FNFI,2,0,6,1
20232024,LAK,PK,Wide,65,0,67,0
20232024,LAK,PK,lane_other,210,1,170,0
20232024,LAK,PK,unk,0,0,0,0
20212022,PHI,ES,CNFI,475,67,583,84
20212022,PHI,ES,MNFI,430,44,506,45
20212022,PHI,ES,FNFI,272,11,347,12
20212022,PHI,ES,Wide,1486,32,1605,35
20212022,PHI,ES,lane_other,1033,9,877,15
20212022,PHI,ES,unk,0,0,0,0
20212022,PHI,PP,CNFI,113,15,115,13
20212022,PHI,PP,MNFI,58,4,89,9
20212022,PHI,PP,FNFI,80,2,53,3
20212022,PHI,PP,Wide,212,4,214,22
20212022,PHI,PP,lane_other,32,2,28,8
20212022,PHI,PP,unk,0,0,0,0
20212022,PHI,PK,CNFI,17,4,14,2
20212022,PHI,PK,MNFI,16,2,21,3
20212022,PHI,PK,FNFI,5,0,4,0
20212022,PHI,PK,Wide,58,0,68,2
20212022,PHI,PK,lane_other,145,0,141,1
20212022,PHI,PK,unk,0,0,0,0
20222023,PHI,ES,CNFI,553,75,574,67
20222023,PHI,ES,MNFI,417,36,487,57
20222023,PHI,ES,FNFI,284,8,299,6
20222023,PHI,ES,Wide,1533,26,1553,36
20222023,PHI,ES,lane_other,1109,10,874,9
20222023,PHI,ES,unk,0,0,0,0
20222023,PHI,PP,CNFI,89,11,148,21
20222023,PHI,PP,MNFI,49,4,81,12
20222023,PHI,PP,FNFI,70,5,86,5
20222023,PHI,PP,Wide,170,13,184,13
20222023,PHI,PP,lane_other,27,1,42,5
20222023,PHI,PP,unk,0,0,0,0
20222023,PHI,PK,CNFI,21,5,17,2
20222023,PHI,PK,MNFI,20,4,17,1
20222023,PHI,PK,FNFI,4,0,6,0
20222023,PHI,PK,Wide,60,2,64,2
20222023,PHI,PK,lane_other,169,0,133,0
20222023,PHI,PK,unk,0,0,0,0
20212022,WPG,ES,CNFI,588,74,626,80
20212022,WPG,ES,MNFI,524,37,511,36
20212022,WPG,ES,FNFI,422,5,396,11
20212022,WPG,ES,Wide,1307,33,1396,28
20212022,WPG,ES,lane_other,942,13,897,9
20212022,WPG,ES,unk,0,0,0,0
20212022,WPG,PP,CNFI,117,15,123,26
20212022,WPG,PP,MNFI,85,10,88,7
20212022,WPG,PP,FNFI,77,4,93,4
20212022,WPG,PP,Wide,226,19,187,15
20212022,WPG,PP,lane_other,30,3,30,2
20212022,WPG,PP,unk,0,0,0,0
20212022,WPG,PK,CNFI,25,5,19,6
20212022,WPG,PK,MNFI,20,3,14,1
20212022,WPG,PK,FNFI,4,0,4,0
20212022,WPG,PK,Wide,36,0,51,0
20212022,WPG,PK,lane_other,122,0,138,0
20212022,WPG,PK,unk,0,0,0,0
20222023,WPG,ES,CNFI,603,73,559,67
20222023,WPG,ES,MNFI,473,39,461,41
20222023,WPG,ES,FNFI,297,5,332,3
20222023,WPG,ES,Wide,1549,39,1449,30
20222023,WPG,ES,lane_other,817,6,889,8
20222023,WPG,ES,unk,0,0,0,0
20222023,WPG,PP,CNFI,137,19,123,17
20222023,WPG,PP,MNFI,91,6,90,7
20222023,WPG,PP,FNFI,58,3,85,2
20222023,WPG,PP,Wide,250,15,177,15
20222023,WPG,PP,lane_other,33,4,34,1
20222023,WPG,PP,unk,0,0,0,0
20222023,WPG,PK,CNFI,12,2,25,2
20222023,WPG,PK,MNFI,14,4,10,1
20222023,WPG,PK,FNFI,2,0,1,0
20222023,WPG,PK,Wide,52,0,78,2
20222023,WPG,PK,lane_other,168,0,168,0
20222023,WPG,PK,unk,0,0,0,0
20212022,NYI,ES,CNFI,556,72,562,69
20212022,NYI,ES,MNFI,460,36,575,41
20212022,NYI,ES,FNFI,282,10,362,11
20212022,NYI,ES,Wide,1244,32,1483,34
20212022,NYI,ES,lane_other,1075,12,901,9
20212022,NYI,ES,unk,0,0,0,0
20212022,NYI,PP,CNFI,107,19,84,14
20212022,NYI,PP,MNFI,78,11,80,5
20212022,NYI,PP,FNFI,67,4,74,5
20212022,NYI,PP,Wide,148,11,164,5
20212022,NYI,PP,lane_other,21,1,33,4
20212022,NYI,PP,unk,0,0,0,0
20212022,NYI,PK,CNFI,16,2,19,5
20212022,NYI,PK,MNFI,18,3,18,1
20212022,NYI,PK,FNFI,3,0,2,0
20212022,NYI,PK,Wide,45,0,35,1
20212022,NYI,PK,lane_other,146,0,122,0
20212022,NYI,PK,unk,0,0,0,0
20212022,STL,ES,CNFI,469,78,554,61
20212022,STL,ES,MNFI,568,54,584,49
20212022,STL,ES,FNFI,309,13,324,17
20212022,STL,ES,Wide,1195,41,1460,30
20212022,STL,ES,lane_other,887,18,855,15
20212022,STL,ES,unk,0,0,0,0
20212022,STL,PP,CNFI,83,16,82,10
20212022,STL,PP,MNFI,126,18,73,10
20212022,STL,PP,FNFI,53,5,56,3
20212022,STL,PP,Wide,186,21,163,11
20212022,STL,PP,lane_other,44,4,31,1
20212022,STL,PP,unk,0,0,0,0
20212022,STL,PK,CNFI,14,3,16,3
20212022,STL,PK,MNFI,10,3,20,1
20212022,STL,PK,FNFI,3,0,7,0
20212022,STL,PK,Wide,63,0,41,1
20212022,STL,PK,lane_other,129,1,136,0
20212022,STL,PK,unk,0,0,0,0
20212022,NYR,ES,CNFI,564,79,604,76
20212022,NYR,ES,MNFI,366,29,463,36
20212022,NYR,ES,FNFI,256,14,294,4
20212022,NYR,ES,Wide,1377,26,1440,29
20212022,NYR,ES,lane_other,955,14,851,6
20212022,NYR,ES,unk,0,0,0,0
20212022,NYR,PP,CNFI,111,26,115,13
20212022,NYR,PP,MNFI,80,6,77,7
20212022,NYR,PP,FNFI,67,3,108,6
20212022,NYR,PP,Wide,204,16,162,10
20212022,NYR,PP,lane_other,36,2,27,3
20212022,NYR,PP,unk,0,0,0,0
20212022,NYR,PK,CNFI,17,3,9,1
20212022,NYR,PK,MNFI,15,2,13,0
20212022,NYR,PK,FNFI,5,1,4,1
20212022,NYR,PK,Wide,42,0,45,0
20212022,NYR,PK,lane_other,149,1,123,0
20212022,NYR,PK,unk,0,0,0,0
20222023,NYR,ES,CNFI,603,85,622,74
20222023,NYR,ES,MNFI,391,32,419,32
20222023,NYR,ES,FNFI,247,10,258,6
20222023,NYR,ES,Wide,1529,38,1460,37
20222023,NYR,ES,lane_other,985,19,919,5
20222023,NYR,ES,unk,0,0,0,0
20222023,NYR,PP,CNFI,163,21,103,14
20222023,NYR,PP,MNFI,92,5,74,12
20222023,NYR,PP,FNFI,80,4,78,3
20222023,NYR,PP,Wide,241,19,139,9
20222023,NYR,PP,lane_other,47,5,39,1
20222023,NYR,PP,unk,0,0,0,0
20222023,NYR,PK,CNFI,23,5,10,2
20222023,NYR,PK,MNFI,13,0,8,2
20222023,NYR,PK,FNFI,6,0,3,0
20222023,NYR,PK,Wide,56,0,49,0
20222023,NYR,PK,lane_other,138,1,150,0
20222023,NYR,PK,unk,0,0,0,0
20212022,VAN,ES,CNFI,499,62,548,61
20212022,VAN,ES,MNFI,501,46,512,36
20212022,VAN,ES,FNFI,320,9,358,9
20212022,VAN,ES,Wide,1489,36,1440,33
20212022,VAN,ES,lane_other,1018,8,946,6
20212022,VAN,ES,unk,0,0,0,0
20212022,VAN,PP,CNFI,108,25,99,19
20212022,VAN,PP,MNFI,109,11,103,13
20212022,VAN,PP,FNFI,71,5,65,3
20212022,VAN,PP,Wide,207,16,216,17
20212022,VAN,PP,lane_other,19,1,36,5
20212022,VAN,PP,unk,0,0,0,0
20212022,VAN,PK,CNFI,10,0,18,3
20212022,VAN,PK,MNFI,19,3,10,3
20212022,VAN,PK,FNFI,1,0,3,0
20212022,VAN,PK,Wide,53,0,39,0
20212022,VAN,PK,lane_other,140,0,183,0
20212022,VAN,PK,unk,0,0,0,0
20222023,VAN,ES,CNFI,551,84,577,84
20222023,VAN,ES,MNFI,446,44,494,50
20222023,VAN,ES,FNFI,269,7,290,14
20222023,VAN,ES,Wide,1279,23,1407,37
20222023,VAN,ES,lane_other,947,13,903,10
20222023,VAN,ES,unk,0,0,0,0
20222023,VAN,PP,CNFI,147,25,133,24
20222023,VAN,PP,MNFI,124,17,61,10
20222023,VAN,PP,FNFI,91,4,70,3
20222023,VAN,PP,Wide,205,11,196,18
20222023,VAN,PP,lane_other,30,1,44,9
20222023,VAN,PP,unk,0,0,0,0
20222023,VAN,PK,CNFI,18,6,18,5
20222023,VAN,PK,MNFI,10,3,19,5
20222023,VAN,PK,FNFI,3,0,3,1
20222023,VAN,PK,Wide,40,1,50,1
20222023,VAN,PK,lane_other,133,0,194,0
20222023,VAN,PK,unk,0,0,0,0
20252026,NJD,ES,CNFI,338,30,366,39
20252026,NJD,ES,MNFI,224,22,234,31
20252026,NJD,ES,FNFI,196,5,182,7
20252026,NJD,ES,Wide,1033,15,954,17
20252026,NJD,ES,lane_other,552,9,571,7
20252026,NJD,ES,unk,0,0,0,0
20252026,NJD,PP,CNFI,76,9,71,14
20252026,NJD,PP,MNFI,53,7,35,4
20252026,NJD,PP,FNFI,33,1,38,2
20252026,NJD,PP,Wide,78,4,71,6
20252026,NJD,PP,lane_other,22,1,18,2
20252026,NJD,PP,unk,0,0,0,0
20252026,NJD,PK,CNFI,11,3,10,1
20252026,NJD,PK,MNFI,15,2,8,0
20252026,NJD,PK,FNFI,4,0,1,0
20252026,NJD,PK,Wide,21,0,15,0
20252026,NJD,PK,lane_other,68,0,84,0
20252026,NJD,PK,unk,0,0,0,0
20212022,CGY,ES,CNFI,579,76,457,54
20212022,CGY,ES,MNFI,617,69,451,39
20212022,CGY,ES,FNFI,371,10,360,9
20212022,CGY,ES,Wide,1649,33,1387,29
20212022,CGY,ES,lane_other,796,11,988,8
20212022,CGY,ES,unk,0,0,0,0
20212022,CGY,PP,CNFI,130,22,77,14
20212022,CGY,PP,MNFI,94,20,80,6
20212022,CGY,PP,FNFI,83,2,65,4
20212022,CGY,PP,Wide,232,7,182,13
20212022,CGY,PP,lane_other,38,2,37,3
20212022,CGY,PP,unk,0,0,0,0
20212022,CGY,PK,CNFI,14,5,13,2
20212022,CGY,PK,MNFI,25,1,15,1
20212022,CGY,PK,FNFI,3,0,4,0
20212022,CGY,PK,Wide,58,0,62,0
20212022,CGY,PK,lane_other,150,0,157,0
20212022,CGY,PK,unk,0,0,0,0
20242025,VGK,ES,CNFI,549,75,493,60
20242025,VGK,ES,MNFI,444,54,328,35
20242025,VGK,ES,FNFI,312,7,258,9
20242025,VGK,ES,Wide,1815,31,1818,34
20242025,VGK,ES,lane_other,951,11,938,12
20242025,VGK,ES,unk,0,0,0,0
20242025,VGK,PP,CNFI,106,20,62,11
20242025,VGK,PP,MNFI,59,9,56,8
20242025,VGK,PP,FNFI,37,4,36,3
20242025,VGK,PP,Wide,171,15,163,13
20242025,VGK,PP,lane_other,30,4,22,3
20242025,VGK,PP,unk,0,0,0,0
20242025,VGK,PK,CNFI,10,2,9,1
20242025,VGK,PK,MNFI,11,2,13,1
20242025,VGK,PK,FNFI,2,0,5,1
20242025,VGK,PK,Wide,38,1,25,0
20242025,VGK,PK,lane_other,130,0,107,0
20242025,VGK,PK,unk,0,0,0,0
20212022,DAL,ES,CNFI,613,82,535,68
20212022,DAL,ES,MNFI,488,35,433,34
20212022,DAL,ES,FNFI,269,10,316,5
20212022,DAL,ES,Wide,1466,16,1510,37
20212022,DAL,ES,lane_other,904,5,959,17
20212022,DAL,ES,unk,0,0,0,0
20212022,DAL,PP,CNFI,129,28,72,11
20212022,DAL,PP,MNFI,81,10,62,11
20212022,DAL,PP,FNFI,50,1,56,4
20212022,DAL,PP,Wide,195,11,204,13
20212022,DAL,PP,lane_other,23,1,25,5
20212022,DAL,PP,unk,0,0,0,0
20212022,DAL,PK,CNFI,15,4,15,3
20212022,DAL,PK,MNFI,15,2,15,0
20212022,DAL,PK,FNFI,4,0,1,0
20212022,DAL,PK,Wide,45,1,73,2
20212022,DAL,PK,lane_other,120,0,145,0
20212022,DAL,PK,unk,0,0,0,0
20222023,DAL,ES,CNFI,594,78,552,70
20222023,DAL,ES,MNFI,496,51,398,30
20222023,DAL,ES,FNFI,276,8,300,7
20222023,DAL,ES,Wide,1547,29,1600,29
20222023,DAL,ES,lane_other,839,10,980,10
20222023,DAL,ES,unk,0,0,0,0
20222023,DAL,PP,CNFI,161,30,121,14
20222023,DAL,PP,MNFI,121,16,75,8
20222023,DAL,PP,FNFI,83,2,66,3
20222023,DAL,PP,Wide,184,15,172,12
20222023,DAL,PP,lane_other,47,1,44,3
20222023,DAL,PP,unk,0,0,0,0
20222023,DAL,PK,CNFI,19,7,22,4
20222023,DAL,PK,MNFI,12,3,11,1
20222023,DAL,PK,FNFI,4,0,4,0
20222023,DAL,PK,Wide,57,0,67,0
20222023,DAL,PK,lane_other,141,0,173,0
20222023,DAL,PK,unk,0,0,0,0
20232024,OTT,ES,CNFI,515,83,533,81
20232024,OTT,ES,MNFI,370,34,371,47
20232024,OTT,ES,FNFI,303,11,312,14
20232024,OTT,ES,Wide,1829,33,1743,32
20232024,OTT,ES,lane_other,1081,8,946,23
20232024,OTT,ES,unk,0,0,0,0
20232024,OTT,PP,CNFI,132,10,131,19
20232024,OTT,PP,MNFI,110,13,63,9
20232024,OTT,PP,FNFI,117,5,76,10
20232024,OTT,PP,Wide,224,16,194,18
20232024,OTT,PP,lane_other,46,6,25,4
20232024,OTT,PP,unk,0,0,0,0
20232024,OTT,PK,CNFI,11,2,12,4
20232024,OTT,PK,MNFI,17,4,10,1
20232024,OTT,PK,FNFI,3,0,2,0
20232024,OTT,PK,Wide,73,0,68,0
20232024,OTT,PK,lane_other,178,0,199,0
20232024,OTT,PK,unk,0,0,0,0
20242025,NYI,ES,CNFI,523,71,577,62
20242025,NYI,ES,MNFI,360,35,314,38
20242025,NYI,ES,FNFI,289,5,299,6
20242025,NYI,ES,Wide,1803,33,1750,33
20242025,NYI,ES,lane_other,1013,12,913,9
20242025,NYI,ES,unk,0,0,0,0
20242025,NYI,PP,CNFI,105,10,105,14
20242025,NYI,PP,MNFI,49,1,52,9
20242025,NYI,PP,FNFI,75,3,56,5
20242025,NYI,PP,Wide,154,7,175,15
20242025,NYI,PP,lane_other,28,2,32,1
20242025,NYI,PP,unk,0,0,0,0
20242025,NYI,PK,CNFI,8,3,11,0
20242025,NYI,PK,MNFI,26,5,11,1
20242025,NYI,PK,FNFI,3,0,1,0
20242025,NYI,PK,Wide,48,0,60,4
20242025,NYI,PK,lane_other,117,0,129,1
20242025,NYI,PK,unk,0,0,0,0
20242025,STL,ES,CNFI,468,70,459,58
20242025,STL,ES,MNFI,385,43,342,31
20242025,STL,ES,FNFI,291,12,233,7
20242025,STL,ES,Wide,1635,37,1753,37
20242025,STL,ES,lane_other,941,14,958,10
20242025,STL,ES,unk,0,0,0,0
20242025,STL,PP,CNFI,89,16,94,16
20242025,STL,PP,MNFI,75,13,61,10
20242025,STL,PP,FNFI,60,4,54,4
20242025,STL,PP,Wide,148,7,163,12
20242025,STL,PP,lane_other,19,0,29,4
20242025,STL,PP,unk,0,0,0,0
20242025,STL,PK,CNFI,4,0,6,2
20242025,STL,PK,MNFI,10,2,9,2
20242025,STL,PK,FNFI,3,0,3,0
20242025,STL,PK,Wide,44,0,61,0
20242025,STL,PK,lane_other,113,0,116,1
20242025,STL,PK,unk,0,0,0,0
20242025,CGY,ES,CNFI,459,54,499,57
20242025,CGY,ES,MNFI,369,32,359,41
20242025,CGY,ES,FNFI,301,10,243,9
20242025,CGY,ES,Wide,1877,28,1811,22
20242025,CGY,ES,lane_other,966,8,1045,10
20242025,CGY,ES,unk,0,0,0,0
20242025,CGY,PP,CNFI,96,10,128,19
20242025,CGY,PP,MNFI,60,11,62,12
20242025,CGY,PP,FNFI,86,6,60,2
20242025,CGY,PP,Wide,175,16,211,16
20242025,CGY,PP,lane_other,27,3,28,1
20242025,CGY,PP,unk,0,0,0,0
20242025,CGY,PK,CNFI,10,3,7,3
20242025,CGY,PK,MNFI,13,2,15,1
20242025,CGY,PK,FNFI,2,0,2,0
20242025,CGY,PK,Wide,49,0,42,1
20242025,CGY,PK,lane_other,159,1,179,1
20242025,CGY,PK,unk,0,0,0,0
20252026,VGK,ES,CNFI,409,52,309,43
20252026,VGK,ES,MNFI,231,17,189,17
20252026,VGK,ES,FNFI,222,7,143,10
20252026,VGK,ES,Wide,1008,18,1004,23
20252026,VGK,ES,lane_other,555,9,587,5
20252026,VGK,ES,unk,0,0,0,0
20252026,VGK,PP,CNFI,99,12,56,10
20252026,VGK,PP,MNFI,46,4,32,2
20252026,VGK,PP,FNFI,31,3,30,3
20252026,VGK,PP,Wide,102,9,98,8
20252026,VGK,PP,lane_other,26,8,20,0
20252026,VGK,PP,unk,0,0,0,0
20252026,VGK,PK,CNFI,8,1,5,0
20252026,VGK,PK,MNFI,5,2,13,4
20252026,VGK,PK,FNFI,2,0,2,0
20252026,VGK,PK,Wide,22,1,32,0
20252026,VGK,PK,lane_other,91,0,82,0
20252026,VGK,PK,unk,0,0,0,0
20232024,NYR,ES,CNFI,550,62,548,77
20232024,NYR,ES,MNFI,384,35,394,47
20232024,NYR,ES,FNFI,311,11,284,5
20232024,NYR,ES,Wide,1828,45,1753,27
20232024,NYR,ES,lane_other,977,19,982,12
20232024,NYR,ES,unk,0,0,0,0
20232024,NYR,PP,CNFI,147,29,104,11
20232024,NYR,PP,MNFI,74,11,61,10
20232024,NYR,PP,FNFI,80,5,82,1
20232024,NYR,PP,Wide,253,13,176,8
20232024,NYR,PP,lane_other,40,3,42,6
20232024,NYR,PP,unk,0,0,0,0
20232024,NYR,PK,CNFI,26,5,11,0
20232024,NYR,PK,MNFI,16,1,11,2
20232024,NYR,PK,FNFI,4,0,3,0
20232024,NYR,PK,Wide,68,1,64,1
20232024,NYR,PK,lane_other,155,0,163,0
20232024,NYR,PK,unk,0,0,0,0
20242025,EDM,ES,CNFI,602,74,463,66
20242025,EDM,ES,MNFI,377,31,350,48
20242025,EDM,ES,FNFI,318,8,247,12
20242025,EDM,ES,Wide,1748,40,1597,27
20242025,EDM,ES,lane_other,928,13,994,12
