player_id,player_name,es_toi_min,TNFI_SA,TNFI_SA_per60,P2_weighted,blocks_total,blocks_CNFI,blocks_MNFI,blocks_FNFI,blocks_per60,blocks_xG_per60,P2_net,P2_weighted_rank,P2_net_rank,rank_delta_net_vs_weighted
8474053,Logan Couture,2503.13,803,19.2479,1.875,67,7,44,16,1.606,0.1454,1.7296,278,291,-13
8477290,Michael Raffl,948.42,297,18.7892,1.8187,20,1,9,10,1.265,0.0872,1.7315,199,292,-93
8479400,Pierre-Luc Dubois,4931.92,1618,19.684,1.9215,152,60,64,28,1.849,0.1896,1.7319,339,293,46
8480806,Isac Lundeström,3640.13,1227,20.2245,1.941,122,42,62,18,2.011,0.2089,1.7321,371,294,77
8482078,Lucas Raymond,5575.17,1684,18.1232,1.8119,75,26,34,15,0.807,0.0792,1.7327,193,295,-102
8476915,Jujhar Khaira,895.07,276,18.5014,1.8484,19,2,13,4,1.274,0.1146,1.7338,245,296,-51
8480014,Gabriel Vilardi,3739.27,1180,18.9342,1.871,94,35,33,26,1.508,0.1362,1.7348,273,297,-24
8480326,Sheldon Dries,699.42,240,20.5886,2.045,38,5,28,5,3.26,0.3098,1.7352,486,298,188
8478146,Matthew Highmore,919.68,320,20.8768,2.0,43,13,18,12,2.805,0.2641,1.7359,439,299,140
8481617,Vasily Podkolzin,3152.25,1009,19.2053,1.9335,109,22,65,22,2.075,0.1969,1.7366,361,300,61
8476897,Oskar Sundqvist,3305.3,1033,18.7517,1.8901,87,23,49,15,1.579,0.1523,1.7378,297,301,-4
8483515,Juraj Slafkovský,3611.52,1212,20.1356,1.9923,167,52,65,50,2.774,0.2536,1.7387,426,302,124
8482703,Colton Dach,635.63,199,18.7844,1.9776,27,8,10,9,2.549,0.2385,1.7391,411,303,108
8477492,Nathan MacKinnon,6339.42,1973,18.6736,1.9089,174,73,69,32,1.647,0.1695,1.7394,320,304,16
8478401,Pavel Zacha,4972.85,1556,18.7739,1.8264,66,26,33,7,0.796,0.0863,1.7401,211,305,-94
8481601,Simon Holmstrom,3099.07,978,18.9347,1.8644,82,17,32,33,1.588,0.1243,1.7401,264,305,-41
8480848,Ty Dellandrea,2472.52,812,19.7046,1.933,78,28,35,15,1.893,0.1891,1.7439,358,307,51
8482125,Alexander Holtz,1778.03,553,18.6611,1.8196,26,4,13,9,0.877,0.0739,1.7457,201,308,-107
8476442,Matt Nieto,2318.85,753,19.4838,1.8565,53,5,30,18,1.371,0.1087,1.7478,258,309,-51
8478420,Mikko Rantanen,6306.27,1996,18.9906,1.8956,165,51,75,39,1.57,0.1476,1.748,303,310,-7
8480748,Kiefer Sherwood,2769.57,855,18.5228,1.8672,62,14,30,18,1.343,0.1189,1.7483,267,311,-44
8484471,Emmitt Finnie,701.83,242,20.6887,2.021,31,11,14,6,2.65,0.272,1.749,462,312,150
8482691,Aatu Räty,853.1,257,18.0753,1.9121,22,13,5,4,1.547,0.1631,1.749,325,312,13
8482451,Mikael Pyyhtia,725.95,248,20.4973,1.9661,30,8,13,9,2.48,0.2164,1.7497,397,314,83
8475726,Tyler Toffoli,4884.57,1476,18.1306,1.8105,55,15,22,18,0.676,0.0598,1.7507,192,315,-123
8480018,Nick Suzuki,6269.3,1898,18.1647,1.8763,133,48,56,29,1.273,0.1255,1.7508,279,316,-37
8482679,Matt Coronato,2211.97,637,17.2787,1.8257,41,3,16,22,1.112,0.0736,1.7521,209,317,-108
8480789,Oliver Wahlstrom,1875.57,617,19.738,1.9255,58,9,38,11,1.855,0.1716,1.7539,346,318,28
8475799,Nino Niederreiter,4402.88,1425,19.4191,1.8851,95,35,45,15,1.295,0.1303,1.7548,291,319,-28
8477931,Tomas Nosek,2623.47,855,19.5543,1.9287,80,18,47,15,1.83,0.1736,1.7551,353,320,33
8474709,Matt Martin,2334.93,776,19.9406,1.9449,77,21,41,15,1.979,0.1889,1.756,376,321,55
8481528,Dylan Cozens,5070.68,1548,18.3171,1.8675,90,28,54,8,1.065,0.1107,1.7568,269,322,-53
8480289,Morgan Barron,2829.83,918,19.464,1.9382,98,23,46,29,2.078,0.1814,1.7568,365,322,43
8482660,Kent Johnson,3010.87,935,18.6325,1.8524,58,11,26,21,1.156,0.0956,1.7568,246,322,-76
8477070,Liam O'Brien,2004.47,662,19.8157,1.9539,71,16,39,16,2.125,0.1956,1.7583,385,325,60
8477402,Pavel Buchnevich,5300.6,1619,18.3262,1.8396,77,26,31,20,0.872,0.0808,1.7588,234,326,-92
8476539,Jonathan Marchessault,5216.33,1557,17.9091,1.8147,53,11,29,13,0.61,0.0556,1.7591,196,327,-131
8482720,Matthew Knies,2911.53,948,19.5361,1.9224,81,25,38,18,1.669,0.1618,1.7606,341,328,13
8478444,Brock Boeser,5174.67,1612,18.6911,1.8554,91,24,38,29,1.055,0.0934,1.762,254,329,-75
8477404,Jake Guentzel,5762.88,1875,19.5215,1.8996,134,42,67,25,1.395,0.137,1.7626,308,330,-22
8481624,Ilya Mikheyev,3970.47,1208,18.2548,1.8297,53,15,18,20,0.801,0.0668,1.7629,217,331,-114
8482740,Wyatt Johnston,4193.05,1423,20.3623,1.9388,121,44,52,25,1.731,0.1759,1.7629,367,331,36
8480188,Fabian Zetterlund,3984.4,1351,20.3443,1.9995,168,42,88,38,2.53,0.2366,1.7629,438,331,107
8478047,Michael Bunting,4782.8,1455,18.2529,1.8434,80,20,22,38,1.004,0.0791,1.7643,238,334,-96
8475314,Anders Lee,5288.3,1750,19.8552,1.9456,168,54,68,46,1.906,0.1811,1.7645,377,335,42
8481032,Paul Cotter,2995.87,955,19.1264,1.8426,57,7,22,28,1.142,0.078,1.7646,237,336,-99
8477473,Justin Bailey,706.05,236,20.0552,1.9793,24,10,9,5,2.04,0.2146,1.7647,413,337,76
8474679,Gustav Nyquist,4493.13,1442,19.256,1.9039,110,28,58,24,1.469,0.1382,1.7657,314,338,-24
8479390,Taylor Raddysh,4071.45,1294,19.0694,1.8829,85,20,44,21,1.253,0.1135,1.7694,289,339,-50
8479999,Casey Mittelstadt,4548.52,1374,18.1246,1.8287,51,13,24,14,0.673,0.0592,1.7695,215,340,-125
8476918,Jimmy Vesey,3053.35,975,19.1593,1.8867,67,16,33,18,1.317,0.117,1.7697,294,341,-47
8474037,James van Riemsdyk,3902.08,1244,19.1282,1.8908,88,18,44,26,1.353,0.1188,1.772,298,342,-44
8481560,Arthur Kaliyev,2046.12,616,18.0635,1.8366,23,7,11,5,0.674,0.0639,1.7727,231,343,-112
8474176,Carl Hagelin,671.12,202,18.0595,1.7938,3,1,1,1,0.268,0.0201,1.7737,169,344,-175
8480185,Eetu Luostarinen,4671.78,1539,19.7655,1.9905,181,54,81,46,2.325,0.2162,1.7743,425,345,80
8478462,Nicolas Roy,4201.1,1330,18.995,1.9344,114,44,48,22,1.628,0.1595,1.7749,363,346,17
8478010,Brayden Point,5565.82,1771,19.0915,1.9009,120,31,68,21,1.294,0.1252,1.7757,311,347,-36
8478904,Steven Lorentz,2865.93,946,19.8051,1.9573,94,20,48,26,1.968,0.1805,1.7768,389,348,41
8480023,Robert Thomas,5458.92,1710,18.7949,1.8819,98,26,57,15,1.077,0.1048,1.7771,286,349,-63
8479370,Tyson Jost,2893.35,942,19.5344,1.9534,86,23,48,15,1.783,0.176,1.7774,384,350,34
8479705,Jeffrey Viel,684.37,225,19.7263,2.0128,29,10,9,10,2.542,0.2348,1.778,454,351,103
8477940,Nikolaj Ehlers,4268.8,1311,18.4267,1.8563,68,17,25,26,0.956,0.0775,1.7788,255,352,-97
8479316,Luke Kunin,3645.47,1267,20.8533,1.999,141,36,75,30,2.321,0.2194,1.7796,434,353,81
8477930,Pierre-Edouard Bellemare,1910.8,653,20.5045,1.966,62,18,30,14,1.947,0.1863,1.7797,395,354,41
8478434,Keegan Kolesar,3947.37,1273,19.3496,1.9763,143,31,73,39,2.174,0.1966,1.7797,409,354,55
8481711,Matias Maccelli,3438.3,1061,18.515,1.8394,39,8,18,13,0.681,0.0573,1.7821,233,356,-123
8478585,Derek Ryan,2411.43,781,19.4324,1.9676,76,20,44,12,1.891,0.1829,1.7847,401,357,44
8475722,Jason Zucker,3857.55,1227,19.0847,1.8892,76,17,36,23,1.182,0.1044,1.7848,296,358,-62
8480281,Alexey Toropchenko,3189.6,1043,19.62,1.9953,140,25,60,55,2.634,0.2104,1.7849,430,359,71
8475225,Craig Smith,2834.02,938,19.8587,1.9184,73,7,47,19,1.546,0.1317,1.7867,334,360,-26
8480830,Andrei Svechnikov,4550.57,1401,18.4724,1.8808,68,27,29,12,0.897,0.093,1.7878,285,361,-76
8479291,Kevin Rooney,1638.15,574,21.0237,2.0246,70,20,33,17,2.564,0.2365,1.7881,470,362,108
8479353,Brett Howden,3437.6,1161,20.2641,2.0211,149,31,78,40,2.601,0.2309,1.7902,463,363,100
8475151,Kyle Palmieri,4258.8,1378,19.4139,1.9277,93,40,36,17,1.31,0.1371,1.7906,351,364,-13
8476469,Joel Armia,3407.75,1082,19.0507,1.8917,61,21,21,19,1.074,0.0997,1.792,299,365,-66
8471675,Sidney Crosby,5852.38,1873,19.2024,1.8831,95,26,48,21,0.974,0.09,1.7931,290,366,-76
8480144,David Kampf,3843.05,1216,18.9849,1.9148,74,30,34,10,1.155,0.1209,1.7939,330,367,-37
8479336,Carl Grundstrom,2410.68,810,20.1603,1.967,77,27,27,23,1.916,0.1724,1.7946,399,368,31
8479383,Boris Katchouk,1747.27,548,18.818,1.9123,37,7,23,7,1.271,0.116,1.7963,326,369,-43
8481582,Nicholas Robertson,2026.22,656,19.4254,1.9489,58,16,23,19,1.717,0.1517,1.7972,379,370,9
8477989,Christian Dvorak,3697.83,1300,21.0934,2.0392,149,46,76,27,2.418,0.2408,1.7984,483,371,112
8479987,Morgan Geekie,4219.03,1383,19.668,1.966,114,34,71,9,1.621,0.1664,1.7996,395,372,23
8478099,Kevin Labanc,1942.57,626,19.3352,1.9074,39,9,19,11,1.205,0.1077,1.7997,318,373,-55
8477839,Conor Sheary,3180.7,1060,19.9956,1.9495,85,18,44,23,1.603,0.1461,1.8034,381,374,7
8475236,Cody Eakin,840.75,286,20.4103,1.9413,21,1,17,3,1.499,0.1375,1.8038,372,375,-3
8474641,Adam Henrique,4219.2,1430,20.3356,2.0593,199,43,108,48,2.83,0.2523,1.807,496,376,120
8478133,Jake Evans,4150.13,1387,20.0524,1.9823,113,38,60,15,1.634,0.1744,1.8079,416,377,39
8476858,Phillip Di Giuseppe,1135.3,372,19.66,1.9518,28,8,14,6,1.48,0.1427,1.8091,382,378,4
8482476,Emil Heineman,1402.25,456,19.5115,2.0016,46,16,24,6,1.968,0.1921,1.8095,444,379,65
8475786,Zach Hyman,5621.93,1822,19.4453,1.9379,115,48,42,25,1.227,0.1262,1.8117,364,380,-16
8479525,Ross Colton,3897.28,1324,20.3834,2.0111,141,37,68,36,2.171,0.1991,1.812,452,381,71
8481522,Peyton Krebs,4106.82,1285,18.7737,1.9077,71,18,37,16,1.037,0.0938,1.8139,319,382,-63
8477015,Connor Brown,3463.05,1121,19.4222,1.9127,63,15,31,17,1.092,0.0987,1.814,327,383,-56
8474102,David Perron,4052.82,1312,19.4235,1.9006,61,15,31,15,0.903,0.0863,1.8143,309,384,-75
8479420,Tage Thompson,5390.37,1692,18.8336,1.9039,86,21,47,18,0.957,0.0892,1.8147,314,385,-71
8482055,Drew O'Connor,3339.45,1077,19.3505,1.9552,88,20,41,27,1.581,0.1388,1.8164,387,386,1
8479365,Trent Frederic,3615.73,1217,20.1951,1.9678,101,22,54,25,1.676,0.1511,1.8167,403,387,16
8481725,Elmer Soderblom,963.33,328,20.4291,1.9866,33,10,9,14,2.055,0.1697,1.8169,419,388,31
8478402,Connor McDavid,6331.43,2024,19.1805,1.9266,117,34,63,20,1.109,0.1095,1.8171,348,389,-41
8482113,Anton Lundell,4323.0,1447,20.0833,2.0272,145,66,53,26,2.012,0.2098,1.8174,473,390,83
8476459,Mika Zibanejad,5759.13,1819,18.9508,1.9404,122,38,57,27,1.271,0.1226,1.8178,370,391,-21
8483447,Conor Geekie,677.33,238,21.0827,2.059,28,8,14,6,2.48,0.24,1.819,495,392,103
8473604,Jonathan Toews,2356.2,772,19.6588,1.9232,44,11,21,12,1.12,0.1022,1.821,343,393,-50
8479322,Wade Allison,735.37,268,21.8666,2.1922,46,6,33,7,3.753,0.371,1.8212,565,394,171
8477887,Patrick Brown,1281.35,432,20.2287,2.0381,52,9,31,12,2.435,0.2154,1.8227,481,395,86
8477962,Brendan Lemieux,1148.05,357,18.6577,1.9605,26,6,15,5,1.359,0.1374,1.8231,390,396,-6
8476454,Ryan Nugent-Hopkins,5394.7,1739,19.3412,1.9392,107,33,55,19,1.19,0.115,1.8242,368,397,-29
8474141,Patrick Kane,5057.98,1596,18.9324,1.8824,63,11,25,27,0.747,0.0574,1.825,288,398,-110
8473473,Milan Lucic,1722.57,588,20.4811,1.886,23,4,7,12,0.801,0.0587,1.8273,293,399,-106
8480829,Jesperi Kotkaniemi,3779.43,1203,19.0981,1.9894,94,45,38,11,1.492,0.1617,1.8277,423,400,23
8475191,Reilly Smith,4404.93,1396,19.015,1.9038,68,13,34,21,0.926,0.0755,1.8283,313,401,-88
8477380,Jonny Brodzinski,1771.6,576,19.5078,1.9699,43,15,20,8,1.456,0.1408,1.8291,404,402,2
8475763,Kevin Hayes,3652.25,1151,18.9089,1.889,39,11,18,10,0.641,0.0596,1.8294,295,403,-108
8479543,Michael Pezzetta,1522.98,531,20.9195,2.0095,52,12,22,18,2.049,0.1796,1.8299,451,404,47
8478057,Dakota Joshua,2800.07,946,20.2709,1.9793,81,21,32,28,1.736,0.1482,1.8311,413,405,8
8474040,Sam Gagner,1670.67,546,19.6089,1.9206,26,5,16,5,0.934,0.0889,1.8317,338,406,-68
8479718,Alex Barré-Boulet,538.03,178,19.8501,1.9288,8,3,4,1,0.892,0.096,1.8328,354,407,-53
8470604,Jeff Carter,2652.8,942,21.3058,1.9972,73,24,37,12,1.651,0.1616,1.8356,433,408,25
8482259,Bobby McMann,2230.72,738,19.8501,1.9531,50,18,13,19,1.345,0.1171,1.836,383,409,-26
8476419,Jean-Gabriel Pageau,4830.95,1645,20.4308,2.018,152,48,75,29,1.888,0.1812,1.8368,457,410,47
8479619,Michael Carcone,2161.83,675,18.7341,1.8942,25,4,12,9,0.694,0.0565,1.8377,302,411,-109
8477392,Hudson Fasching,1590.13,541,20.4134,1.9991,51,9,26,16,1.924,0.1606,1.8385,435,412,23
8482133,Thomas Bordeleau,558.4,185,19.8782,2.0357,20,5,9,6,2.149,0.1965,1.8392,479,413,66
8476460,Mark Scheifele,6170.42,2070,20.1283,2.0013,163,53,87,23,1.585,0.1619,1.8394,443,414,29
8477939,William Nylander,5753.88,1867,19.4686,1.9149,81,21,34,26,0.845,0.0725,1.8424,331,415,-84
8478870,Rudolfs Balcers,966.73,341,21.1641,2.0033,29,3,19,7,1.8,0.1592,1.8441,446,416,30
8478043,Sam Lafferty,2998.37,1001,20.0309,1.9704,65,21,31,13,1.301,0.1258,1.8446,405,417,-12
8477501,Valeri Nichushkin,3959.88,1272,19.2733,1.9333,67,22,20,25,1.015,0.0881,1.8452,360,418,-58
8482705,Cole Sillinger,4227.18,1463,20.7656,2.0232,128,30,80,18,1.817,0.1762,1.847,467,419,48
8475848,Brendan Gallagher,3480.93,1159,19.9774,1.9952,92,24,44,24,1.586,0.1472,1.848,429,420,9
8478542,Evan Rodrigues,4701.32,1531,19.5392,1.9562,91,30,39,22,1.161,0.1066,1.8496,388,421,-33
8476393,Nick Cousins,3380.2,1150,20.413,2.0479,118,30,61,27,2.095,0.1983,1.8496,487,421,66
8476455,Gabriel Landeskog,1382.55,483,20.9613,2.0993,59,18,30,11,2.56,0.2494,1.8499,523,423,100
8479385,Jordan Kyrou,5246.75,1671,19.109,1.919,74,14,33,27,0.846,0.0678,1.8512,335,424,-89
8479335,Rasmus Asplund,1483.25,472,19.0932,1.9117,17,4,8,5,0.688,0.0595,1.8522,324,425,-101
8479373,Jonathan Dahlen,742.47,254,20.5262,2.0575,26,4,19,3,2.101,0.2048,1.8527,494,426,68
8476934,Brock McGinn,2119.25,748,21.1773,2.0072,69,9,35,25,1.954,0.1539,1.8533,449,427,22
8480003,Jesper Boqvist,3274.0,1070,19.609,1.9491,54,18,24,12,0.99,0.0955,1.8536,380,428,-48
8478843,Denis Malgin,637.78,208,19.5678,1.9261,8,3,3,2,0.753,0.0719,1.8542,347,429,-82
8479356,Kieffer Bellows,961.25,309,19.2874,1.9878,24,5,13,6,1.498,0.1327,1.8551,421,430,-9
8478109,Victor Olofsson,3601.37,1139,18.9761,1.9342,54,8,31,15,0.9,0.0787,1.8555,362,431,-69
8478874,Adam Gaudette,1714.48,565,19.7727,1.9944,42,10,24,8,1.47,0.1386,1.8558,427,432,-5
8476374,Sean Kuraly,4009.52,1385,20.7257,2.0217,116,30,62,24,1.736,0.1652,1.8565,465,433,32
8477998,Warren Foegele,4244.4,1414,19.9887,1.9661,83,28,31,24,1.173,0.1086,1.8575,397,434,-37
8483493,Frank Nazar,1360.33,474,20.9066,2.0808,48,17,27,4,2.117,0.2232,1.8576,508,435,73
8480205,Emil Bemstrom,1604.45,535,20.0069,1.986,39,5,24,10,1.458,0.1259,1.8601,418,436,-18
8477478,William Carrier,2618.8,854,19.5662,2.0086,70,17,33,20,1.604,0.1463,1.8623,450,437,13
8478891,Mason Appleton,3916.43,1334,20.437,1.9964,87,36,35,16,1.333,0.1341,1.8623,432,437,-5
8477341,Andreas Johnsson,1074.88,362,20.2068,1.9439,16,2,11,3,0.893,0.0806,1.8633,375,439,-64
8471699,Andrew Cogliano,2301.0,771,20.1043,1.9859,60,8,29,23,1.565,0.1221,1.8638,417,440,-23
