player_id,player_name,position,PK_TOI_min,CNFI_n,CNFI_per60,CNFI_lo95,CNFI_hi95,MNFI_n,MNFI_per60,MNFI_lo95,MNFI_hi95,FNFI_n,FNFI_per60,FNFI_lo95,FNFI_hi95,total_n,total_per60,total_lo95,total_hi95,P2_weighted,rank
8479390,Taylor Raddysh,R,231.93,51,13.1934,10.2804,16.6465,23,5.95,4.0183,8.6618,38,9.8304,7.3032,13.0092,112,28.9738,25.1558,32.809,2.8028,148
8476458,Ryan Strome,C,282.0,64,13.617,10.9154,16.759,33,7.0213,5.073,9.5872,34,7.234,5.2545,9.8255,131,27.8723,24.4317,31.3702,2.8222,149
8483431,Logan Cooley,C,188.87,41,13.0251,9.8475,16.8609,23,7.3067,4.9485,10.5591,25,7.9421,5.4735,11.2785,89,28.2739,24.0615,32.516,2.8332,150
8476292,Ondrej Palat,L,228.55,58,15.2264,12.0802,18.8012,19,4.988,3.2255,7.5565,27,7.0882,4.9384,9.9665,104,27.3026,23.4568,31.1318,2.8964,151
8478542,Evan Rodrigues,C,293.47,71,14.5161,11.8078,17.6709,32,6.5425,4.7058,9.0068,35,7.1558,5.2294,9.6961,138,28.2144,24.8748,31.6891,2.9422,152
8478463,Anthony Beauvillier,L,235.68,58,14.7656,11.7117,18.2685,27,6.8736,4.7897,9.6803,24,6.1099,4.1577,8.8113,109,27.7491,23.9626,31.5344,2.9683,153
8475149,Marcus Johansson,L,273.53,57,12.503,9.8501,15.5979,43,9.4321,7.1187,12.2826,30,6.5806,4.6666,9.12,130,28.5157,24.9653,32.0114,2.971,154
8479343,Clayton Keller,R,372.17,90,14.5096,12.0718,17.277,51,8.2221,6.3501,10.5466,29,4.6753,3.2895,6.583,170,27.4071,24.4238,30.4676,2.988,155
8482116,Tim Stützle,C,471.83,112,14.2423,12.0675,16.6615,65,8.2656,6.5722,10.3042,54,6.8668,5.325,8.7773,231,29.3748,26.6746,32.0645,3.0649,156
8477935,Sam Bennett,C,381.48,95,14.9417,12.5129,17.7086,57,8.965,7.0378,11.3347,36,5.6621,4.1419,7.6824,188,29.5688,26.6131,32.6073,3.071,157
8480798,Philipp Kurashev,C,254.58,58,13.6694,10.8161,16.9634,39,9.1915,6.8365,12.1345,30,7.0704,5.0198,9.7789,127,29.9313,26.2294,33.5388,3.079,158
8475794,Tyler Seguin,C,280.02,65,13.9277,11.191,17.1012,44,9.428,7.1514,12.2626,33,7.071,5.1098,9.6537,142,30.4268,26.933,33.9125,3.0993,159
8476456,Jonathan Huberdeau,C,408.73,103,15.1199,12.7325,17.7647,56,8.2205,6.4179,10.4178,52,7.6333,5.8972,9.7758,211,30.9737,28.0522,33.8371,3.137,160
8479407,Jesper Bratt,L,420.22,114,16.2773,13.8668,18.9533,45,6.4253,4.8626,8.4219,58,8.2814,6.502,10.463,217,30.984,28.1364,33.8455,3.1489,161
8475169,Evander Kane,L,154.32,36,13.9972,10.4341,18.3954,31,12.0531,8.7356,16.2926,9,3.4993,1.8628,6.4398,76,29.5496,24.94,34.2997,3.1599,162
8473994,Jamie Benn,L,351.95,83,14.1497,11.667,16.9708,55,9.3763,7.3232,11.8722,66,11.2516,9.0107,13.8941,204,34.7777,31.6434,37.799,3.1733,163
8482155,Alex Laferriere,R,144.55,37,15.358,11.4701,19.9089,21,8.7167,5.803,12.6763,16,6.6413,4.1442,10.304,74,30.716,25.786,35.4233,3.2252,164
8479420,Tage Thompson,C,354.9,86,14.5393,12.0358,17.3657,54,9.1293,7.1095,11.5909,51,8.6221,6.6592,11.0381,191,32.2908,29.1621,35.3524,3.2424,165
8478402,Connor McDavid,C,424.55,116,16.3938,13.9658,19.0312,62,8.7622,6.9297,10.9569,34,4.8051,3.4687,6.5828,212,29.9611,27.0906,32.7695,3.3001,166
8475754,Brock Nelson,C,403.87,111,16.4906,14.0099,19.215,54,8.0224,6.2345,10.2192,55,8.171,6.3664,10.3815,220,32.6841,29.748,35.5482,3.3137,167
8480797,Joel Farabee,L,354.82,104,17.5865,14.8819,20.539,53,8.9624,6.9591,11.4069,51,8.6242,6.6592,11.0381,208,35.1731,32.0414,38.1581,3.5603,168
8478398,Kyle Connor,L,418.37,121,17.3532,14.8842,20.0827,64,9.1786,7.3056,11.4466,60,8.6049,6.7902,10.8242,245,35.1366,32.2999,37.9409,3.589,169
8478439,Travis Konecny,R,432.2,113,15.6872,13.3417,18.2994,81,11.2448,9.2104,13.6201,67,9.3012,7.4407,11.5352,261,36.2332,33.4396,38.9502,3.5919,170
8475151,Kyle Palmieri,C,291.78,91,18.7125,15.6752,22.0155,40,8.2253,6.1342,10.8698,40,8.2253,6.1342,10.8698,171,35.1631,31.7015,38.439,3.6353,171
8475744,Evgeny Kuznetsov,C,316.15,80,15.1827,12.503,18.2325,62,11.7666,9.3706,14.6116,56,10.6279,8.3439,13.3872,198,37.5771,34.3217,40.6857,3.6522,172
8476881,Tomas Hertl,C,351.42,101,17.2445,14.5732,20.2325,59,10.0735,7.9566,12.6455,45,7.6832,5.8328,10.0349,205,35.0012,31.9106,38.0657,3.6715,173
8478046,Danton Heinen,L,184.18,58,18.8942,15.1468,23.1327,25,8.1441,5.6251,11.5728,28,9.1213,6.4458,12.6687,111,36.1596,31.8693,40.2686,3.709,174
8476438,Brandon Saad,L,283.72,79,16.7068,13.7567,19.9789,53,11.2084,8.7359,14.1603,46,9.728,7.4209,12.5571,178,37.6432,34.15,40.8582,3.7198,175
8477951,Nick Schmaltz,C,362.75,109,18.0289,15.3248,20.9593,59,9.7588,7.6889,12.2393,40,6.6161,4.9183,8.7947,208,34.4039,31.2969,37.3717,3.72,176
8477451,Ryan Hartman,R,289.93,74,15.3139,12.5054,18.4994,58,12.0028,9.4811,14.9896,55,11.3819,8.9223,14.3232,187,38.6986,35.2909,41.8612,3.7239,177
8477934,Leon Draisaitl,C,398.27,108,16.2705,13.8007,19.0245,83,12.5042,10.2905,15.069,46,6.93,5.2666,9.0437,237,35.7047,32.7941,38.5537,3.7267,178
8475170,Brayden Schenn,C,335.77,96,17.1548,14.4027,20.1737,60,10.7217,8.4794,13.3852,41,7.3265,5.4741,9.6815,197,35.203,31.9777,38.2623,3.7365,179
8478498,Jake DeBrusk,L,352.05,105,17.8952,15.1732,20.8836,57,9.7145,7.6279,12.2419,55,9.3737,7.3232,11.8722,217,36.9834,33.8809,39.9455,3.7893,180
8482667,William Eklund,L,237.38,75,18.9567,15.6343,22.6917,33,8.3409,6.0537,11.3457,42,10.6157,8.0318,13.8519,150,37.9134,34.1927,41.5023,3.8148,181
8476461,Sean Couturier,C,262.67,73,16.6751,13.6166,20.0756,51,11.6497,9.0408,14.7579,49,11.1929,8.6336,14.2658,173,39.5178,35.913,42.7497,3.8332,182
8480012,Elias Pettersson,C,453.83,149,19.6989,17.196,22.3603,66,8.7257,6.9556,10.8464,77,10.1799,8.2733,12.4118,292,38.6045,35.8843,41.1522,3.8533,183
8478449,Roope Hintz,C,374.98,113,18.0808,15.426,20.9758,67,10.7205,8.5927,13.2383,74,11.8405,9.6125,14.4358,254,40.6418,37.7054,43.3588,3.9234,184
8479346,Dillon Dube,C,165.65,48,17.3861,13.5345,21.7366,38,13.764,10.2938,17.9118,20,7.2442,4.7617,10.7262,106,38.3942,33.786,42.4645,3.934,185
8480064,Josh Norris,C,248.77,78,18.8128,15.5309,22.3999,43,10.3712,7.8485,13.4712,41,9.8888,7.4254,12.9451,162,39.0728,35.37,42.4277,3.9605,186
8473604,Jonathan Toews,C,177.95,47,15.8471,12.2858,19.9978,37,12.4754,9.2841,16.4003,49,16.5215,12.8961,20.7073,133,44.8441,40.7149,48.3214,3.9934,187
8478458,Jack Roslovic,C,268.6,76,16.9769,13.9247,20.3461,60,13.4028,10.6438,16.5899,45,10.0521,7.6462,12.9903,181,40.4319,36.8823,43.5692,3.9989,188
8480018,Nick Suzuki,C,494.57,154,18.683,16.3148,21.1931,83,10.0694,8.2412,12.1872,85,10.3121,8.4632,12.4462,322,39.0645,36.4492,41.4723,4.016,189
8482740,Wyatt Johnston,C,322.33,97,18.0558,15.2228,21.2074,60,11.1686,8.8556,13.9484,75,13.9607,11.4038,16.9243,232,43.1851,40.1461,46.0016,4.0188,190
8475786,Zach Hyman,L,343.58,113,19.7332,16.8593,22.7866,63,11.0017,8.7505,13.6462,49,8.5569,6.567,10.9999,225,39.2918,36.141,42.1431,4.037,191
8478020,Michael Amadio,R,124.97,48,23.0461,18.2044,28.2907,13,6.2417,3.7074,10.1895,16,7.682,4.8208,11.8702,77,36.9699,31.7093,41.7956,4.0551,192
8484145,Zach Benson,L,154.95,51,19.7483,15.5988,24.3813,28,10.8422,7.6825,14.9217,25,9.6805,6.702,13.6358,104,40.2711,35.6187,44.4012,4.0724,193
8474715,Cam Atkinson,R,199.02,55,16.5815,13.1356,20.5384,53,15.9786,12.5858,19.905,30,9.0445,6.4611,12.4231,138,41.6046,37.5749,45.2015,4.085,194
8479996,Cody Glass,C,157.68,50,19.0255,14.9415,23.556,29,11.0348,7.8566,15.0701,31,11.7958,8.5084,15.9013,110,41.856,37.2322,45.7532,4.0877,195
8480748,Kiefer Sherwood,L,163.48,53,19.4515,15.4791,24.0224,31,11.3773,8.2405,15.4376,24,8.8082,6.059,12.5844,108,39.6371,35.2193,43.8407,4.1117,196
8478401,Pavel Zacha,C,416.0,125,18.0288,15.5048,20.772,87,12.5481,10.3682,15.0474,78,11.25,9.1749,13.6683,290,41.8269,39.0792,44.3582,4.1308,197
8477955,Jared McCann,L,347.62,102,17.6056,14.8647,20.5788,78,13.4631,11.0083,16.2497,79,13.6357,11.1671,16.4319,259,44.7044,41.7552,47.2351,4.1364,198
8482124,Quinton Byfield,R,243.83,80,19.6856,16.3219,23.3426,50,12.3035,9.5418,15.5972,28,6.89,4.8358,9.6512,158,38.879,35.1439,42.2866,4.2031,199
8474679,Gustav Nyquist,R,382.63,117,18.3465,15.6884,21.2014,93,14.5832,12.1541,17.2908,68,10.6629,8.552,13.1378,278,43.5926,40.7457,46.087,4.3062,200
8481528,Dylan Cozens,C,365.73,113,18.5381,15.8163,21.4713,78,12.7962,10.4551,15.4762,85,13.9446,11.5138,16.6888,276,45.2789,42.4495,47.7256,4.3468,201
8475913,Mark Stone,R,281.62,101,21.5186,18.2668,24.9407,49,10.4397,8.04,13.3373,48,10.2267,7.8511,13.1063,198,42.185,38.7795,45.1499,4.358,202
8481522,Peyton Krebs,C,177.28,61,20.6449,16.7152,25.0367,33,11.1686,8.1569,15.0153,37,12.5223,9.338,16.4884,131,44.3358,40.2532,47.9482,4.3844,203
8482720,Matthew Knies,L,201.7,64,19.0382,15.396,23.034,49,14.5761,11.3175,18.368,41,12.1963,9.1973,15.8244,154,45.8106,41.9477,48.9499,4.4179,204
8474573,Josh Bailey,R,145.52,52,21.4408,16.9853,26.1969,27,11.1327,7.8193,15.3418,26,10.7204,7.4714,14.8888,105,43.294,38.483,47.1441,4.4705,205
8478403,Jack Eichel,C,316.62,113,21.4139,18.3449,24.6374,62,11.7492,9.3404,14.567,61,11.5597,9.1691,14.3643,236,44.7229,41.6242,47.362,4.4726,206
8479414,Nathan Bastian,R,131.4,44,20.0913,15.6419,25.2245,26,11.8721,8.3518,16.4959,34,15.5251,11.5249,20.4422,104,47.4886,43.0039,51.2585,4.4749,207
8479365,Trent Frederic,C,144.25,49,20.3813,16.0764,25.255,34,14.1421,10.45,18.7062,29,12.0624,8.6423,16.4555,112,46.5858,42.1894,50.2778,4.5375,208
8477500,Bo Horvat,C,456.28,159,20.9081,18.3823,23.6115,97,12.7552,10.6583,15.156,98,12.8867,10.7805,15.2948,354,46.55,44.151,48.7299,4.5728,209
8471669,Paul Stastny,C,119.47,42,21.0938,16.3743,26.5305,26,13.058,9.2213,18.0536,22,11.0491,7.5226,15.8449,90,45.2009,40.3167,49.4778,4.5742,210
8478067,Oskar Lindblom,L,100.22,34,20.3559,15.2768,26.2335,24,14.3689,10.0147,19.9395,15,8.9805,5.5835,13.9702,73,43.7053,38.1406,48.4383,4.5755,211
8476871,Tanner Pearson,L,147.23,59,24.0435,19.5364,28.9283,28,11.4105,8.112,15.6911,22,8.9654,6.0574,12.9725,109,44.4193,39.9124,48.3291,4.6008,212
8481617,Vasily Podkolzin,R,102.6,39,22.807,17.4555,28.505,22,12.8655,8.7298,18.1371,6,3.5088,1.6181,7.2782,67,39.1813,33.2699,44.139,4.6247,213
8473419,Brad Marchand,L,424.57,149,21.0568,18.4047,23.8265,92,13.0015,10.7969,15.4843,97,13.7081,11.4523,16.228,338,47.7664,45.2621,49.8558,4.6577,214
8477953,Kasperi Kapanen,R,208.63,79,22.7193,18.9008,26.7224,40,11.5034,8.6288,15.0061,29,8.34,5.9027,11.5305,148,42.5627,38.5911,45.9342,4.6734,215
8470604,Jeff Carter,C,252.25,73,17.3637,14.23,20.9109,71,16.888,13.7881,20.4147,80,19.0287,15.7857,22.6384,224,53.2805,50.646,55.32,4.6863,216
8475810,Bryan Rust,R,394.97,134,20.3561,17.6579,23.2368,92,13.9759,11.6353,16.6228,110,16.7103,14.1942,19.4795,336,51.0423,48.7266,52.9441,4.6944,217
8478427,Sebastian Aho,C,493.0,181,22.0284,19.5462,24.6339,109,13.2657,11.2019,15.5884,77,9.3712,7.6087,11.4527,367,44.6653,42.2478,46.856,4.6992,218
8481068,Yegor Sharangovich,C,352.97,132,22.4384,19.5044,25.5309,79,13.429,11.0054,16.207,77,13.0891,10.6925,15.8473,288,48.9565,46.3263,51.1694,4.7352,219
8477960,Adrian Kempe,R,447.7,173,23.1852,20.5335,25.9219,98,13.1338,10.9769,15.5601,83,11.1235,9.1212,13.432,354,47.4425,45.0051,49.5202,4.7952,220
8482093,Seth Jarvis,C,389.68,154,23.7116,20.8565,26.6512,73,11.2399,9.0952,13.7325,68,10.47,8.3957,12.9085,295,45.4215,42.6865,47.7826,4.7966,221
8477998,Warren Foegele,L,209.22,73,20.9352,17.2738,24.9666,56,16.0599,12.749,19.9067,40,11.4714,8.6288,15.0061,169,48.4665,44.9939,51.3712,4.8072,222
8482157,Will Cuylle,L,126.93,49,23.1618,18.342,28.3595,23,10.8718,7.429,15.4268,39,18.4349,14.0104,23.5197,111,52.4685,48.3075,55.2567,4.8153,223
8481596,Shane Pinto,C,271.18,96,21.2402,17.9819,24.7718,69,15.2664,12.3854,18.5797,58,12.8326,10.1619,16.0004,223,49.3393,46.3803,51.8235,4.8724,224
8476468,J.T. Miller,C,503.77,188,22.3913,19.9142,24.9629,127,15.1261,12.9632,17.5,87,10.3619,8.528,12.4835,402,47.8793,45.6211,49.8231,4.9006,225
8479393,Noah Gregor,C,130.37,50,23.012,18.3263,28.225,33,15.1879,11.2105,20.0989,23,10.5855,7.253,15.0905,106,48.7855,44.3988,52.3611,4.9113,226
8477946,Dylan Larkin,C,415.12,153,22.1143,19.4196,24.9659,109,15.7546,13.3575,18.4218,87,12.5748,10.3936,15.0826,349,50.4437,48.1604,52.38,4.9401,227
8476981,Josh Anderson,R,303.2,111,21.9657,18.8445,25.3168,77,15.2375,12.5035,18.3609,68,13.4565,10.8638,16.4809,256,50.6596,47.9898,52.8782,5.014,228
8475184,Chris Kreider,L,435.17,165,22.7499,20.0974,25.5466,98,13.5121,11.3118,16.0112,128,17.6484,15.2027,20.3237,391,53.9104,52.0159,55.4272,5.0645,229
8477839,Conor Sheary,L,209.2,83,23.805,19.9934,27.8849,49,14.0535,10.9275,17.7817,55,15.7744,12.4871,19.6048,187,53.6329,50.7463,55.7672,5.1348,230
8471685,Anze Kopitar,C,478.98,198,24.8025,22.2073,27.4788,108,13.5287,11.4189,15.8996,118,14.7813,12.5927,17.2111,424,53.1125,51.2107,54.6429,5.1388,231
8475855,Jesper Fast,R,183.65,72,23.523,19.4219,27.8014,52,16.9888,13.3506,21.096,29,9.4745,6.7221,13.0313,153,49.9864,46.2472,52.7218,5.2747,232
8478366,Frank Vatrano,R,310.62,130,25.1113,21.8709,28.4099,76,14.6805,11.9954,17.7037,65,12.5557,10.05,15.4564,271,52.3475,49.7757,54.2465,5.283,233
8480023,Robert Thomas,C,409.47,157,23.0055,20.2811,25.9121,103,15.0928,12.7325,17.7647,119,17.4373,14.9425,20.2054,379,55.5357,53.8332,56.8884,5.3116,234
8470638,Patrice Bergeron,C,181.75,61,20.1376,16.2371,24.3916,54,17.8267,14.1056,22.003,61,20.1376,16.2371,24.3916,176,58.1018,55.7971,59.0883,5.3246,235
8478483,Mitch Marner,R,504.43,195,23.1943,20.7235,25.8077,132,15.7008,13.5254,18.1193,128,15.225,13.0755,17.624,455,54.1201,52.4271,55.5407,5.3361,236
8477497,Sean Monahan,C,287.42,133,27.7646,24.3951,31.2726,55,11.4816,9.0176,14.4677,73,15.2392,12.4466,18.4654,261,54.4854,52.2343,56.2457,5.3652,237
8473512,Claude Giroux,R,451.8,193,25.6308,22.9316,28.3812,109,14.4754,12.24,16.9598,109,14.4754,12.24,16.9598,411,54.5817,52.7552,55.9459,5.3791,238
8475798,Mikael Granlund,C,487.02,191,23.531,20.9903,26.1746,136,16.7551,14.4757,19.243,120,14.7839,12.613,17.1939,447,55.07,53.405,56.3462,5.3921,239
8475191,Reilly Smith,R,312.27,131,25.1708,21.9844,28.5171,77,14.795,12.1335,17.8514,75,14.4108,11.7786,17.4465,283,54.3766,52.1818,56.0702,5.4038,240
8480003,Jesper Boqvist,C,139.0,57,24.6043,19.9077,29.5912,31,13.3813,9.7079,17.9485,46,19.8561,15.4908,24.767,134,57.8417,55.1135,59.0724,5.425,241
8475158,Ryan O'Reilly,C,417.67,164,23.5595,20.8031,26.3958,132,18.9625,16.3846,21.7114,72,10.3432,8.3446,12.6834,368,52.8651,50.7455,54.4848,5.4501,242
8477933,Sam Reinhart,C,486.48,209,25.7768,23.2046,28.4662,116,14.3068,12.1756,16.7123,102,12.5801,10.561,14.8972,427,52.6637,50.7934,54.2824,5.4509,243
8481580,Connor McMichael,C,234.17,94,24.0854,20.4583,27.9373,61,15.6299,12.5173,19.2286,65,16.6548,13.4598,20.3043,220,56.3701,54.1255,57.8418,5.455,244
8476480,Vladislav Namestnikov,C,264.77,102,23.1147,19.7018,26.6843,80,18.1292,14.986,21.5801,59,13.3703,10.603,16.5896,241,54.6141,52.1269,56.3031,5.5088,245
8473422,Nick Foligno,L,256.78,104,24.3006,20.7895,27.9393,79,18.4591,15.2497,21.9779,46,10.7484,8.2173,13.8286,229,53.5081,50.8226,55.4124,5.5209,246
8476882,Teuvo Teravainen,L,417.0,190,27.3381,24.5074,30.2175,89,12.8058,10.6087,15.3167,80,11.5108,9.4161,13.9431,359,51.6547,49.4635,53.4505,5.5586,247
8477476,Artturi Lehkonen,L,328.15,146,26.6951,23.5369,29.954,76,13.8961,11.3586,16.819,88,16.0902,13.3937,19.1234,310,56.6814,54.8957,57.9005,5.5791,248
8478434,Keegan Kolesar,R,129.2,56,26.0062,21.1024,31.2193,34,15.7895,11.7103,20.7381,20,9.2879,6.1597,13.6421,110,51.0836,46.8834,54.2182,5.5946,249
8476432,Boone Jenner,C,291.08,124,25.5597,22.2375,29.0121,77,15.8717,13.0336,19.0871,71,14.635,11.8911,17.7876,272,56.0664,54.0169,57.4684,5.6226,250
8473449,Kyle Okposo,R,186.58,80,25.7258,21.543,29.9683,48,15.4355,11.9649,19.4249,48,15.4355,11.9649,19.4249,176,56.5967,53.8651,58.0104,5.6275,251
8482110,Dawson Mercer,C,386.47,170,26.393,23.5031,29.4171,102,15.8358,13.3644,18.6243,109,16.9225,14.3874,19.756,381,59.1513,58.2024,59.6673,5.6471,252
8480002,Nico Hischier,C,437.05,181,24.8484,22.1368,27.6554,119,16.3368,13.9616,18.9538,144,19.7689,17.2261,22.4945,444,60.9541,59.4853,60.0,5.6545,253
8477426,Nick Paul,L,318.45,129,24.3052,21.1877,27.6266,94,17.7108,14.8874,20.877,95,17.8992,15.0648,21.0725,318,59.9152,59.2838,60.0,5.672,254
8480220,Noah Cates,L,293.28,130,26.5954,23.2735,30.0563,65,13.2977,10.6824,16.3707,112,22.913,19.7085,26.3447,307,62.8062,59.2585,60.0,5.6793,255
8477402,Pavel Buchnevich,L,391.7,163,24.9681,22.0844,27.9116,109,16.6965,14.1615,19.4644,130,19.9132,17.2115,22.7805,402,61.5777,59.4321,60.0,5.7293,256
8479675,Trevor Moore,L,355.38,160,27.0131,23.9848,30.163,99,16.7143,14.0868,19.662,81,13.6754,11.2537,16.4758,340,57.4028,55.8878,58.4538,5.7897,257
8476399,Blake Coleman,C,345.82,147,25.5048,22.4324,28.6492,109,18.9118,16.1004,21.9468,88,15.2682,12.6791,18.1648,344,59.6848,58.7503,59.9048,5.8108,258
8481656,Aliaksei Protas,C,184.13,83,27.0456,22.8552,31.3953,43,14.0116,10.7027,17.9943,62,20.2028,16.3568,24.4781,188,61.26,58.7985,60.0,5.8434,259
8482705,Cole Sillinger,C,259.02,114,26.4076,22.8606,30.0629,67,15.5202,12.5493,18.9164,76,17.605,14.4795,21.0952,257,59.5328,58.3372,59.8728,5.8518,260
8476880,Tom Wilson,R,392.02,171,26.1724,23.2791,29.1421,110,16.836,14.3057,19.6233,116,17.7543,15.1733,20.5746,397,60.7627,59.425,60.0,5.8804,261
8478057,Dakota Joshua,C,155.08,83,32.1118,27.4236,36.7315,31,11.9936,8.6777,16.193,40,15.4756,11.7369,19.9329,154,59.5809,57.8618,59.9316,5.8986,262
8476459,Mika Zibanejad,C,519.25,232,26.8079,24.287,29.4013,138,15.9461,13.7824,18.3316,178,20.5681,18.2049,23.0897,548,63.3221,59.5823,60.0,5.9369,263
8478462,Nicolas Roy,C,298.27,138,27.7604,24.4381,31.1888,77,15.4895,12.719,18.6567,71,14.2825,11.6046,17.3858,286,57.5324,55.8566,58.609,5.9392,264
8481624,Ilya Mikheyev,R,265.07,127,28.7475,25.1894,32.3556,69,15.6187,12.6739,18.9823,74,16.7505,13.7207,20.1672,270,61.1167,59.1583,60.0,6.0588,265
8477501,Valeri Nichushkin,R,340.87,169,29.7477,26.5727,32.9053,80,14.0818,11.5642,16.943,98,17.2501,14.5161,20.2549,347,61.0796,59.343,60.0,6.1084,266
8476826,Yanni Gourde,C,338.05,151,26.8008,23.6783,30.003,109,19.3463,16.4933,22.4443,114,20.2337,17.3373,23.3556,374,66.3807,59.39,60.0,6.1153,267
8482092,Ridly Greig,C,227.65,108,28.4647,24.5908,32.3037,66,17.3951,14.0688,21.0867,49,12.9146,9.993,16.3633,223,58.7744,56.982,59.4359,6.1468,268
8476389,Vincent Trocheck,C,479.73,231,28.8911,26.2126,31.5552,132,16.5092,14.2176,18.9968,139,17.3847,15.0482,19.9022,502,62.7849,59.5443,60.0,6.1933,269
8477496,Elias Lindholm,C,468.57,219,28.043,25.335,30.7314,142,18.1831,15.7758,20.7491,115,14.7258,12.5064,17.1663,476,60.9518,59.5196,60.0,6.2065,270
8480813,Joe Veleno,C,177.95,87,29.3341,24.9807,33.6995,51,17.1958,13.5093,21.4139,42,14.1613,10.7741,18.2099,180,60.6912,58.7462,60.0,6.2135,271
8480113,Alex Iafallo,L,348.92,170,29.2333,26.1055,32.3641,98,16.8522,14.1742,19.8084,102,17.54,14.8209,20.5221,370,63.6255,59.3834,60.0,6.2775,272
8476448,William Karlsson,C,288.62,137,28.4807,25.0318,31.8948,87,18.0863,15.0627,21.3751,90,18.7099,15.6478,22.0193,314,65.2769,59.2748,60.0,6.3283,273
8476479,Phillip Danault,C,423.4,202,28.6254,25.8214,31.5078,138,19.556,16.998,22.3386,101,14.3127,12.0365,16.8981,441,62.4941,59.4818,60.0,6.3563,274
8474009,Nick Bonino,C,204.47,79,23.1823,19.3848,27.3359,82,24.0626,20.2255,28.2273,70,20.5412,16.8856,24.6388,231,67.7861,59.0185,60.0,6.367,275
8479977,Kailer Yamamoto,R,148.88,77,31.031,26.2279,35.735,51,20.553,16.2552,25.2944,29,11.687,8.3442,15.9325,157,63.271,58.5669,60.0,6.3755,276
8475287,Erik Haula,L,371.07,187,30.2372,27.2031,33.2771,104,16.8164,14.2229,19.6861,98,15.8462,13.3122,18.676,389,62.8997,59.4133,60.0,6.39,277
8477949,Alex Tuch,R,399.07,190,28.5667,25.6587,31.5114,118,17.7414,15.1847,20.5378,118,17.7414,15.1847,20.5378,426,64.0494,59.4638,60.0,6.4197,278
8476905,Chandler Stephenson,C,432.95,213,29.5184,26.7063,32.3322,123,17.0458,14.6178,19.6978,150,20.7876,18.1877,23.5448,486,67.3519,59.5294,60.0,6.4695,279
8475220,Marcus Foligno,L,253.5,100,23.6686,20.1377,27.2965,94,22.2485,18.7829,25.8588,134,31.716,27.9725,35.2853,328,77.6331,59.3054,60.0,6.4817,280
8480459,Pius Suter,C,355.4,185,31.2324,28.1527,34.3553,116,19.5836,16.803,22.6308,88,14.8565,12.3497,17.7206,389,65.6725,59.4133,60.0,6.6044,281
8480835,Jack Drury,C,179.97,110,36.6735,32.2968,40.7579,41,13.6692,10.3544,17.6615,26,8.6683,6.031,12.1939,177,59.0109,57.1291,59.659,6.6353,282
8480849,Barrett Hayton,C,245.22,129,31.5639,27.8449,35.2896,70,17.1277,13.9677,20.715,73,17.8618,14.6499,21.4794,272,66.5534,59.1644,60.0,6.6407,283
8474053,Logan Couture,C,220.32,104,28.3229,24.4673,32.3161,81,22.0592,18.4331,26.0202,55,14.9784,11.8441,18.6707,240,65.3605,59.0547,60.0,6.7095,284
8482055,Drew O'Connor,L,156.73,67,25.6487,21.1225,30.2976,64,24.5002,20.0324,29.1495,62,23.7346,19.3096,28.3802,193,73.8835,58.829,60.0,6.7116,285
8479542,Brandon Hagel,L,441.32,227,30.8622,28.09,33.6634,138,18.762,16.2852,21.4597,130,17.6744,15.2489,20.3379,495,67.2986,59.5379,60.0,6.738,286
8473986,Alex Killorn,L,419.32,223,31.9091,29.062,34.7692,119,17.0277,14.5767,19.7399,134,19.1741,16.6176,21.9559,476,68.1108,59.5196,60.0,6.7387,287
8478493,Joel Eriksson Ek,C,398.83,186,27.9816,25.0663,30.9122,139,20.911,18.196,23.782,178,26.7781,23.885,29.7105,503,75.6707,59.5452,60.0,6.7588,288
8474189,Lars Eller,C,300.95,145,28.9085,25.5519,32.283,96,19.1394,16.131,22.4153,136,27.1141,23.7938,30.4983,377,75.162,59.3948,60.0,6.7712,289
8476329,Travis Boyd,C,142.8,72,30.2521,25.3521,35.0565,48,20.1681,15.8078,24.9879,33,13.8655,10.1581,18.3794,153,64.2857,58.5304,60.0,6.7874,290
8477505,Alexander Wennberg,C,429.12,213,29.7821,26.9659,32.6183,132,18.4565,15.9531,21.1748,172,24.0494,21.338,26.8794,517,72.288,59.5575,60.0,6.8111,291
8482113,Anton Lundell,C,359.62,189,31.5336,28.4053,34.563,118,19.6876,16.8797,22.6718,108,18.0192,15.2986,20.9548,415,69.2404,59.4497,60.0,6.8213,292
8476897,Oskar Sundqvist,C,229.73,130,33.9524,30.0359,37.6616,65,16.9762,13.7015,20.6401,57,14.8868,11.7885,18.4477,252,65.8154,59.0991,60.0,6.823,293
8478043,Sam Lafferty,C,153.28,76,29.7488,25.1137,34.5037,54,21.1373,16.8999,25.8852,56,21.9202,17.63,26.6854,186,72.8063,58.7859,60.0,6.8317,294
8470610,Zach Parise,L,198.78,95,28.6744,24.5445,32.7933,70,21.1285,17.3274,25.2205,76,22.9395,19.0348,27.0628,241,72.7425,59.0586,60.0,6.8487,295
8477425,Miles Wood,L,106.5,62,34.9296,29.3844,40.448,27,15.2113,10.8818,20.7137,25,14.0845,9.9096,19.5009,114,64.2254,58.044,60.0,6.8978,296
8476454,Ryan Nugent-Hopkins,C,438.18,206,28.2074,25.4422,31.0271,180,24.6472,21.951,27.457,119,16.2945,13.9289,18.912,505,69.1491,59.547,60.0,6.9181,297
