player_id,position,state,zone,toi_min,ind_att,ind_gl,onice_for_att,onice_for_gl,onice_ag_att,onice_ag_gl
8481481,F,PK,MNFI,208.917,12,1,26,6,2,2
8481481,F,PK,FNFI,208.917,0,0,6,0,0,0
8481481,F,PK,Wide,208.917,8,0,58,0,2,0
8481481,F,PK,lane_other,208.917,4,1,185,0,6,0
8481481,F,PK,unk,208.917,0,0,0,0,0,0
8481486,D,ES,CNFI,85.367,0,0,5,0,14,3
8481486,D,ES,MNFI,85.367,0,0,9,1,4,0
8481486,D,ES,FNFI,85.367,1,0,4,0,12,2
8481486,D,ES,Wide,85.367,7,0,37,0,33,0
8481486,D,ES,lane_other,85.367,0,0,21,0,16,2
8481486,D,ES,unk,85.367,0,0,0,0,0,0
8481486,D,PP,CNFI,6.35,0,0,0,0,1,1
8481486,D,PP,MNFI,6.35,0,0,0,0,1,1
8481486,D,PP,FNFI,6.35,0,0,0,0,3,2
8481486,D,PP,Wide,6.35,0,0,0,0,3,0
8481486,D,PP,lane_other,6.35,0,0,0,0,0,0
8481486,D,PP,unk,6.35,0,0,0,0,0,0
8481486,D,PK,CNFI,2.633,0,0,0,0,0,0
8481486,D,PK,MNFI,2.633,0,0,0,0,0,0
8481486,D,PK,FNFI,2.633,0,0,0,0,0,0
8481486,D,PK,Wide,2.633,0,0,1,0,0,0
8481486,D,PK,lane_other,2.633,0,0,2,0,0,0
8481486,D,PK,unk,2.633,0,0,0,0,0,0
8481489,D,ES,CNFI,12.35,0,0,2,0,3,0
8481489,D,ES,MNFI,12.35,0,0,1,1,1,0
8481489,D,ES,FNFI,12.35,1,0,0,0,0,0
8481489,D,ES,Wide,12.35,0,0,0,0,6,0
8481489,D,ES,lane_other,12.35,0,0,4,0,1,0
8481489,D,ES,unk,12.35,0,0,0,0,0,0
8481489,D,PP,CNFI,1.483,0,0,0,0,0,0
8481489,D,PP,MNFI,1.483,0,0,0,0,1,0
8481489,D,PP,FNFI,1.483,0,0,0,0,0,0
8481489,D,PP,Wide,1.483,0,0,0,0,0,0
8481489,D,PP,lane_other,1.483,0,0,0,0,0,0
8481489,D,PP,unk,1.483,0,0,0,0,0,0
8481489,D,PK,CNFI,0.883,0,0,0,0,0,0
8481489,D,PK,MNFI,0.883,0,0,0,0,0,0
8481489,D,PK,FNFI,0.883,0,0,0,0,0,0
8481489,D,PK,Wide,0.883,0,0,1,0,0,0
8481489,D,PK,lane_other,0.883,0,0,0,0,0,0
8481489,D,PK,unk,0.883,0,0,0,0,0,0
8481491,F,ES,CNFI,170.85,5,0,12,2,26,5
8481491,F,ES,MNFI,170.85,5,1,18,5,15,3
8481491,F,ES,FNFI,170.85,2,0,6,0,7,0
8481491,F,ES,Wide,170.85,12,0,77,3,72,3
8481491,F,ES,lane_other,170.85,9,0,47,1,34,0
8481491,F,ES,unk,170.85,0,0,0,0,0,0
8481491,F,PP,CNFI,10.1,0,0,2,2,3,2
8481491,F,PP,MNFI,10.1,0,0,1,1,2,1
8481491,F,PP,FNFI,10.1,0,0,0,0,2,0
8481491,F,PP,Wide,10.1,0,0,0,0,3,0
8481491,F,PP,lane_other,10.1,0,0,0,0,2,0
8481491,F,PP,unk,10.1,0,0,0,0,0,0
8481491,F,PK,CNFI,1.0,0,0,0,0,0,0
8481491,F,PK,MNFI,1.0,0,0,0,0,0,0
8481491,F,PK,FNFI,1.0,0,0,0,0,0,0
8481491,F,PK,Wide,1.0,1,0,1,0,0,0
8481491,F,PK,lane_other,1.0,0,0,1,0,0,0
8481491,F,PK,unk,1.0,0,0,0,0,0,0
8481517,F,ES,CNFI,2284.917,64,8,263,47,383,45
8481517,F,ES,MNFI,2284.917,56,6,165,24,245,24
8481517,F,ES,FNFI,2284.917,43,1,155,6,198,8
8481517,F,ES,Wide,2284.917,176,5,849,21,984,14
8481517,F,ES,lane_other,2284.917,109,1,643,4,490,12
8481517,F,ES,unk,2284.917,0,0,0,0,0,0
8481517,F,PP,CNFI,232.183,10,0,21,6,90,12
8481517,F,PP,MNFI,232.183,2,1,19,6,43,4
8481517,F,PP,FNFI,232.183,0,0,12,1,59,2
8481517,F,PP,Wide,232.183,4,0,30,11,135,5
8481517,F,PP,lane_other,232.183,5,0,5,1,28,1
8481517,F,PP,unk,232.183,0,0,0,0,0,0
8481517,F,PK,CNFI,112.367,2,0,7,1,1,0
8481517,F,PK,MNFI,112.367,5,2,4,0,4,1
8481517,F,PK,FNFI,112.367,1,0,1,0,0,0
8481517,F,PK,Wide,112.367,15,0,46,0,4,0
8481517,F,PK,lane_other,112.367,3,0,144,0,18,0
8481517,F,PK,unk,112.367,0,0,0,0,0,0
8481518,F,ES,CNFI,324.65,16,4,40,7,39,5
8481518,F,ES,MNFI,324.65,9,1,27,3,34,4
8481518,F,ES,FNFI,324.65,4,0,23,1,20,1
8481518,F,ES,Wide,324.65,34,1,148,1,146,2
8481518,F,ES,lane_other,324.65,9,0,73,0,67,1
8481518,F,ES,unk,324.65,0,0,0,0,0,0
8481518,F,PP,CNFI,14.15,0,0,2,2,2,2
8481518,F,PP,MNFI,14.15,0,0,1,1,1,1
8481518,F,PP,FNFI,14.15,0,0,1,1,1,0
8481518,F,PP,Wide,14.15,1,0,3,0,2,0
8481518,F,PP,lane_other,14.15,0,0,1,0,0,0
8481518,F,PP,unk,14.15,0,0,0,0,0,0
8481518,F,PK,CNFI,7.75,0,0,0,0,0,0
8481518,F,PK,MNFI,7.75,0,0,0,0,3,2
8481518,F,PK,FNFI,7.75,0,0,0,0,0,0
8481518,F,PK,Wide,7.75,0,0,0,0,2,0
8481518,F,PK,lane_other,7.75,0,0,1,0,1,0
8481518,F,PK,unk,7.75,0,0,0,0,0,0
8481519,G,ES,CNFI,6013.717,0,0,0,0,0,0
8481519,G,ES,MNFI,6013.717,0,0,0,0,0,0
8481519,G,ES,FNFI,6013.717,0,0,0,0,0,0
8481519,G,ES,Wide,6013.717,0,0,0,0,0,0
8481519,G,ES,lane_other,6013.717,0,0,0,0,0,0
8481519,G,ES,unk,6013.717,0,0,0,0,0,0
8481519,G,PP,CNFI,745.1,0,0,0,0,0,0
8481519,G,PP,MNFI,745.1,0,0,0,0,0,0
8481519,G,PP,FNFI,745.1,0,0,0,0,0,0
8481519,G,PP,Wide,745.1,0,0,0,0,0,0
8481519,G,PP,lane_other,745.1,0,0,0,0,0,0
8481519,G,PP,unk,745.1,0,0,0,0,0,0
8481519,G,PK,CNFI,349.367,0,0,0,0,0,0
8481519,G,PK,MNFI,349.367,0,0,0,0,0,0
8481519,G,PK,FNFI,349.367,0,0,0,0,0,0
8481519,G,PK,Wide,349.367,0,0,0,0,0,0
8481519,G,PK,lane_other,349.367,1,0,0,0,0,0
8481519,G,PK,unk,349.367,0,0,0,0,0,0
8481521,D,ES,CNFI,402.667,2,0,57,9,65,12
8481521,D,ES,MNFI,402.667,7,0,48,4,43,12
8481521,D,ES,FNFI,402.667,5,1,26,1,32,3
8481521,D,ES,Wide,402.667,55,1,188,2,147,0
8481521,D,ES,lane_other,402.667,16,0,98,1,95,4
8481521,D,ES,unk,402.667,0,0,0,0,0,0
8481521,D,PP,CNFI,38.133,0,0,3,0,15,3
8481521,D,PP,MNFI,38.133,0,0,1,0,9,1
8481521,D,PP,FNFI,38.133,0,0,4,0,6,0
8481521,D,PP,Wide,38.133,6,0,10,0,15,4
8481521,D,PP,lane_other,38.133,1,0,1,0,5,1
8481521,D,PP,unk,38.133,0,0,0,0,0,0
8481521,D,PK,CNFI,26.217,0,0,0,0,1,1
8481521,D,PK,MNFI,26.217,0,0,4,0,1,0
8481521,D,PK,FNFI,26.217,0,0,1,0,0,0
8481521,D,PK,Wide,26.217,1,0,4,0,6,0
8481521,D,PK,lane_other,26.217,1,0,18,0,2,0
8481521,D,PK,unk,26.217,0,0,0,0,0,0
8481522,F,ES,CNFI,4106.817,105,13,465,69,587,83
8481522,F,ES,MNFI,4106.817,95,12,427,61,430,42
8481522,F,ES,FNFI,4106.817,44,0,311,12,276,13
8481522,F,ES,Wide,4106.817,242,5,1631,56,1660,34
8481522,F,ES,lane_other,4106.817,137,1,851,12,879,15
8481522,F,ES,unk,4106.817,0,0,0,0,0,0
8481522,F,PP,CNFI,382.0,9,1,60,18,61,22
8481522,F,PP,MNFI,382.0,5,1,54,11,33,6
8481522,F,PP,FNFI,382.0,0,0,49,7,37,3
8481522,F,PP,Wide,382.0,14,0,145,24,97,18
8481522,F,PP,lane_other,382.0,1,0,11,3,12,2
8481522,F,PP,unk,382.0,0,0,0,0,0,0
8481522,F,PK,CNFI,177.283,3,2,6,2,9,4
8481522,F,PK,MNFI,177.283,2,0,4,0,9,0
8481522,F,PK,FNFI,177.283,0,0,1,0,4,0
8481522,F,PK,Wide,177.283,4,0,23,1,39,2
8481522,F,PK,lane_other,177.283,6,0,45,0,71,0
8481522,F,PK,unk,177.283,0,0,0,0,0,0
8481523,F,ES,CNFI,2955.867,135,16,345,41,379,52
8481523,F,ES,MNFI,2955.867,63,3,272,26,321,31
8481523,F,ES,FNFI,2955.867,17,0,214,6,224,6
8481523,F,ES,Wide,2955.867,163,4,1026,31,1063,28
8481523,F,ES,lane_other,2955.867,108,4,732,8,632,10
8481523,F,ES,unk,2955.867,0,0,0,0,0,0
8481523,F,PP,CNFI,353.6,28,3,114,8,29,12
8481523,F,PP,MNFI,353.6,14,3,64,5,24,10
8481523,F,PP,FNFI,353.6,1,0,82,3,14,1
8481523,F,PP,Wide,353.6,17,0,205,11,50,6
8481523,F,PP,lane_other,353.6,9,1,48,4,9,4
8481523,F,PP,unk,353.6,0,0,0,0,0,0
8481523,F,PK,CNFI,215.75,0,0,5,1,16,1
8481523,F,PK,MNFI,215.75,0,0,8,0,17,2
8481523,F,PK,FNFI,215.75,0,0,0,0,6,3
8481523,F,PK,Wide,215.75,3,0,16,0,71,0
8481523,F,PK,lane_other,215.75,19,0,37,0,190,0
8481523,F,PK,unk,215.75,0,0,0,0,0,0
8481524,D,ES,CNFI,4990.733,45,12,634,95,782,88
8481524,D,ES,MNFI,4990.733,47,9,536,52,506,57
8481524,D,ES,FNFI,4990.733,114,2,464,25,371,11
8481524,D,ES,Wide,4990.733,274,9,1990,43,1937,32
8481524,D,ES,lane_other,4990.733,212,0,1138,13,1264,17
8481524,D,ES,unk,4990.733,0,0,0,0,0,0
8481524,D,PP,CNFI,610.483,9,0,108,29,124,26
8481524,D,PP,MNFI,610.483,5,0,66,12,66,13
8481524,D,PP,FNFI,610.483,18,0,63,5,65,5
8481524,D,PP,Wide,610.483,23,3,152,20,149,27
8481524,D,PP,lane_other,610.483,1,0,25,4,28,6
8481524,D,PP,unk,610.483,0,0,0,0,0,0
8481524,D,PK,CNFI,286.45,0,0,16,4,18,9
8481524,D,PK,MNFI,286.45,1,0,10,2,10,1
8481524,D,PK,FNFI,286.45,0,0,1,0,3,0
8481524,D,PK,Wide,286.45,7,1,46,1,37,1
8481524,D,PK,lane_other,286.45,22,0,112,1,109,0
8481524,D,PK,unk,286.45,0,0,0,0,0,0
8481525,D,ES,CNFI,760.233,0,0,97,7,90,15
8481525,D,ES,MNFI,760.233,3,0,68,9,79,6
8481525,D,ES,FNFI,760.233,9,2,53,2,50,3
8481525,D,ES,Wide,760.233,85,2,323,7,310,6
8481525,D,ES,lane_other,760.233,42,0,169,1,194,2
8481525,D,ES,unk,760.233,0,0,0,0,0,0
8481525,D,PP,CNFI,61.667,0,0,2,2,22,3
8481525,D,PP,MNFI,61.667,0,0,1,1,17,1
8481525,D,PP,FNFI,61.667,0,0,1,1,17,3
8481525,D,PP,Wide,61.667,0,0,5,3,28,1
8481525,D,PP,lane_other,61.667,0,0,1,0,3,0
8481525,D,PP,unk,61.667,0,0,0,0,0,0
8481525,D,PK,CNFI,26.95,0,0,6,1,0,0
8481525,D,PK,MNFI,26.95,0,0,1,0,0,0
8481525,D,PK,FNFI,26.95,0,0,0,0,0,0
8481525,D,PK,Wide,26.95,2,0,7,0,1,0
8481525,D,PK,lane_other,26.95,0,0,32,1,1,0
8481525,D,PK,unk,26.95,0,0,0,0,0,0
8481527,D,ES,CNFI,1774.95,4,0,281,40,207,31
8481527,D,ES,MNFI,1774.95,6,1,190,25,124,19
8481527,D,ES,FNFI,1774.95,26,0,115,4,138,7
8481527,D,ES,Wide,1774.95,147,2,753,25,758,22
8481527,D,ES,lane_other,1774.95,85,0,420,5,407,3
8481527,D,ES,unk,1774.95,0,0,0,0,0,0
8481527,D,PP,CNFI,78.0,0,0,15,12,8,4
8481527,D,PP,MNFI,78.0,0,0,3,2,13,6
8481527,D,PP,FNFI,78.0,0,0,3,2,4,1
8481527,D,PP,Wide,78.0,1,0,14,8,11,3
8481527,D,PP,lane_other,78.0,1,0,4,3,6,3
8481527,D,PP,unk,78.0,0,0,0,0,0,0
8481527,D,PK,CNFI,43.217,0,0,5,0,1,0
8481527,D,PK,MNFI,43.217,0,0,0,0,1,1
8481527,D,PK,FNFI,43.217,0,0,1,0,0,0
8481527,D,PK,Wide,43.217,0,0,7,0,3,0
8481527,D,PK,lane_other,43.217,4,0,9,0,5,0
8481527,D,PK,unk,43.217,0,0,0,0,0,0
8481528,F,ES,CNFI,5070.683,230,17,678,97,715,85
8481528,F,ES,MNFI,5070.683,182,22,544,58,507,57
8481528,F,ES,FNFI,5070.683,79,5,406,11,330,14
8481528,F,ES,Wide,5070.683,362,12,1905,42,1902,41
8481528,F,ES,lane_other,5070.683,266,2,1001,14,1095,14
8481528,F,ES,unk,5070.683,0,0,0,0,0,0
8481528,F,PP,CNFI,681.8,41,5,215,13,112,28
8481528,F,PP,MNFI,681.8,51,4,136,8,79,13
8481528,F,PP,FNFI,681.8,30,2,176,3,84,6
8481528,F,PP,Wide,681.8,88,10,442,14,185,13
8481528,F,PP,lane_other,681.8,16,1,66,2,36,3
8481528,F,PP,unk,681.8,0,0,0,0,0,0
8481528,F,PK,CNFI,365.733,8,1,15,2,33,8
8481528,F,PK,MNFI,365.733,16,2,23,2,30,2
8481528,F,PK,FNFI,365.733,4,0,7,0,6,1
8481528,F,PK,Wide,365.733,13,0,42,0,111,4
8481528,F,PK,lane_other,365.733,75,1,132,0,337,0
8481528,F,PK,unk,365.733,0,0,0,0,0,0
8481529,G,ES,CNFI,123.2,0,0,0,0,0,0
8481529,G,ES,MNFI,123.2,0,0,0,0,0,0
8481529,G,ES,FNFI,123.2,0,0,0,0,0,0
8481529,G,ES,Wide,123.2,0,0,0,0,0,0
8481529,G,ES,lane_other,123.2,0,0,0,0,0,0
8481529,G,ES,unk,123.2,0,0,0,0,0,0
8481529,G,PP,CNFI,17.017,0,0,0,0,0,0
8481529,G,PP,MNFI,17.017,0,0,0,0,0,0
8481529,G,PP,FNFI,17.017,0,0,0,0,0,0
8481529,G,PP,Wide,17.017,0,0,0,0,0,0
8481529,G,PP,lane_other,17.017,0,0,0,0,0,0
8481529,G,PP,unk,17.017,0,0,0,0,0,0
8481529,G,PK,CNFI,10.1,0,0,0,0,0,0
8481529,G,PK,MNFI,10.1,0,0,0,0,0,0
8481529,G,PK,FNFI,10.1,0,0,0,0,0,0
8481529,G,PK,Wide,10.1,0,0,0,0,0,0
8481529,G,PK,lane_other,10.1,0,0,0,0,0,0
8481529,G,PK,unk,10.1,0,0,0,0,0,0
8481530,F,ES,CNFI,8.367,1,0,1,0,1,0
8481530,F,ES,MNFI,8.367,0,0,0,0,0,0
8481530,F,ES,FNFI,8.367,0,0,0,0,1,0
8481530,F,ES,Wide,8.367,0,0,3,0,6,0
8481530,F,ES,lane_other,8.367,0,0,0,0,2,0
8481530,F,ES,unk,8.367,0,0,0,0,0,0
8481530,F,PP,CNFI,0.983,0,0,0,0,0,0
8481530,F,PP,MNFI,0.983,0,0,0,0,0,0
8481530,F,PP,FNFI,0.983,0,0,0,0,0,0
8481530,F,PP,Wide,0.983,0,0,1,1,0,0
8481530,F,PP,lane_other,0.983,0,0,0,0,0,0
8481530,F,PP,unk,0.983,0,0,0,0,0,0
8481530,F,PK,CNFI,0.0,0,0,0,0,0,0
8481530,F,PK,MNFI,0.0,0,0,0,0,0,0
8481530,F,PK,FNFI,0.0,0,0,0,0,0,0
8481530,F,PK,Wide,0.0,0,0,0,0,0,0
8481530,F,PK,lane_other,0.0,0,0,0,0,0,0
8481530,F,PK,unk,0.0,0,0,0,0,0,0
8481532,F,ES,CNFI,1309.017,74,3,202,24,153,16
8481532,F,ES,MNFI,1309.017,48,6,132,16,103,12
8481532,F,ES,FNFI,1309.017,9,0,91,5,92,7
8481532,F,ES,Wide,1309.017,63,0,645,9,547,10
8481532,F,ES,lane_other,1309.017,56,1,314,6,353,3
8481532,F,ES,unk,1309.017,0,0,0,0,0,0
8481532,F,PP,CNFI,77.483,9,1,21,4,10,10
8481532,F,PP,MNFI,77.483,0,0,7,4,3,3
8481532,F,PP,FNFI,77.483,1,0,13,0,1,1
8481532,F,PP,Wide,77.483,3,0,36,2,6,6
8481532,F,PP,lane_other,77.483,1,0,9,0,1,1
8481532,F,PP,unk,77.483,0,0,0,0,0,0
8481532,F,PK,CNFI,50.2,0,0,0,0,1,0
8481532,F,PK,MNFI,50.2,0,0,0,0,3,2
8481532,F,PK,FNFI,50.2,0,0,0,0,0,0
8481532,F,PK,Wide,50.2,0,0,0,0,14,1
8481532,F,PK,lane_other,50.2,3,0,1,0,30,0
8481532,F,PK,unk,50.2,0,0,0,0,0,0
8481533,F,ES,CNFI,4427.983,127,23,606,58,715,98
8481533,F,ES,MNFI,4427.983,141,8,465,30,448,33
8481533,F,ES,FNFI,4427.983,63,1,329,16,346,14
8481533,F,ES,Wide,4427.983,324,9,1557,23,1700,21
8481533,F,ES,lane_other,4427.983,244,8,982,11,944,11
8481533,F,ES,unk,4427.983,0,0,0,0,0,0
8481533,F,PP,CNFI,489.95,18,6,210,8,32,32
8481533,F,PP,MNFI,489.95,17,2,117,1,26,26
8481533,F,PP,FNFI,489.95,20,2,160,4,5,5
8481533,F,PP,Wide,489.95,106,10,357,6,29,27
8481533,F,PP,lane_other,489.95,9,1,60,0,5,5
8481533,F,PP,unk,489.95,0,0,0,0,0,0
8481533,F,PK,CNFI,256.133,0,0,1,0,31,2
8481533,F,PK,MNFI,256.133,0,0,0,0,27,5
8481533,F,PK,FNFI,256.133,0,0,0,0,8,0
8481533,F,PK,Wide,256.133,7,0,1,0,84,1
8481533,F,PK,lane_other,256.133,64,0,1,0,316,0
8481533,F,PK,unk,256.133,0,0,0,0,0,0
8481534,F,ES,CNFI,140.75,6,0,19,3,17,3
8481534,F,ES,MNFI,140.75,4,0,11,1,10,0
8481534,F,ES,FNFI,140.75,1,0,9,1,4,0
8481534,F,ES,Wide,140.75,14,0,55,1,83,1
8481534,F,ES,lane_other,140.75,10,0,23,1,47,0
8481534,F,ES,unk,140.75,0,0,0,0,0,0
8481534,F,PP,CNFI,6.933,0,0,2,1,2,2
8481534,F,PP,MNFI,6.933,0,0,1,1,0,0
8481534,F,PP,FNFI,6.933,0,0,0,0,0,0
8481534,F,PP,Wide,6.933,0,0,1,1,0,0
8481534,F,PP,lane_other,6.933,0,0,1,1,0,0
8481534,F,PP,unk,6.933,0,0,0,0,0,0
8481534,F,PK,CNFI,2.617,0,0,0,0,0,0
8481534,F,PK,MNFI,2.617,0,0,0,0,0,0
8481534,F,PK,FNFI,2.617,0,0,0,0,0,0
8481534,F,PK,Wide,2.617,0,0,0,0,2,0
8481534,F,PK,lane_other,2.617,0,0,0,0,1,0
8481534,F,PK,unk,2.617,0,0,0,0,0,0
8481535,F,ES,CNFI,2844.067,160,26,400,46,375,37
8481535,F,ES,MNFI,2844.067,88,10,299,35,259,18
8481535,F,ES,FNFI,2844.067,26,1,276,6,202,4
8481535,F,ES,Wide,2844.067,179,6,1114,21,1197,22
8481535,F,ES,lane_other,2844.067,130,2,635,9,722,10
8481535,F,ES,unk,2844.067,0,0,0,0,0,0
8481535,F,PP,CNFI,194.667,13,1,41,13,20,20
8481535,F,PP,MNFI,194.667,12,0,30,4,15,13
8481535,F,PP,FNFI,194.667,1,0,31,2,2,2
8481535,F,PP,Wide,194.667,8,0,66,12,14,12
8481535,F,PP,lane_other,194.667,3,0,9,1,1,1
8481535,F,PP,unk,194.667,0,0,0,0,0,0
8481535,F,PK,CNFI,96.117,0,0,0,0,6,2
8481535,F,PK,MNFI,96.117,1,0,1,0,3,1
8481535,F,PK,FNFI,96.117,0,0,0,0,2,0
8481535,F,PK,Wide,96.117,1,0,0,0,29,1
8481535,F,PK,lane_other,96.117,4,0,3,0,57,0
8481535,F,PK,unk,96.117,0,0,0,0,0,0
8481536,D,ES,CNFI,11.2,0,0,0,0,1,1
8481536,D,ES,MNFI,11.2,0,0,1,0,2,0
8481536,D,ES,FNFI,11.2,0,0,0,0,1,0
8481536,D,ES,Wide,11.2,0,0,7,0,4,1
8481536,D,ES,lane_other,11.2,1,0,1,0,2,0
8481536,D,ES,unk,11.2,0,0,0,0,0,0
8481536,D,PP,CNFI,1.183,0,0,0,0,0,0
8481536,D,PP,MNFI,1.183,0,0,0,0,0,0
8481536,D,PP,FNFI,1.183,0,0,0,0,0,0
8481536,D,PP,Wide,1.183,0,0,0,0,0,0
8481536,D,PP,lane_other,1.183,0,0,0,0,0,0
8481536,D,PP,unk,1.183,0,0,0,0,0,0
8481536,D,PK,CNFI,0.0,0,0,0,0,0,0
8481536,D,PK,MNFI,0.0,0,0,0,0,0,0
8481536,D,PK,FNFI,0.0,0,0,0,0,0,0
8481536,D,PK,Wide,0.0,0,0,0,0,0,0
8481536,D,PK,lane_other,0.0,0,0,0,0,0,0
8481536,D,PK,unk,0.0,0,0,0,0,0,0
8481537,D,ES,CNFI,933.933,5,1,110,8,136,15
8481537,D,ES,MNFI,933.933,1,0,90,8,118,17
8481537,D,ES,FNFI,933.933,13,0,49,2,83,3
8481537,D,ES,Wide,933.933,100,2,384,4,457,16
8481537,D,ES,lane_other,933.933,36,0,253,5,207,5
8481537,D,ES,unk,933.933,0,0,0,0,0,0
8481537,D,PP,CNFI,56.05,0,0,1,1,16,8
8481537,D,PP,MNFI,56.05,0,0,1,1,11,4
8481537,D,PP,FNFI,56.05,0,0,3,2,9,1
8481537,D,PP,Wide,56.05,0,0,5,4,24,4
8481537,D,PP,lane_other,56.05,0,0,1,0,3,0
8481537,D,PP,unk,56.05,0,0,0,0,0,0
8481537,D,PK,CNFI,29.35,0,0,3,0,0,0
8481537,D,PK,MNFI,29.35,0,0,3,0,0,0
8481537,D,PK,FNFI,29.35,0,0,0,0,1,0
8481537,D,PK,Wide,29.35,0,0,0,0,1,0
8481537,D,PK,lane_other,29.35,1,0,20,0,4,1
8481537,D,PK,unk,29.35,0,0,0,0,0,0
8481540,F,ES,CNFI,4913.267,193,37,559,71,722,85
8481540,F,ES,MNFI,4913.267,155,21,486,46,531,51
8481540,F,ES,FNFI,4913.267,64,1,377,9,340,9
8481540,F,ES,Wide,4913.267,583,23,1933,43,1841,45
8481540,F,ES,lane_other,4913.267,341,15,1197,17,1037,19
8481540,F,ES,unk,4913.267,0,0,0,0,0,0
8481540,F,PP,CNFI,566.367,66,10,232,4,34,34
8481540,F,PP,MNFI,566.367,47,2,150,4,17,16
8481540,F,PP,FNFI,566.367,11,1,135,0,10,10
8481540,F,PP,Wide,566.367,188,18,479,12,29,28
8481540,F,PP,lane_other,566.367,48,7,123,1,9,9
8481540,F,PP,unk,566.367,0,0,0,0,0,0
8481540,F,PK,CNFI,307.0,0,0,0,0,41,7
8481540,F,PK,MNFI,307.0,0,0,0,0,37,3
8481540,F,PK,FNFI,307.0,0,0,0,0,6,0
8481540,F,PK,Wide,307.0,7,0,1,0,134,1
8481540,F,PK,lane_other,307.0,73,0,2,0,362,0
8481540,F,PK,unk,307.0,0,0,0,0,0,0
8481541,D,ES,CNFI,639.433,0,0,94,12,91,10
8481541,D,ES,MNFI,639.433,1,0,51,8,74,8
8481541,D,ES,FNFI,639.433,10,0,48,2,49,1
8481541,D,ES,Wide,639.433,77,3,290,5,279,4
8481541,D,ES,lane_other,639.433,28,0,198,4,138,1
8481541,D,ES,unk,639.433,0,0,0,0,0,0
8481541,D,PP,CNFI,34.65,0,0,8,2,5,5
8481541,D,PP,MNFI,34.65,0,0,7,0,2,2
8481541,D,PP,FNFI,34.65,1,0,1,0,2,2
8481541,D,PP,Wide,34.65,6,1,15,2,4,3
8481541,D,PP,lane_other,34.65,0,0,1,1,0,0
8481541,D,PP,unk,34.65,0,0,0,0,0,0
8481541,D,PK,CNFI,23.617,0,0,1,0,4,1
8481541,D,PK,MNFI,23.617,0,0,1,0,0,0
8481541,D,PK,FNFI,23.617,0,0,0,0,2,0
8481541,D,PK,Wide,23.617,0,0,2,0,6,0
8481541,D,PK,lane_other,23.617,3,0,2,0,11,0
8481541,D,PK,unk,23.617,0,0,0,0,0,0
8481542,D,ES,CNFI,7249.85,14,3,797,86,950,130
8481542,D,ES,MNFI,7249.85,43,3,586,65,733,63
8481542,D,ES,FNFI,7249.85,160,6,516,15,523,21
8481542,D,ES,Wide,7249.85,595,7,2685,55,2703,54
8481542,D,ES,lane_other,7249.85,266,0,1754,13,1457,25
8481542,D,ES,unk,7249.85,0,0,0,0,0,0
8481542,D,PP,CNFI,1009.583,2,0,312,30,267,15
8481542,D,PP,MNFI,1009.583,12,0,194,15,155,13
8481542,D,PP,FNFI,1009.583,157,10,202,8,150,5
8481542,D,PP,Wide,1009.583,81,2,506,18,438,14
8481542,D,PP,lane_other,1009.583,4,0,130,7,86,2
8481542,D,PP,unk,1009.583,0,0,0,0,0,0
8481542,D,PK,CNFI,541.55,1,1,23,2,35,10
8481542,D,PK,MNFI,541.55,2,0,18,1,31,3
8481542,D,PK,FNFI,541.55,0,0,8,0,12,0
8481542,D,PK,Wide,541.55,20,0,118,2,152,3
8481542,D,PK,lane_other,541.55,100,0,376,0,404,4
8481542,D,PK,unk,541.55,0,0,0,0,0,0
8481543,F,ES,CNFI,437.517,19,2,53,8,64,15
8481543,F,ES,MNFI,437.517,11,1,46,4,48,5
8481543,F,ES,FNFI,437.517,2,0,21,2,21,1
8481543,F,ES,Wide,437.517,22,0,164,3,160,6
8481543,F,ES,lane_other,437.517,10,0,100,4,101,1
8481543,F,ES,unk,437.517,0,0,0,0,0,0
8481543,F,PP,CNFI,21.017,0,0,2,2,3,2
8481543,F,PP,MNFI,21.017,0,0,7,4,1,1
8481543,F,PP,FNFI,21.017,0,0,1,0,0,0
8481543,F,PP,Wide,21.017,1,0,4,1,4,2
8481543,F,PP,lane_other,21.017,1,0,1,0,1,1
8481543,F,PP,unk,21.017,0,0,0,0,0,0
8481543,F,PK,CNFI,12.333,0,0,0,0,1,0
8481543,F,PK,MNFI,12.333,0,0,0,0,0,0
8481543,F,PK,FNFI,12.333,0,0,0,0,0,0
8481543,F,PK,Wide,12.333,0,0,1,0,2,1
8481543,F,PK,lane_other,12.333,1,0,0,0,3,0
8481543,F,PK,unk,12.333,0,0,0,0,0,0
8481544,G,ES,CNFI,1211.0,0,0,0,0,0,0
8481544,G,ES,MNFI,1211.0,0,0,0,0,0,0
8481544,G,ES,FNFI,1211.0,0,0,0,0,0,0
8481544,G,ES,Wide,1211.0,0,0,0,0,0,0
8481544,G,ES,lane_other,1211.0,0,0,0,0,0,0
8481544,G,ES,unk,1211.0,0,0,0,0,0,0
8481544,G,PP,CNFI,199.4,0,0,0,0,0,0
8481544,G,PP,MNFI,199.4,0,0,0,0,0,0
8481544,G,PP,FNFI,199.4,0,0,0,0,0,0
8481544,G,PP,Wide,199.4,0,0,0,0,0,0
8481544,G,PP,lane_other,199.4,0,0,0,0,0,0
8481544,G,PP,unk,199.4,0,0,0,0,0,0
8481544,G,PK,CNFI,115.5,0,0,0,0,0,0
