season,team,conference,gp,points,points_pct,wins,goal_diff,goal_diff_per_game,TNFI_pct,NFI_composite,F_top6_n,F_top6_twoway,F_bot6_n,F_bot6_twoway,D_top4_n,D_top4_twoway,starter_goalie_id,starter_goalie_name,starter_goalie_toi_min,starter_NFI_GSAx_per60,g_high,archetype,arche_g,made_playoffs,round1_win,round2_win,cf_win,cup_win,conf_rank,contender_top4_conf
20232024,NSH,W,82,99,0.6037,47,21,0.25609756097560976,0.5411899313501144,14.275517736983026,6,0.5877871726979823,6,0.4781038794088421,4,0.6171371209664875,8477424,Juuse Saros,3597.8166666666666,0.07,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,False,False,False,False,6,False
20232024,NYI,E,82,94,0.5732,39,-17,-0.2073170731707317,0.4895477004941087,2.713018287114183,6,0.32218240807805654,6,-0.6836870311028589,4,-0.2506521889949996,8478009,Ilya Sorokin,3315.3,0.34,True,D_LowF_LowD,D_LowF_LowD_Ghi,True,False,False,False,False,7,False
20232024,NYR,E,82,114,0.6951,55,53,0.6463414634146342,0.4919160646714826,-2.611259012304126,6,-0.24207671452566829,6,-0.5904593332950144,4,-0.28604059947584637,8478048,Igor Shesterkin,3257.7833333333333,0.37,True,D_LowF_LowD,D_LowF_LowD_Ghi,True,True,True,False,False,1,True
20232024,OTT,E,82,78,0.4756,37,-26,-0.3170731707317073,0.4941763727121464,-13.559056428744462,6,1.171583647547789,6,-0.18619980068966605,4,0.6158232141927628,8476914,Joonas Korpisalo,3064.366666666667,-0.05,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,14,False
20232024,PHI,E,82,87,0.5305,38,-26,-0.3170731707317073,0.5264756944444444,-10.60184021497218,6,0.9428592179360898,6,0.5579722144358201,4,1.2920307953113928,8481035,Samuel Ersson,2823.1833333333334,-0.37,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,11,False
20232024,PIT,E,82,88,0.5366,38,4,0.04878048780487805,0.5049019607843137,1.270224281780059,6,0.9709197260331711,6,0.379723023965937,4,0.9135340709662764,8477465,Tristan Jarry,2723.2,0.0,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,10,False
20232024,SEA,W,82,81,0.4939,34,-19,-0.23170731707317074,0.509465713083719,2.410590033784655,6,0.5717387152306966,6,0.41891866499502917,4,0.0888980134349284,8478916,Joey Daccord,2784.733333333333,-0.04,False,B_HighF_LowD,B_HighF_LowD_Glo,False,False,False,False,False,11,False
20232024,SJS,W,82,47,0.2866,19,-150,-1.829268292682927,0.4133653461384554,-25.891575277816465,6,-0.7352147199932175,6,-1.7608864220932634,4,-0.980159609357006,8478406,Mackenzie Blackwood,2417.75,-0.01,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,16,False
20232024,STL,W,82,92,0.561,43,-11,-0.13414634146341464,0.4525458248472505,-14.525041456072548,6,-0.32507090855619314,6,-1.3608311567791256,4,-1.1614194381545713,8476412,Jordan Binnington,3240.9333333333334,0.06,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,9,False
20232024,TBL,E,82,98,0.5976,45,23,0.2804878048780488,0.5211323763955343,-4.828530947527317,6,1.0807677359621939,6,-0.7631059679854534,4,1.0520061877285247,8476883,Andrei Vasilevskiy,3039.2166666666667,0.25,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,False,False,False,False,6,False
20232024,TOR,E,82,102,0.622,46,40,0.4878048780487805,0.5160928143712575,7.966698049364981,6,1.2447216864131996,6,-0.30972685178577547,4,0.06188709183265684,8478492,Ilya Samsonov,2255.483333333333,-0.01,False,B_HighF_LowD,B_HighF_LowD_Glo,True,False,False,False,False,5,False
20232024,VAN,W,82,109,0.6646,50,56,0.6829268292682927,0.5344827586206896,15.5308071249048,6,0.370849996698213,6,0.17520373885319138,4,0.7490900806814996,8477967,Thatcher Demko,2992.0666666666666,0.26,True,C_LowF_HighD,C_LowF_HighD_Ghi,True,True,False,False,False,3,True
20232024,VGK,W,82,98,0.5976,45,22,0.2682926829268293,0.5109996140486299,5.526110826102534,6,0.6644355181257919,6,1.3319351594667392,4,1.100332458312429,8480313,Logan Thompson,2620.75,0.17,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,False,False,False,False,8,False
20232024,WPG,W,82,110,0.6707,52,60,0.7317073170731707,0.5062809288161401,13.00103855133182,6,0.5138233330819516,6,0.4058202840788547,4,0.471877265532494,8476945,Connor Hellebuyck,3545.4,0.22,True,D_LowF_LowD,D_LowF_LowD_Ghi,True,False,False,False,False,2,True
20232024,WSH,E,82,91,0.5549,40,-37,-0.45121951219512196,0.4605628220372572,-14.958480394419944,6,-0.01732445903309704,6,-0.10011526256446801,4,0.5098863377440053,8479292,Charlie Lindgren,2828.8,-0.19,False,D_LowF_LowD,D_LowF_LowD_Glo,True,False,False,False,False,8,False
20242025,ANA,W,82,80,0.4878,35,-42,-0.5121951219512195,0.4392452830188679,-15.46716231590192,6,-1.2850281468972533,6,-1.4807679403117238,4,-0.24026550369010186,8480843,Lukas Dostal,2883.25,-0.05,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,12,False
20242025,BOS,E,82,76,0.4634,33,-50,-0.6097560975609756,0.4698314108251996,-8.755371159783202,6,0.8280671000218943,6,0.10380165996729825,4,-0.20977162262926854,8480280,Jeremy Swayman,3177.35,0.21,True,B_HighF_LowD,B_HighF_LowD_Ghi,False,False,False,False,False,15,False
20242025,BUF,E,82,79,0.4817,36,-20,-0.24390243902439024,0.4885339885339885,-13.465453398018829,6,0.18042696845402661,6,-0.2854856302573389,4,-0.1937688635501228,8480045,Ukko-Pekka Luukkonen,3073.0,-0.11,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,14,False
20242025,CAR,E,82,99,0.6037,47,33,0.4024390243902439,0.5418839068474105,12.34295108411253,6,2.415734416777808,6,1.6233121694565449,4,2.0871970259531527,8481611,Pyotr Kochetkov,2672.45,-0.05,False,A_HighF_HighD,A_HighF_HighD_Glo,True,True,True,False,False,4,True
20242025,CBJ,E,82,89,0.5427,40,5,0.06097560975609756,0.4728712871287128,-5.506890329214382,6,-0.2444325483601957,6,-0.667867611725934,4,0.6877820826396691,8478007,Elvis Merzlikins,3067.866666666667,-0.06,False,C_LowF_HighD,C_LowF_HighD_Glo,False,False,False,False,False,9,False
20242025,CGY,W,82,96,0.5854,41,-13,-0.15853658536585366,0.5106106539627544,0.4435369417649717,6,1.0234285718356277,6,0.11696915368105214,4,0.8439813091263781,8481692,Dustin Wolf,2952.866666666667,-0.16,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,8,False
20242025,CHI,W,82,61,0.372,25,-70,-0.8536585365853658,0.4244087837837837,-27.41683074408808,6,-0.5256888521599881,6,-0.8655676506917481,4,-1.6585528479767762,8482821,Arvid Soderblom,1954.8833333333334,-0.34,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,15,False
20242025,COL,W,82,102,0.622,49,43,0.524390243902439,0.5525028227324049,14.195014028657852,6,1.2134822694376637,6,0.35079967892055786,4,2.293633493889882,8478406,Mackenzie Blackwood,2028.65,-0.01,False,A_HighF_HighD,A_HighF_HighD_Glo,True,False,False,False,False,5,False
20242025,DAL,W,82,106,0.6463,50,53,0.6463414634146342,0.4966887417218543,5.350013119074865,6,1.1611204364002679,6,0.26112997421064155,4,1.131874453597114,8479979,Jake Oettinger,3258.4166666666665,0.03,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,True,True,False,False,3,True
20242025,DET,E,82,86,0.5244,39,-21,-0.25609756097560976,0.4629005059021922,-4.0240044754735464,6,-0.2645523950682429,6,-0.8675407022696899,4,-0.20557981500034922,8475660,Cam Talbot,2442.483333333333,-0.07,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,10,False
20242025,EDM,W,82,101,0.6159,48,23,0.2804878048780488,0.5424604455925088,9.400326346113427,6,1.5465160440381582,6,0.43836637165145415,4,2.1721360019948617,8479973,Stuart Skinner,2871.45,-0.11,False,A_HighF_HighD,A_HighF_HighD_Glo,True,True,True,True,False,6,False
20242025,FLA,E,82,98,0.5976,47,29,0.35365853658536583,0.5378486055776892,24.513746262734102,6,1.4665695947252335,6,0.8139032371661113,4,0.496761287821404,8475683,Sergei Bobrovsky,2983.65,0.13,True,B_HighF_LowD,B_HighF_LowD_Ghi,True,True,True,True,True,5,False
20242025,LAK,W,82,105,0.6402,48,44,0.5365853658536586,0.5385871784401797,12.17960487024834,6,1.4171204884609132,6,1.1422876163604028,4,0.808803176191986,8475311,Darcy Kuemper,2793.7166666666667,0.08,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,False,False,False,False,4,True
20242025,MIN,W,82,97,0.5915,45,-11,-0.13414634146341464,0.4739562624254473,-2.9191621681620634,6,0.8773007796184222,6,-1.2311134199828773,4,0.8573393588356832,8479406,Filip Gustavsson,3287.266666666667,-0.01,False,A_HighF_HighD,A_HighF_HighD_Glo,True,False,False,False,False,7,False
20242025,MTL,E,82,91,0.5549,40,-20,-0.24390243902439024,0.4852004496065942,-4.840304850087149,6,-0.8086412560892545,6,-0.7263102814567649,4,-0.5090677196353617,8478470,Samuel Montembeault,3338.05,-0.1,False,D_LowF_LowD,D_LowF_LowD_Glo,True,False,False,False,False,7,False
20242025,NJD,E,82,91,0.5549,42,20,0.24390243902439024,0.5028180354267311,2.7100189525623533,6,1.7922117577369747,6,0.15167225569466206,4,0.694014786456204,8474593,Jacob Markstrom,2761.4,-0.0,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,False,False,False,False,7,False
20242025,NSH,W,82,68,0.4146,30,-60,-0.7317073170731707,0.5073560319461958,-4.744032281142003,6,0.4339321997824719,6,0.9171847301229265,4,0.7799618807590338,8477424,Juuse Saros,3216.266666666667,0.07,True,C_LowF_HighD,C_LowF_HighD_Ghi,False,False,False,False,False,14,False
20242025,NYI,E,82,82,0.5,35,-36,-0.43902439024390244,0.4993987975951904,4.1995004877565805,6,0.07317981714456055,6,-0.3469739955181442,4,-0.2506521889949996,8478009,Ilya Sorokin,3373.25,0.34,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,12,False
20242025,NYR,E,82,85,0.5183,39,1,0.012195121951219513,0.4751491053677932,-11.675150837483828,6,0.0344737720403722,6,-0.28627294909136786,4,-0.46391933855731093,8478048,Igor Shesterkin,3371.2,0.37,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,11,False
20242025,OTT,E,82,97,0.5915,45,9,0.10975609756097561,0.4985138004246284,-6.353084836666842,6,1.3082008248957722,6,-0.8247918509343243,4,0.5995850938060896,8476999,Linus Ullmark,2389.3166666666666,0.1,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,False,False,False,False,6,False
20242025,PHI,E,82,76,0.4634,33,-48,-0.5853658536585366,0.5177730192719486,-14.251461144094904,6,1.3589864122185238,6,0.6015294499028933,4,0.7259608047690167,8481035,Samuel Ersson,2502.05,-0.37,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,15,False
20242025,PIT,E,82,80,0.4878,34,-50,-0.6097560975609756,0.4823672476692339,-11.866909302164991,6,1.2134071865414342,6,0.6906152381239375,4,0.9512680679582985,8477968,Alex Nedeljkovic,2119.633333333333,0.0,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,13,False
20242025,SEA,W,82,76,0.4634,35,-18,-0.21951219512195122,0.4694386694386694,-11.35864051631043,6,0.0031378748634519706,6,-0.15925635236373684,4,0.3603069174527116,8478916,Joey Daccord,3171.0833333333335,-0.04,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,13,False
20242025,SJS,W,82,52,0.3171,20,-105,-1.2804878048780488,0.4364548494983277,-23.566434800983284,6,-0.2729410516599799,6,-0.6160327632200452,4,-0.166140030973189,8480382,Alexandar Georgiev,1600.6,0.01,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,16,False
20242025,STL,W,82,96,0.5854,44,21,0.25609756097560976,0.5229357798165137,7.027158549549524,6,0.07290449085357248,6,-0.7397717901708615,4,0.05097279212758529,8476412,Jordan Binnington,3093.633333333333,0.06,True,D_LowF_LowD,D_LowF_LowD_Ghi,True,False,False,False,False,8,False
20242025,TBL,E,82,102,0.622,47,75,0.9146341463414634,0.5110015174506829,9.34450535226657,6,1.240733532838627,6,0.2922552090843081,4,1.1327172953669251,8476883,Andrei Vasilevskiy,3602.1833333333334,0.25,True,A_HighF_HighD,A_HighF_HighD_Ghi,True,False,False,False,False,3,True
20242025,TOR,E,82,108,0.6585,52,37,0.45121951219512196,0.500562429696288,6.320060551918337,6,1.561616290313104,6,-0.20357026393784775,4,0.9114780212246353,8479361,Joseph Woll,2306.633333333333,-0.01,False,A_HighF_HighD,A_HighF_HighD_Glo,True,True,False,False,False,2,True
20242025,UTA,W,82,89,0.5427,38,-10,-0.12195121951219512,0.5459077690070627,3.9824561555028297,6,0.4323399871164972,6,0.2297937423938016,4,1.01199348482653,8478872,Karel Vejmelka,3142.8333333333335,-0.0,True,C_LowF_HighD,C_LowF_HighD_Ghi,False,False,False,False,False,11,False
20242025,VAN,W,82,90,0.5488,38,-17,-0.2073170731707317,0.4980044345898004,-4.092367434763745,6,0.5310199552479823,6,-0.807453664784171,4,0.2752305022441667,8480947,Kevin Lankinen,2843.6833333333334,-0.04,False,B_HighF_LowD,B_HighF_LowD_Glo,False,False,False,False,False,10,False
20242025,VGK,W,82,110,0.6707,50,56,0.6829268292682927,0.5441441441441441,16.885566645691988,6,1.2797617413928137,6,0.5889858423197322,4,1.691774673322386,8478499,Adin Hill,2798.366666666667,-0.03,False,A_HighF_HighD,A_HighF_HighD_Glo,True,True,False,False,False,2,True
20242025,WPG,W,82,116,0.7073,56,86,1.048780487804878,0.5017934002869441,13.226822502708895,6,0.4574590086248001,6,0.518781886729651,4,0.7044036770945088,8476945,Connor Hellebuyck,3595.95,0.22,True,C_LowF_HighD,C_LowF_HighD_Ghi,True,True,False,False,False,1,True
20242025,WSH,E,82,111,0.6768,51,56,0.6829268292682927,0.5124056094929881,6.775800147742905,6,0.4719680587094371,6,-0.12486791451533626,4,0.4049417181268216,8480313,Logan Thompson,2502.85,0.17,True,D_LowF_LowD,D_LowF_LowD_Ghi,True,True,False,False,False,1,True
20252026,ANA,W,82,92,0.561,43,-15,-0.18292682926829268,0.49941792782305,-3.714977979057245,6,-0.1474862720953596,6,-1.381775811505923,4,-0.8040474080745077,8480843,Lukas Dostal,1828.3,-0.05,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,6,False
20252026,BOS,E,82,100,0.6098,45,22,0.2682926829268293,0.4732394366197183,-1.8807611777181872,6,0.4499347023728286,6,0.1667576066105935,4,0.9154432995640281,8480280,Jeremy Swayman,1832.4333333333334,0.21,True,C_LowF_HighD,C_LowF_HighD_Ghi,False,False,False,False,False,5,False
20252026,BUF,E,82,109,0.6646,50,47,0.573170731707317,0.4922711058263971,-0.2838764963672573,6,0.426053347139464,5,0.319904197702965,4,-0.1937688635501228,8480045,Ukko-Pekka Luukkonen,1344.2,-0.11,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,2,True
20252026,CAR,E,82,113,0.689,53,56,0.6829268292682927,0.5705973622963537,16.039016646215185,6,2.200518105558527,6,1.6359300881036412,4,1.5807938879030878,8483548,Brandon Bussi,1492.2333333333333,0.21,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,1,True
20252026,CBJ,E,82,92,0.561,40,0,0.0,0.4952597648843382,5.326783193033283,6,0.061287172549330936,6,0.39654108257209314,4,0.5220814676798087,8482982,Jet Greaves,2104.05,0.35,True,C_LowF_HighD,C_LowF_HighD_Ghi,False,False,False,False,False,10,False
20252026,CGY,W,82,77,0.4695,34,-47,-0.573170731707317,0.4830339321357285,-5.483842187531882,6,0.6882283256862675,6,-0.39993569883351715,4,0.20184197224599293,8481692,Dustin Wolf,2134.233333333333,-0.16,False,B_HighF_LowD,B_HighF_LowD_Glo,False,False,False,False,False,14,False
20252026,CHI,W,82,72,0.439,29,-62,-0.7560975609756098,0.4191878980891719,-22.5581360043918,6,-1.362103501748645,6,-1.3628800505814764,4,-2.917945210679333,8481519,Spencer Knight,2171.6833333333334,0.27,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,15,False
20252026,COL,W,82,121,0.7378,55,99,1.2073170731707317,0.582314881380302,31.835372566208544,6,1.6071269136858983,6,1.0221441591081286,4,2.340874494744613,8478406,Mackenzie Blackwood,1555.0166666666667,-0.01,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,1,True
20252026,DAL,W,82,112,0.6829,50,53,0.6463414634146342,0.5123194562446899,5.85762131009677,6,1.4845054034419451,6,0.21309411420123403,4,1.4150332265968106,8479979,Jake Oettinger,1917.9666666666667,0.03,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,2,True
20252026,DET,E,82,92,0.561,41,-17,-0.2073170731707317,0.4734774066797642,-13.285096069477362,6,-0.35794068547437524,6,-0.044341468966450914,4,-0.6428799621386573,8476434,John Gibson,2061.9666666666667,-0.01,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,10,False
20252026,EDM,W,82,93,0.5671,41,13,0.15853658536585366,0.506619937694704,-0.4219574043845535,6,1.9932149791909122,6,0.03141276501857223,4,1.8711783525242167,8478971,Connor Ingram,1294.05,0.01,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,5,False
20252026,FLA,E,82,84,0.5122,40,-25,-0.3048780487804878,0.4933333333333333,-15.756965342817182,6,1.4300269713530789,6,-0.13913368858443706,4,0.2443557196642929,8475683,Sergei Bobrovsky,1885.6333333333334,0.13,True,B_HighF_LowD,B_HighF_LowD_Ghi,False,False,False,False,False,14,False
20252026,LAK,W,82,90,0.5488,35,-22,-0.2682926829268293,0.5199025182778229,17.604901223347305,6,0.889047068224317,6,1.3810841892675068,4,0.8837177782817471,8475311,Darcy Kuemper,1757.1,0.08,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,8,False
20252026,MIN,W,82,104,0.6341,46,32,0.3902439024390244,0.4948882998864066,-1.0379963461746522,6,0.9813065486303444,6,0.30242004120508836,4,1.032115225568405,8479406,Filip Gustavsson,1798.3,-0.01,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,3,True
20252026,MTL,E,82,106,0.6463,48,27,0.32926829268292684,0.4865853658536585,-4.969912551440287,6,-0.8361186313757601,6,-0.344015987754761,4,0.49977790704675445,8482487,Jakub Dobes,1615.8666666666666,0.06,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,3,True
20252026,NJD,E,82,87,0.5305,42,-24,-0.2926829268292683,0.4996150885296382,-1.946542462219946,6,1.5176927825761586,6,0.3669383250128824,4,0.6929091115410547,8474593,Jacob Markstrom,1508.6666666666667,-0.0,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,13,False
20252026,NSH,W,82,86,0.5244,38,-22,-0.2682926829268293,0.4903536977491961,-1.1371069652046637,6,0.948552803161645,6,0.6379997075300646,4,0.8513061169268712,8477424,Juuse Saros,2100.5,0.07,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,9,False
20252026,NYI,E,82,91,0.5549,43,-8,-0.0975609756097561,0.4712466229255114,-7.574300537881275,6,-0.13393750556782114,6,-0.3056500367979699,4,-0.19504742810935607,8478009,Ilya Sorokin,2067.766666666667,0.34,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,12,False
20252026,NYR,E,82,77,0.4695,34,-12,-0.14634146341463414,0.5066334991708126,6.065365303580294,6,0.07697630807314894,6,-0.4819006155145969,4,-0.22415150876298362,8478048,Igor Shesterkin,1963.0666666666666,0.37,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,16,False
20252026,OTT,E,82,99,0.6037,44,32,0.3902439024390244,0.5505241090146751,1.402619234619185,6,0.9916123030960806,6,0.4387901287857443,4,1.3848850148323344,8476999,Linus Ullmark,1885.9333333333334,0.1,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,6,False
20252026,PHI,E,82,98,0.5976,43,7,0.08536585365853659,0.5140784982935154,0.8644054670896404,6,0.5030040904507099,6,1.0063323639442292,4,0.8261376143436151,8478435,Dan Vladar,1886.5,-0.14,False,C_LowF_HighD,C_LowF_HighD_Glo,False,False,False,False,False,7,False
20252026,PIT,E,82,98,0.5976,41,25,0.3048780487804878,0.5093577981651376,2.5488437278692873,6,1.3391505639147996,6,0.2397174640594624,4,0.9975800980541212,8481668,Arturs Silovs,1392.0666666666666,-0.48,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,7,False
20252026,SEA,W,82,79,0.4817,34,-37,-0.45121951219512196,0.4636517328825021,-10.984760409553695,6,-0.12581482860900498,6,0.7441100052030313,4,-0.046979657328949015,8478916,Joey Daccord,1658.9,-0.04,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,13,False
20252026,SJS,W,82,86,0.5244,39,-41,-0.5,0.4717292612463887,-12.073428328366209,6,-0.2535166974993294,6,-0.7168078061952764,4,-0.12336066306397213,8477968,Alex Nedeljkovic,1576.1333333333334,0.0,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,9,False
20252026,STL,W,82,86,0.5244,37,-27,-0.32926829268292684,0.4983388704318937,-7.188397255432344,6,0.16312876576593022,6,-0.7931472498191754,4,-0.14118897189565982,8480981,Joel Hofer,1605.9,-0.04,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,9,False
20252026,TBL,E,82,106,0.6463,50,59,0.7195121951219512,0.5457831325301205,8.789045757829053,6,1.3742041908303053,6,0.7659093256810507,4,1.4166002421499626,8476883,Andrei Vasilevskiy,2130.4666666666667,0.25,True,A_HighF_HighD,A_HighF_HighD_Ghi,False,False,False,False,False,3,True
20252026,TOR,E,82,78,0.4756,32,-46,-0.5609756097560976,0.4574676597412779,-14.711951931048189,6,0.540593361723432,6,-0.3799434135624408,4,0.3053557611004008,8479361,Joseph Woll,1409.5666666666666,-0.01,False,B_HighF_LowD,B_HighF_LowD_Glo,False,False,False,False,False,15,False
20252026,UTA,W,82,92,0.561,43,28,0.34146341463414637,0.5202145214521452,1.0697733264514069,6,0.07054822114289487,6,0.40215960793531486,4,1.4358656074311258,8478872,Karel Vejmelka,2128.633333333333,-0.0,True,C_LowF_HighD,C_LowF_HighD_Ghi,False,False,False,False,False,6,False
20252026,VAN,W,82,58,0.3537,25,-100,-1.2195121951219512,0.4448384554767533,-21.15278593464843,6,0.2682591050216844,6,0.03374275405432248,4,-0.7133121961214973,8480947,Kevin Lankinen,1464.4333333333334,-0.04,False,D_LowF_LowD,D_LowF_LowD_Glo,False,False,False,False,False,16,False
20252026,VGK,W,82,95,0.5793,39,15,0.18292682926829268,0.559850374064838,8.843832288568752,6,1.6806423406501914,6,-0.3810887328911475,4,1.4328012921962634,8478499,Adin Hill,1095.8666666666666,-0.03,False,A_HighF_HighD,A_HighF_HighD_Glo,False,False,False,False,False,4,True
20252026,WPG,W,82,82,0.5,35,-29,-0.35365853658536583,0.4790296052631579,-7.278874098953064,6,0.02389204108903531,6,0.18126871246397105,4,0.7044036770945088,8476945,Connor Hellebuyck,2281.4,0.22,True,C_LowF_HighD,C_LowF_HighD_Ghi,False,False,False,False,False,12,False
20252026,WSH,E,82,95,0.5793,43,19,0.23170731707317074,0.5096995055154051,3.93454600319298,6,0.11850464475945643,6,-0.3486948662216343,4,0.5081343697578382,8480313,Logan Thompson,2255.9,0.17,True,D_LowF_LowD,D_LowF_LowD_Ghi,False,False,False,False,False,9,False
