season,team,CF,CF_adj,HD_CF,HD_CF_adj,TNFI_CF,TNFI_CF_adj,CNFI_CF,MNFI_CF,FNFI_CF,CA,CA_adj,HD_CA,HD_CA_adj,TNFI_CA,TNFI_CA_adj,CNFI_CA,MNFI_CA,FNFI_CA,CF_pct,CF_score_adj_pct,HD_CF_pct,HD_CF_score_adj_pct,TNFI_pct,TNFI_score_adj_pct,CNFI_pct,MNFI_pct,FNFI_pct,CF_zone_adj_pct,CF_score_zone_adj_pct,HD_CF_score_zone_adj_pct,TNFI_zone_adj_pct,TNFI_score_zone_adj_pct,gp,points,points_pct,wins,reg_wins,goal_diff,NFI_composite,P1_NF_F,P2_DefF,P3_OffF,P4_DefD,P5_OffD,P6_SvPct,P7_SvPct
20222023,MTL,3604.0,3896.85,867,940.9,1138,1249.15,497,362,279,3885.0,3780.65,1144,1116.0,1450,1415.9,696,437,317,0.4812391507544398,0.5075675675675676,0.4311287916459473,0.4574359472993339,0.4397217928902627,0.4687154087165344,0.4165968147527242,0.4530663329161452,0.4681208053691275,0.4812391507544398,0.5075675675675676,0.4574359472993339,0.4397217928902627,0.4687154087165344,82,68,0.4146,31,21,-75,-23.964655750552247,7.576219512195123,22.103658536585368,5.518292682926829,59.22256097560976,4.253048780487805,0.9244031830238728,0.8491379310344828
20222023,NJD,4728.0,4730.0,1311,1325.5,1645,1662.65,779,542,324,4386.0,4557.099999999999,1009,1057.8,1400,1466.45,581,512,307,0.5187623436471362,0.5093086108688396,0.5650862068965518,0.5561616246381068,0.5402298850574713,0.5313508676616279,0.5727941176470588,0.5142314990512334,0.5134706814580031,0.5187623436471362,0.5093086108688396,0.5561616246381068,0.5402298850574713,0.5313508676616279,82,112,0.6829,52,39,65,17.7359953008822,11.875,21.34146341463415,8.262195121951219,66.85975609756098,4.939024390243903,0.9399727148703956,0.848
20222023,NSH,3707.0,3778.8,957,976.0,1312,1333.95,532,457,323,3988.0,4118.75,1070,1109.35,1441,1492.2,581,530,330,0.4817413905133203,0.4784775025166032,0.4721262950172669,0.4680269499124847,0.4765710134398838,0.4720025476354758,0.4779874213836478,0.4630192502532928,0.4946401225114854,0.4817413905133203,0.4784775025166032,0.4680269499124847,0.4765710134398838,0.4720025476354758,81,92,0.5679,42,29,-8,1.057607453663639,8.209876543209877,22.237654320987655,7.052469135802469,61.54320987654321,4.984567901234568,0.944186046511628,0.8846815834767642
20222023,NYI,4241.0,4359.8,1123,1156.5,1470,1506.75,679,487,304,4331.0,4405.849999999999,1084,1107.95,1516,1559.4,647,516,353,0.4947503499766682,0.497373269523652,0.5088355233348437,0.5107200423944005,0.4922973878097789,0.4914143143681816,0.5120663650075414,0.485543369890329,0.4627092846270928,0.4947503499766682,0.497373269523652,0.5107200423944005,0.4922973878097789,0.4914143143681816,82,93,0.5671,42,36,21,7.4167971423455645,10.350609756097562,23.10975609756098,7.423780487804878,66.02134146341463,4.634146341463415,0.9261501210653752,0.8996655518394648
20222023,NYR,4074.0,4072.7,1152,1153.25,1323,1329.2,640,422,261,3986.0,4166.25,1127,1191.3,1404,1481.45,685,448,271,0.5054590570719603,0.4943226988876009,0.5054848617814831,0.4918854364376959,0.4851485148514851,0.472915517762795,0.4830188679245283,0.4850574712643678,0.4906015037593985,0.5054590570719603,0.4943226988876009,0.4918854364376959,0.4851485148514851,0.472915517762795,82,107,0.6524,47,37,58,4.3846778650680704,9.75609756097561,21.402439024390244,6.432926829268292,60.76219512195122,3.978658536585366,0.9438700147710488,0.8810289389067524
20222023,OTT,3870.0,4056.15,994,1041.0,1307,1364.5,572,469,266,3658.0,3639.85,948,941.3,1260,1259.1,547,439,274,0.5140807651434643,0.5270465176715177,0.5118434603501545,0.5251475558694446,0.5091546552395793,0.5200869034913859,0.5111706881143878,0.5165198237885462,0.4925925925925926,0.5140807651434643,0.5270465176715177,0.5251475558694446,0.5091546552395793,0.5200869034913859,82,86,0.5244,39,31,-10,0.4212913053117665,8.71951219512195,19.20731707317073,7.149390243902439,55.762195121951216,4.054878048780488,0.9242636746143058,0.8683729433272395
20222023,PHI,3896.0,4148.0,942,1013.2,1254,1349.55,553,417,284,3787.0,3748.25,981,975.5,1360,1341.9,574,487,299,0.5070935832357152,0.5253126484090549,0.4898595943837753,0.5094785538291347,0.4797245600612089,0.5014211670289249,0.4906832298136646,0.461283185840708,0.4871355060034305,0.5070935832357152,0.5253126484090549,0.5094785538291347,0.4797245600612089,0.5014211670289249,82,75,0.4573,31,26,-55,-6.049954750880792,8.429878048780488,20.73170731707317,6.3567073170731705,57.72865853658536,4.329268292682927,0.9198473282442748,0.8832752613240418
20222023,PIT,4079.0,4131.15,1145,1166.8,1516,1537.45,671,503,342,3904.0,4037.7,983,1015.45,1425,1484.0,596,480,349,0.5109607916823249,0.5057198993738409,0.5380639097744361,0.5346775117424676,0.5154709282556953,0.5088450909331613,0.5295974743488555,0.5116988809766022,0.4949348769898697,0.5109607916823249,0.5057198993738409,0.5346775117424676,0.5154709282556953,0.5088450909331613,82,91,0.5549,40,31,-2,6.582853460126159,10.228658536585366,21.722560975609756,7.6676829268292686,59.512195121951216,5.213414634146341,0.942098914354644,0.848993288590604
20222023,SEA,4540.0,4539.55,1084,1084.85,1522,1525.5,608,558,356,4196.0,4411.099999999999,1077,1126.35,1454,1532.5,647,489,318,0.5196886446886447,0.50717545653109,0.5016196205460435,0.4906159551374819,0.5114247311827957,0.4988554610856769,0.4844621513944223,0.5329512893982808,0.5281899109792285,0.5196886446886447,0.50717545653109,0.4906159551374819,0.5114247311827957,0.4988554610856769,82,100,0.6098,46,37,33,1.4194840998966374,9.26829268292683,22.164634146341463,8.50609756097561,63.963414634146346,5.426829268292684,0.9282511210762332,0.8484288354898336
20222023,SJS,3770.0,4015.75,1040,1108.45,1392,1493.95,635,476,281,3941.0,3884.5,1038,1018.65,1448,1416.65,581,526,341,0.4889119439761379,0.5083066991550901,0.5004812319538018,0.5211085515490574,0.4901408450704225,0.5132790489933348,0.522203947368421,0.4750499001996008,0.4517684887459807,0.4889119439761379,0.5083066991550901,0.5211085515490574,0.4901408450704225,0.5132790489933348,82,60,0.3659,22,16,-87,-13.337598459537498,9.67987804878049,22.07317073170731,7.25609756097561,60.07621951219512,4.283536585365854,0.8973471741637832,0.8554216867469879
20222023,STL,3576.0,3757.5,904,954.95,1285,1350.15,469,531,285,3807.0,3845.25,1082,1109.15,1461,1479.2,599,580,282,0.4843559528646891,0.4942290618526191,0.4551863041289023,0.4626471585678988,0.4679533867443554,0.4771944086097513,0.4391385767790262,0.4779477947794779,0.5026455026455027,0.4843559528646891,0.4942290618526191,0.4626471585678988,0.4679533867443554,0.4771944086097513,82,81,0.4939,37,27,-38,-11.507039630899394,7.149390243902439,22.271341463414636,8.094512195121952,58.03353658536586,4.3445121951219505,0.9327146171693736,0.8580968280467446
20222023,TBL,4080.0,4095.35,1106,1114.95,1566,1571.35,674,511,381,4008.0,4173.65,1014,1049.25,1418,1483.75,577,523,318,0.5044510385756676,0.4952654492683516,0.5216981132075472,0.5151788189631273,0.524798927613941,0.5143366829236359,0.5387689848121503,0.4941972920696325,0.5450643776824035,0.5044510385756676,0.4952654492683516,0.5151788189631273,0.524798927613941,0.5143366829236359,82,98,0.5976,46,38,29,12.730357666913136,10.274390243902438,21.615853658536587,7.789634146341463,61.09756097560976,5.807926829268293,0.9340937896070975,0.8736059479553904
20222023,TOR,4404.0,4352.9,1283,1281.8,1677,1663.8,762,597,318,4123.0,4385.75,1062,1126.0,1415,1503.85,616,511,288,0.5164770728274891,0.4981204190578636,0.5471215351812366,0.5323531854805216,0.5423673997412678,0.5252474231685951,0.5529753265602322,0.5388086642599278,0.5247524752475248,0.5164770728274891,0.4981204190578636,0.5323531854805216,0.5423673997412678,0.5252474231685951,82,111,0.6768,50,42,57,25.09317995419263,11.615853658536588,21.570121951219512,9.10060975609756,62.85060975609757,4.847560975609756,0.928370786516854,0.895910780669145
20222023,VAN,3492.0,3714.25,973,1060.6,1266,1373.95,551,446,269,3671.0,3689.55,1069,1083.0,1361,1370.85,577,494,290,0.4875052352366327,0.5016680623463627,0.4764936336924584,0.4947751446165329,0.4819185382565664,0.500564704167881,0.4884751773049645,0.474468085106383,0.481216457960644,0.4875052352366327,0.5016680623463627,0.4947751446165329,0.4819185382565664,0.500564704167881,82,83,0.5061,38,24,-22,-12.172696140954017,8.399390243902438,20.74695121951219,6.798780487804878,55.96036585365853,4.100609756097561,0.9183673469387756,0.854419410745234
20222023,VGK,5148.0,5004.55,1324,1281.9,1758,1715.3,775,603,380,5061.0,5439.8,1248,1361.15,1550,1693.55,682,522,346,0.50426094622392,0.479163375413501,0.5147744945567652,0.4850078507784567,0.5314389359129383,0.503190225442598,0.5319148936170213,0.536,0.5234159779614325,0.50426094622392,0.479163375413501,0.4850078507784567,0.5314389359129383,0.503190225442598,82,111,0.6768,51,38,43,24.089760993033348,11.814024390243905,23.62804878048781,9.192073170731708,77.14939024390245,5.7926829268292686,0.9401947148817804,0.8740740740740741
20222023,WPG,3976.0,4084.95,1084,1128.75,1435,1489.4,629,499,307,3914.0,4039.8,992,1044.2,1422,1490.95,593,485,344,0.5039290240811153,0.5027785470322164,0.5221579961464354,0.5194551186175476,0.5022751137556878,0.4997399634271142,0.5147299509001637,0.5071138211382114,0.4715821812596006,0.5039290240811153,0.5027785470322164,0.5194551186175476,0.5022751137556878,0.4997399634271142,82,95,0.5793,46,36,22,9.401727714764824,9.588414634146345,21.67682926829268,7.606707317073171,59.66463414634146,4.679878048780488,0.9445145018915512,0.8801431127012522
20222023,WSH,3891.0,4050.85,1014,1059.95,1276,1331.05,601,413,262,3956.0,4021.85,1008,1040.5,1403,1435.75,589,475,339,0.4958582897922773,0.5017961772393376,0.5014836795252225,0.5046299602466139,0.4762971257932064,0.4810792250975856,0.5050420168067227,0.4650900900900901,0.4359400998336106,0.4958582897922773,0.5017961772393376,0.5046299602466139,0.4762971257932064,0.4810792250975856,82,80,0.4878,35,27,-10,-4.914901768741117,9.161585365853655,21.38719512195122,6.295731707317073,60.30487804878049,3.99390243902439,0.9434889434889436,0.8539898132427843
20232024,ANA,3582.0,3895.0,826,913.1,1017,1105.55,477,292,248,3799.0,3653.25,1038,1006.3,1301,1261.75,603,376,322,0.4853000948380978,0.516013645546981,0.4431330472103004,0.4757215796603105,0.4387402933563417,0.4670088286233261,0.4416666666666666,0.437125748502994,0.4350877192982456,0.4853000948380978,0.516013645546981,0.4757215796603105,0.4387402933563417,0.4670088286233261,82,59,0.3598,27,21,-91,-17.14083850758323,7.271341463414634,19.832317073170735,4.451219512195122,57.91158536585366,3.7804878048780486,0.9340974212034384,0.8673300165837479
20232024,ARI,3770.0,3958.1,956,1019.65,1149,1229.5,521,378,250,4010.0,4013.65,1051,1073.7,1203,1219.2,591,366,246,0.4845758354755784,0.496515821494653,0.4763328350772297,0.4870900709389256,0.4885204081632653,0.5021031567770654,0.4685251798561151,0.5080645161290323,0.5040322580645161,0.4845758354755784,0.496515821494653,0.4870900709389256,0.4885204081632653,0.5021031567770654,82,77,0.4695,36,28,-18,-4.221956131356554,7.942073170731707,18.338414634146343,5.76219512195122,61.1280487804878,3.810975609756098,0.923202614379085,0.8764805414551607
20232024,BOS,4394.0,4264.599999999999,1117,1090.65,1374,1354.5,682,404,288,4500.0,4850.0,1094,1187.35,1357,1469.8,614,430,313,0.4940409264672813,0.4678866872929146,0.5052012663952963,0.4787752414398594,0.5031124130355181,0.4795878624791984,0.5262345679012346,0.4844124700239808,0.4792013311148086,0.4940409264672813,0.4678866872929146,0.4787752414398594,0.5031124130355181,0.4795878624791984,82,109,0.6646,47,36,43,12.954763621697584,10.396341463414634,20.6859756097561,6.158536585365854,68.59756097560975,4.390243902439024,0.941358024691358,0.8915441176470589
20232024,BUF,3937.0,4162.55,915,970.4,1243,1322.7,515,416,312,3908.0,3878.8,1008,1002.7,1243,1238.85,584,407,252,0.5018483110261313,0.5176431818040503,0.4758190327613104,0.4918149105468552,0.5,0.5163670433916964,0.4686078252957233,0.5054678007290401,0.5531914893617021,0.5018483110261313,0.5176431818040503,0.4918149105468552,0.5,0.5163670433916964,82,84,0.5122,39,33,2,-0.6813674721153418,7.85060975609756,18.94817073170732,6.341463414634147,59.57317073170732,4.7560975609756095,0.9241274658573596,0.8801369863013698
20232024,CAR,4846.0,4798.099999999999,1245,1248.9,1470,1458.8,682,457,331,4337.0,4600.0,967,1044.35,1167,1255.05,545,365,257,0.5277142546008929,0.5105393643396006,0.5628390596745028,0.5445982775536902,0.5574516496018203,0.5375389207214842,0.5558272208638957,0.5559610705596107,0.5629251700680272,0.5277142546008929,0.5105393643396006,0.5445982775536902,0.5574516496018203,0.5375389207214842,82,111,0.6768,52,44,63,12.715727022401923,10.396341463414634,17.789634146341463,6.966463414634146,66.11280487804878,5.045731707317073,0.9095940959409594,0.8676470588235294
20232024,CBJ,4137.0,4322.95,950,1005.0,1143,1210.45,492,372,279,4357.0,4421.599999999999,1134,1162.25,1391,1425.5,639,432,320,0.4870496821285613,0.4943593438198649,0.4558541266794625,0.463721305802284,0.4510655090765588,0.4592082550882984,0.4350132625994695,0.4626865671641791,0.4657762938230384,0.4870496821285613,0.4943593438198649,0.463721305802284,0.4510655090765588,0.4592082550882984,82,66,0.4024,27,21,-63,-16.63173428605929,7.5,21.20426829268293,5.670731707317073,66.41768292682927,4.253048780487805,0.9122340425531916,0.8779342723004695
20232024,CGY,4200.0,4421.55,957,1030.75,1257,1344.3,513,408,336,4016.0,4023.3,969,982.0,1229,1236.05,544,413,272,0.5111976630963972,0.5235794596706869,0.4968847352024922,0.5121102968575332,0.5056315366049879,0.5209758366113124,0.4853358561967833,0.4969549330085261,0.5526315789473685,0.5111976630963972,0.5235794596706869,0.5121102968575332,0.5056315366049879,0.5209758366113124,82,81,0.4939,38,32,-18,-4.989248535403316,7.820121951219512,18.734756097560975,6.2195121951219505,61.21951219512195,5.121951219512195,0.8934306569343066,0.8952205882352942
20232024,CHI,3651.0,4076.9,751,854.8,1019,1152.25,449,342,228,4174.0,3955.0,1194,1132.4,1385,1314.65,674,438,273,0.4665814696485623,0.5075884908925659,0.3861182519280206,0.4301529790660225,0.4238768718801997,0.4670841947383356,0.3998219056099732,0.4384615384615384,0.4550898203592814,0.4665814696485623,0.5075884908925659,0.4301529790660225,0.4238768718801997,0.4670841947383356,82,52,0.3171,23,17,-111,-20.842081773372055,6.844512195121951,21.11280487804878,5.213414634146341,63.62804878048781,3.475609756097561,0.929676511954993,0.8694362017804154
20232024,COL,4650.0,4698.8,1195,1217.45,1588,1614.65,691,478,419,4578.0,4775.349999999999,1102,1161.35,1314,1383.9,622,393,299,0.5039011703511054,0.4959600597415072,0.520243796255986,0.5117916596603329,0.5472088215024121,0.5384769305164163,0.5262757044935262,0.5487944890929966,0.5835654596100278,0.5039011703511054,0.4959600597415072,0.5117916596603329,0.5472088215024121,0.5384769305164163,82,107,0.6524,50,42,50,13.02049675664606,10.533536585365852,20.03048780487805,7.286585365853659,69.78658536585365,6.38719512195122,0.9281045751633988,0.8468468468468469
20232024,DAL,5129.0,5146.45,1320,1335.95,1661,1672.05,705,566,390,4923.0,5158.4,1058,1126.4,1367,1446.85,607,404,356,0.5102467170712296,0.4994201759365736,0.5550883095037847,0.542550815278088,0.5485468956406869,0.5361024720253936,0.5373475609756098,0.5835051546391753,0.5227882037533512,0.5102467170712296,0.4994201759365736,0.542550815278088,0.5485468956406869,0.5361024720253936,82,113,0.689,52,40,64,18.220990085221587,10.746951219512194,20.83841463414634,8.628048780487806,75.04573170731707,5.945121951219512,0.936,0.8436873747494991
20232024,DET,3766.0,3940.65,852,893.4,1089,1158.75,441,331,317,4077.0,4085.85,1010,1021.15,1344,1355.35,548,450,346,0.4801734030345531,0.4909549616894038,0.4575725026852846,0.4666370687628947,0.4475955610357583,0.4609005210612147,0.4459049544994944,0.4238156209987196,0.4781297134238311,0.4801734030345531,0.4909549616894038,0.4666370687628947,0.4475955610357583,0.4609005210612147,82,91,0.5549,41,27,4,-21.229317644408617,6.722560975609756,20.48780487804878,5.045731707317073,62.149390243902445,4.8323170731707314,0.9321608040201004,0.843065693430657
20232024,EDM,5286.0,5251.25,1550,1559.55,1791,1802.05,910,519,362,4993.0,5290.65,1204,1281.65,1418,1525.35,655,464,299,0.5142523591789084,0.4981312666597103,0.5628177196804648,0.5489053920878503,0.5581177937052041,0.5415790106389373,0.5814696485623003,0.5279755849440488,0.5476550680786687,0.5142523591789084,0.4981312666597103,0.5489053920878503,0.5581177937052041,0.5415790106389373,82,104,0.6341,49,39,57,22.916611183594373,13.871951219512194,21.615853658536587,7.911585365853659,76.11280487804878,5.518292682926829,0.9180602006688964,0.8531187122736419
20232024,FLA,4996.0,4975.599999999999,1257,1252.9,1577,1584.55,712,489,376,5040.0,5323.95,1124,1196.95,1384,1472.85,651,366,367,0.497807891590275,0.4830890669980727,0.5279294414111718,0.5114190664734575,0.5325903411009794,0.5182671550991038,0.5223771093176816,0.5719298245614035,0.506056527590848,0.497807891590275,0.4830890669980727,0.5114190664734575,0.5325903411009794,0.5182671550991038,82,110,0.6707,52,42,68,24.003836838095825,10.853658536585368,21.097560975609756,7.454268292682927,76.82926829268293,5.731707317073171,0.9439728353140916,0.8846153846153846
20232024,LAK,4395.0,4398.5,1091,1096.8,1266,1268.9,586,348,332,3911.0,4113.4,969,1023.9,1159,1233.35,540,323,296,0.5291355646520588,0.5167471422361635,0.5296116504854369,0.5171877210355071,0.5220618556701031,0.5071036067539214,0.5204262877442274,0.518628912071535,0.5286624203821656,0.5291355646520588,0.5167471422361635,0.5171877210355071,0.5220618556701031,0.5071036067539214,82,99,0.6037,44,37,41,4.289281031698138,8.932926829268293,17.667682926829265,5.304878048780488,59.61890243902439,5.060975609756097,0.933774834437086,0.8625498007968128
20232024,MIN,3794.0,3911.05,879,917.75,1103,1146.6,496,356,251,3775.0,3811.5,829,841.9,1146,1155.75,444,335,367,0.5012551195666535,0.5064454098710918,0.5146370023419203,0.5215525814792714,0.4904401956425078,0.4980128998631832,0.5276595744680851,0.5151953690303908,0.4061488673139158,0.5012551195666535,0.5064454098710918,0.5215525814792714,0.4904401956425078,0.4980128998631832,82,87,0.5305,39,32,-12,-6.673230958383163,7.560975609756097,17.46951219512195,5.426829268292684,57.545731707317074,3.826219512195122,0.9316239316239316,0.8581081081081081
20232024,MTL,3901.0,4013.5,940,978.8,1164,1221.25,536,357,271,4067.0,4153.0,1087,1122.9,1411,1459.4,602,439,370,0.4895833333333333,0.4914590093675381,0.463739516526887,0.465718228101061,0.4520388349514563,0.4555798034058904,0.4710017574692443,0.4484924623115578,0.422776911076443,0.4895833333333333,0.4914590093675381,0.465718228101061,0.4520388349514563,0.4555798034058904,82,76,0.4634,30,20,-53,-9.594482084337145,8.170731707317072,21.509146341463413,5.442073170731707,61.99695121951219,4.1310975609756095,0.9357231149567368,0.8787375415282392
20232024,NJD,3871.0,4009.85,1067,1113.6,1203,1257.1,586,345,272,4010.0,4068.6,1003,1021.35,1179,1206.35,558,357,264,0.4911813221672376,0.4963637826563264,0.5154589371980677,0.5216047214220474,0.5050377833753149,0.5103005946944326,0.5122377622377622,0.4914529914529914,0.5074626865671642,0.4911813221672376,0.4963637826563264,0.5216047214220474,0.5050377833753149,0.5103005946944326,82,81,0.4939,38,33,-19,-5.634451916477433,8.932926829268293,17.972560975609756,5.259146341463414,61.1280487804878,4.146341463414634,0.9339774557165862,0.8333333333333334
20232024,NSH,4369.0,4389.9,1133,1150.1,1419,1438.1,656,400,363,4168.0,4354.3,977,1032.6,1203,1266.7,537,398,268,0.5117722853461403,0.5020356350495184,0.5369668246445498,0.5269162047006002,0.5411899313501144,0.531684412895593,0.5498742665549036,0.5012531328320802,0.5752773375594294,0.5117722853461403,0.5020356350495184,0.5269162047006002,0.5411899313501144,0.531684412895593,82,99,0.6037,47,38,21,14.275517736983026,10.0,18.338414634146343,6.097560975609756,63.536585365853654,5.533536585365853,0.932475884244373,0.8725099601593626
20232024,NYI,4533.0,4578.9,1088,1107.25,1288,1305.75,636,358,294,4435.0,4623.599999999999,1103,1176.65,1343,1417.4,605,390,348,0.5054638715432649,0.4975713121434392,0.4965769055225924,0.484806690310434,0.4895477004941087,0.479499843930742,0.5124899274778405,0.4786096256684492,0.4579439252336448,0.5054638715432649,0.4975713121434392,0.484806690310434,0.4895477004941087,0.479499843930742,82,94,0.5732,39,29,-17,2.713018287114183,9.695121951219512,20.472560975609756,5.4573170731707314,67.60670731707317,4.4817073170731705,0.9236311239193083,0.8931698774080561
20232024,NYR,4835.0,4873.95,1153,1174.55,1430,1459.65,632,435,363,4799.0,4996.4,1217,1283.7,1477,1557.0,683,456,338,0.5018683828108781,0.4937970791309325,0.4864978902953586,0.4777992474321163,0.4919160646714826,0.4838645517378549,0.4806083650190114,0.4882154882154882,0.5178316690442225,0.5018683828108781,0.4937970791309325,0.4777992474321163,0.4919160646714826,0.4838645517378549,82,114,0.6951,55,43,53,-2.611259012304126,9.634146341463415,22.515243902439025,6.6310975609756095,73.15548780487805,5.533536585365853,0.9233038348082596,0.8594890510948905
20232024,OTT,4098.0,4354.5,943,992.7,1188,1265.95,515,370,303,3905.0,3915.1,941,950.05,1216,1236.85,533,371,312,0.5120579782581532,0.5265671858372836,0.5005307855626328,0.5109767082743534,0.4941763727121464,0.5058134888924405,0.491412213740458,0.4993252361673414,0.4926829268292683,0.5120579782581532,0.5265671858372836,0.5109767082743534,0.4941763727121464,0.5058134888924405,82,78,0.4756,37,25,-26,-13.559056428744462,7.85060975609756,18.53658536585366,5.640243902439025,59.52743902439024,4.6189024390243905,0.9106881405563688,0.848030018761726
20232024,PHI,4371.0,4581.8,1038,1117.1,1213,1293.7,569,370,274,3719.0,3751.1,868,881.5,1091,1120.8,506,343,242,0.5402966625463536,0.5498445919187798,0.5445960125918153,0.5589412588812168,0.5264756944444444,0.5358045143922138,0.5293023255813953,0.5189340813464236,0.5310077519379846,0.5402966625463536,0.5498445919187798,0.5589412588812168,0.5264756944444444,0.5358045143922138,82,87,0.5305,38,30,-26,-10.60184021497218,8.673780487804878,16.631097560975608,5.640243902439025,56.6920731707317,4.176829268292683,0.8974358974358975,0.841897233201581
20232024,PIT,4115.0,4196.099999999999,1066,1106.35,1339,1379.0,623,417,299,4166.0,4307.45,1039,1076.3,1313,1359.25,575,413,325,0.4969206617558266,0.4934527344462018,0.5064133016627078,0.5068838338716698,0.5049019607843137,0.5036063179037706,0.5200333889816361,0.5024096385542168,0.4791666666666667,0.4969206617558266,0.4934527344462018,0.5068838338716698,0.5049019607843137,0.5036063179037706,82,88,0.5366,38,32,4,1.270224281780059,9.496951219512196,20.01524390243902,6.3567073170731705,63.5060975609756,4.557926829268292,0.9376693766937668,0.8504347826086956
20232024,SEA,3834.0,3923.3,911,924.5,1211,1234.9,522,384,305,4103.0,4176.849999999999,893,908.95,1166,1187.95,491,371,304,0.4830540506488597,0.4843490552644087,0.5049889135254989,0.5042406392320489,0.509465713083719,0.5096890026208803,0.5153010858835143,0.5086092715231788,0.5008210180623974,0.4830540506488597,0.4843490552644087,0.5042406392320489,0.509465713083719,0.5096890026208803,82,81,0.4939,34,28,-19,2.410590033784655,7.957317073170732,17.77439024390244,5.853658536585366,62.545731707317074,4.649390243902439,0.9333333333333332,0.869653767820774
20232024,SJS,3865.0,4269.349999999999,841,939.6,1033,1147.8,465,342,226,4403.0,4174.2,1202,1132.25,1466,1394.0,678,483,305,0.4674649250120948,0.5056344783888294,0.4116495349975526,0.4535077346332988,0.4133653461384554,0.4515697537178377,0.4068241469816273,0.4145454545454545,0.4256120527306968,0.4674649250120948,0.5056344783888294,0.4535077346332988,0.4133653461384554,0.4515697537178377,82,47,0.2866,19,14,-150,-25.891575277816465,7.088414634146341,22.347560975609756,5.213414634146341,67.1189024390244,3.4451219512195124,0.9263959390862944,0.8613569321533923
20232024,STL,3741.0,3864.8,849,888.05,1111,1150.25,464,348,299,4011.0,4108.4,1121,1159.55,1344,1396.6,647,440,257,0.4825851393188854,0.484723824813124,0.4309644670050761,0.43370287165462,0.4525458248472505,0.4516363350805897,0.4176417641764176,0.4416243654822335,0.5377697841726619,0.4825851393188854,0.484723824813124,0.43370287165462,0.4525458248472505,0.4516363350805897,82,92,0.561,43,31,-11,-14.525041456072548,7.073170731707317,20.48780487804878,5.304878048780488,61.14329268292683,4.557926829268292,0.9225251076040172,0.8794435857805255
20232024,TBL,4113.0,4184.25,1024,1049.75,1307,1344.25,571,406,330,4112.0,4253.849999999999,993,1035.15,1201,1253.95,530,397,274,0.5000607902735562,0.4958758488285278,0.5076846802181457,0.5035013669720371,0.5211323763955343,0.5173774151335541,0.5186194368755677,0.5056039850560399,0.5463576158940397,0.5000607902735562,0.4958758488285278,0.5035013669720371,0.5211323763955343,0.5173774151335541,82,98,0.5976,45,37,23,-4.828530947527317,8.704268292682928,18.307926829268293,6.189024390243903,62.68292682926829,5.0304878048780495,0.9111111111111112,0.8469184890656063
20232024,TOR,4494.0,4497.349999999999,1207,1217.7,1379,1386.65,682,418,279,4332.0,4532.25,1069,1132.8,1293,1371.9,592,391,310,0.5091774303195106,0.4980674669974307,0.5303163444639719,0.5180599872367582,0.5160928143712575,0.5026735060085915,0.5353218210361067,0.5166872682323856,0.4736842105263157,0.5091774303195106,0.4980674669974307,0.5180599872367582,0.5160928143712575,0.5026735060085915,82,102,0.622,46,33,40,7.966698049364981,10.396341463414634,19.710365853658537,6.371951219512195,66.03658536585365,4.253048780487805,0.9300911854103344,0.8693284936479129
20232024,VAN,4286.0,4202.5,1127,1110.4,1457,1446.65,680,421,356,4270.0,4582.849999999999,1044,1136.55,1269,1383.95,611,347,311,0.5009350163627864,0.4783531674890586,0.5191156149239982,0.4941810009123478,0.5344827586206896,0.5110753903765985,0.5267234701781565,0.5481770833333334,0.5337331334332833,0.5009350163627864,0.4783531674890586,0.4941810009123478,0.5344827586206896,0.5110753903765985,82,109,0.6646,50,44,56,15.5308071249048,10.365853658536585,19.34451219512195,6.4176829268292686,65.09146341463415,5.426829268292684,0.9385171790235082,0.8715083798882681
20232024,VGK,4562.0,4588.05,1063,1075.45,1324,1340.45,579,413,332,4472.0,4635.599999999999,1017,1062.55,1267,1333.35,558,406,303,0.5049811822005756,0.4974223870159861,0.5110576923076923,0.5030168381665108,0.5109996140486299,0.501327698406762,0.5092348284960422,0.5042735042735043,0.5228346456692914,0.5049811822005756,0.4974223870159861,0.5030168381665108,0.5109996140486299,0.501327698406762,82,98,0.5976,45,34,22,5.526110826102534,8.826219512195122,19.3140243902439,6.295731707317073,68.17073170731707,5.060975609756097,0.9315068493150684,0.872
20232024,WPG,4277.0,4251.349999999999,1076,1074.5,1330,1338.2,627,400,303,4141.0,4361.65,1024,1095.85,1297,1391.2,615,373,309,0.5080779282489902,0.4935968884244746,0.5123809523809524,0.4950814384776649,0.5062809288161401,0.4902909064263208,0.5048309178743962,0.517464424320828,0.4950980392156863,0.5080779282489902,0.4935968884244746,0.4950814384776649,0.5062809288161401,0.4902909064263208,82,110,0.6707,52,46,60,13.00103855133182,9.557926829268292,19.771341463414636,6.097560975609756,63.12499999999999,4.6189024390243905,0.949685534591195,0.8875219683655536
