player_id,player_name,position,pos_group,es_toi_min,CNFI_blocks,CNFI_blocks_per60,CNFI_blocks_lo95,CNFI_blocks_hi95,MNFI_blocks,MNFI_blocks_per60,MNFI_blocks_lo95,MNFI_blocks_hi95,FNFI_blocks,FNFI_blocks_per60,FNFI_blocks_lo95,FNFI_blocks_hi95,TNFI_blocks,TNFI_blocks_per60,TNFI_blocks_lo95,TNFI_blocks_hi95,blocks_xG_prevented_total,blocks_xG_prevented_per60,TNFI_blocks_per60_rank,xG_prevented_per60_rank,PK_TOI_min,PK_CNFI_blocks,PK_CNFI_blocks_per60,PK_CNFI_blocks_lo95,PK_CNFI_blocks_hi95,PK_MNFI_blocks,PK_MNFI_blocks_per60,PK_MNFI_blocks_lo95,PK_MNFI_blocks_hi95,PK_FNFI_blocks,PK_FNFI_blocks_per60,PK_FNFI_blocks_lo95,PK_FNFI_blocks_hi95,PK_TNFI_blocks,PK_TNFI_blocks_per60,PK_TNFI_blocks_lo95,PK_TNFI_blocks_hi95,PK_blocks_xG_prevented_total,PK_blocks_xG_prevented_per60,PK_TNFI_blocks_per60_rank,PK_xG_prevented_per60_rank
8481237,Kyle MacLean,C,F,1396.45,17,0.7304,0.457,1.165,16,0.6875,0.424,1.1122,14,0.6015,0.359,1.0058,47,2.0194,1.5247,2.669,4.29775,0.1847,488,504,,,,,,,,,,,,,,,,,,,,,
8482113,Anton Lundell,C,F,4323.0,66,0.916,0.7211,1.1626,53,0.7356,0.5631,0.96,26,0.3609,0.2465,0.5279,145,2.0125,1.7145,2.3602,14.816300000000002,0.2056,489,449,359.6166666666667,9.0,1.5016,0.7924,2.8094,29.0,4.8385,3.4003,6.7978,14.0,2.3358,1.3982,3.8527,52.0,8.6759,6.7129,11.0709,4.55388,0.7598,239.0,272.0
8480806,Isac Lundeström,C,F,3640.133333333333,42,0.6923,0.5129,0.9335,62,1.0219,0.7986,1.3065,18,0.2967,0.1878,0.4682,122,2.0109,1.6886,2.3924,12.3105,0.2029,490,460,234.51666666666668,2.0,0.5117,0.1402,1.8297,30.0,7.6754,5.4543,10.5835,10.0,2.5585,1.3965,4.5928,42.0,10.7455,8.1017,13.9652,3.6067400000000003,0.9228,193.0,224.0
8482460,Matt Rempe,C,F,507.45,7,0.8277,0.4022,1.6933,7,0.8277,0.4022,1.6933,3,0.3547,0.1209,1.0351,17,2.0101,1.2623,3.1823,1.71775,0.2031,491,459,,,,,,,,,,,,,,,,,,,,,
8479944,Zachary Aston-Reese,C,F,2540.0833333333335,11,0.2598,0.1452,0.4643,39,0.9212,0.6751,1.2552,35,0.8267,0.5955,1.1462,85,2.0078,1.6287,2.4716,6.52555,0.1541,492,604,125.8,3.0,1.4308,0.4878,4.06,12.0,5.7234,3.3193,9.5464,1.0,0.4769,0.0841,2.6153,16.0,7.6312,4.7817,11.7807,1.62873,0.7768,282.0,269.0
8482092,Ridly Greig,C,F,2854.25,28,0.5886,0.4078,0.8486,41,0.8619,0.6364,1.1658,26,0.5466,0.3735,0.7989,95,1.997,1.6384,2.4312,8.6454,0.1817,493,517,227.65,10.0,2.6356,1.4397,4.7304,13.0,3.4263,2.0172,5.7057,7.0,1.8449,0.897,3.7204,30.0,7.9069,5.6247,10.8974,2.84377,0.7495,273.0,276.0
8477456,J.T. Compher,L,F,5138.433333333333,50,0.5838,0.4434,0.7684,80,0.9341,0.7517,1.1601,41,0.4787,0.3533,0.6484,171,1.9967,1.7229,2.3127,15.9352,0.1861,494,500,396.3666666666667,9.0,1.3624,0.7201,2.5574,33.0,4.9954,3.5971,6.8833,23.0,3.4816,2.3406,5.1386,65.0,9.8394,7.8551,12.2291,5.25783,0.7959,210.0,262.0
8481517,Brett Leason,R,F,2284.9166666666665,20,0.5252,0.3404,0.8089,32,0.8403,0.5962,1.1822,24,0.6302,0.4241,0.9349,76,1.9957,1.5994,2.4859,6.6302,0.1741,495,539,112.36666666666666,4.0,2.1359,0.8385,5.2949,11.0,5.8736,3.3438,10.0409,10.0,5.3397,2.9533,9.3955,25.0,13.3492,9.3606,18.5265,1.9615,1.0474,144.0,197.0
8479348,Kale Clague,D,D,1022.6333333333332,24,1.4081,0.9489,2.0803,9,0.528,0.2781,0.9981,1,0.0587,0.0104,0.331,34,1.9948,1.4328,2.765,4.073499999999999,0.239,496,381,,,,,,,,,,,,,,,,,,,,,
8478131,Ondrej Kase,R,F,602.35,1,0.0996,0.0176,0.5609,11,1.0957,0.614,1.9453,8,0.7969,0.4049,1.5601,20,1.9922,1.2965,3.0454,1.50255,0.1497,497,624,,,,,,,,,,,,,,,,,,,,,
8470621,Corey Perry,R,F,3650.4,51,0.8383,0.6386,1.0994,46,0.7561,0.5677,1.0061,24,0.3945,0.2654,0.5859,121,1.9888,1.6689,2.368,12.08625,0.1987,498,470,217.65,12.0,3.3081,1.9059,5.6242,0.0,0.0,0.0,1.039,0.0,0.0,0.0,1.039,12.0,3.3081,1.9059,5.6242,1.5650400000000002,0.4314,478.0,417.0
8473994,Jamie Benn,L,F,4597.166666666667,39,0.509,0.3727,0.6946,67,0.8745,0.6896,1.108,46,0.6004,0.4506,0.7992,152,1.9838,1.6964,2.3182,13.362850000000002,0.1744,499,538,351.95,13.0,2.2162,1.3025,3.7293,13.0,2.2162,1.3025,3.7293,5.0,0.8524,0.3649,1.969,31.0,5.2848,3.7642,7.3377,3.16777,0.54,385.0,369.0
8477426,Nick Paul,L,F,4781.366666666667,46,0.5772,0.4333,0.7685,85,1.0666,0.8641,1.3158,27,0.3388,0.233,0.4923,158,1.9827,1.7006,2.3101,15.4414,0.1938,500,483,318.45,12.0,2.261,1.3029,3.8875,18.0,3.3914,2.166,5.2615,3.0,0.5652,0.1928,1.6419,33.0,6.2176,4.491,8.5293,3.47169,0.6541,338.0,313.0
8479546,Oskar Steen,C,F,515.2666666666667,6,0.6987,0.321,1.511,4,0.4658,0.1815,1.1879,7,0.8151,0.396,1.6673,17,1.9796,1.2426,3.1335,1.4212,0.1655,501,568,,,,,,,,,,,,,,,,,,,,,
8477496,Elias Lindholm,C,F,5397.1,58,0.6448,0.4994,0.832,95,1.0561,0.8653,1.2882,25,0.2779,0.1884,0.4098,178,1.9788,1.7123,2.2853,17.945,0.1995,502,468,468.56666666666666,9.0,1.1525,0.6077,2.1639,34.0,4.3537,3.1403,5.9758,6.0,0.7683,0.3526,1.6576,49.0,6.2745,4.796,8.1269,4.786440000000001,0.6129,335.0,334.0
8474709,Matt Martin,L,F,2334.9333333333334,21,0.5396,0.3534,0.8226,41,1.0536,0.7782,1.424,15,0.3854,0.2338,0.6344,77,1.9786,1.5879,2.4613,7.359450000000001,0.1891,503,494,51.55,0.0,0.0,0.0,4.1277,1.0,1.1639,0.2042,6.0724,0.0,0.0,0.0,4.1277,1.0,1.1639,0.2042,6.0724,0.10032,0.1168,621.0,623.0
8478366,Frank Vatrano,R,F,4564.9,34,0.4469,0.3201,0.6234,76,0.9989,0.7993,1.2472,40,0.5258,0.3865,0.7145,150,1.9716,1.684,2.3061,13.4087,0.1762,504,534,310.6166666666667,3.0,0.5795,0.1972,1.6784,23.0,4.4428,2.9869,6.5115,6.0,1.159,0.5323,2.4867,32.0,6.1813,4.4299,8.4989,2.9004,0.5603,340.0,357.0
8471698,T.J. Oshie,R,F,2191.266666666667,10,0.2738,0.1489,0.5029,43,1.1774,0.8762,1.5798,19,0.5202,0.3335,0.8103,72,1.9715,1.5706,2.4709,6.2564,0.1713,505,545,162.9,4.0,1.4733,0.575,3.6835,4.0,1.4733,0.575,3.6835,1.0,0.3683,0.065,2.0357,9.0,3.3149,1.759,6.0957,0.95659,0.3523,474.0,467.0
8482476,Emil Heineman,L,F,1402.25,16,0.6846,0.4222,1.1075,24,1.0269,0.6918,1.5207,6,0.2567,0.1178,0.5583,46,1.9683,1.4813,2.6092,4.699000000000001,0.2011,506,465,72.7,1.0,0.8253,0.1453,4.4159,2.0,1.6506,0.4527,5.6702,1.0,0.8253,0.1453,4.4159,4.0,3.3012,1.2907,7.9555,0.36469,0.301,479.0,495.0
8478904,Steven Lorentz,C,F,2865.9333333333334,20,0.4187,0.2713,0.6453,48,1.0049,0.7593,1.3281,26,0.5443,0.3719,0.7956,94,1.9679,1.6126,2.3982,8.3008,0.1738,507,540,156.88333333333333,0.0,0.0,0.0,1.4331,14.0,5.3543,3.2316,8.6465,2.0,0.7649,0.21,2.7152,16.0,6.1192,3.8224,9.5478,1.4717400000000003,0.5629,343.0,355.0
8476392,Adam Lowry,C,F,4624.95,49,0.6357,0.4814,0.8387,78,1.0119,0.8121,1.2598,24,0.3114,0.2094,0.4626,151,1.9589,1.6741,2.2903,15.03115,0.195,508,478,299.6166666666667,6.0,1.2015,0.5519,2.5764,37.0,7.4095,5.449,9.9225,18.0,3.6046,2.2972,5.5704,61.0,12.2156,9.7004,15.1497,5.0997,1.0212,166.0,200.0
8476934,Brock McGinn,L,F,2119.25,9,0.2548,0.1342,0.4832,35,0.9909,0.714,1.3731,25,0.7078,0.4802,1.0415,69,1.9535,1.5486,2.4604,5.52625,0.1565,509,598,134.96666666666667,4.0,1.7782,0.6949,4.4224,21.0,9.3356,6.243,13.5673,6.0,2.6673,1.2315,5.6144,31.0,13.7812,10.005,18.4483,2.83018,1.2582,140.0,160.0
8477126,Jayson Megna,C,F,676.3333333333334,7,0.621,0.3015,1.2731,11,0.9759,0.5466,1.7341,4,0.3549,0.1382,0.9069,22,1.9517,1.2953,2.927,2.15225,0.1909,510,491,,,,,,,,,,,,,,,,,,,,,
8476867,Brendan Gaunce,C,F,769.3166666666667,7,0.5459,0.265,1.1202,16,1.2479,0.7708,2.0118,2,0.156,0.0428,0.566,25,1.9498,1.3269,2.8531,2.58585,0.2017,511,464,,,,,,,,,,,,,,,,,,,,,
8479941,Justin Danforth,R,F,2188.2,24,0.6581,0.4429,0.9762,34,0.9323,0.6685,1.2981,13,0.3565,0.2085,0.6084,71,1.9468,1.5484,2.4439,6.982900000000001,0.1915,512,490,112.1,1.0,0.5352,0.0947,2.931,13.0,6.9581,4.146,11.3104,3.0,1.6057,0.549,4.5484,17.0,9.099,5.8187,13.7813,1.53547,0.8218,226.0,251.0
8477930,Pierre-Edouard Bellemare,L,F,1910.8,18,0.5652,0.358,0.8904,30,0.942,0.6611,1.3393,14,0.4396,0.2621,0.7356,62,1.9468,1.5234,2.4824,5.8313,0.1831,512,512,130.83333333333334,5.0,2.293,0.9847,5.1744,26.0,11.9236,8.3518,16.4959,8.0,3.6688,1.876,6.9529,39.0,17.8854,13.5648,22.852,3.52946,1.6186,76.0,118.0
8481042,Nikolai Kovalenko,R,F,585.95,7,0.7168,0.3479,1.467,12,1.2288,0.7051,2.127,0,0.0,0.0,0.3908,19,1.9456,1.2512,3.005,2.11765,0.2168,514,430,,,,,,,,,,,,,,,,,,,,,
8476389,Vincent Trocheck,C,F,5892.166666666667,67,0.6823,0.5379,0.8649,86,0.8757,0.7101,1.0794,38,0.387,0.2822,0.5304,191,1.945,1.6914,2.2352,18.658050000000003,0.19,515,493,479.73333333333335,9.0,1.1256,0.5937,2.1148,16.0,2.0011,1.2372,3.2074,19.0,2.3763,1.5291,3.6596,44.0,5.5031,4.1396,7.2494,3.41787,0.4275,373.0,420.0
8478440,Dylan Strome,C,F,5257.4,56,0.6391,0.4928,0.8284,97,1.107,0.909,1.3474,17,0.194,0.1212,0.3104,170,1.9401,1.6732,2.2483,17.6143,0.201,516,466,342.6666666666667,1.0,0.1751,0.0309,0.9796,0.0,0.0,0.0,0.6646,0.0,0.0,0.0,0.6646,1.0,0.1751,0.0309,0.9796,0.13042,0.0228,695.0,693.0
8482070,Mitchell Chaffee,R,F,1083.5166666666669,9,0.4984,0.2624,0.9422,10,0.5538,0.3011,1.0139,16,0.886,0.5463,1.4305,35,1.9381,1.3984,2.6744,2.71795,0.1505,517,618,,,,,,,,,,,,,,,,,,,,,
8477392,Hudson Fasching,R,F,1590.1333333333334,9,0.3396,0.1788,0.6434,26,0.981,0.671,1.4312,16,0.6037,0.3722,0.977,51,1.9244,1.4688,2.5156,4.32115,0.163,518,579,,,,,,,,,,,,,,,,,,,,,
8479336,Carl Grundstrom,R,F,2410.6833333333334,27,0.672,0.4625,0.9747,27,0.672,0.4625,0.9747,23,0.5725,0.3819,0.8565,77,1.9165,1.5377,2.384,7.01075,0.1745,519,537,91.58333333333333,2.0,1.3103,0.3589,4.5502,4.0,2.6206,1.0221,6.3911,0.0,0.0,0.0,2.405,6.0,3.9308,1.8138,8.1036,0.66212,0.4338,441.0,416.0
8477493,Aleksander Barkov,C,F,4356.216666666666,64,0.8815,0.6914,1.123,48,0.6611,0.4993,0.8747,27,0.3719,0.2558,0.5402,139,1.9145,1.6253,2.2534,14.0875,0.194,520,480,383.43333333333334,7.0,1.0954,0.5328,2.2344,20.0,3.1296,2.0433,4.7566,13.0,2.0343,1.1965,3.432,40.0,6.2592,4.6583,8.3457,3.3565300000000002,0.5252,336.0,373.0
8476869,Brady Skjei,D,D,6775.6,101,0.8944,0.737,1.0847,91,0.8058,0.6571,0.9876,24,0.2125,0.1429,0.3159,216,1.9127,1.6771,2.18,23.13275,0.2048,521,454,450.78333333333336,29.0,3.8599,2.7084,5.4493,28.0,3.7268,2.598,5.296,2.0,0.2662,0.073,0.9614,59.0,7.853,6.1675,9.9051,6.658400000000001,0.8862,275.0,231.0
8476952,Dominic Toninato,C,F,816.6666666666666,8,0.5878,0.2982,1.1521,12,0.8816,0.5053,1.5298,6,0.4408,0.2022,0.9558,26,1.9102,1.3085,2.7733,2.4506,0.18,522,523,,,,,,,,,,,,,,,,,,,,,
8478831,Kevin Stenlund,C,F,2829.9,38,0.8057,0.5879,1.1026,40,0.8481,0.6238,1.1513,12,0.2544,0.1456,0.4438,90,1.9082,1.5567,2.3357,9.380900000000002,0.1989,523,469,230.83333333333334,5.0,1.2996,0.5568,2.9796,33.0,8.5776,6.2139,11.6301,21.0,5.4585,3.6137,8.0984,59.0,15.3357,12.2096,18.9199,4.66889,1.2136,115.0,171.0
8475314,Anders Lee,L,F,5288.3,54,0.6127,0.4701,0.798,68,0.7715,0.6094,0.9761,46,0.5219,0.3917,0.695,168,1.9061,1.6423,2.2109,15.4243,0.175,524,535,297.6666666666667,13.0,2.6204,1.5401,4.3918,0.0,0.0,0.0,0.7636,1.0,0.2016,0.0356,1.1256,14.0,2.8219,1.6913,4.6382,1.7290900000000002,0.3485,506.0,469.0
8482192,Isaak Phillips,D,D,820.3666666666667,13,0.9508,0.5573,1.6161,10,0.7314,0.3982,1.3381,3,0.2194,0.0747,0.6421,26,1.9016,1.3037,2.7632,2.8028500000000003,0.205,525,451,,,,,,,,,,,,,,,,,,,,,
8480849,Barrett Hayton,C,F,3881.0666666666666,50,0.773,0.5872,1.0166,64,0.9894,0.7761,1.2601,9,0.1391,0.0732,0.2641,123,1.9015,1.5977,2.2611,13.2536,0.2049,526,452,245.21666666666667,14.0,3.4255,2.0604,5.6171,11.0,2.6915,1.5151,4.7157,0.0,0.0,0.0,0.9263,25.0,6.117,4.2045,8.7776,2.9294000000000002,0.7168,344.0,292.0
8478438,Tommy Novak,C,F,3004.2,19,0.3795,0.2432,0.5915,60,1.1983,0.9329,1.5374,16,0.3196,0.1969,0.5181,95,1.8973,1.5564,2.3103,9.03545,0.1805,527,521,200.9,2.0,0.5973,0.164,2.1329,1.0,0.2987,0.0527,1.6583,0.0,0.0,0.0,1.1252,3.0,0.896,0.3053,2.5774,0.36116000000000004,0.1079,642.0,626.0
8480848,Ty Dellandrea,C,F,2472.516666666667,28,0.6795,0.4707,0.9789,35,0.8493,0.6116,1.1771,15,0.364,0.2208,0.599,78,1.8928,1.5208,2.3513,7.673500000000001,0.1862,528,499,134.4,3.0,1.3393,0.4586,3.8253,15.0,6.6964,4.1412,10.5894,5.0,2.2321,0.9625,5.0625,23.0,10.2679,7.031,14.6642,2.06421,0.9215,202.0,225.0
8482702,Logan Stankoven,C,F,1933.95,21,0.6515,0.4268,0.9926,25,0.7756,0.5263,1.1408,15,0.4654,0.2823,0.7655,61,1.8925,1.478,2.4184,5.75625,0.1786,529,528,119.91666666666667,0.0,0.0,0.0,1.8612,2.0,1.0007,0.2749,3.5242,0.0,0.0,0.0,1.8612,2.0,1.0007,0.2749,3.5242,0.20064,0.1004,634.0,633.0
8482496,Nils Aman,C,F,1300.0833333333333,18,0.8307,0.5266,1.3069,17,0.7846,0.4908,1.2506,6,0.2769,0.127,0.602,41,1.8922,1.3999,2.5503,4.2591,0.1966,530,475,77.26666666666667,1.0,0.7765,0.1378,4.1978,5.0,3.8827,1.6832,8.59,2.0,1.5531,0.4291,5.3909,8.0,6.2123,3.2155,11.5107,0.69928,0.543,339.0,366.0
8479996,Cody Glass,C,F,2695.7833333333333,28,0.6232,0.4317,0.8982,47,1.0461,0.7881,1.3863,10,0.2226,0.121,0.4089,85,1.8918,1.5342,2.3292,8.7074,0.1938,531,483,157.68333333333334,4.0,1.522,0.5933,3.7968,5.0,1.9025,0.8155,4.3161,4.0,1.522,0.5933,3.7968,13.0,4.9466,2.9227,8.1405,1.1578000000000002,0.4406,395.0,411.0
8478585,Derek Ryan,C,F,2411.4333333333334,20,0.4976,0.3226,0.7667,44,1.0948,0.8174,1.4646,12,0.2986,0.171,0.5208,76,1.891,1.5155,2.3566,7.4282,0.1848,532,503,115.45,0.0,0.0,0.0,1.9395,11.0,5.7168,3.2551,9.7916,5.0,2.5985,1.1227,5.8656,16.0,8.3153,5.2493,12.8462,1.27167,0.6609,257.0,310.0
8478400,Colin White,C,F,1143.05,10,0.5249,0.2855,0.9618,19,0.9973,0.64,1.549,7,0.3674,0.1782,0.7553,36,1.8897,1.3702,2.5977,3.4472,0.1809,533,520,52.9,0.0,0.0,0.0,4.0551,3.0,3.4026,1.1662,9.2223,0.0,0.0,0.0,4.0551,3.0,3.4026,1.1662,9.2223,0.30096,0.3414,466.0,474.0
8476419,Jean-Gabriel Pageau,C,F,4830.95,48,0.5962,0.4501,0.7889,75,0.9315,0.7442,1.1649,29,0.3602,0.251,0.5165,152,1.8878,1.6141,2.2062,14.7683,0.1834,534,509,400.5833333333333,4.0,0.5991,0.2331,1.5219,34.0,5.0926,3.6785,6.9689,9.0,1.348,0.7111,2.526,47.0,7.0397,5.3577,9.143,4.23523,0.6344,305.0,322.0
8481523,Kirby Dach,C,F,2955.866666666667,27,0.5481,0.3771,0.7954,49,0.9946,0.7537,1.3108,17,0.3451,0.2156,0.5515,93,1.8878,1.5451,2.3033,9.01295,0.183,534,513,215.75,1.0,0.2781,0.0491,1.5453,2.0,0.5562,0.1526,1.9876,0.0,0.0,0.0,1.0485,3.0,0.8343,0.2841,2.4019,0.33106,0.0921,645.0,639.0
8477425,Miles Wood,L,F,2448.3333333333335,31,0.7597,0.5361,1.0751,28,0.6862,0.4755,0.9889,18,0.4411,0.2794,0.6956,77,1.887,1.5144,2.3482,7.465450000000001,0.183,536,513,106.5,3.0,1.6901,0.5803,4.7956,3.0,1.6901,0.5803,4.7956,0.0,0.0,0.0,2.0984,6.0,3.3803,1.5718,7.0815,0.6922200000000001,0.39,468.0,440.0
8475158,Ryan O'Reilly,C,F,5261.2,47,0.536,0.4035,0.7115,101,1.1518,0.9495,1.3963,17,0.1939,0.1211,0.3101,165,1.8817,1.6191,2.1855,16.838350000000002,0.192,537,489,417.6666666666667,8.0,1.1492,0.5837,2.2384,17.0,2.4421,1.5327,3.8497,9.0,1.2929,0.6821,2.4245,34.0,4.8843,3.5273,6.6909,3.05147,0.4384,396.0,415.0
8473453,Trevor Lewis,C,F,3034.383333333333,31,0.613,0.4325,0.868,41,0.8107,0.5986,1.0968,23,0.4548,0.3034,0.681,95,1.8785,1.541,2.2876,8.93655,0.1767,538,532,198.11666666666667,1.0,0.3029,0.0535,1.683,21.0,6.3599,4.2253,9.4017,6.0,1.8171,0.8376,3.8715,28.0,8.4799,5.9811,11.8076,2.43892,0.7386,248.0,281.0
8482667,William Eklund,L,F,3387.8333333333335,27,0.4782,0.329,0.6942,50,0.8855,0.6727,1.1642,29,0.5136,0.358,0.736,106,1.8773,1.5561,2.262,9.51755,0.1686,539,556,237.38333333333333,7.0,1.7693,0.8628,3.5821,8.0,2.022,1.0321,3.911,1.0,0.2528,0.0447,1.4106,16.0,4.0441,2.5187,6.4104,1.74913,0.4421,433.0,409.0
8480880,Jakub Lauko,C,F,1220.8833333333334,9,0.4423,0.233,0.837,17,0.8355,0.5226,1.3311,12,0.5897,0.3378,1.026,38,1.8675,1.3654,2.5457,3.28455,0.1614,540,582,,,,,,,,,,,,,,,,,,,,,
8477476,Artturi Lehkonen,L,F,4310.0,54,0.7517,0.5769,0.9786,52,0.7239,0.5528,0.9472,28,0.3898,0.2699,0.5624,134,1.8654,1.5787,2.2023,13.2145,0.184,541,506,328.15,9.0,1.6456,0.8701,3.0791,13.0,2.377,1.3984,3.9973,10.0,1.8284,0.9986,3.3122,32.0,5.851,4.1974,8.069,2.8142400000000003,0.5146,356.0,378.0
8479379,Givani Smith,R,F,967.9166666666666,5,0.3099,0.1325,0.7221,17,1.0538,0.6596,1.6767,8,0.4959,0.2516,0.9734,30,1.8597,1.3076,2.6339,2.62675,0.1628,542,580,,,,,,,,,,,,,,,,,,,,,
8479981,Jonah Gadjovich,L,F,1259.3833333333334,8,0.3811,0.1934,0.7493,17,0.8099,0.5068,1.2911,14,0.667,0.3981,1.1147,39,1.8581,1.3645,2.5239,3.2212,0.1535,543,607,,,,,,,,,,,,,,,,,,,,,
8480789,Oliver Wahlstrom,R,F,1875.5666666666664,9,0.2879,0.1516,0.5456,38,1.2156,0.8876,1.6608,11,0.3519,0.1966,0.6282,58,1.8554,1.4395,2.3855,5.35505,0.1713,544,545,,,,,,,,,,,,,,,,,,,,,
8484762,Beckett Sennecke,R,F,711.5166666666667,10,0.8433,0.4588,1.5396,7,0.5903,0.2862,1.2092,5,0.4216,0.1802,0.98,22,1.8552,1.2295,2.7804,2.1774,0.1836,545,507,,,,,,,,,,,,,,,,,,,,,
8479400,Pierre-Luc Dubois,L,F,4931.916666666667,60,0.7299,0.5678,0.9376,64,0.7786,0.6105,0.9921,28,0.3406,0.2359,0.4916,152,1.8492,1.5809,2.1612,15.2014,0.1849,546,502,322.25,3.0,0.5586,0.1904,1.6218,4.0,0.7448,0.2905,1.89,1.0,0.1862,0.0329,1.0428,8.0,1.4895,0.7585,2.8951,0.8261700000000001,0.1538,593.0,600.0
8481596,Shane Pinto,C,F,3236.733333333333,32,0.5932,0.4207,0.8353,52,0.9639,0.7363,1.2603,15,0.2781,0.1686,0.4579,99,1.8352,1.5112,2.2257,9.8999,0.1835,547,508,271.18333333333334,4.0,0.885,0.3453,2.2398,14.0,3.0975,1.8611,5.0901,5.0,1.1063,0.4743,2.5474,23.0,5.0888,3.4331,7.4477,2.09431,0.4634,391.0,401.0
8483499,Liam Ohgren,L,F,851.05,4,0.282,0.1098,0.7214,14,0.987,0.5895,1.6454,8,0.564,0.2863,1.1064,26,1.833,1.256,2.6634,2.1954,0.1548,548,601,,,,,,,,,,,,,,,,,,,,,
8477931,Tomas Nosek,L,F,2623.4666666666667,18,0.4117,0.2607,0.6493,47,1.0749,0.8101,1.4247,15,0.3431,0.2081,0.5649,80,1.8296,1.4745,2.2679,7.568399999999999,0.1731,549,541,158.26666666666668,9.0,3.412,1.8152,6.2822,16.0,6.0657,3.7978,9.4898,5.0,1.8955,0.8155,4.3161,30.0,11.3732,8.1818,15.4864,2.94705,1.1172,177.0,183.0
8482737,Zachary Bolduc,C,F,1679.5,17,0.6073,0.3796,0.9688,21,0.7502,0.4914,1.1421,13,0.4644,0.2717,0.7917,51,1.822,1.3898,2.3816,4.7650500000000005,0.1702,550,548,62.81666666666667,1.0,0.9552,0.1684,5.0752,1.0,0.9552,0.1684,5.0752,0.0,0.0,0.0,3.4484,2.0,1.9103,0.525,6.514,0.23074,0.2204,558.0,547.0
8478413,Jordan Greenway,L,F,3165.766666666667,24,0.4549,0.306,0.6753,47,0.8908,0.6709,1.181,25,0.4738,0.3213,0.6979,96,1.8195,1.4937,2.2133,8.6899,0.1647,551,569,176.65,6.0,2.0379,0.9376,4.3184,15.0,5.0948,3.1217,8.1064,10.0,3.3965,1.8584,6.0518,31.0,10.5293,7.573,14.2721,2.6236200000000003,0.8911,197.0,230.0
8482705,Cole Sillinger,C,F,4227.183333333333,30,0.4258,0.2986,0.6068,80,1.1355,0.914,1.4095,18,0.2555,0.1617,0.4033,128,1.8168,1.5316,2.1534,12.5451,0.1781,552,530,259.01666666666665,6.0,1.3899,0.6396,2.9767,12.0,2.7797,1.602,4.7536,9.0,2.0848,1.1032,3.8826,27.0,6.2544,4.3583,8.8455,2.2890300000000003,0.5302,337.0,371.0
8476329,Travis Boyd,C,F,2285.483333333333,19,0.4988,0.3198,0.7771,43,1.1289,0.84,1.5151,7,0.1838,0.0891,0.3786,69,1.8114,1.4358,2.2824,7.0287500000000005,0.1845,553,505,142.8,1.0,0.4202,0.0741,2.3128,5.0,2.1008,0.9015,4.7542,2.0,0.8403,0.2306,2.9735,8.0,3.3613,1.717,6.3903,0.69928,0.2938,471.0,498.0
8480797,Joel Farabee,L,F,4919.466666666666,34,0.4147,0.297,0.5786,74,0.9025,0.72,1.1306,40,0.4879,0.3587,0.6632,148,1.8051,1.5401,2.1144,13.2083,0.1611,554,584,354.81666666666666,6.0,1.0146,0.4661,2.1827,16.0,2.7056,1.6758,4.3171,2.0,0.3382,0.0928,1.2184,24.0,4.0584,2.7509,5.9173,2.4549000000000003,0.4151,430.0,426.0
8478870,Rudolfs Balcers,L,F,966.7333333333332,3,0.1862,0.0633,0.5449,19,1.1792,0.7569,1.829,7,0.4345,0.2106,0.892,29,1.7999,1.2576,2.5643,2.53195,0.1571,555,596,51.983333333333334,1.0,1.1542,0.2042,6.0724,1.0,1.1542,0.2042,6.0724,0.0,0.0,0.0,4.1277,2.0,2.3084,0.6367,7.7889,0.23074,0.2663,532.0,510.0
8479772,Zack MacEwen,C,F,1602.2833333333333,5,0.1872,0.08,0.4371,30,1.1234,0.7889,1.5964,13,0.4868,0.2849,0.8301,48,1.7974,1.3604,2.3701,4.09785,0.1535,556,607,,,,,,,,,,,,,,,,,,,,,
8479370,Tyson Jost,C,F,2893.35,23,0.477,0.3182,0.7141,48,0.9954,0.7522,1.3157,15,0.3111,0.1887,0.5123,86,1.7834,1.4481,2.194,8.32235,0.1726,557,542,162.85,1.0,0.3684,0.065,2.0357,5.0,1.8422,0.7903,4.1874,5.0,1.8422,0.7903,4.1874,11.0,4.0528,2.2858,7.0074,0.80017,0.2948,431.0,497.0
8478967,Lane Pederson,C,F,573.9,1,0.1045,0.0185,0.5881,12,1.2546,0.7199,2.171,4,0.4182,0.1628,1.0668,17,1.7773,1.1143,2.815,1.46795,0.1535,558,607,,,,,,,,,,,,,,,,,,,,,
8478449,Roope Hintz,C,F,4644.75,36,0.465,0.3362,0.6426,72,0.9301,0.7396,1.1685,29,0.3746,0.261,0.5371,137,1.7697,1.5002,2.0857,12.898699999999998,0.1666,559,561,374.98333333333335,12.0,1.9201,1.1039,3.3056,10.0,1.6001,0.8729,2.9031,6.0,0.96,0.4412,2.0678,28.0,4.4802,3.1297,6.3479,2.77002,0.4432,417.0,408.0
8474849,Antoine Roussel,L,F,543.05,4,0.4419,0.1721,1.1272,11,1.2154,0.6809,2.1545,1,0.1105,0.0195,0.6214,16,1.7678,1.093,2.8395,1.6589,0.1833,560,511,,,,,,,,,,,,,,,,,,,,,
