player_id,position,ind_att,ind_gl,of_att,of_gl,ag_att,ag_gl,tnfi_of,tnfi_ag,hd_of,hd_ag,cnfi_of,cnfi_ag,mnfi_of,mnfi_ag,fnfi_of,fnfi_ag,toi_total_min,toi_ES_sec,CF_pct,HD_CF_pct,TNFI_pct,CNFI_pct,MNFI_pct,FNFI_pct,Rel_CF,Rel_HD_CF,Rel_TNFI,CF_score_adj_pct,TNFI_score_adj_pct,HD_CF_score_adj_pct,CF_zone_adj_pct,CF_score_zone_adj_pct,TNFI_zone_adj_pct,TNFI_score_zone_adj_pct,HD_CF_score_zone_adj_pct
8479525,F,1070,58,4129,207,3824,165,1443,1205,1099,916,652,526,447,390,344,289,4503.88,233837.0,0.5191751540299259,0.545409429280397,0.5449395770392749,0.5534804753820034,0.5340501792114696,0.5434439178515008,0.01968001050600321,0.046791920589062896,0.04627435996573237,0.5202830019389852,0.5468696210632304,0.5473284015265946,0.5191751540299259,0.5202830019389852,0.5449395770392749,0.5468696210632304,0.5473284015265946
8479536,F,196,10,844,56,806,34,265,285,199,206,111,108,88,98,66,79,1023.83,55179.0,0.5115151515151515,0.49135802469135803,0.4818181818181818,0.5068493150684932,0.4731182795698925,0.45517241379310347,0.01202000799122882,-0.007259483999976113,-0.016847035255360687,0.5126066540392218,0.4835246651452027,0.49308682210795796,0.5115151515151515,0.5126066540392218,0.4818181818181818,0.4835246651452027,0.49308682210795796
8479542,F,1222,82,5094,219,4953,198,1941,1548,1455,1131,820,611,635,520,486,417,6772.97,331861.0,0.5070170200059719,0.5626450116009281,0.5563198624247635,0.573025856044724,0.5497835497835498,0.5382059800664452,0.007521876482049272,0.06402750290959391,0.057654645351221,0.50809892414008,0.5582902126638017,0.5646246256372094,0.5070170200059719,0.50809892414008,0.5563198624247635,0.5582902126638017,0.5646246256372094
8479543,F,309,15,1387,67,1468,79,394,531,308,385,178,228,130,157,86,146,1653.17,91379.0,0.48581436077057794,0.4444444444444444,0.4259459459459459,0.43842364532019706,0.4529616724738676,0.3706896551724138,-0.013680782753344722,-0.054173064246889724,-0.07271927112759657,0.4868510213649709,0.4274545433430512,0.44600818080116794,0.48581436077057794,0.4868510213649709,0.4259459459459459,0.4274545433430512,0.44600818080116794
8479546,F,100,4,475,29,444,29,161,130,119,107,64,50,55,57,42,23,558.42,30916.0,0.5168661588683352,0.5265486725663717,0.5532646048109966,0.5614035087719298,0.49107142857142855,0.6461538461538462,0.017371015344412544,0.02793116387503758,0.0545993877374541,0.517969079701355,0.555224134067402,0.528401284997844,0.5168661588683352,0.517969079701355,0.5532646048109966,0.555224134067402,0.528401284997844
8479576,D,305,2,2418,160,2389,118,775,705,642,546,405,329,237,217,133,159,3147.35,163712.0,0.5030164343665487,0.5404040404040404,0.5236486486486487,0.5517711171662125,0.5220264317180616,0.4554794520547945,0.0035212908426260903,0.0417865317127063,0.024983431575106185,0.504089801804705,0.5255032853598742,0.5423054016559656,0.5030164343665487,0.504089801804705,0.5236486486486487,0.5255032853598742,0.5423054016559656
8479578,D,106,0,704,33,734,40,261,299,202,239,99,130,103,109,59,60,944.15,49342.0,0.48956884561891517,0.4580498866213152,0.4660714285714286,0.43231441048034935,0.4858490566037736,0.4957983193277311,-0.009926297905007486,-0.04056762207001896,-0.03259378850211392,0.4906135177642395,0.4677221407115489,0.4596614924583466,0.48956884561891517,0.4906135177642395,0.4660714285714286,0.4677221407115489,0.4596614924583466
8479580,F,173,6,1035,68,1103,69,308,447,259,351,131,187,128,164,49,96,1447.92,71928.0,0.48409728718428435,0.4245901639344262,0.40794701986754967,0.4119496855345912,0.4383561643835616,0.33793103448275863,-0.015397856339638305,-0.07402734475690792,-0.09071819720599283,0.4851302837813394,0.4093918694269516,0.426084044855542,0.48409728718428435,0.4851302837813394,0.40794701986754967,0.4093918694269516,0.426084044855542
8479591,F,803,25,2582,145,2541,132,835,771,664,605,411,339,253,266,171,166,2738.23,151663.0,0.5040015615850088,0.5232466509062254,0.5199252801992528,0.548,0.48747591522157996,0.5074183976261127,0.004506418061086093,0.02462914221489121,0.02126006312571027,0.5050770311482776,0.5217667296410496,0.5250876454822261,0.5040015615850088,0.5050770311482776,0.5199252801992528,0.5217667296410496,0.5250876454822261
8479619,F,613,34,2179,107,2288,87,644,682,519,540,321,315,198,225,125,142,2394.07,129710.0,0.48779941795388404,0.49008498583569404,0.4856711915535445,0.5047169811320755,0.46808510638297873,0.4681647940074906,-0.011695725570038618,-0.008532522855640101,-0.01299402551999801,0.48884031438551384,0.4873913213080361,0.49180930418372415,0.48779941795388404,0.48884031438551384,0.4856711915535445,0.4873913213080361,0.49180930418372415
