player_id,player_name,position,pos_group,pos_source
8480426,Charle-Edouard D'Astous,D,D,pbp_rosterSpots_2022plus
8480434,Sean Durzi,D,D,pbp_rosterSpots_2022plus
8480439,Mac Hollowell,D,D,pbp_rosterSpots_2022plus
8480441,Trey Fix-Wolansky,R,F,pbp_rosterSpots_2022plus
8480443,Kristian Reichel,C,F,pbp_rosterSpots_2022plus
8480448,Parker Kelly,C,F,pbp_rosterSpots_2022plus
8480459,Pius Suter,C,F,pbp_rosterSpots_2022plus
8480467,Austin Strand,D,D,pbp_rosterSpots_2022plus
8480468,James Hamblin,L,F,pbp_rosterSpots_2022plus
8480528,Justin Kowalkoski,G,G,pbp_rosterSpots_2022plus
8480727,Zach Whitecloud,D,D,pbp_rosterSpots_2022plus
8480748,Kiefer Sherwood,L,F,pbp_rosterSpots_2022plus
8480762,Eric Robinson,L,F,pbp_rosterSpots_2022plus
8480776,Sheldon Rempal,R,F,pbp_rosterSpots_2022plus
8480789,Oliver Wahlstrom,R,F,pbp_rosterSpots_2022plus
8480796,Martin Fehérváry,D,D,pbp_rosterSpots_2022plus
8480797,Joel Farabee,L,F,pbp_rosterSpots_2022plus
8480798,Philipp Kurashev,C,F,pbp_rosterSpots_2022plus
8480800,Quinn Hughes,D,D,pbp_rosterSpots_2022plus
8480801,Brady Tkachuk,L,F,pbp_rosterSpots_2022plus
8480802,Ryan McLeod,C,F,pbp_rosterSpots_2022plus
8480803,Evan Bouchard,D,D,pbp_rosterSpots_2022plus
8480806,Isac Lundeström,C,F,pbp_rosterSpots_2022plus
8480807,Mattias Samuelsson,D,D,pbp_rosterSpots_2022plus
8480813,Joe Veleno,C,F,pbp_rosterSpots_2022plus
8480817,K'Andre Miller,D,D,pbp_rosterSpots_2022plus
8480819,Jakub Skarek,G,G,pbp_rosterSpots_2022plus
8480820,Filip Kral,D,D,pbp_rosterSpots_2022plus
8480821,Filip Zadina,R,F,pbp_rosterSpots_2022plus
8480822,Martin Kaut,R,F,pbp_rosterSpots_2022plus
8480823,Alexander Alexeyev,D,D,pbp_rosterSpots_2022plus
8480825,Patrick Giles,R,F,pbp_rosterSpots_2022plus
8480828,Michael Callahan,D,D,pbp_rosterSpots_2022plus
8480829,Jesperi Kotkaniemi,C,F,pbp_rosterSpots_2022plus
8480830,Andrei Svechnikov,R,F,pbp_rosterSpots_2022plus
8480831,Alec Regula,D,D,pbp_rosterSpots_2022plus
8480833,Vitali Kravtsov,R,F,pbp_rosterSpots_2022plus
8480834,Ty Emberson,D,D,pbp_rosterSpots_2022plus
8480835,Jack Drury,C,F,pbp_rosterSpots_2022plus
8480836,Jonathan Gruden,C,F,pbp_rosterSpots_2022plus
8480839,Rasmus Dahlin,D,D,pbp_rosterSpots_2022plus
8480840,Oskar Bäck,C,F,pbp_rosterSpots_2022plus
8480842,Filip Hallander,C,F,pbp_rosterSpots_2022plus
8480843,Lukas Dostal,G,G,pbp_rosterSpots_2022plus
8480844,Grigori Denisenko,L,F,pbp_rosterSpots_2022plus
8480845,Rasmus Kupari,C,F,pbp_rosterSpots_2022plus
8480846,Sampo Ranta,L,F,pbp_rosterSpots_2022plus
8480848,Ty Dellandrea,C,F,pbp_rosterSpots_2022plus
8480849,Barrett Hayton,C,F,pbp_rosterSpots_2022plus
8480851,Akil Thomas,C,F,pbp_rosterSpots_2022plus
8480853,Liam Foudy,C,F,pbp_rosterSpots_2022plus
8480855,Jack McBain,C,F,pbp_rosterSpots_2022plus
8480860,Kevin Bahl,D,D,pbp_rosterSpots_2022plus
8480863,Gabriel Fortier,L,F,pbp_rosterSpots_2022plus
8480865,Noah Dobson,D,D,pbp_rosterSpots_2022plus
8480867,Kevin Mandolese,G,G,pbp_rosterSpots_2022plus
8480870,Bo Groulx,C,F,pbp_rosterSpots_2022plus
8480871,Adam Boqvist,D,D,pbp_rosterSpots_2022plus
8480873,Rasmus Sandin,D,D,pbp_rosterSpots_2022plus
8480874,Adam Ginning,D,D,pbp_rosterSpots_2022plus
8480876,Curtis Douglas,C,F,pbp_rosterSpots_2022plus
8480878,Nils Lundkvist,D,D,pbp_rosterSpots_2022plus
8480879,Jacob Bernard-Docker,D,D,pbp_rosterSpots_2022plus
8480880,Jakub Lauko,C,F,pbp_rosterSpots_2022plus
8480883,Ty Smith,D,D,pbp_rosterSpots_2022plus
8480884,Calen Addison,D,D,pbp_rosterSpots_2022plus
8480885,Olivier Rodrigue,G,G,pbp_rosterSpots_2022plus
8480887,Jordan Harris,D,D,pbp_rosterSpots_2022plus
8480890,Jan Jenik,R,F,pbp_rosterSpots_2022plus
8480891,Michael Kesselring,D,D,pbp_rosterSpots_2022plus
8480893,Kirill Marchenko,R,F,pbp_rosterSpots_2022plus
8480901,Karson Kuhlman,C,F,pbp_rosterSpots_2022plus
8480913,Jordan Gross,D,D,pbp_rosterSpots_2022plus
8480925,Pavel Francouz,G,G,pbp_rosterSpots_2022plus
8480935,Lawrence Pilut,D,D,pbp_rosterSpots_2022plus
8480947,Kevin Lankinen,G,G,pbp_rosterSpots_2022plus
8480950,Ilya Lyubushkin,D,D,pbp_rosterSpots_2022plus
8480977,Semyon Der-Arguchintsev,C,F,pbp_rosterSpots_2022plus
8480979,Nate Smith,C,F,pbp_rosterSpots_2022plus
8480980,Connor Dewar,C,F,pbp_rosterSpots_2022plus
8480981,Joel Hofer,G,G,pbp_rosterSpots_2022plus
8480990,Declan Chisholm,D,D,pbp_rosterSpots_2022plus
8480992,Magnus Chrona,G,G,pbp_rosterSpots_2022plus
8480994,Damien Giroux,C,F,pbp_rosterSpots_2022plus
8480995,Pontus Holmberg,R,F,pbp_rosterSpots_2022plus
8481004,Josiah Slavin,L,F,pbp_rosterSpots_2022plus
8481006,Tyler Tucker,D,D,pbp_rosterSpots_2022plus
8481013,Jonatan Berggren,R,F,pbp_rosterSpots_2022plus
8481014,Alexander Romanov,D,D,pbp_rosterSpots_2022plus
8481016,Ruslan Iskhakov,C,F,pbp_rosterSpots_2022plus
8481019,David Gustafsson,C,F,pbp_rosterSpots_2022plus
8481020,Justus Annunen,G,G,pbp_rosterSpots_2022plus
8481024,Linus Karlsson,C,F,pbp_rosterSpots_2022plus
8481028,Martin Pospisil,C,F,pbp_rosterSpots_2022plus
8481030,Jack St. Ivany,D,D,pbp_rosterSpots_2022plus
8481031,Ivan Prosvetov,G,G,pbp_rosterSpots_2022plus
8481032,Paul Cotter,C,F,pbp_rosterSpots_2022plus
8481033,Akira Schmid,G,G,pbp_rosterSpots_2022plus
8481035,Samuel Ersson,G,G,pbp_rosterSpots_2022plus
8481042,Nikolai Kovalenko,R,F,pbp_rosterSpots_2022plus
8481043,Cole Koepke,L,F,pbp_rosterSpots_2022plus
8481056,Spencer Stastney,D,D,pbp_rosterSpots_2022plus
8481058,Jesse Ylonen,R,F,pbp_rosterSpots_2022plus
8481059,Scott Perunovich,D,D,pbp_rosterSpots_2022plus
8481064,Mitchell Gibson,G,G,pbp_rosterSpots_2022plus
8481065,Angus Crookshank,L,F,pbp_rosterSpots_2022plus
8481068,Yegor Sharangovich,C,F,pbp_rosterSpots_2022plus
8481070,Hugh McGing,L,F,pbp_rosterSpots_2022plus
8481072,Tim Berni,D,D,pbp_rosterSpots_2022plus
8481077,John Leonard,L,F,pbp_rosterSpots_2022plus
8481093,Rafael Harvey-Pinard,L,F,pbp_rosterSpots_2022plus
8481102,Egor Sokolov,L,F,pbp_rosterSpots_2022plus
8481122,Simon Benoit,D,D,pbp_rosterSpots_2022plus
8481133,Cole Reinhardt,L,F,pbp_rosterSpots_2022plus
8481147,Reese Johnson,C,F,pbp_rosterSpots_2022plus
8481161,Jake Christiansen,D,D,pbp_rosterSpots_2022plus
8481167,Brayden Pachal,D,D,pbp_rosterSpots_2022plus
8481178,Egor Zamula,D,D,pbp_rosterSpots_2022plus
8481186,Logan O'Connor,R,F,pbp_rosterSpots_2022plus
8481206,John Ludvig,D,D,pbp_rosterSpots_2022plus
8481219,Jonathan Aspirot,D,D,pbp_rosterSpots_2022plus
8481237,Kyle MacLean,C,F,pbp_rosterSpots_2022plus
8481239,Samuel Fagemo,L,F,pbp_rosterSpots_2022plus
8481320,Michael Matyas,G,G,pbp_rosterSpots_2022plus
8481326,Dustin Nickel,G,G,pbp_rosterSpots_2022plus
8481422,Jake Lucchini,C,F,pbp_rosterSpots_2022plus
8481433,Taro Hirose,L,F,pbp_rosterSpots_2022plus
8481441,Joe Snively,C,F,pbp_rosterSpots_2022plus
8481461,Corey Schueneman,D,D,pbp_rosterSpots_2022plus
8481462,Mason Morelli,L,F,pbp_rosterSpots_2022plus
8481477,Nico Sturm,C,F,pbp_rosterSpots_2022plus
8481481,Blake Lizotte,C,F,pbp_rosterSpots_2022plus
8481486,Jimmy Schuldt,D,D,pbp_rosterSpots_2022plus
8481491,Noah Philp,C,F,pbp_rosterSpots_2022plus
8481517,Brett Leason,R,F,pbp_rosterSpots_2022plus
8481518,Nolan Foote,L,F,pbp_rosterSpots_2022plus
8481519,Spencer Knight,G,G,pbp_rosterSpots_2022plus
8481520,Isaiah Saville,G,G,pbp_rosterSpots_2022plus
8481521,Ronnie Attard,D,D,pbp_rosterSpots_2022plus
8481522,Peyton Krebs,C,F,pbp_rosterSpots_2022plus
8481523,Kirby Dach,C,F,pbp_rosterSpots_2022plus
8481524,Bowen Byram,D,D,pbp_rosterSpots_2022plus
8481525,Matthew Robertson,D,D,pbp_rosterSpots_2022plus
8481526,Taylor Gauthier,G,G,pbp_rosterSpots_2022plus
8481527,Kaedan Korczak,D,D,pbp_rosterSpots_2022plus
8481528,Dylan Cozens,C,F,pbp_rosterSpots_2022plus
8481529,Trent Miner,G,G,pbp_rosterSpots_2022plus
8481532,Alex Turcotte,C,F,pbp_rosterSpots_2022plus
8481533,Trevor Zegras,C,F,pbp_rosterSpots_2022plus
8481534,Raphael Lavoie,C,F,pbp_rosterSpots_2022plus
8481535,Nils Hoglander,L,F,pbp_rosterSpots_2022plus
8481536,Daniil Misyul,D,D,pbp_rosterSpots_2022plus
8481537,Nikita Okhotiuk,D,D,pbp_rosterSpots_2022plus
8481540,Cole Caufield,R,F,pbp_rosterSpots_2022plus
8481541,Samuel Bolduc,D,D,pbp_rosterSpots_2022plus
8481542,Moritz Seider,D,D,pbp_rosterSpots_2022plus
8481543,Nikita Alexandrov,C,F,pbp_rosterSpots_2022plus
8481544,Mads Sogaard,G,G,pbp_rosterSpots_2022plus
8481546,Cam York,D,D,pbp_rosterSpots_2022plus
8481547,Simon Lundmark,D,D,pbp_rosterSpots_2022plus
8481550,Adam Beckman,L,F,pbp_rosterSpots_2022plus
8481551,Colten Ellis,G,G,pbp_rosterSpots_2022plus
8481553,Bobby Brink,R,F,pbp_rosterSpots_2022plus
8481554,Kaapo Kakko,R,F,pbp_rosterSpots_2022plus
8481556,John Beecher,C,F,pbp_rosterSpots_2022plus
8481557,Matt Boldy,L,F,pbp_rosterSpots_2022plus
8481558,John Farinacci,C,F,pbp_rosterSpots_2022plus
8481559,Jack Hughes,C,F,pbp_rosterSpots_2022plus
8481560,Arthur Kaliyev,R,F,pbp_rosterSpots_2022plus
8481562,Domenick Fensore,D,D,pbp_rosterSpots_2022plus
8481563,Drew Helleson,D,D,pbp_rosterSpots_2022plus
8481564,Ryan Johnson,D,D,pbp_rosterSpots_2022plus
8481567,Henry Thrun,D,D,pbp_rosterSpots_2022plus
8481568,Alex Vlasic,D,D,pbp_rosterSpots_2022plus
8481569,Marshall Warren,D,D,pbp_rosterSpots_2022plus
8481572,Ville Heinola,D,D,pbp_rosterSpots_2022plus
8481575,Lassi Thomson,D,D,pbp_rosterSpots_2022plus
8481576,Ryan Suzuki,C,F,pbp_rosterSpots_2022plus
8481577,Philip Tomasino,C,F,pbp_rosterSpots_2022plus
8481578,Graeme Clarke,R,F,pbp_rosterSpots_2022plus
8481580,Connor McMichael,C,F,pbp_rosterSpots_2022plus
8481581,Thomas Harley,D,D,pbp_rosterSpots_2022plus
8481582,Nicholas Robertson,L,F,pbp_rosterSpots_2022plus
8481585,Egor Afanasyev,L,F,pbp_rosterSpots_2022plus
8481591,Sam Poulin,R,F,pbp_rosterSpots_2022plus
8481592,Jakob Pelletier,L,F,pbp_rosterSpots_2022plus
8481593,Jayden Struble,D,D,pbp_rosterSpots_2022plus
8481594,Nathan Légaré,R,F,pbp_rosterSpots_2022plus
8481596,Shane Pinto,C,F,pbp_rosterSpots_2022plus
8481598,Philip Broberg,D,D,pbp_rosterSpots_2022plus
8481599,Victor Soderstrom,D,D,pbp_rosterSpots_2022plus
8481600,Tobias Bjornfot,D,D,pbp_rosterSpots_2022plus
8481601,Simon Holmstrom,R,F,pbp_rosterSpots_2022plus
8481604,Pavel Dorofeyev,L,F,pbp_rosterSpots_2022plus
8481605,Jackson LaCombe,D,D,pbp_rosterSpots_2022plus
8481606,Jordan Spence,D,D,pbp_rosterSpots_2022plus
8481607,Albert Johansson,D,D,pbp_rosterSpots_2022plus
8481609,Vladislav Kolyachonok,D,D,pbp_rosterSpots_2022plus
8481611,Pyotr Kochetkov,G,G,pbp_rosterSpots_2022plus
8481617,Vasily Podkolzin,R,F,pbp_rosterSpots_2022plus
8481618,Alex Newhook,C,F,pbp_rosterSpots_2022plus
8481624,Ilya Mikheyev,R,F,pbp_rosterSpots_2022plus
8481641,Joel Kiviranta,L,F,pbp_rosterSpots_2022plus
8481649,Joona Luoto,L,F,pbp_rosterSpots_2022plus
8481655,Cole Schwindt,R,F,pbp_rosterSpots_2022plus
8481656,Aliaksei Protas,C,F,pbp_rosterSpots_2022plus
8481668,Arturs Silovs,G,G,pbp_rosterSpots_2022plus
8481679,Maxence Guenette,D,D,pbp_rosterSpots_2022plus
8481683,Aidan McDonough,L,F,pbp_rosterSpots_2022plus
8481689,Vadim Zherenko,G,G,pbp_rosterSpots_2022plus
8481690,Tyler Angle,C,F,pbp_rosterSpots_2022plus
8481692,Dustin Wolf,G,G,pbp_rosterSpots_2022plus
8481699,Aku Raty,R,F,pbp_rosterSpots_2022plus
8481701,Santeri Hatakka,D,D,pbp_rosterSpots_2022plus
8481703,Valtteri Puustinen,R,F,pbp_rosterSpots_2022plus
8481704,Juuso Parssinen,C,F,pbp_rosterSpots_2022plus
8481707,Erik Portillo,G,G,pbp_rosterSpots_2022plus
8481708,Zac Jones,D,D,pbp_rosterSpots_2022plus
8481711,Matias Maccelli,L,F,pbp_rosterSpots_2022plus
8481712,Matěj  Blümel,R,F,pbp_rosterSpots_2022plus
8481715,Hunter Skinner,D,D,pbp_rosterSpots_2022plus
8481716,Dmitri Voronkov,L,F,pbp_rosterSpots_2022plus
8481719,Max Crozier,D,D,pbp_rosterSpots_2022plus
8481720,Nick Abruzzese,C,F,pbp_rosterSpots_2022plus
8481721,Arseny Gritsyuk,R,F,pbp_rosterSpots_2022plus
8481725,Elmer Soderblom,L,F,pbp_rosterSpots_2022plus
8481726,Adam Edstrom,C,F,pbp_rosterSpots_2022plus
8481732,Andre Lee,L,F,pbp_rosterSpots_2022plus
8481737,Matt Stienburg,C,F,pbp_rosterSpots_2022plus
8481740,Tyce Thompson,R,F,pbp_rosterSpots_2022plus
8481743,Marc Del Gaizo,D,D,pbp_rosterSpots_2022plus
8481751,Lukas Rousek,R,F,pbp_rosterSpots_2022plus
8481754,Nikita Nesterenko,C,F,pbp_rosterSpots_2022plus
8481789,Tye Kartye,L,F,pbp_rosterSpots_2022plus
8481806,Louis Crevier,D,D,pbp_rosterSpots_2022plus
8481812,Nikolai Knyzhov,D,D,pbp_rosterSpots_2022plus
8481848,Jacob Gaucher,C,F,pbp_rosterSpots_2022plus
8482055,Drew O'Connor,L,F,pbp_rosterSpots_2022plus
8482061,Brandon Biro,L,F,pbp_rosterSpots_2022plus
8482062,Cole Smith,L,F,pbp_rosterSpots_2022plus
8482067,Connor Mackey,D,D,pbp_rosterSpots_2022plus
8482070,Mitchell Chaffee,R,F,pbp_rosterSpots_2022plus
8482072,Jack Ahcan,D,D,pbp_rosterSpots_2022plus
8482073,Braden Schneider,D,D,pbp_rosterSpots_2022plus
8482074,Connor Zary,C,F,pbp_rosterSpots_2022plus
8482076,Nico Daws,G,G,pbp_rosterSpots_2022plus
8482077,Dylan Holloway,L,F,pbp_rosterSpots_2022plus
8482078,Lucas Raymond,L,F,pbp_rosterSpots_2022plus
8482079,Marco Rossi,C,F,pbp_rosterSpots_2022plus
8482081,Sean Farrell,C,F,pbp_rosterSpots_2022plus
8482087,Kaiden Guhle,D,D,pbp_rosterSpots_2022plus
8482088,Justin Sourdif,R,F,pbp_rosterSpots_2022plus
8482089,Jake Neighbours,L,F,pbp_rosterSpots_2022plus
8482090,Jack Finley,C,F,pbp_rosterSpots_2022plus
8482092,Ridly Greig,C,F,pbp_rosterSpots_2022plus
8482093,Seth Jarvis,C,F,pbp_rosterSpots_2022plus
8482094,Daemon Hunt,D,D,pbp_rosterSpots_2022plus
8482095,Tyler Kleven,D,D,pbp_rosterSpots_2022plus
8482097,Jack Quinn,R,F,pbp_rosterSpots_2022plus
8482100,Alexander Nikishin,D,D,pbp_rosterSpots_2022plus
8482101,Danil Gushchin,L,F,pbp_rosterSpots_2022plus
8482102,Vasily Ponomarev,C,F,pbp_rosterSpots_2022plus
8482103,Ozzy Wiesblatt,C,F,pbp_rosterSpots_2022plus
8482105,Jake Sanderson,D,D,pbp_rosterSpots_2022plus
8482107,Mike Benning,D,D,pbp_rosterSpots_2022plus
8482109,Alexis Lafrenière,L,F,pbp_rosterSpots_2022plus
8482110,Dawson Mercer,C,F,pbp_rosterSpots_2022plus
8482111,Justin Barron,D,D,pbp_rosterSpots_2022plus
8482113,Anton Lundell,C,F,pbp_rosterSpots_2022plus
8482116,Tim Stützle,C,F,pbp_rosterSpots_2022plus
8482117,Lukas Reichel,L,F,pbp_rosterSpots_2022plus
8482118,Sam Colangelo,R,F,pbp_rosterSpots_2022plus
8482122,Brock Faber,D,D,pbp_rosterSpots_2022plus
8482123,Drew Commesso,G,G,pbp_rosterSpots_2022plus
8482124,Quinton Byfield,R,F,pbp_rosterSpots_2022plus
8482125,Alexander Holtz,R,F,pbp_rosterSpots_2022plus
8482126,Emil Andrae,D,D,pbp_rosterSpots_2022plus
8482131,Donovan Sebrango,D,D,pbp_rosterSpots_2022plus
8482132,Brett Berard,L,F,pbp_rosterSpots_2022plus
8482133,Thomas Bordeleau,C,F,pbp_rosterSpots_2022plus
8482137,Yaroslav Askarov,G,G,pbp_rosterSpots_2022plus
8482141,Lukas Cormier,D,D,pbp_rosterSpots_2022plus
8482142,Jamie Drysdale,D,D,pbp_rosterSpots_2022plus
8482144,Jack Thompson,D,D,pbp_rosterSpots_2022plus
8482145,Mavrik Bourque,C,F,pbp_rosterSpots_2022plus
8482146,Luke Evangelista,R,F,pbp_rosterSpots_2022plus
8482147,Jean-Luc Foudy,C,F,pbp_rosterSpots_2022plus
8482148,Hendrix Lapierre,C,F,pbp_rosterSpots_2022plus
8482149,Cole Perfetti,C,F,pbp_rosterSpots_2022plus
8482153,Brendan Brisson,C,F,pbp_rosterSpots_2022plus
8482155,Alex Laferriere,R,F,pbp_rosterSpots_2022plus
8482157,Will Cuylle,L,F,pbp_rosterSpots_2022plus
8482159,Tyson Foerster,R,F,pbp_rosterSpots_2022plus
8482162,Roby Jarventie,L,F,pbp_rosterSpots_2022plus
8482165,Yan Kuznetsov,D,D,pbp_rosterSpots_2022plus
8482166,Shakir Mukhamadullin,D,D,pbp_rosterSpots_2022plus
8482167,Bogdan Trineyev,R,F,pbp_rosterSpots_2022plus
8482168,Maxim Groshev,D,D,pbp_rosterSpots_2022plus
8482169,Helge Grans,D,D,pbp_rosterSpots_2022plus
8482172,Landon Slaggert,L,F,pbp_rosterSpots_2022plus
8482174,William Villeneuve,D,D,pbp_rosterSpots_2022plus
8482175,JJ Peterka,R,F,pbp_rosterSpots_2022plus
8482176,Wyatt Kaiser,D,D,pbp_rosterSpots_2022plus
8482177,Marat Khusnutdinov,C,F,pbp_rosterSpots_2022plus
8482178,Ian Moore,D,D,pbp_rosterSpots_2022plus
8482179,Justin Richards,C,F,pbp_rosterSpots_2022plus
8482181,Tristen Robins,C,F,pbp_rosterSpots_2022plus
8482187,Ronan Seeley,D,D,pbp_rosterSpots_2022plus
8482188,Garin Bjorklund,G,G,pbp_rosterSpots_2022plus
8482192,Isaak Phillips,D,D,pbp_rosterSpots_2022plus
8482193,Dylan Garand,G,G,pbp_rosterSpots_2022plus
8482197,Adam Raska,R,F,pbp_rosterSpots_2022plus
8482201,Gage Goncalves,C,F,pbp_rosterSpots_2022plus
8482206,Ethan Cardwell,R,F,pbp_rosterSpots_2022plus
8482207,William Dufour,R,F,pbp_rosterSpots_2022plus
8482209,Rory Kerins,C,F,pbp_rosterSpots_2022plus
8482213,Riley Duran,C,F,pbp_rosterSpots_2022plus
8482221,Devon Levi,G,G,pbp_rosterSpots_2022plus
8482222,Alexander Barabanov,L,F,pbp_rosterSpots_2022plus
8482241,Radim Zohorna,L,F,pbp_rosterSpots_2022plus
8482245,Artem Zub,D,D,pbp_rosterSpots_2022plus
8482250,Callahan Burke,C,F,pbp_rosterSpots_2022plus
8482259,Bobby McMann,C,F,pbp_rosterSpots_2022plus
8482399,Billy Sweezey,D,D,pbp_rosterSpots_2022plus
8482408,Jeff Malott,L,F,pbp_rosterSpots_2022plus
8482411,Hunter Shepard,G,G,pbp_rosterSpots_2022plus
8482445,Devin Cooley,G,G,pbp_rosterSpots_2022plus
8482446,Joel Blomqvist,G,G,pbp_rosterSpots_2022plus
8482447,Leevi Meriläinen,G,G,pbp_rosterSpots_2022plus
8482448,Samuel Knazko,D,D,pbp_rosterSpots_2022plus
8482451,Mikael Pyyhtia,L,F,pbp_rosterSpots_2022plus
8482452,Elliot Desnoyers,L,F,pbp_rosterSpots_2022plus
8482460,Matt Rempe,C,F,pbp_rosterSpots_2022plus
8482465,Rémi Poirier,G,G,pbp_rosterSpots_2022plus
8482470,Ilya Solovyov,D,D,pbp_rosterSpots_2022plus
8482475,Egor Chinakhov,R,F,pbp_rosterSpots_2022plus
8482476,Emil Heineman,L,F,pbp_rosterSpots_2022plus
8482477,Calle Clang,G,G,pbp_rosterSpots_2022plus
8482479,Trevor Kuntar,C,F,pbp_rosterSpots_2022plus
8482482,Adam Wilsby,D,D,pbp_rosterSpots_2022plus
8482484,Jesper Vikman,G,G,pbp_rosterSpots_2022plus
8482487,Jakub Dobes,G,G,pbp_rosterSpots_2022plus
8482496,Nils Aman,C,F,pbp_rosterSpots_2022plus
8482507,Chase Bradley,L,F,pbp_rosterSpots_2022plus
8482511,Mason Lohrei,D,D,pbp_rosterSpots_2022plus
8482515,Artur Akhtyamov,G,G,pbp_rosterSpots_2022plus
8482516,Matthew Kessel,D,D,pbp_rosterSpots_2022plus
8482525,Ryan Tverberg,C,F,pbp_rosterSpots_2022plus
8482623,Josh Dunne,C,F,pbp_rosterSpots_2022plus
8482624,Daniil Miromanov,D,D,pbp_rosterSpots_2022plus
8482634,Alex Steeves,C,F,pbp_rosterSpots_2022plus
8482635,Mike Hardman,L,F,pbp_rosterSpots_2022plus
8482641,Matt Kiersted,D,D,pbp_rosterSpots_2022plus
8482652,Walker Duehr,R,F,pbp_rosterSpots_2022plus
8482654,Jackson Cates,C,F,pbp_rosterSpots_2022plus
8482655,J.J. Moser,D,D,pbp_rosterSpots_2022plus
8482657,Sebastian Cossa,G,G,pbp_rosterSpots_2022plus
8482659,Josh Doan,R,F,pbp_rosterSpots_2022plus
8482660,Kent Johnson,C,F,pbp_rosterSpots_2022plus
8482661,Jesper Wallstedt,G,G,pbp_rosterSpots_2022plus
8482663,Dylan Duke,L,F,pbp_rosterSpots_2022plus
8482665,Matty Beniers,C,F,pbp_rosterSpots_2022plus
8482666,Scott Morrow,D,D,pbp_rosterSpots_2022plus
8482667,William Eklund,L,F,pbp_rosterSpots_2022plus
8482668,Tristan Lennox,G,G,pbp_rosterSpots_2022plus
8482671,Owen Power,D,D,pbp_rosterSpots_2022plus
8482673,Xavier Bourgault,R,F,pbp_rosterSpots_2022plus
8482679,Matt Coronato,R,F,pbp_rosterSpots_2022plus
8482684,Luke Hughes,D,D,pbp_rosterSpots_2022plus
8482691,Aatu Räty,C,F,pbp_rosterSpots_2022plus
8482698,Tristan Broz,C,F,pbp_rosterSpots_2022plus
8482699,Dylan Guenther,R,F,pbp_rosterSpots_2022plus
8482700,Nolan Allan,D,D,pbp_rosterSpots_2022plus
8482702,Logan Stankoven,C,F,pbp_rosterSpots_2022plus
8482703,Colton Dach,C,F,pbp_rosterSpots_2022plus
8482705,Cole Sillinger,C,F,pbp_rosterSpots_2022plus
8482711,Stanislav Svozil,D,D,pbp_rosterSpots_2022plus
8482712,Oskar Olausson,R,F,pbp_rosterSpots_2022plus
8482713,Mackie Samoskevich,R,F,pbp_rosterSpots_2022plus
8482715,Ryan Ufko,D,D,pbp_rosterSpots_2022plus
8482720,Matthew Knies,L,F,pbp_rosterSpots_2022plus
8482726,Samuel Helenius,C,F,pbp_rosterSpots_2022plus
8482730,Brandt Clarke,D,D,pbp_rosterSpots_2022plus
8482731,Tyson Hinds,D,D,pbp_rosterSpots_2022plus
8482733,Logan Mailloux,D,D,pbp_rosterSpots_2022plus
8482737,Zachary Bolduc,C,F,pbp_rosterSpots_2022plus
8482740,Wyatt Johnston,C,F,pbp_rosterSpots_2022plus
8482742,Zachary L'Heureux,L,F,pbp_rosterSpots_2022plus
8482744,James Malatesta,L,F,pbp_rosterSpots_2022plus
8482745,Mason McTavish,C,F,pbp_rosterSpots_2022plus
8482747,Brennan Othmann,L,F,pbp_rosterSpots_2022plus
8482749,Joshua Roy,R,F,pbp_rosterSpots_2022plus
8482751,Ryan Winterton,C,F,pbp_rosterSpots_2022plus
8482758,Ville Koivunen,R,F,pbp_rosterSpots_2022plus
8482761,Carl Lindbom,G,G,pbp_rosterSpots_2022plus
8482762,Simon Edvinsson,D,D,pbp_rosterSpots_2022plus
8482763,Fabian Lysell,R,F,pbp_rosterSpots_2022plus
8482765,Isak Rosen,R,F,pbp_rosterSpots_2022plus
8482766,William Stromgren,L,F,pbp_rosterSpots_2022plus
8482768,Fedor Svechkov,C,F,pbp_rosterSpots_2022plus
8482775,Oliver Kapanen,C,F,pbp_rosterSpots_2022plus
8482781,Carson Lambos,D,D,pbp_rosterSpots_2022plus
8482783,Aleksei Kolosov,G,G,pbp_rosterSpots_2022plus
8482784,Zach Dean,C,F,pbp_rosterSpots_2022plus
8482785,Justin Robidas,C,F,pbp_rosterSpots_2022plus
8482787,Nikita Chibrikov,R,F,pbp_rosterSpots_2022plus
8482802,Carter Mazur,L,F,pbp_rosterSpots_2022plus
8482803,Olen Zellweger,D,D,pbp_rosterSpots_2022plus
8482804,Ty Murchison,D,D,pbp_rosterSpots_2022plus
8482807,Ethan Del Mastro,D,D,pbp_rosterSpots_2022plus
8482809,Jackson Blake,R,F,pbp_rosterSpots_2022plus
8482821,Arvid Soderblom,G,G,pbp_rosterSpots_2022plus
8482824,Nick Cicek,D,D,pbp_rosterSpots_2022plus
8482829,Michael Milne,L,F,pbp_rosterSpots_2022plus
8482834,Jesper Froden,R,F,pbp_rosterSpots_2022plus
8482858,Ryker Evans,D,D,pbp_rosterSpots_2022plus
8482859,Zack Ostapchuk,C,F,pbp_rosterSpots_2022plus
8482861,Vincent Iorio,D,D,pbp_rosterSpots_2022plus
8482866,Ville Ottavainen,D,D,pbp_rosterSpots_2022plus
8482873,Topias Vilen,D,D,pbp_rosterSpots_2022plus
8482874,Jacob Melanson,R,F,pbp_rosterSpots_2022plus
8482877,Jaroslav Chmelar,R,F,pbp_rosterSpots_2022plus
8482896,Tyson Kozak,C,F,pbp_rosterSpots_2022plus
