player_id,player_name,es_toi_min,TNFI_SA,TNFI_SA_per60,P4_weighted,blocks_total,blocks_CNFI,blocks_MNFI,blocks_FNFI,blocks_per60,blocks_xG_per60,P4_net,P4_weighted_rank,P4_net_rank,rank_delta_net_vs_weighted
8481161,Jake Christiansen,1532.8,531,20.7855,1.976,81,39,32,10,3.171,0.3485,1.6275,222,236,-14
8483460,David Jiricek,944.68,328,20.8324,2.0412,55,28,26,1,3.493,0.4131,1.6281,248,237,11
8478854,Ryan Shea,1689.88,556,19.741,1.9741,89,44,34,11,3.16,0.3454,1.6287,219,238,-19
8475200,Dmitry Orlov,6063.85,1891,18.7109,1.9135,259,113,125,21,2.563,0.2806,1.6329,165,239,-74
8479523,Lucas Carlsson,655.32,197,18.0371,1.8787,23,11,10,2,2.106,0.2438,1.6349,136,240,-104
8476525,Colin Miller,3368.02,1095,19.507,1.9014,134,58,65,11,2.387,0.2639,1.6375,156,241,-85
8481600,Tobias Bjornfot,1588.55,507,19.1495,1.9403,67,36,26,5,2.531,0.2982,1.6421,191,242,-51
8470600,Ryan Suter,5804.77,1933,19.9801,1.9453,268,110,142,16,2.77,0.3014,1.6439,198,243,-45
8480184,Gustav Lindstrom,2042.0,700,20.5681,2.075,122,68,50,4,3.585,0.4292,1.6458,259,244,15
8474162,Jake Muzzin,898.53,315,21.0343,2.0782,58,22,35,1,3.873,0.4321,1.6461,262,245,17
8476875,Mike Matheson,6317.95,2155,20.4655,1.9958,335,158,144,33,3.181,0.349,1.6468,228,246,-18
8479398,Samuel Girard,5417.18,1805,19.9919,2.0101,304,120,163,21,3.367,0.3609,1.6492,238,247,-9
8471303,Alexander Edler,1485.13,544,21.9778,2.1962,119,60,52,7,4.808,0.5436,1.6526,310,248,62
8481599,Victor Soderstrom,782.7,286,21.9241,2.1561,55,30,25,0,4.216,0.5033,1.6528,301,249,52
8479458,Nikita Zaitsev,2181.07,772,21.2373,2.1254,148,76,66,6,4.071,0.472,1.6534,293,250,43
8480196,Jacob Bryson,3332.22,1113,20.0407,1.9742,157,81,71,5,2.827,0.3191,1.6551,220,251,-31
8480878,Nils Lundkvist,3024.13,990,19.642,1.9412,128,61,55,12,2.54,0.2808,1.6604,192,252,-60
8475753,Justin Faulk,6524.28,2267,20.8483,2.0606,379,201,155,23,3.485,0.3961,1.6645,255,253,2
8481572,Ville Heinola,536.6,180,20.1267,1.952,23,8,15,0,2.572,0.2874,1.6646,205,254,-49
8474031,Kevin Shattenkirk,3460.65,1209,20.9614,2.0506,198,88,101,9,3.433,0.3853,1.6653,250,255,-5
8479402,Jake Bean,3425.0,1153,20.1985,2.0215,173,100,65,8,3.031,0.3558,1.6657,244,256,-12
8480001,Urho Vaakanainen,2845.53,938,19.7784,1.9458,115,63,45,7,2.425,0.2794,1.6664,199,257,-58
8476869,Brady Skjei,6775.6,2096,18.5607,1.8801,216,101,91,24,1.913,0.2095,1.6706,138,258,-120
8481563,Drew Helleson,1268.68,462,21.8494,2.179,100,48,41,11,4.729,0.5065,1.6725,306,259,47
8479442,Troy Stecher,3884.25,1325,20.4673,2.0437,216,108,90,18,3.337,0.3699,1.6738,249,260,-11
8475279,Ben Chiarot,6435.68,2273,21.1912,2.1029,416,198,175,43,3.878,0.4272,1.6757,276,261,15
8479425,Filip Hronek,6266.98,1959,18.7554,1.925,224,119,91,14,2.145,0.2474,1.6776,179,262,-83
8485366,Matthew Schaefer,1085.67,360,19.8956,2.0055,55,22,28,5,3.04,0.3276,1.6779,236,263,-27
8482684,Luke Hughes,3557.35,1082,18.2495,1.8675,96,51,37,8,1.619,0.1889,1.6786,132,264,-132
8475764,Cam Fowler,6786.5,2243,19.8305,1.945,261,142,100,19,2.308,0.2659,1.6791,197,265,-68
8482671,Owen Power,5424.87,1702,18.8244,1.9497,224,96,117,11,2.477,0.2694,1.6803,202,266,-64
8476967,Brett Kulak,5804.53,2023,20.9112,2.1054,363,179,164,20,3.752,0.4236,1.6818,278,267,11
8483678,Elias Pettersson,870.47,300,20.6786,2.1517,62,28,33,1,4.274,0.4679,1.6838,298,268,30
8482073,Braden Schneider,5054.92,1870,22.1962,2.2075,398,189,184,25,4.724,0.5229,1.6846,312,269,43
8480887,Jordan Harris,2458.58,849,20.7192,2.0639,142,53,78,11,3.465,0.3781,1.6858,257,270,-13
8481541,Samuel Bolduc,639.43,220,20.6433,2.0752,36,18,17,1,3.378,0.3891,1.6861,260,271,-11
8481708,Zac Jones,1479.78,475,19.2596,1.9275,57,27,22,8,2.311,0.2395,1.688,180,272,-92
8478416,Erik Cernak,4891.45,1671,20.497,2.0144,249,93,136,20,3.054,0.3258,1.6886,240,273,-33
8484223,Axel Sandin-Pellikka,523.05,186,21.3364,2.1098,36,17,13,6,4.13,0.4196,1.6902,281,274,7
8482733,Logan Mailloux,802.53,265,19.8123,2.0545,43,22,20,1,3.215,0.3621,1.6924,253,275,-22
8477384,Joshua Brown,2268.2,803,21.2415,2.1213,138,76,57,5,3.65,0.4283,1.693,289,276,13
8475797,Jarred Tinordi,1433.67,511,21.3857,2.1598,98,53,41,4,4.101,0.4657,1.6941,302,277,25
8480145,Neal Pionk,6109.98,2087,20.4943,2.054,315,166,130,19,3.093,0.3543,1.6997,252,278,-26
8481537,Nikita Okhotiuk,933.93,336,21.5861,2.1103,57,25,29,3,3.662,0.4064,1.7039,282,279,3
8475171,Oliver Ekman-Larsson,5726.7,1877,19.6658,1.9537,199,105,86,8,2.085,0.2444,1.7093,207,280,-73
8476988,Matt Benning,2466.28,857,20.8492,1.9988,105,49,50,6,2.554,0.2883,1.7105,231,281,-50
8478467,Nicolas Meloche,753.28,273,21.7448,2.1072,40,19,20,1,3.186,0.3842,1.723,280,282,-2
8480172,Jan Rutta,3897.13,1362,20.9693,2.0514,188,88,91,9,2.894,0.3248,1.7266,251,283,-32
8477205,Andrej Sustr,506.45,184,21.7988,2.0632,25,12,13,0,2.962,0.3359,1.7273,256,284,-28
8474207,Nick Holden,2164.48,751,20.8179,2.0891,108,59,47,2,2.994,0.35,1.7391,268,285,-17
8479984,Cal Foote,1414.05,526,22.3189,2.2419,103,43,57,3,4.37,0.4936,1.7483,320,286,34
8478430,Oliver Kylington,1896.52,708,22.399,2.1023,101,40,56,5,3.195,0.3514,1.7509,275,287,-12
8465009,Zdeno Chara,1239.27,439,21.2545,2.0963,63,24,38,1,3.05,0.3397,1.7566,272,288,-16
8479439,Jacob MacDonald,1032.57,340,19.7566,1.9875,43,11,24,8,2.499,0.2303,1.7572,225,289,-64
8479324,Ryan Lindgren,5754.1,1997,20.8234,2.1371,325,148,149,28,3.389,0.3672,1.7699,295,290,5
8482964,Arber Xhekaj,2644.75,911,20.6674,2.0894,131,55,64,12,2.972,0.315,1.7744,269,291,-22
8483490,Pavel Mintyukov,2648.07,938,21.2532,2.1149,145,55,73,17,3.285,0.3379,1.777,284,292,-8
8478859,Niko Mikkola,5424.8,1953,21.6008,2.1166,285,121,140,24,3.152,0.3391,1.7775,286,293,-7
8475179,Dmitry Kulikov,4882.2,1730,21.2609,2.0665,214,87,108,19,2.63,0.2835,1.783,258,294,-36
8473446,Erik Johnson,3309.48,1194,21.6469,2.1722,197,66,123,8,3.572,0.3817,1.7905,304,295,9
8479376,Victor Mete,598.33,206,20.6574,2.0966,28,9,18,1,2.808,0.3015,1.7951,273,296,-23
8478062,Dysin Mayo,1373.57,527,23.0204,2.2574,96,47,46,3,4.193,0.4622,1.7952,325,297,28
8480817,K'Andre Miller,6612.35,2285,20.7339,2.1143,315,143,153,19,2.858,0.3177,1.7966,283,298,-15
8480871,Adam Boqvist,2691.18,921,20.5337,2.0929,116,54,56,6,2.586,0.2949,1.798,270,299,-29
8483466,Kevin Korchinski,1637.98,563,20.6229,2.0784,64,37,25,2,2.344,0.279,1.7994,263,300,-37
8480058,Pierre-Olivier Joseph,2660.3,893,20.1406,2.0177,91,42,43,6,2.052,0.2182,1.7995,242,301,-59
8481524,Bowen Byram,4990.73,1740,20.9188,2.1222,237,116,102,19,2.849,0.3156,1.8066,291,302,-11
8477986,Brandon Montour,6429.37,2256,21.0534,2.089,275,117,134,24,2.566,0.2738,1.8152,266,303,-37
8481806,Louis Crevier,1576.45,586,22.3033,2.2789,112,48,52,12,4.263,0.4585,1.8204,328,304,24
8476792,Torey Krug,3534.78,1269,21.5402,2.1613,175,70,98,7,2.97,0.3371,1.8242,303,305,-2
8479945,Gavin Bayreuther,1248.57,474,22.7781,2.2903,87,36,46,5,4.181,0.4635,1.8268,332,306,26
8481122,Simon Benoit,4632.68,1743,22.5744,2.2256,268,148,105,15,3.471,0.3928,1.8328,317,307,10
8483506,Sam Rinzel,711.12,282,23.7936,2.3679,51,32,17,2,4.303,0.533,1.8349,340,308,32
8480035,Henri Jokiharju,4596.48,1563,20.4026,2.089,178,74,93,11,2.324,0.2523,1.8367,266,309,-43
8479388,Riley Stillman,1425.98,542,22.8053,2.2533,84,41,42,1,3.534,0.4162,1.8371,322,310,12
8475197,Tyson Barrie,3367.83,1201,21.3965,2.0971,126,59,61,6,2.245,0.2507,1.8464,274,311,-37
8477932,Aaron Ekblad,5282.97,1859,21.1131,2.154,247,114,116,17,2.805,0.3076,1.8464,300,311,-11
8475181,Nick Leddy,5303.72,1864,21.0871,2.1455,237,121,108,8,2.681,0.2975,1.848,296,313,-17
8476449,Scott Harrington,771.97,308,23.9389,2.3153,53,19,33,1,4.119,0.4625,1.8528,335,314,21
8483768,Victor Mancini,618.43,218,21.1502,2.27,39,23,14,2,3.784,0.4169,1.8531,327,315,12
8471677,Jack Johnson,4013.62,1436,21.4669,2.181,200,85,101,14,2.99,0.3276,1.8534,309,316,-7
8475796,Mark Pysyk,1094.67,397,21.76,2.152,51,18,30,3,2.795,0.2972,1.8548,299,317,-18
8481072,Tim Berni,925.92,343,22.2266,2.2567,53,27,25,1,3.434,0.3987,1.858,324,318,6
8476879,Cody Ceci,6451.35,2476,23.0277,2.2541,387,173,183,31,3.599,0.3955,1.8586,323,319,4
8477433,Ben Harpur,790.35,301,22.8506,2.2862,49,22,25,2,3.72,0.4259,1.8603,329,320,9
8475747,Patrik Nemeth,2011.1,757,22.5847,2.2622,114,50,63,1,3.401,0.3935,1.8687,326,321,5
8476779,Brad Hunt,1175.15,438,22.3631,2.1265,40,15,23,2,2.042,0.2281,1.8984,294,322,-28
8478476,Kyle Capobianco,1014.17,387,22.8956,2.2868,58,20,37,1,3.431,0.3809,1.9059,330,323,7
8474027,Justin Braun,1861.32,717,23.1127,2.3241,115,53,58,4,3.707,0.4123,1.9118,338,324,14
8484798,Zeev Buium,771.22,265,20.6168,2.2073,31,22,9,0,2.412,0.2886,1.9187,311,325,-14
8481567,Henry Thrun,1940.05,701,21.6799,2.1795,72,36,33,3,2.227,0.2599,1.9196,307,326,-19
8483620,Marcus Bjork,513.32,194,22.6761,2.2416,25,9,15,1,2.922,0.3219,1.9197,319,327,-8
8477950,Tony DeAngelo,4121.42,1465,21.3276,2.1737,156,71,73,12,2.271,0.2536,1.9201,305,328,-23
8480070,Ian Mitchell,940.3,359,22.9076,2.3178,54,24,27,3,3.446,0.386,1.9318,336,329,7
8475227,Chris Wideman,1354.35,500,22.1508,2.3185,73,38,33,2,3.234,0.384,1.9345,337,330,7
8477215,Danny DeKeyser,956.07,354,22.216,2.2972,51,22,23,6,3.201,0.3519,1.9453,333,331,2
8471735,Keith Yandle,919.07,329,21.4783,2.1163,22,11,11,0,1.436,0.1639,1.9524,285,332,-47
8478055,Gustav Forsling,6733.93,2407,21.4466,2.1803,231,109,102,20,2.058,0.2252,1.9551,308,333,-25
8470281,Duncan Keith,1077.38,433,24.114,2.465,81,31,45,5,4.511,0.5076,1.9574,344,334,10
8478841,Colton White,1100.12,409,22.3067,2.2169,43,20,19,4,2.345,0.2587,1.9582,314,335,-21
8471686,Marc Staal,2763.08,1035,22.4749,2.349,155,71,77,7,3.366,0.3793,1.9697,339,336,3
8474618,Marco Scandella,2163.1,803,22.2736,2.2104,81,22,54,5,2.247,0.2355,1.9749,313,337,-24
8484783,Artyom Levshunov,919.32,354,23.1041,2.4217,58,35,20,3,3.785,0.4406,1.9811,342,338,4
8471873,Anton Stralman,1459.57,551,22.6506,2.2985,62,36,26,0,2.549,0.3119,1.9866,334,339,-5
8479348,Kale Clague,1022.63,358,21.0046,2.2523,34,24,9,1,1.995,0.2456,2.0067,321,340,-19
8479578,Casey Fitzgerald,822.37,301,21.961,2.2343,23,11,12,0,1.678,0.2026,2.0317,318,341,-23
8480157,Calle Rosen,1008.07,408,24.2841,2.467,63,33,28,2,3.75,0.4304,2.0366,345,342,3
8478567,Dean Kukan,593.77,229,23.1404,2.3932,32,8,23,1,3.234,0.3512,2.042,341,343,-2
8475906,John Klingberg,3594.63,1478,24.6701,2.4351,193,94,78,21,3.221,0.3517,2.0834,343,344,-1
8480847,Ryan Merkley,538.93,214,23.8248,2.2897,15,5,9,1,1.67,0.1701,2.1196,331,345,-14
8476470,Nathan Beaulieu,888.27,400,27.0189,2.6706,57,26,25,6,3.85,0.42,2.2506,347,346,1
8482192,Isaak Phillips,820.37,321,23.4773,2.5072,26,13,10,3,1.902,0.2189,2.2883,346,347,-1
