player_id,player_name,es_toi_min,CNFI_SA,CNFI_SA_per60,CNFI_SA_lo95,CNFI_SA_hi95,MNFI_SA,MNFI_SA_per60,MNFI_SA_lo95,MNFI_SA_hi95,FNFI_SA,FNFI_SA_per60,FNFI_SA_lo95,FNFI_SA_hi95,TNFI_SA,TNFI_SA_per60,TNFI_SA_lo95,TNFI_SA_hi95,P4_weighted,TNFI_rank_raw,P4_weighted_rank,rank_delta,weighting_flag
8477932,Aaron Ekblad,5282.97,899,10.2102,9.6165,10.8324,537,6.0988,5.6271,6.6052,423,4.8041,4.3831,5.2617,1859,21.1131,20.347,21.8919,2.154,278,300,-22,HIGH_DANGER_MIX
8474628,Michael Stone,751.85,91,7.2621,5.9764,8.7761,113,9.0178,7.5904,10.6548,61,4.868,3.82,6.1696,265,21.1478,19.1447,23.2326,2.078,279,261,18,LOW_DANGER_MIX
8483768,Victor Mancini,618.43,121,11.7393,9.9856,13.7351,60,5.8212,4.5703,7.3788,37,3.5897,2.6247,4.886,218,21.1502,18.9656,23.4737,2.27,280,327,-47,HIGH_DANGER_MIX
8475279,Ben Chiarot,6435.68,1005,9.3696,8.8494,9.9136,734,6.8431,6.3906,7.3226,534,4.9785,4.5887,5.3977,2273,21.1912,20.495,21.8959,2.1029,281,276,5,
8479458,Nikita Zaitsev,2181.07,315,8.6655,7.8181,9.5885,285,7.8402,7.0305,8.7283,172,4.7316,4.0966,5.4558,772,21.2373,20.0502,22.4566,2.1254,282,293,-11,HIGH_DANGER_MIX
8477384,Joshua Brown,2268.2,352,9.3113,8.4531,10.2412,272,7.1951,6.4318,8.0368,179,4.735,4.1116,5.4448,803,21.2415,20.0782,22.4382,2.1213,283,289,-6,
8481581,Thomas Harley,4255.13,670,9.4474,8.8096,10.1229,458,6.4581,5.9206,7.0384,379,5.3441,4.8528,5.8803,1507,21.2496,20.3963,22.1201,2.0804,284,264,20,LOW_DANGER_MIX
8483490,Pavel Mintyukov,2648.07,442,10.0149,9.192,10.8961,261,5.9137,5.2672,6.6304,235,5.3246,4.7101,6.0109,938,21.2532,20.1741,22.3588,2.1149,285,284,1,
8465009,Zdeno Chara,1239.27,167,8.0854,7.0137,9.2961,175,8.4728,7.3774,9.7048,97,4.6963,3.8761,5.675,439,21.2545,19.6903,22.8819,2.0963,286,272,14,LOW_DANGER_MIX
8475179,Dmitry Kulikov,4882.2,767,9.4261,8.8302,10.0551,526,6.4643,5.9611,7.005,437,5.3705,4.9094,5.8708,1730,21.2609,20.4639,22.0734,2.0665,287,258,29,LOW_DANGER_MIX
8477950,Tony DeAngelo,4121.42,687,10.0014,9.3383,10.7038,470,6.8423,6.2821,7.447,308,4.4839,4.026,4.9902,1465,21.3276,20.4613,22.2144,2.1737,288,305,-17,HIGH_DANGER_MIX
8484223,Axel Sandin-Pellikka,523.05,80,9.1769,7.4792,11.1801,62,7.1121,5.6151,8.9443,44,5.0473,3.796,6.6635,186,21.3364,18.9481,23.8551,2.1098,289,281,8,
8475797,Jarred Tinordi,1433.67,227,9.5001,8.4193,10.6861,186,7.7842,6.7981,8.8855,98,4.1014,3.384,4.9552,511,21.3857,19.9183,22.8893,2.1598,290,302,-12,HIGH_DANGER_MIX
8477506,Ryan Pulock,5662.35,909,9.632,9.0727,10.2202,611,6.4743,6.0057,6.9757,499,5.2876,4.8614,5.7479,2019,21.3939,20.6527,22.1495,2.1059,291,279,12,LOW_DANGER_MIX
8475197,Tyson Barrie,3367.83,485,8.6406,7.953,9.3759,427,7.6073,6.9581,8.3067,289,5.1487,4.6088,5.7447,1201,21.3965,20.4352,22.3754,2.0971,292,274,18,LOW_DANGER_MIX
8478055,Gustav Forsling,6733.93,1154,10.2823,9.7534,10.8334,712,6.344,5.9167,6.7982,541,4.8204,4.445,5.2244,2407,21.4466,20.7646,22.1379,2.1803,293,308,-15,HIGH_DANGER_MIX
8474166,Alec Martinez,3393.17,538,9.5132,8.7995,10.2743,416,7.356,6.7196,8.0442,260,4.5975,4.0889,5.1639,1214,21.4667,20.5101,22.4446,2.1499,294,297,-3,
8471677,Jack Johnson,4013.62,678,10.1355,9.4581,10.8489,464,6.9364,6.3642,7.5514,294,4.395,3.9351,4.9031,1436,21.4669,20.5837,22.3624,2.181,295,309,-14,HIGH_DANGER_MIX
8475233,David Savard,4289.02,672,9.4008,8.7665,10.0719,503,7.0366,6.4793,7.635,360,5.0361,4.5603,5.5567,1535,21.4735,20.6207,22.3416,2.1246,296,292,4,
8471735,Keith Yandle,919.07,132,8.6174,7.3465,10.0677,120,7.834,6.6193,9.2345,77,5.0268,4.0536,6.2088,329,21.4783,19.6591,23.3716,2.1163,297,285,12,LOW_DANGER_MIX
8476792,Torey Krug,3534.78,529,8.9793,8.296,9.7072,491,8.3343,7.6732,9.0414,249,4.2266,3.7477,4.7609,1269,21.5402,20.5997,22.4964,2.1613,298,303,-5,
8474818,Jordie Benn,687.68,99,8.6377,7.1786,10.3261,86,7.5035,6.141,9.1088,62,5.4095,4.256,6.8311,247,21.5506,19.4424,23.733,2.0959,299,271,28,LOW_DANGER_MIX
8481537,Nikita Okhotiuk,933.93,136,8.7372,7.4665,10.181,118,7.5808,6.393,8.9512,82,5.268,4.2775,6.4604,336,21.5861,19.7758,23.4623,2.1103,300,282,18,LOW_DANGER_MIX
8478859,Niko Mikkola,5424.8,860,9.5119,8.9429,10.1091,621,6.8685,6.3761,7.393,472,5.2205,4.7876,5.688,1953,21.6008,20.8398,22.3721,2.1166,301,286,15,LOW_DANGER_MIX
8477498,Darnell Nurse,6830.23,1012,8.8899,8.3965,9.4076,891,7.827,7.3604,8.319,557,4.893,4.5176,5.2968,2460,21.6098,20.9323,22.2982,2.1167,302,287,15,LOW_DANGER_MIX
8474612,Travis Hamonic,3488.05,502,8.6352,7.9599,9.3578,438,7.5343,6.8992,8.219,318,5.4701,4.9237,6.0707,1258,21.6396,20.6934,22.6048,2.1034,303,277,26,LOW_DANGER_MIX
8473446,Erik Johnson,3309.48,522,9.4637,8.7438,10.234,413,7.4876,6.839,8.1906,259,4.6956,4.176,5.2752,1194,21.6469,20.6785,22.641,2.1722,304,304,0,
8481567,Henry Thrun,1940.05,340,10.5152,9.5392,11.5688,199,6.1545,5.3911,7.0124,162,5.0102,4.3201,5.7992,701,21.6799,20.4154,22.9783,2.1795,305,307,-2,
8478467,Nicolas Meloche,753.28,116,9.2396,7.8016,10.8951,85,6.7704,5.533,8.2487,72,5.7349,4.5971,7.1233,273,21.7448,19.7394,23.8503,2.1072,306,280,26,LOW_DANGER_MIX
8475796,Mark Pysyk,1094.67,168,9.2083,7.9976,10.5588,137,7.5091,6.4091,8.7618,92,5.0426,4.1403,6.1164,397,21.76,20.0765,23.488,2.152,307,299,8,
8477205,Andrej Sustr,506.45,71,8.4115,6.7654,10.3978,57,6.7529,5.2781,8.5899,56,6.6344,5.1729,8.4597,184,21.7988,19.3737,24.386,2.0632,308,256,52,LOW_DANGER_MIX
8481563,Drew Helleson,1268.68,219,10.3572,9.1669,11.6609,125,5.9116,4.9979,6.9678,118,5.5806,4.6928,6.613,462,21.8494,20.2823,23.4548,2.179,309,306,3,
8481599,Victor Soderstrom,782.7,131,10.0422,8.5679,11.7036,84,6.4392,5.2493,7.8543,71,5.4427,4.3507,6.7703,286,21.9241,19.9361,23.9742,2.1561,310,301,9,
8479578,Casey Fitzgerald,822.37,131,9.5578,8.1563,11.158,109,7.9527,6.6671,9.4504,61,4.4506,3.4922,5.6506,301,21.961,20.0363,23.98,2.2343,311,318,-7,
8471303,Alexander Edler,1485.13,234,9.4537,8.3959,10.6193,190,7.6761,6.7147,8.754,120,4.848,4.0802,5.7466,544,21.9778,20.5319,23.4691,2.1962,312,310,2,
8472382,Andy Greene,1086.4,152,8.3947,7.2357,9.7122,148,8.1738,7.0291,9.4783,99,5.4676,4.5271,6.5851,399,22.0361,20.3547,23.7898,2.1214,313,290,23,LOW_DANGER_MIX
8476885,Jacob Trouba,6455.68,1068,9.9261,9.3938,10.4814,764,7.1007,6.6412,7.5868,548,5.0932,4.6997,5.5158,2380,22.12,21.4177,22.8296,2.2171,314,315,-1,
8475227,Chris Wideman,1354.35,236,10.4552,9.3012,11.7252,169,7.487,6.4959,8.6093,95,4.2087,3.4643,5.1011,500,22.1508,20.6384,23.7191,2.3185,315,337,-22,HIGH_DANGER_MIX
8482073,Braden Schneider,5054.92,856,10.1604,9.555,10.7956,586,6.9556,6.4434,7.5026,428,5.0802,4.6384,5.5597,1870,22.1962,21.4035,23.0,2.2075,316,312,4,
8477215,Danny DeKeyser,956.07,174,10.9197,9.5302,12.4635,113,7.0916,5.9548,8.4126,67,4.2047,3.3337,5.2828,354,22.216,20.4155,24.0819,2.2972,317,333,-16,HIGH_DANGER_MIX
8481072,Tim Berni,925.92,162,10.4977,9.1099,12.0447,110,7.1281,5.9706,8.4733,71,4.6008,3.6739,5.7369,343,22.2266,20.3941,24.1194,2.2567,318,324,-6,
8474618,Marco Scandella,2163.1,342,9.4864,8.6007,10.4456,277,7.6834,6.8782,8.5685,184,5.1038,4.442,5.8543,803,22.2736,21.0677,23.509,2.2104,319,313,6,
8481806,Louis Crevier,1576.45,282,10.733,9.6479,11.9179,183,6.965,6.0735,7.9725,121,4.6053,3.8782,5.4585,586,22.3033,20.8983,23.7584,2.2789,320,328,-8,
8478841,Colton White,1100.12,184,10.0353,8.783,11.4287,132,7.1992,6.1264,8.4323,93,5.0722,4.1709,6.148,409,22.3067,20.625,24.0467,2.2169,321,314,7,
8479984,Cal Foote,1414.05,209,8.8681,7.8158,10.0356,199,8.4438,7.4149,9.5902,118,5.0069,4.2084,5.9412,526,22.3189,20.8308,23.8501,2.2419,322,320,2,
8476779,Brad Hunt,1175.15,173,8.8329,7.6874,10.1186,152,7.7607,6.6824,8.9859,113,5.7695,4.8363,6.8621,438,22.3631,20.7344,24.0472,2.1265,323,294,29,LOW_DANGER_MIX
8478430,Oliver Kylington,1896.52,265,8.3838,7.4892,9.3614,246,7.7827,6.9183,8.7329,197,6.2325,5.4547,7.1032,708,22.399,21.1039,23.7133,2.1023,324,275,49,LOW_DANGER_MIX
8471686,Marc Staal,2763.08,512,11.118,10.2755,12.0136,327,7.1008,6.4099,7.8557,196,4.2561,3.7169,4.8671,1035,22.4749,21.4038,23.5682,2.349,325,339,-14,HIGH_DANGER_MIX
8481122,Simon Benoit,4632.68,783,10.141,9.5093,10.8042,518,6.7089,6.1831,7.2723,442,5.7245,5.2365,6.252,1743,22.5744,21.7424,23.4156,2.2256,326,317,9,
8475747,Patrik Nemeth,2011.1,341,10.1735,9.228,11.1957,242,7.2199,6.4102,8.1172,174,5.1912,4.5007,5.9768,757,22.5847,21.3305,23.8693,2.2622,327,326,1,
8471873,Anton Stralman,1459.57,257,10.5648,9.441,11.7844,181,7.4406,6.4829,8.5122,113,4.6452,3.8863,5.5344,551,22.6506,21.1731,24.1532,2.2985,328,334,-6,
8483620,Marcus Bjork,513.32,86,10.0523,8.2687,12.1447,62,7.247,5.7259,9.1152,46,5.3768,4.0739,7.0523,194,22.6761,20.2353,25.2534,2.2416,329,319,10,
8479945,Gavin Bayreuther,1248.57,196,9.4188,8.2685,10.6888,182,8.746,7.6341,9.9822,96,4.6133,3.8011,5.578,474,22.7781,21.18,24.4048,2.2903,330,332,-2,
8479388,Riley Stillman,1425.98,227,9.5513,8.467,10.7453,197,8.289,7.2725,9.422,118,4.965,4.1727,5.8917,542,22.8053,21.3146,24.3341,2.2533,331,322,9,
8477433,Ben Harpur,790.35,141,10.7041,9.2012,12.4032,91,6.9083,5.6859,8.3603,69,5.2382,4.1758,6.5448,301,22.8506,20.868,24.9226,2.2862,332,329,3,
8478476,Kyle Capobianco,1014.17,163,9.6434,8.3657,11.0779,140,8.2827,7.0918,9.6402,84,4.9696,4.0445,6.0853,387,22.8956,21.1353,24.7171,2.2868,333,330,3,
8480070,Ian Mitchell,940.3,161,10.2733,8.9125,11.8013,121,7.7209,6.5289,9.0992,77,4.9133,3.9623,6.0717,359,22.9076,21.0837,24.8038,2.3178,334,336,-2,
8478062,Dysin Mayo,1373.57,220,9.61,8.5006,10.827,182,7.9501,6.9333,9.0848,125,5.4602,4.6133,6.4406,527,23.0204,21.4919,24.5732,2.2574,335,325,10,
8476879,Cody Ceci,6451.35,1040,9.6724,9.1466,10.2234,872,8.1099,7.6228,8.624,564,5.2454,4.8467,5.6741,2476,23.0277,22.3213,23.745,2.2541,336,323,13,LOW_DANGER_MIX
8484783,Artyom Levshunov,919.32,179,11.6826,10.2279,13.2978,111,7.2445,6.0766,8.6068,64,4.177,3.2947,5.2772,354,23.1041,21.2566,25.0249,2.4217,337,342,-5,
8474027,Justin Braun,1861.32,310,9.9929,9.0203,11.0513,250,8.0588,7.1756,9.0351,157,5.0609,4.3546,5.8718,717,23.1127,21.8054,24.4562,2.3241,338,338,0,
8478567,Dean Kukan,593.77,109,11.0144,9.2664,12.9978,79,7.9829,6.482,9.7606,41,4.143,3.0771,5.5381,229,23.1404,20.8341,25.5168,2.3932,339,341,-2,
8482192,Isaak Phillips,820.37,162,11.8484,10.3048,13.5718,105,7.6795,6.414,9.16,54,3.9495,3.0492,5.0961,321,23.4773,21.5182,25.5181,2.5072,340,346,-6,
8483506,Sam Rinzel,711.12,127,10.7155,9.133,12.5089,94,7.9312,6.5565,9.5456,61,5.1468,4.0422,6.5203,282,23.7936,21.6788,25.9828,2.3679,341,340,1,
8480847,Ryan Merkley,538.93,70,7.7932,6.2454,9.6534,89,9.9085,8.17,11.9289,55,6.1232,4.7542,7.8286,214,23.8248,21.3956,26.3356,2.2897,342,331,11,LOW_DANGER_MIX
8476449,Scott Harrington,771.97,124,9.6377,8.1846,11.2917,113,8.7828,7.3913,10.3835,71,5.5184,4.4133,6.8655,308,23.9389,21.9002,26.0355,2.3153,343,335,8,
8470281,Duncan Keith,1077.38,186,10.3584,9.078,11.7858,164,9.1332,7.9233,10.498,83,4.6223,3.7559,5.6724,433,24.114,22.3895,25.8974,2.465,344,344,0,
8480157,Calle Rosen,1008.07,172,10.2374,8.9203,11.7059,161,9.5827,8.3042,11.0175,75,4.464,3.5862,5.5363,408,24.2841,22.4926,26.1222,2.467,345,345,0,
8475906,John Klingberg,3594.63,672,11.2167,10.4711,12.0001,453,7.5613,6.9335,8.2354,353,5.8921,5.3333,6.5012,1478,24.6701,23.7087,25.6379,2.4351,346,343,3,
8476470,Nathan Beaulieu,888.27,170,11.483,10.0149,13.1176,136,9.1864,7.8578,10.6998,94,6.3494,5.2374,7.669,400,27.0189,25.0805,28.9991,2.6706,347,347,0,
