player_id,player_name,es_toi_min,QoT_spatial_TNFI,P5_weighted,P5_QoT_adj,z_P5_QoT_adj,P4_weighted,P4_QoT_adj,z_P4_QoT_adj,twoway_D_QoT_adj,twoway_D_score,off_rank_QoT_adj,def_rank_QoT_adj,twoway_D_rank_QoT_adj,twoway_D_rank_unadj,rank_delta
8476463,Jonas Brodin,5368.75,3.2014766819275677,1.8215,0.019696892605798988,0.12277958164072401,1.6308,-0.32859887828062284,-1.73939018259452,1.862169764235244,1.398480703934095,153,17,21,54,33
8479639,Dylan Coghlan,1023.88,3.3536784876353116,2.2396,0.30820892656930066,1.9212047209402825,1.9352,0.0132155820529265,0.06995475395537185,1.8512499669849107,1.6814911724745027,11,195,22,36,14
8479439,Jacob MacDonald,1032.57,2.9794580528324115,1.887,0.2742284381440865,1.709389068781684,1.9875,-0.026475807594721568,-0.14014582170056128,1.8495348904822453,-0.1463916034244392,14,166,23,203,180
8476979,Erik Gustafsson,4018.85,3.134711369505755,1.9302,0.185242348533881,1.1546987898202108,1.8448,-0.13101122057608516,-0.6934887668276192,1.8481875566478299,0.7784906282087718,45,79,24,113,89
8475200,Dmitry Orlov,6063.85,3.316237590821719,2.1726,0.27308692986955374,1.7022735348143978,1.9135,-0.017688191464547476,-0.09362985881836115,1.7959033936327589,1.4968717538777478,15,175,25,47,22
8477948,Travis Sanheim,7187.88,3.1421673424327925,1.797,0.045694169141756724,0.284832287149374,1.7016,-0.27237838290356553,-1.4417951992180338,1.7266274863674078,0.9260467187700738,135,25,26,96,70
8480426,Charle-Edouard D'Astous,748.9,3.4783530206103728,1.9227,-0.11484171382330799,-0.7158600018958301,1.4329,-0.4584367502212634,-2.4266679997441227,1.7108079978482926,2.863678018885353,276,2,27,2,-25
8481719,Max Crozier,582.7,3.4429363656296785,1.9714,-0.03598719455579413,-0.2243243531054626,1.5377,-0.362342921785789,-1.9180093498328321,1.6936849967273695,2.540017572591375,207,10,28,10,-18
8475188,Brayden McNabb,6244.72,3.3942029564085066,2.0883,0.12240550225965907,0.7630084937122897,1.7363,-0.17572263646621344,-0.9301621184109247,1.6931706121232144,2.035481367722655,76,52,29,24,-5
8481606,Jordan Spence,3280.15,3.462895344077061,2.0563,0.03191929206809574,0.19896728914666678,1.6133,-0.2818365778436436,-1.4918607731174898,1.6908280622641565,2.5265758067965693,145,21,30,11,-19
8479523,Lucas Carlsson,655.32,3.4866240390641723,2.3059,0.26131615909091765,1.6289010318154076,1.8787,-0.010603556919654755,-0.05612838030104067,1.6850294121164482,2.265187841847725,19,182,31,17,-14
8477507,Nikita Zadorov,5828.4,3.285508646966691,2.0371,0.16375022874834122,1.0207287505530034,1.8162,-0.12254202333670983,-0.6486583078506848,1.669387058403688,1.3982015852635103,52,86,32,55,23
8480831,Alec Regula,528.98,3.1486038185095326,1.691,-0.06578598820163828,-0.4100736228231535,1.5848,-0.3875961593698749,-2.0516836756927455,1.6416100528695918,1.0580874752619698,232,8,33,81,48
8481546,Cam York,4892.8,3.262464700820783,1.7667,-0.08702964850333306,-0.5424949024919977,1.5332,-0.41120671834473166,-2.176662722186516,1.6341678196945182,1.658143271431355,256,4,34,38,4
8478430,Oliver Kylington,1896.52,3.391950686047972,2.3869,0.42292313479778065,2.636269923173897,2.1023,0.18972370728987542,1.0042747424829077,1.6319951806909891,1.4733593480150136,2,290,35,48,13
8478452,Caleb Jones,2373.72,2.927656025849768,1.7723,0.203633823635627,1.2693411176198413,1.9612,-0.06550985417667365,-0.34676684781861755,1.616107965438459,-0.5182445111752547,36,131,36,232,196
8477018,Ben Hutton,2373.4,3.307148518236064,1.9823,0.09052556624154762,0.5642865285082799,1.7373,-0.19612247997474896,-1.038145711388709,1.6024322398969888,1.5616925678345766,94,44,37,42,5
8479372,Joshua Mahura,2886.28,3.212138668008839,2.0592,0.24831904307729613,1.5478841679564574,1.9491,-0.00767793397934069,-0.04064202244436604,1.5885261904008234,0.8124230159030166,22,184,38,112,74
8475177,Calvin de Haan,3287.38,3.272127213577233,1.8482,-0.013756524453243824,-0.08575059787361228,1.6264,-0.3156314659712951,-1.6707490789409716,1.5849984810673594,1.5391550333600694,184,19,39,44,5
8478450,Parker Wotherspoon,2488.45,3.290861523336392,1.9603,0.08239267203625866,0.5135905447286027,1.7362,-0.20122617179557167,-1.065161358838807,1.5787519035674096,1.4700835825640768,103,43,40,49,9
8484806,Sam Dickinson,688.27,2.950600118970926,1.7961,0.207898717949482,1.2959261201416525,1.9739,-0.04716970517857799,-0.2496859469904499,1.5456120671321025,-0.4783346272436105,34,146,41,228,187
8479421,Jacob Moverare,1086.35,3.453247103503665,1.9708,-0.04536598363265343,-0.28278655941379854,1.5647,-0.33280832180911957,-1.7616722572807286,1.47888569786693,2.398507491145229,216,15,42,13,-29
8475218,Mattias Ekholm,6306.63,3.595431700925537,2.3392,0.20197492185831667,1.2590004374791959,1.8225,-0.04005630559915896,-0.21203220496292255,1.4710326424421185,2.701442445582252,37,152,43,5,-38
8481581,Thomas Harley,4255.13,3.50702016000396,2.4627,0.40075045297901557,2.4980576349696486,2.0804,0.19611024600016913,1.0380809526305819,1.4599766823390667,1.9211141575194104,4,293,44,26,-18
8480049,Dylan Samberg,3991.53,3.2910823684766264,1.997,0.1189046396249549,0.741186043934396,1.8029,-0.1344718833349272,-0.7118072798411046,1.4529933237755006,1.2893120552526207,77,75,45,61,16
8474628,Michael Stone,751.85,3.5764894487164702,2.5328,0.4117027721456967,2.5663283613320833,2.078,0.21078728352181964,1.1157717077187004,1.450556653613383,2.243382317751065,3,297,46,18,-28
8474565,Alex Pietrangelo,5661.37,3.2946650442671954,2.1062,0.22505427063288397,1.402864388194316,1.9276,-0.008891184971127508,-0.04706418941943054,1.4499285776137465,1.1307904630712604,28,183,47,73,26
8476923,Damon Severson,6096.3,3.3381228767128555,2.0281,0.1099533159543189,0.6853884215679213,1.7839,-0.14190831993769715,-0.751170971184257,1.4365593927521783,1.5245254485030766,87,70,48,45,-3
