metric,season,iter,max_delta,beta_IOC,beta_IOL
Fenwick,20252026,19,0.24483704639714354,-2.1884357068071916,0.2829525756837676
Fenwick,20252026,20,0.26023692663317644,2.3553284141886426,-0.3363974238892482
Fenwick,20252026,21,0.249373184591414,-2.1980802991214756,0.31688477232406614
Fenwick,20252026,22,0.26069896250872615,2.355913903367806,-0.3724168976646073
Fenwick,20252026,23,0.2512469910942855,-2.182032667820193,0.35302556845290767
Fenwick,20252026,24,0.2586061343192078,2.3224072569469727,-0.4099232723239681
Fenwick,20252026,25,0.2502245556461549,-2.136175555091862,0.39045265085900593
Fenwick,20252026,26,0.25651058339116006,2.2507418786621947,-0.44760182244036734
Fenwick,20252026,27,0.2464782013023979,-2.060066185010635,0.42811217510165905
Fenwick,20252026,28,0.2570884154725208,2.1423764450960707,-0.48433364346299557
Fenwick,20252026,29,0.250262523957501,-1.9568259451069443,0.4649765325305414
Fenwick,20252026,30,0.2594514808233041,2.003185369508993,-0.5192793193969365
Fenwick,20252026,31,0.2543455170186062,-1.8321226857173836,0.5001807371599944
Fenwick,20252026,32,0.25984552323550814,1.841411176341277,-0.5518555065439527
Fenwick,20252026,33,0.2564629126063452,-1.692742959356323,0.5330664715802691
Fenwick,20252026,34,0.258703750643396,1.6657773283523154,-0.581635636094921
Fenwick,20252026,35,0.2569202516496463,-1.5453777653842369,0.563119987657071
Fenwick,20252026,36,0.25644309331336657,1.4844187104730495,-0.6082276192009731
Fenwick,20252026,37,0.26216745368831296,-1.3959598604870005,0.5898562650770103
Fenwick,20252026,38,0.26128069457999403,1.3045836154941708,-0.6311719398692165
Fenwick,20252026,39,0.273599716116963,-1.2494904952200945,0.6127239147014294
Fenwick,20252026,40,0.2697935680108323,1.1326692151533475,-0.6498940186095419
Fenwick,20252026,41,0.28188938124847107,-1.1100836976693036,0.6310835847402597
Fenwick,20252026,42,0.2754280671010023,0.9741663831410075,-0.6637372257603468
Fenwick,20252026,43,0.28698592161802994,-0.9809947313001569,0.6442741204882518
Fenwick,20252026,44,0.27814757752388486,0.833343103252168,-0.6720787092733067
Fenwick,20252026,45,0.288942995991299,-0.8645619148852116,0.6517425520326904
Fenwick,20252026,46,0.27799914986405616,0.7128013528825564,-0.674487765407404
Fenwick,20252026,47,0.28790241011747875,-0.7621296239822956,0.6531847117238736
Fenwick,20252026,48,0.27513260813816887,0.6132193319350967,-0.6708556089986716
Fenwick,20252026,49,0.2840844180272595,-0.6740534715605356,0.6486357881860122
Fenwick,20252026,50,0.2698037697935396,0.533512236951713,-0.6614382325835092
Corsi,20222023,1,2.9929058000204734,-0.035699770294321295,1.1033560467184578
Corsi,20222023,2,0.7783149320725007,-3.5238088859455035,1.0637539160359362
Corsi,20222023,3,0.7302024036519911,3.8668684149733914,-0.7950979229584898
Corsi,20222023,4,0.624505674489191,-3.3972691868535727,0.6867804904778232
Corsi,20222023,5,0.6363540250875537,3.6555675264636136,-0.7290008297997614
Corsi,20222023,6,0.5314692567149335,-3.186865622251561,0.6503476231758566
Corsi,20222023,7,0.5200145697293916,3.042235023432402,-0.6433908989233122
Corsi,20222023,8,0.4453026315220213,-2.650048301849425,0.5744707926624525
Corsi,20222023,9,0.41858479401364357,2.426270016150667,-0.5649097415796527
Corsi,20222023,10,0.36580756510089363,-2.1203467205391546,0.50524318644847
Corsi,20222023,11,0.3366763631077069,1.8937040646780434,-0.49458681123521836
Corsi,20222023,12,0.2989556658242848,-1.664894669196818,0.44370834388012065
Corsi,20222023,13,0.2717327168531286,1.4603433573359557,-0.43261192128871173
Corsi,20222023,14,0.24427210184721482,-1.293294678924949,0.389529204237691
Corsi,20222023,15,0.2202872704160722,1.116972899303842,-0.37844926478943436
Corsi,20222023,16,0.19988691050805119,-0.9967648992769043,0.34204047444524605
Corsi,20222023,17,0.17933778068775563,0.8479985908413914,-0.3312775549835668
Corsi,20222023,18,0.1638707814011523,-0.7623028791097344,0.3004903816147896
Corsi,20222023,19,0.146524940656504,0.6381666232498624,-0.2902302746676561
Corsi,20222023,20,0.1345662458578083,-0.5774989235927307,0.26414772175779244
Corsi,20222023,21,0.12004677701754074,0.4745624500169076,-0.2544979785383669
Corsi,20222023,22,0.11063054001009398,-0.43188911114645534,0.23234646639011783
Corsi,20222023,23,0.09853615621216605,0.34687108495167474,-0.22336225861250544
Corsi,20222023,24,0.09099920681113238,-0.31708033890128245,0.20449854114812585
Corsi,20222023,25,0.08370642115775606,0.24706733970485842,-0.19619980819677085
Corsi,20222023,26,0.07740183233098724,-0.22648628299262522,0.1800920554218969
Corsi,20222023,27,0.07272685341900442,0.16897759787163324,-0.17247492866002595
Corsi,20222023,28,0.06733780126732453,-0.15498336779477537,0.1586839558165759
Corsi,20222023,29,0.06324527645466005,0.10786827520232983,-0.1517285997679802
Corsi,20222023,30,0.05862406532468395,-0.09859297113289724,0.13989129175122622
Corsi,20222023,31,0.05504087640614813,0.060105106480819584,-0.13356744626822842
Corsi,20222023,32,0.051067465096324816,-0.05421887866493881,0.12338283231475367
Corsi,20222023,33,0.04792984873265488,0.022886297461437905,-0.11765380262496578
Corsi,20222023,34,0.04450575991390321,-0.01944083967144445,0.10887163055216872
Corsi,20222023,35,0.041758074814917945,-0.005960785511834679,-0.10369717706019861
Corsi,20222023,36,0.038801831650078,0.007643885098279384,0.0961086425272471
Corsi,20222023,37,0.03639549609092951,-0.028132378094723257,-0.0914470638763021
Corsi,20222023,38,0.03383917454814911,0.028540726698809114,0.08487732274540073
Corsi,20222023,39,0.031731745428183356,-0.04496238654797782,-0.08068693661280904
Corsi,20222023,40,0.02992673724342021,0.044448571371835326,0.07498906289465171
Corsi,20222023,41,0.028336416040296353,-0.057507436290978486,-0.07122923436868223
Corsi,20222023,42,0.026820061102854842,0.056328273530751385,0.06627933844807268
Corsi,20222023,43,0.025399169809310118,-0.06661039045947559,-0.06291116902002049
Corsi,20222023,44,0.024045543534407354,0.06495450801811793,0.058604443175694236
Corsi,20222023,45,0.02277512818517735,-0.07294797726508825,-0.05559120672218706
Corsi,20222023,46,0.021940172367689914,0.07095519683907692,0.05183871104327382
Corsi,20222023,47,0.021596787027224618,-0.07706670519498486,-0.04914610302921403
Corsi,20222023,48,0.020798560319380877,0.07484167381386263,0.04587214315980937
Corsi,20222023,49,0.020411343498963008,-0.07941013637789002,-0.04346839376391879
Corsi,20222023,50,0.019650302646015694,0.07703193180864258,0.04060837285862582
Corsi,20232024,1,2.9283127033568763,-0.7573906047275475,1.0388188073182838
Corsi,20232024,2,0.6117357093978191,2.1383107064748748,0.8252249616800889
Corsi,20232024,3,0.5602684112005929,-4.005316850317027,-0.9054424002261344
Corsi,20232024,4,0.537644311130193,2.9673481739790626,0.7706896855053255
Corsi,20232024,5,0.5856798768732228,-4.638190781713044,-0.8895577439094356
Corsi,20232024,6,0.57458602800688,3.4463359896135364,0.7575971415912164
Corsi,20232024,7,0.5114495583986217,-4.999508299424861,-0.778737562779879
Corsi,20232024,8,0.48636592178238836,3.916138147183285,0.6642166166403569
Corsi,20232024,9,0.4565885836756771,-4.187661695264288,-0.676216535727501
Corsi,20232024,10,0.41755325247459885,3.0119792513291204,0.5575509742980249
Corsi,20232024,11,0.34350027291885166,-3.3237815603311534,-0.5067883189334409
Corsi,20232024,12,0.3424353454388883,2.891753716938343,0.47257435566328737
Corsi,20232024,13,0.31543216005257646,-3.0816852144218814,-0.5126436020018453
Corsi,20232024,14,0.31155852587737964,2.736060086569948,0.48962370021253143
Corsi,20232024,15,0.30406510305805756,-2.9519491037780887,-0.5112702588490632
Corsi,20232024,16,0.29646313096253385,2.6150853700439147,0.4896696014209633
Corsi,20232024,17,0.2926539540028057,-2.7131392538521744,-0.5139848866160656
Corsi,20232024,18,0.2903554059942466,2.36546485201401,0.4898306721074595
Corsi,20232024,19,0.2826456795022174,-2.350271046823239,-0.5106732264180659
Corsi,20232024,20,0.2823732445912446,2.004790438003101,0.4833840298127747
Corsi,20232024,21,0.27350667633924797,-1.8591748356005366,-0.5013049147339289
Corsi,20232024,22,0.2703717377436601,1.5279837616395626,0.4699637511666042
Corsi,20232024,23,0.2601293037154626,-1.2398650036311483,-0.4845939121798402
Corsi,20232024,24,0.25422092080971814,0.9361899814539181,0.44846560296137966
Corsi,20232024,25,0.24206824375733826,-0.49532392835908656,-0.4597947214556886
Corsi,20232024,26,0.23397719169237974,0.23180004709930035,0.4183617863135906
Corsi,20232024,27,0.21909672991426843,0.36741356312477097,-0.4268617789093601
Corsi,20232024,28,0.2100606139762251,-0.5801646818927118,0.38000519541002103
Corsi,20232024,29,0.22087248467388965,1.3334396073709707,-0.3867565100446952
Corsi,20232024,30,0.242962896162622,-1.4875168653733206,0.33526696955533186
Corsi,20232024,31,0.2748946950683462,2.3723437770477873,-0.34153622982119625
Corsi,20232024,32,0.3037174984638713,-2.4602410143360673,0.2882130125036268
Corsi,20232024,33,0.3270614384866082,3.4253999416672265,-0.2940068848398795
Corsi,20232024,34,0.3614046106453095,-3.4366628165675253,0.24422070721702432
Corsi,20232024,35,0.42801226495364,4.385327387439774,-0.2474699634375312
Corsi,20232024,36,0.4039542934677379,-4.322411745421393,0.2053810246975321
Corsi,20232024,37,0.5026478451724439,5.104911858378386,-0.20451522885434567
Corsi,20232024,38,0.4416764467801024,-4.994377993736601,0.17025561899269473
Corsi,20232024,39,0.5422340162807868,5.496285306059652,-0.1664560578784665
Corsi,20232024,40,0.48049642888092636,-5.355652490577489,0.1408999872890862
Corsi,20232024,41,0.5462937119826485,5.578137488533215,-0.13837135225166974
Corsi,20232024,42,0.48548128884871133,-5.413892599603619,0.12002122947362413
Corsi,20232024,43,0.5230832647334401,5.434082000285717,-0.12182343463337258
Corsi,20232024,44,0.4663403585926946,-5.2471503201853285,0.10762892446996615
Corsi,20232024,45,0.48601962522475795,5.150706358331517,-0.11387591010783141
Corsi,20232024,46,0.4342277658394097,-4.94624348969514,0.10297040212998355
Corsi,20232024,47,0.443217606747477,4.793672102243015,-0.11258533487833694
Corsi,20232024,48,0.3968611211539741,-4.578015007008636,0.10447506816218004
Corsi,20232024,49,0.3995822414122503,4.405466219310639,-0.11638683436509918
Corsi,20232024,50,0.3584823428974917,-4.185240532821485,0.11081926042572555
Corsi,20242025,1,2.3262389091853404,-0.3834022679516374,1.1493902329402603
Corsi,20242025,2,0.6351375579073767,-0.8949203719035836,0.9659810974283682
Corsi,20242025,3,0.41610655292224524,0.8442410282020745,-0.7842673134707068
Corsi,20242025,4,0.4104700355755716,-0.818376553278331,0.6858022700897012
Corsi,20242025,5,0.38293079809686925,1.1431345604674679,-0.6907245115901898
Corsi,20242025,6,0.3856397601321796,-1.1809547400193556,0.6076350258793054
Corsi,20242025,7,0.37137665515722473,1.6687731052781802,-0.6156922250007851
Corsi,20242025,8,0.38464387906034,-1.8483984422009136,0.53904134640407
Corsi,20242025,9,0.3876520398997426,2.542166292736203,-0.5633866006038848
Corsi,20242025,10,0.4154984303697105,-3.0488731317285156,0.48020378225576715
Corsi,20242025,11,0.43267331096766215,3.9162425295315693,-0.537196158428953
Corsi,20242025,12,0.4770205512270743,-5.119712133034467,0.4392283386551271
Corsi,20242025,13,0.5920034099927484,5.883432895510174,-0.5157527429110375
Corsi,20242025,14,0.6017317567415607,-7.737130073076424,0.44893339032209284
Corsi,20242025,15,0.761896614218631,8.385452649648247,-0.5116774179593543
Corsi,20242025,16,0.6005036275571078,-8.320739421989781,0.45266811107403887
Corsi,20242025,17,0.5360960963044599,7.487513679180549,-0.5012807412489007
Corsi,20242025,18,0.42724874538495317,-5.963530617606103,0.40701477153043847
Corsi,20242025,19,0.38835696913137063,5.319061276850542,-0.4194105378028285
Corsi,20242025,20,0.32810851203029934,-4.4576155679734155,0.35367221090277384
Corsi,20242025,21,0.2835924865723658,3.856305634692283,-0.34576641241353073
Corsi,20242025,22,0.24277993625252603,-3.201850940997262,0.2930428879727001
Corsi,20242025,23,0.20153799048381704,2.688771955954079,-0.2749749618989604
Corsi,20242025,24,0.17262077236172213,-2.1999303530318586,0.23300301518962668
Corsi,20242025,25,0.13846102178413977,1.7842337588017454,-0.2115919730714981
Corsi,20242025,26,0.11705989042737475,-1.4225742635655594,0.1782206085376053
Corsi,20242025,27,0.09045639368073677,1.0984300225031953,-0.1571141119245742
Corsi,20242025,28,0.07413139213466668,-0.8337033237275168,0.13070546491352536
Corsi,20242025,29,0.0612224154542611,0.5903018052003397,-0.11176466043426377
Corsi,20242025,30,0.05088763565709187,-0.3998677905769226,0.09107754561412668
Corsi,20242025,31,0.04113609937567586,0.22479954960496898,-0.07511977710003281
Corsi,20242025,32,0.03293040265865843,-0.0918073986514558,0.059174825096203816
Corsi,20242025,33,0.025366300158789268,-0.0274108463149298,-0.04640188396070724
Corsi,20242025,34,0.02040751123022333,0.11580785739843776,0.0343883355727336
Corsi,20242025,35,0.019693421887312823,-0.1909156829261856,-0.02464542675097018
Corsi,20242025,36,0.02234698413988756,0.24489691174948977,0.015866836149883115
Corsi,20242025,37,0.023927990000477184,-0.2864165711289931,-0.008807008945341659
Corsi,20242025,38,0.025026148722042674,0.3143288621984623,0.0026532281656546784
Corsi,20242025,39,0.025223228493915784,-0.33131126410862977,0.002155245995395393
Corsi,20242025,40,0.025450944308320844,0.34011203479327967,-0.006220911379657479
Corsi,20242025,41,0.025271113710939153,-0.34004980432322296,0.009225069324551494
Corsi,20242025,42,0.02479437694320552,0.3355141710889936,-0.011671112334713048
Corsi,20242025,43,0.023863572292945112,-0.3243836529601564,0.013290772567821641
Corsi,20242025,44,0.02279253654144975,0.311207343481851,-0.014519762241613528
Corsi,20242025,45,0.02142927141802997,-0.29360071988470615,0.015124396011561727
Corsi,20242025,46,0.02003184715292261,0.27548070329506624,-0.015474906391001571
Corsi,20242025,47,0.018472367788529787,-0.25479001333439316,0.015374003594215037
Corsi,20242025,48,0.016947068953890976,0.23451915066210557,-0.015123525782792331
Corsi,20242025,49,0.015358314518710059,-0.21313970014626893,0.014565747271133727
Corsi,20242025,50,0.01384496164366611,0.19272213314751274,-0.013935048640115851
Corsi,20252026,1,2.365574366517013,-1.1424507272884619,1.0538488405949364
Corsi,20252026,2,0.8189402470970826,-2.075826764522552,1.1080237799076456
Corsi,20252026,3,0.3768051649850206,0.6558336077045659,-0.9041051291379689
Corsi,20252026,4,0.3537243862787258,-0.5300593867836427,0.7016443506843864
Corsi,20252026,5,0.31636199682202043,0.38824843955002647,-0.75974709948062
Corsi,20252026,6,0.30384721050311103,-0.49832826460992297,0.677223422934888
Corsi,20252026,7,0.2890746466593118,0.3143528698156422,-0.7043676074917582
Corsi,20252026,8,0.28685653742647993,-0.4313548896708969,0.6498998676380694
Corsi,20252026,9,0.27099719352266255,0.25910558045670457,-0.6722081909095421
Corsi,20252026,10,0.2712260512927036,-0.36056011528416626,0.6273814803055423
Corsi,20252026,11,0.25608003816381486,0.19666042601136632,-0.647231990738499
Corsi,20252026,12,0.2570386585579257,-0.2870445106532446,0.6075287401276775
Corsi,20252026,13,0.2425163783293624,0.12394122137887341,-0.6249472267136916
Corsi,20252026,14,0.24368298704634067,-0.20894660638973026,0.5885892386165581
Corsi,20252026,15,0.22947694963855453,0.04028918845810967,-0.603485168470348
Corsi,20252026,16,0.23063884907218468,-0.12446958899658851,0.5694903303771757
Corsi,20252026,17,0.2164603421006469,-0.05493401774854921,-0.5818239379339947
Corsi,20252026,18,0.2175148065669648,-0.031904435836522256,0.5495313532423405
Corsi,20252026,19,0.20310728324801025,-0.1627097567953302,-0.5593049384183375
Corsi,20252026,20,0.20400537383153544,0.0705859833178599,0.5282097191697571
Corsi,20252026,21,0.18912744491373062,-0.2844885575585033,-0.5354644256426073
Corsi,20252026,22,0.1898565596085977,0.18518713309091336,0.5051368670028176
Corsi,20252026,23,0.1832039225414297,-0.4223022968487924,-0.5099659784761807
Corsi,20252026,24,0.17484341404475762,0.3146574895099675,0.47999839877866984
Corsi,20252026,25,0.1825710881447603,-0.5788820872418526,-0.4825749379238396
Corsi,20252026,26,0.1731175937654596,0.4625708409373894,0.4525391834393127
Corsi,20252026,27,0.19486460820033158,-0.7577650422229876,-0.453156808811209
Corsi,20252026,28,0.1853047832184351,0.6335779319525199,0.42256990584198073
Corsi,20252026,29,0.20922188323869365,-0.9633513126879271,-0.42169358485231345
Corsi,20252026,30,0.20001708970801102,0.8336653763094317,0.390002630480769
Corsi,20252026,31,0.22588552252146638,-1.2008366851525167,-0.38831211053337056
Corsi,20252026,32,0.21778480431604663,1.0703402065305982,0.35493456269304813
Corsi,20252026,33,0.24494158282245226,-1.4758777352262042,-0.3533090815077755
Corsi,20252026,34,0.23907064075309306,1.352566962779395,0.3178113784584467
Corsi,20252026,35,0.2660877384128668,-1.793725229741849,-0.31714149533665276
Corsi,20252026,36,0.2640269556455737,1.6900926359824566,0.27969681657680406
Corsi,20252026,37,0.28828221578320007,-2.1573955868171666,-0.2803596252171358
Corsi,20252026,38,0.2920435351440632,2.0914757136450963,0.24258278290661803
Corsi,20252026,39,0.30940127715772026,-2.5644456786722034,-0.24359455933548574
Corsi,20252026,40,0.32104215329538277,2.559682734074349,0.2093590411703274
Corsi,20252026,41,0.3264067656436606,-3.0028534078420783,-0.20807213534813876
Corsi,20252026,42,0.3467463511503121,3.083652581888585,0.18270893455808948
Corsi,20252026,43,0.3368067723789653,-3.449320851045931,-0.17709190491975457
Corsi,20252026,44,0.36303071983338275,3.6255312460301377,0.16328797266883008
Corsi,20252026,45,0.3409236357353701,-3.8746958034446464,-0.1566959894745994
Corsi,20252026,46,0.36527609472897227,4.114954183130117,0.1502799793538212
Corsi,20252026,47,0.34162446511501,-4.250923718262075,-0.15173241109604835
Corsi,20252026,48,0.35715950249089623,4.478797312149615,0.14421682858708482
Corsi,20252026,49,0.34015917670105217,-4.545716689502674,-0.16010368093162247
Corsi,20252026,50,0.35791565985063045,4.690074236583892,0.1456430936974834
V1b,20222023,1,2.621842069538493,-0.3168564794690876,1.0428659010271537
V1b,20222023,2,0.33772423463654544,-0.43121354173823717,-0.3965308909057119
V1b,20222023,3,0.3406787522694785,0.10013672925770946,0.37068284316927513
V1b,20222023,4,0.3381407974832873,-0.014647547627746945,-0.40480651995818373
V1b,20222023,5,0.3434586008359055,-0.10631787023283579,0.37978621259444295
V1b,20222023,6,0.33892665036673275,0.14491827052301945,-0.41226845062749035
V1b,20222023,7,0.3459371625993677,-0.19061047284707294,0.3877751878554985
V1b,20222023,8,0.3391875647744407,0.21136534241470362,-0.41883228506441295
V1b,20222023,9,0.34754795112449055,-0.23006544960495218,0.3949126369442877
V1b,20222023,10,0.33864031697510844,0.24281263785738302,-0.4244890986392772
V1b,20222023,11,0.3481109064492016,-0.2522576668863931,0.40117164468012545
V1b,20222023,12,0.3371995206443201,0.2606688695846407,-0.429222201737556
V1b,20222023,13,0.3475812747118763,-0.2673695582878749,0.4065076598946404
V1b,20222023,14,0.3348665890539193,0.2730104767433185,-0.43301784616527106
V1b,20222023,15,0.34598264996227135,-0.2792664175306028,0.4108956822277456
V1b,20222023,16,0.33168725597124027,0.28295038039914305,-0.4358755244998731
V1b,20222023,17,0.3433785495337853,-0.2894625474084589,0.41433477085874204
V1b,20222023,18,0.32773162338088535,0.29171074084792836,-0.43781127926454577
V1b,20222023,19,0.3398562690574618,-0.2985776396723593,0.41684569108643016
V1b,20222023,20,0.3230831859742618,0.29977670878197216,-0.4388569427636414
V1b,20222023,21,0.3355161297691487,-0.30688235119303475,0.418466446130611
V1b,20222023,22,0.317831873885541,0.3073395250047691,-0.4390574357156924
V1b,20222023,23,0.3304638439656524,-0.31450627973467893,0.4192473254968843
V1b,20222023,24,0.3120691773258675,0.31447053285819476,-0.438467307379729
V1b,20222023,25,0.32480507541882586,-0.3215186319409999,0.4192462961001946
V1b,20222023,26,0.3058845878876477,0.3211910174100408,-0.43714720686698005
V1b,20222023,27,0.31864168082030164,-0.3279602808193008,0.41852514014142383
V1b,20222023,28,0.2993630341131748,0.32750089523558945,-0.4351606951442165
V1b,20222023,29,0.31206925123896334,-0.333857119824938,0.41714646897961055
V1b,20222023,30,0.29258313800208047,0.33339088718459553,-0.4325716137425021
V1b,20222023,31,0.30517563929923663,-0.339226173507298,0.41517157645700464
V1b,20222023,32,0.2856161581537653,0.33884798294375174,-0.4294420844733195
V1b,20222023,33,0.2980402141307583,-0.3440788500894093,0.4126590119852063
V1b,20222023,34,0.278525491425599,0.34385814478975985,-0.4258311177099358
V1b,20222023,35,0.29073363923484563,-0.34842299449047265,0.40966372581152566
V1b,20222023,36,0.2713666080432473,0.34840783636221667,-0.4217937501332297
V1b,20222023,37,0.2833180151708965,-0.35226435812827395,0.4062366428789431
V1b,20222023,38,0.2641873037603111,0.35248500361294843,-0.4173806080843146
V1b,20222023,39,0.27584726726180264,-0.3556077141404131,0.40242454090894003
V1b,20222023,40,0.25702816714798593,0.35607975029619526,-0.4126377900062593
V1b,20222023,41,0.2683676885324222,-0.358457709694438,0.3982701324942308
V1b,20222023,42,0.24992317791077423,0.35918480197225916,-0.4076069718448812
V1b,20222023,43,0.26091857121652917,-0.36081950249895905,0.3938122745583082
V1b,20222023,44,0.24290037059542358,0.36179579994289274,-0.40232565572927964
V1b,20222023,45,0.2535328779734618,-0.3626992155177753,0.38908624902928746
V1b,20222023,46,0.2359825152228756,0.3639114507954223,-0.39682750009862067
V1b,20222023,47,0.24623791774470138,-0.3641042398424211,0.38412407522125364
V1b,20222023,48,0.22918778111800409,0.3655335539421812,-0.39114268598918683
V1b,20222023,49,0.23905600188885479,-0.36504341327268447,0.37895482732549257
V1b,20222023,50,0.2233341305221228,0.36666692921688476,-0.38529828818091877
V1b,20232024,1,2.1123501237133167,0.18510269017318753,1.0673581711932871
V1b,20232024,2,0.6354926010358074,2.8028611483305865,-0.8132677210194255
V1b,20232024,3,0.5628787501204195,-1.3110300870178775,0.6462178736881762
V1b,20232024,4,0.553803595898875,1.6289419317450042,-0.7117286253769546
V1b,20232024,5,0.521770141259978,-0.9309100613810223,0.6057390629226274
V1b,20232024,6,0.5221727370949822,1.0415152221635369,-0.6549101118986367
V1b,20232024,7,0.49090304307043553,-0.6601464799649673,0.572314045614681
V1b,20232024,8,0.49691870747814937,0.6879425621694895,-0.6122364146383911
V1b,20232024,9,0.4719399060698364,-0.4804137513488505,0.542839590259896
V1b,20232024,10,0.49342627436111997,0.4769842707926554,-0.5760836463788478
V1b,20232024,11,0.4627534803845723,-0.36873080481945086,0.5160944688014734
V1b,20232024,12,0.4784291474243436,0.3562851876896731,-0.5442379109480017
V1b,20232024,13,0.44665021098749724,-0.30302351021327706,0.4917339976131121
V1b,20232024,14,0.45779632507486534,0.29045883437136,-0.515950497761191
V1b,20232024,15,0.42731634054467804,-0.2661292997891091,0.4696527761690346
V1b,20232024,16,0.4352957213018014,0.2563581222011813,-0.49083608882010954
V1b,20232024,17,0.4072004394306292,-0.24625934265711572,0.44975007959027785
V1b,20232024,18,0.4130753651315182,0.23970372375250018,-0.46856987656279236
V1b,20232024,19,0.38770327853013886,-0.23593004310820065,0.43187647910287497
V1b,20232024,20,0.3922077863684572,0.2321282274144906,-0.44882707041250763
V1b,20232024,21,0.36950987440619776,-0.23065136914963041,0.41584344147426117
V1b,20232024,22,0.37312221799334,0.22894289882395763,-0.43128774133847675
V1b,20232024,23,0.352872777948414,-0.2278534678521599,0.40144602417691405
V1b,20232024,24,0.3558951605665328,0.22763560498570723,-0.41565160019385117
V1b,20232024,25,0.3378073343275134,-0.22613341489147806,0.38848180789247455
V1b,20232024,26,0.3404279052365846,0.2269317418547563,-0.4016482679193195
V1b,20232024,27,0.32421238399625696,-0.22476790792494047,0.3767626659421235
V1b,20232024,28,0.3265478241486772,0.22623475063433454,-0.3890414667843075
V1b,20232024,29,0.31193950886437416,-0.22341402170022007,0.3661204443717364
V1b,20232024,30,0.31406256997342985,0.22530452895125624,-0.3776288076612524
V1b,20232024,31,0.3008301019287931,-0.22193253559021592,0.3564085389533167
V1b,20232024,32,0.3027868195781491,0.22407830038434867,-0.36723908254968796
V1b,20232024,33,0.2907335406974916,-0.2202871844482828,0.34750108941096236
V1b,20232024,34,0.2925537706003851,0.22257405124472932,-0.3577284645953404
V1b,20232024,35,0.2815148250770756,-0.2184892187266299,0.33929099537351237
V1b,20232024,36,0.283218606582746,0.2208405280356506,-0.3489764783040795
V1b,20232024,37,0.2730566602337636,-0.21656816949509106,0.33168750209152414
V1b,20232024,38,0.2746580276979116,0.21893279076565658,-0.3408822028674804
V1b,20232024,39,0.2652588274186245,-0.2145573176872976,0.3246137760541513
V1b,20232024,40,0.2667680833350585,0.21690136542547014,-0.33336091591234157
V1b,20232024,41,0.2580363999934321,-0.2124871432584722,0.31800467947377276
V1b,20232024,42,0.25946147051600743,0.2147883447916549,-0.32634123708441465
V1b,20232024,43,0.2513176165964688,-0.2103829261496248,0.3118048270631628
V1b,20232024,44,0.25266486362076646,0.21262682929517163,-0.3197627534623743
V1b,20232024,45,0.24504180551707866,-0.20826437905252115,0.3059669394805216
V1b,20232024,46,0.24631651838345148,0.21044180940885052,-0.31357407382881824
V1b,20232024,47,0.23915752834509263,-0.20614617518804781,0.3004504734808672
V1b,20232024,48,0.24036422699805438,0.20825153190464984,-0.30773124763796017
V1b,20232024,49,0.23362099424008487,-0.2040387869892915,0.2952204945488007
V1b,20232024,50,0.23476362124040917,0.20606889775531834,-0.30219648558949985
V1b,20242025,1,2.0957940222825027,-0.016072682286076376,1.0920341217378848
V1b,20242025,2,0.4172709064756824,1.1539792334022543,-0.4081987675960846
V1b,20242025,3,0.31426783703459904,-0.41157328521298214,0.38248377001617345
V1b,20242025,4,0.33807218533315697,0.4717015176288894,-0.43427847471987313
V1b,20242025,5,0.3116098639829698,-0.3516913382844448,0.3998841346425778
V1b,20242025,6,0.3411544565363415,0.4584793507773343,-0.44917857654195414
V1b,20242025,7,0.3165884255380972,-0.358783318667631,0.41342598865823654
V1b,20242025,8,0.3448358621866281,0.4654330445757756,-0.46117253331838515
V1b,20242025,9,0.31979838869077387,-0.3665955803733531,0.4246527241089314
V1b,20242025,10,0.34606948052357983,0.4694460114729634,-0.4700772555010972
V1b,20242025,11,0.3206619000917681,-0.37200654488510043,0.4330947084615869
V1b,20242025,12,0.3446069923296887,0.46930170624585105,-0.4754281060221731
V1b,20242025,13,0.3190665204300143,-0.3746227639338663,0.4382910297288956
V1b,20242025,14,0.3404270957554258,0.4648988998621142,-0.47688748186413743
V1b,20242025,15,0.31502916006481996,-0.37428288413118027,0.4399220880347117
V1b,20242025,16,0.33363417686042285,0.456400691556778,-0.47429963337113107
V1b,20242025,17,0.30867422116940657,-0.37096680748683725,0.43784582141459755
V1b,20242025,18,0.3244449573599417,0.4441781332399569,-0.4677095057614397
V1b,20242025,19,0.30021404994870865,-0.36478314605022605,0.43210670227036074
V1b,20242025,20,0.31316708735661597,0.4287588507958185,-0.457354967643195
V1b,20242025,21,0.28992569806075674,-0.35595090017891273,0.42292211955124653
V1b,20242025,22,0.3001699411233546,0.4107631934245088,-0.4436360618296106
V1b,20242025,23,0.2781275214766874,-0.3447766734398253,0.4106518708315157
V1b,20242025,24,0.2858527459619675,0.3908411426662254,-0.42706927454331595
V1b,20242025,25,0.26515730518004776,-0.33162936404247984,0.3957576786094679
V1b,20242025,26,0.27061497805098256,0.36962040805762686,-0.40823633934619147
V1b,20242025,27,0.2513526451586092,-0.31691352718901866,0.37875941821761233
V1b,20242025,28,0.25483245806020005,0.3476704227064519,-0.3877358406960815
V1b,20242025,29,0.23703430493365296,-0.301043140491992,0.36019373783634767
V1b,20242025,30,0.23884070063629126,0.32548207491051545,-0.3661431876081459
V1b,20242025,31,0.22249334452761915,-0.2844180807837532,0.3405792318071781
