player_id,player_name,es_toi_min,CNFI_SF,CNFI_SF_per60,CNFI_SF_lo95,CNFI_SF_hi95,MNFI_SF,MNFI_SF_per60,MNFI_SF_lo95,MNFI_SF_hi95,FNFI_SF,FNFI_SF_per60,FNFI_SF_lo95,FNFI_SF_hi95,TNFI_SF,TNFI_SF_per60,TNFI_SF_lo95,TNFI_SF_hi95,P5_weighted,TNFI_rank_raw,P5_weighted_rank,rank_delta,weighting_flag
8480807,Mattias Samuelsson,4481.2,527,7.0561,6.5101,7.6421,433,5.7976,5.2993,6.3378,318,4.2578,3.8286,4.7315,1278,17.1115,16.3303,17.9162,1.6622,276,291,-15,LOW_DANGER_MIX
8483490,Pavel Mintyukov,2648.07,346,7.8397,7.1016,8.6423,232,5.2567,4.646,5.9393,174,3.9425,3.4133,4.5474,752,17.0388,16.0281,18.088,1.699,277,279,-2,
8482142,Jamie Drysdale,4239.93,570,8.0662,7.4698,8.702,351,4.9671,4.4917,5.4876,283,4.0048,3.5771,4.4794,1204,17.038,16.2354,17.8636,1.7106,278,269,9,
8479983,Mario Ferraro,6469.6,801,7.4286,6.96,7.9231,640,5.9355,5.5128,6.386,395,3.6633,3.3284,4.029,1836,17.0273,16.375,17.6929,1.7128,279,267,12,HIGH_DANGER_MIX
8475227,Chris Wideman,1354.35,173,7.6642,6.6621,8.7966,127,5.6263,4.7637,6.6297,84,3.7213,3.0232,4.5701,384,17.0119,15.614,18.492,1.7295,280,255,25,HIGH_DANGER_MIX
8482105,Jake Sanderson,4934.65,621,7.5507,7.0123,8.1229,456,5.5445,5.0781,6.0481,321,3.903,3.5099,4.3362,1398,16.9982,16.253,17.7612,1.6829,281,286,-5,
8481525,Matthew Robertson,760.23,97,7.6555,6.346,9.1945,67,5.2879,4.201,6.6265,51,4.0251,3.0843,5.2296,215,16.9685,15.1216,18.9568,1.7047,282,273,9,
8477971,Andreas Englund,1888.7,228,7.2431,6.4063,8.1699,169,5.3688,4.6448,6.191,136,4.3204,3.6712,5.0725,533,16.9323,15.7393,18.1729,1.625,283,304,-21,LOW_DANGER_MIX
8480831,Alec Regula,528.98,69,7.8263,6.2628,9.7091,49,5.5578,4.2464,7.2213,31,3.5162,2.4953,4.9187,149,16.9003,14.7007,19.2878,1.691,284,285,-1,
8474618,Marco Scandella,2163.1,240,6.6571,5.9043,7.4934,231,6.4075,5.6682,7.231,138,3.8278,3.2552,4.4936,609,16.8924,15.78,18.0529,1.6565,285,294,-9,
8476429,Scott Mayfield,4889.37,642,7.8783,7.3282,8.4644,442,5.424,4.9612,5.9262,290,3.5587,3.1821,3.9774,1374,16.8611,16.1169,17.6285,1.7133,286,265,21,HIGH_DANGER_MIX
8479026,Philippe Myers,1412.13,158,6.7132,5.7898,7.7643,134,5.6935,4.8417,6.6783,103,4.3764,3.6306,5.262,395,16.7831,15.4172,18.2239,1.6269,287,301,-14,LOW_DANGER_MIX
8477433,Ben Harpur,790.35,89,6.7565,5.5475,8.1964,93,7.0602,5.8246,8.524,39,2.9607,2.1792,4.0065,221,16.7774,14.9741,18.7234,1.7125,288,268,20,HIGH_DANGER_MIX
8477384,Joshua Brown,2268.2,279,7.3803,6.6079,8.2305,226,5.9783,5.2793,6.7596,127,3.3595,2.8358,3.9739,632,16.7181,15.6356,17.8484,1.6914,289,284,5,
8475796,Mark Pysyk,1094.67,112,6.1389,5.1422,7.2987,104,5.7004,4.74,6.8272,89,4.8782,3.9911,5.938,305,16.7174,15.1678,18.3498,1.5418,290,323,-33,LOW_DANGER_MIX
8477205,Andrej Sustr,506.45,65,7.7007,6.1247,9.6262,50,5.9236,4.5455,7.675,26,3.0803,2.1182,4.4534,141,16.7045,14.4822,19.1566,1.7132,291,266,25,HIGH_DANGER_MIX
8481605,Jackson LaCombe,3430.42,458,8.0107,7.3532,8.7193,284,4.9673,4.4422,5.5497,213,3.7255,3.2701,4.2406,955,16.7035,15.8208,17.6201,1.6971,292,281,11,HIGH_DANGER_MIX
8483678,Elias Pettersson,870.47,110,7.5821,6.3589,9.0105,70,4.825,3.8505,6.026,62,4.2736,3.3593,5.4186,242,16.6807,14.9646,18.5318,1.6677,293,289,4,
8475279,Ben Chiarot,6435.68,793,7.3932,6.9244,7.8881,572,5.3328,4.9299,5.7645,424,3.953,3.6044,4.3322,1789,16.6789,16.0294,17.3426,1.647,294,296,-2,
8479945,Gavin Bayreuther,1248.57,140,6.7277,5.7462,7.8473,140,6.7277,5.7462,7.8473,67,3.2197,2.5476,4.0538,347,16.6751,15.2214,18.199,1.6818,295,287,8,
8478500,Ivan Provorov,7190.8,867,7.2342,6.7946,7.6978,670,5.5905,5.2001,6.0066,458,3.8215,3.4966,4.1743,1995,16.6463,16.0322,17.2737,1.6576,296,292,4,
8475625,Matt Irwin,927.0,133,8.6084,7.3426,10.0508,78,5.0485,4.0766,6.2265,46,2.9773,2.2444,3.9333,257,16.6343,14.9632,18.4158,1.7318,297,252,45,HIGH_DANGER_MIX
8483460,David Jiricek,944.68,116,7.3675,6.2006,8.7129,83,5.2716,4.2847,6.4552,62,3.9378,3.0909,4.9932,261,16.577,14.918,18.3336,1.6333,298,298,0,
8480879,Jacob Bernard-Docker,2383.57,272,6.8469,6.1169,7.6489,207,5.2107,4.5708,5.9284,179,4.5059,3.9105,5.1816,658,16.5634,15.506,17.658,1.5738,299,315,-16,LOW_DANGER_MIX
8481178,Egor Zamula,2359.32,301,7.6548,6.8841,8.5001,190,4.8319,4.2138,5.5331,160,4.069,3.5019,4.7215,651,16.5556,15.4981,17.6614,1.6303,300,299,1,
8481607,Albert Johansson,1590.3,195,7.3571,6.4453,8.3809,122,4.6029,3.8786,5.4514,121,4.5652,3.8439,5.4108,438,16.5252,15.2444,17.8772,1.5828,301,314,-13,LOW_DANGER_MIX
8479395,Dennis Cholowski,762.65,83,6.5299,5.317,7.972,60,4.7204,3.6948,5.995,67,5.2711,4.1843,6.6009,210,16.5213,14.6834,18.4792,1.5198,302,328,-26,LOW_DANGER_MIX
8481563,Drew Helleson,1268.68,165,7.8034,6.7578,8.9791,97,4.5874,3.7838,5.5421,85,4.0199,3.2696,4.9251,347,16.4107,14.9778,17.9174,1.6242,303,306,-3,
8479458,Nikita Zaitsev,2181.07,264,7.2625,6.4811,8.1243,210,5.777,5.0764,6.5631,122,3.3562,2.823,3.9832,596,16.3956,15.2986,17.5415,1.6697,304,288,16,HIGH_DANGER_MIX
8482516,Matthew Kessel,1149.12,115,6.0046,5.0426,7.1277,112,5.848,4.8986,6.9595,87,4.5426,3.7077,5.5481,314,16.3952,14.898,17.9864,1.5125,305,332,-27,LOW_DANGER_MIX
8477495,Seth Jones,6413.62,736,6.8854,6.4307,7.3668,600,5.6131,5.1996,6.055,416,3.8917,3.5453,4.269,1752,16.3901,15.7432,17.0514,1.6073,306,309,-3,
8483448,Isaiah George,512.7,72,8.426,6.7775,10.3854,42,4.9152,3.6683,6.5292,26,3.0427,2.0891,4.3935,140,16.3839,14.1691,18.782,1.7352,307,249,58,HIGH_DANGER_MIX
8481743,Marc Del Gaizo,769.85,97,7.5599,6.2627,9.077,66,5.1439,4.0764,6.4561,47,3.6631,2.7726,4.8136,210,16.3668,14.5474,18.3153,1.655,308,295,13,HIGH_DANGER_MIX
8480847,Ryan Merkley,538.93,56,6.2345,4.8527,7.9512,51,5.6779,4.362,7.3366,40,4.4532,3.2982,5.9688,147,16.3657,14.2101,18.7101,1.5968,309,310,-1,
8477541,Dakota Mermis,738.75,98,7.9594,6.6029,9.5385,60,4.8731,3.8158,6.187,43,3.4924,2.609,4.6476,201,16.3249,14.4688,18.3114,1.657,310,293,17,HIGH_DANGER_MIX
8477851,Jordan Oesterle,2309.17,273,7.0935,6.3416,7.9225,197,5.1187,4.4761,5.8448,157,4.0794,3.5057,4.7398,627,16.2916,15.2277,17.4033,1.5942,311,311,0,
8480001,Urho Vaakanainen,2845.53,335,7.0637,6.3829,7.8041,226,4.7654,4.202,5.3952,211,4.4491,3.9046,5.061,772,16.2781,15.3144,17.2736,1.5535,312,320,-8,
8475233,David Savard,4289.02,506,7.0785,6.5197,7.6784,388,5.4278,4.9345,5.9651,263,3.6792,3.2715,4.134,1157,16.1855,15.4012,16.9947,1.6252,313,303,10,
8480834,Ty Emberson,2010.33,263,7.8494,7.0083,8.7777,161,4.8052,4.1411,5.567,114,3.4024,2.8455,4.062,538,16.057,14.9258,17.2468,1.6303,314,299,15,HIGH_DANGER_MIX
8475762,Derek Forbort,3310.68,359,6.5062,5.8972,7.1685,307,5.5638,4.9985,6.1847,218,3.9508,3.4732,4.4881,884,16.0209,15.1318,16.9393,1.5627,315,319,-4,
8479369,Andrew Peeke,5477.77,619,6.7801,6.293,7.2992,503,5.5095,5.0675,5.9855,337,3.6913,3.3275,4.0917,1459,15.981,15.2879,16.6923,1.591,316,312,4,
8478454,Noah Juulsen,1803.3,206,6.8541,6.023,7.7859,151,5.0241,4.3098,5.8463,123,4.0925,3.4486,4.848,480,15.9707,14.78,17.2264,1.5636,317,317,0,
8477938,Haydn Fleury,2045.45,240,7.04,6.2473,7.9219,181,5.3093,4.6174,6.0962,123,3.608,3.0386,4.278,544,15.9574,14.8389,17.1355,1.6112,318,308,10,
8482858,Ryker Evans,2452.28,270,6.6061,5.8997,7.3872,216,5.2849,4.6504,5.9978,165,4.0371,3.4822,4.674,651,15.928,14.9037,17.0,1.5347,319,324,-5,
8478841,Colton White,1100.12,135,7.3629,6.2783,8.6065,97,5.2903,4.3695,6.3843,59,3.2178,2.5085,4.1143,291,15.871,14.3598,17.484,1.625,320,304,16,HIGH_DANGER_MIX
8481537,Nikita Okhotiuk,933.93,109,7.0026,5.8598,8.3329,89,5.7178,4.6849,6.9487,49,3.148,2.3945,4.121,247,15.8684,14.2305,17.6198,1.6254,321,302,19,HIGH_DANGER_MIX
8475747,Patrik Nemeth,2011.1,224,6.6829,5.9022,7.5532,182,5.4299,4.7239,6.2301,122,3.6398,3.0628,4.3177,528,15.7526,14.6274,16.9337,1.5636,322,317,5,
8483466,Kevin Korchinski,1637.98,199,7.2895,6.3929,8.2922,122,4.4689,3.7643,5.2929,109,3.9927,3.3276,4.7794,430,15.7511,14.5068,17.0617,1.5227,323,327,-4,
8476470,Nathan Beaulieu,888.27,99,6.6872,5.5462,8.033,85,5.7415,4.6845,7.011,46,3.1072,2.3435,4.1043,230,15.5359,13.8765,17.3291,1.6229,324,307,17,HIGH_DANGER_MIX
8481161,Jake Christiansen,1532.8,166,6.4979,5.6218,7.4898,143,5.5976,4.7833,6.5324,86,3.3664,2.739,4.126,395,15.4619,14.1838,16.8087,1.5021,325,334,-9,
8482176,Wyatt Kaiser,2353.55,274,6.9852,6.2438,7.799,191,4.8692,4.2467,5.5718,141,3.5946,3.0606,4.2132,606,15.449,14.4106,16.5289,1.5336,326,325,1,
8484240,Tom Willander,685.23,78,6.8298,5.5322,8.3905,57,4.991,3.8867,6.3776,41,3.59,2.6655,4.8116,176,15.4108,13.5379,17.4569,1.5052,327,333,-6,
8480884,Calen Addison,2059.8,210,6.1171,5.3765,6.9455,185,5.3889,4.6926,6.1757,134,3.9033,3.3113,4.5917,529,15.4093,14.3037,16.5661,1.4793,328,335,-7,
8484783,Artyom Levshunov,919.32,98,6.3961,5.2976,7.6954,92,6.0045,4.9402,7.2726,46,3.0022,2.2641,3.9672,236,15.4027,13.7765,17.1611,1.5247,329,326,3,
8481542,Moritz Seider,7249.85,790,6.5381,6.1199,6.9808,569,4.7091,4.3508,5.0939,498,4.1215,3.7856,4.4846,1857,15.3686,14.7733,15.9788,1.4779,330,337,-7,
8483768,Victor Mancini,618.43,80,7.7615,6.3153,9.4934,40,3.8808,2.8734,5.2163,38,3.6867,2.7074,4.9963,158,15.3291,13.3711,17.4896,1.5506,331,322,9,
8478062,Dysin Mayo,1373.57,145,6.3339,5.4223,7.3735,123,5.3729,4.5328,6.3469,77,3.3635,2.7043,4.1692,345,15.0703,13.7327,16.4816,1.5132,332,331,1,
8480070,Ian Mitchell,940.3,110,7.019,5.8808,8.3488,72,4.5943,3.6759,5.7224,54,3.4457,2.6576,4.4521,236,15.059,13.4636,16.7856,1.5183,333,329,4,
8481030,Jack St. Ivany,618.17,77,7.4737,6.0512,9.1786,50,4.8531,3.7144,6.3051,28,2.7177,1.8918,3.8822,155,15.0445,13.0946,17.1873,1.5722,334,316,18,HIGH_DANGER_MIX
8480184,Gustav Lindstrom,2042.0,248,7.287,6.4793,8.18,170,4.9951,4.3222,5.7619,93,2.7326,2.2393,3.3283,511,15.0147,13.9163,16.1694,1.5858,335,313,22,HIGH_DANGER_MIX
8477073,Kurtis MacDermid,1154.2,126,6.55,5.5483,7.7096,87,4.5226,3.6915,5.5243,75,3.8988,3.1297,4.8424,288,14.9714,13.5274,16.5203,1.4478,336,339,-3,
8477215,Danny DeKeyser,956.07,108,6.7778,5.666,8.0764,74,4.644,3.7264,5.7653,55,3.4516,2.6679,4.4484,237,14.8734,13.2949,16.5752,1.5146,337,330,7,
8482166,Shakir Mukhamadullin,1117.45,129,6.9265,5.8829,8.1338,85,4.564,3.7175,5.5884,59,3.1679,2.4701,4.0522,273,14.6584,13.2064,16.2273,1.4784,338,336,2,
8482192,Isaak Phillips,820.37,84,6.1436,5.0102,7.5049,75,5.4854,4.4155,6.7887,39,2.8524,2.0991,3.8614,198,14.4813,12.8052,16.3151,1.4523,339,338,1,
8483506,Sam Rinzel,711.12,72,6.075,4.8714,7.5377,56,4.725,3.669,6.0541,43,3.6281,2.7124,4.8284,171,14.428,12.6323,16.3958,1.4016,340,343,-3,
8476473,Connor Murphy,5184.4,532,6.1569,5.6793,6.6709,423,4.8955,4.4671,5.3618,276,3.1942,2.8472,3.5814,1231,14.2466,13.5645,14.9542,1.4065,341,342,-1,
8481567,Henry Thrun,1940.05,196,6.0617,5.3039,6.9144,152,4.7009,4.0325,5.4695,108,3.3401,2.7791,4.0067,456,14.1027,13.003,15.266,1.3788,342,344,-2,
8481806,Louis Crevier,1576.45,173,6.5844,5.7166,7.5699,120,4.5672,3.8432,5.4175,77,2.9306,2.3561,3.6385,370,14.0823,12.8703,15.3796,1.4394,343,340,3,
8475797,Jarred Tinordi,1433.67,153,6.4032,5.5052,7.4243,113,4.7291,3.9572,5.6339,65,2.7203,2.1433,3.4418,331,13.8526,12.585,15.2,1.4089,344,341,3,
8482807,Ethan Del Mastro,676.17,69,6.1228,4.8871,7.6313,54,4.7917,3.7043,6.1664,32,2.8395,2.0237,3.9637,155,13.754,11.9509,15.7474,1.3744,345,345,0,
8481568,Alex Vlasic,4203.2,412,5.8812,5.364,6.4431,324,4.625,4.1643,5.1326,220,3.1405,2.7606,3.5697,956,13.6467,12.9021,14.4225,1.3546,346,346,0,
8482700,Nolan Allan,587.42,58,5.9242,4.6328,7.5371,30,3.0643,2.1618,4.3213,36,3.6771,2.6775,5.0242,124,12.6656,10.8092,14.7653,1.1958,347,347,0,
