player_name,team,pos,GP,seasons_qualified,IOZC,IOZL,OZI,OZI_C,OZI_L,OZI_CL,DZI,DZI_C,DZI_L,DZI_CL,NZI,NZI_C,NZI_L,NZI_CL,TNZI,TNZI_C,TNZI_L,TNZI_CL,DOZI_23_24,DOZI_24_25,DOZI_25_26,DOZI_trend,DOZI_recent,DOZI_flag
Oskar Lindblom,SJS,L,74,1,0.7511,0.6957,6.5,3.6,6.4,4.8,5.1,5.4,9.0,9.2,4.1,4.5,2.5,2.3,5.0,5.0,2.9,3.3,,,,,,
Logan Couture,SJS,C,88,1,0.7625,0.6851,8.1,3.7,7.8,5.4,6.2,6.0,7.2,7.1,3.8,3.6,1.9,1.9,6.6,6.4,3.2,3.3,,,,,,
Marc McLaughlin,NJD,C,24,0,0.7614,0.7256,,,,,3.9,3.8,6.0,6.0,0.0,0.0,3.3,3.4,4.2,4.0,3.2,3.2,,,,,,
Alex Nylander,TOR,L,42,1,0.7563,0.7089,6.0,3.5,6.0,4.7,5.6,5.3,3.4,3.6,5.1,5.1,4.5,4.5,4.6,4.5,3.0,3.2,,,,,,
Connor Bedard,CHI,C,219,3,0.769,0.6892,6.6,4.3,6.3,5.1,5.8,4.8,7.6,6.7,6.7,5.7,5.0,5.2,6.7,6.5,3.3,3.2,,0.3149,-0.2925,0.0112,-0.2925,DECLINING
Otto Stenberg,STL,C,32,1,0.7356,0.6633,5.4,5.2,5.6,6.0,4.8,4.7,4.6,4.8,4.3,3.6,2.6,2.7,5.1,5.5,2.2,3.2,,,,,,
Nikita Nesterenko,ANA,C,61,2,0.7701,0.7345,4.7,3.8,4.6,4.0,3.5,2.9,4.1,3.8,5.1,3.8,3.6,3.9,4.5,4.1,3.5,3.2,,,0.624,0.624,0.624,RISING
Colton Dach,EDM,C,85,2,0.7528,0.6854,5.0,5.0,4.8,4.9,2.8,2.0,5.9,5.2,6.0,5.5,4.3,4.4,5.6,5.6,2.8,3.2,,,0.2216,0.2216,0.2216,RISING
Taylor Raddysh,NYR,R,299,4,0.758,0.6583,7.0,5.4,6.7,6.0,6.5,6.2,8.1,7.9,5.9,5.6,3.3,3.3,7.1,7.1,2.8,3.1,0.0221,0.2914,-0.2831,0.0101,-0.2831,DECLINING
Milos Kelemen,UTA,L,24,0,0.7504,0.6644,,,,,3.2,3.8,7.0,7.5,6.6,6.9,3.3,3.1,6.1,6.1,2.5,3.1,,,,,,
Lukas Sedlak,PHI,C,30,1,0.7537,0.7199,6.5,3.7,6.4,4.9,1.1,0.4,1.4,1.0,3.5,4.1,4.0,3.8,3.4,3.3,2.8,3.1,,,,,,
Philipp Kurashev,SJS,C,238,4,0.765,0.6907,6.8,3.8,6.5,4.9,5.7,5.0,7.0,6.5,5.9,5.3,4.1,4.2,6.0,5.8,3.1,3.1,0.202,-0.0175,-0.1951,-0.0036,-0.1951,DECLINING
David Tomasek,EDM,R,22,1,0.7307,0.6892,,,,,,,,,4.3,4.5,4.8,4.6,3.2,3.5,2.0,3.1,,,,,,
Isak Rosen,WPG,R,51,1,0.7509,0.6907,4.6,3.5,4.6,4.0,5.8,5.8,7.1,7.3,4.0,3.8,3.6,3.6,4.8,4.8,2.7,3.1,,,,,,
Jakob Silfverberg,ANA,R,162,2,0.7618,0.6714,8.7,5.7,8.2,6.7,3.9,3.5,6.9,6.5,3.8,3.7,1.4,1.4,6.6,6.4,2.9,3.0,0.1906,,,0.1906,,
Sam Carrick,BUF,C,282,4,0.7564,0.6598,6.4,5.5,5.8,5.3,5.0,4.8,8.0,7.9,5.9,5.6,2.5,2.5,6.7,6.7,2.7,3.0,-0.0235,-0.1001,0.1059,-0.0059,0.1059,RISING
Oliver Moore,CHI,C,60,1,0.7401,0.6851,7.0,6.9,6.6,6.9,3.7,3.2,7.3,6.7,4.4,4.6,4.8,4.7,4.0,4.2,2.3,3.0,,,,,,
Patrick Giles,SJS,R,20,0,0.7514,0.7587,,,,,,,,,0.2,0.4,3.9,3.9,1.0,0.9,2.8,3.0,,,,,,
Jonathan Toews,WPG,C,134,2,0.7534,0.6869,7.9,6.2,7.6,7.1,3.8,3.2,4.2,3.9,5.0,4.7,4.1,4.2,5.1,5.1,2.7,3.0,,,,,,
Ryan Carpenter,SJS,C,84,2,0.744,0.6587,8.3,7.7,7.9,8.2,4.3,4.5,8.0,8.1,6.0,6.5,3.1,2.9,5.5,5.7,2.2,3.0,-0.0297,,,-0.0297,,
Jaroslav Chmelar,NYR,R,28,1,0.7149,0.6471,2.0,3.5,1.6,2.1,4.6,5.4,7.4,8.2,5.7,6.9,3.6,3.2,3.3,4.0,1.2,2.9,,,,,,
Brad Lambert,WPG,C,30,1,0.7405,0.7129,3.1,3.9,3.2,3.7,1.4,1.2,2.2,2.2,2.4,2.9,4.7,4.5,2.1,2.2,2.2,2.9,,,,,,
Ivan Ivan,COL,C,49,1,0.7674,0.6866,0.0,0.8,0.1,0.0,3.6,3.1,5.3,5.0,3.2,2.2,1.7,2.0,6.0,5.7,3.0,2.9,,,,,,
Ivan Demidov,MTL,R,84,1,0.7485,0.672,6.8,6.0,6.3,6.2,7.0,7.0,4.8,5.2,6.1,5.6,4.4,4.5,5.2,5.3,2.4,2.9,,,,,,
Landon Slaggert,CHI,L,102,2,0.7617,0.6901,5.7,5.1,5.5,5.3,4.6,4.1,7.6,7.1,5.2,4.5,4.2,4.4,5.2,5.1,2.8,2.9,,,0.2651,0.2651,0.2651,RISING
Mike Hoffman,SJS,L,133,2,0.7627,0.6821,7.6,4.7,7.2,5.7,5.7,5.5,6.0,6.0,4.9,4.5,3.6,3.6,5.6,5.4,2.8,2.8,-0.2083,,,-0.2083,,
Brendan Gaunce,CBJ,C,66,2,0.756,0.6606,3.3,2.3,3.0,2.0,7.2,7.2,7.9,8.1,6.0,5.6,3.5,3.5,6.0,6.0,2.4,2.8,,,,,,
Justin Bailey,SJS,R,59,1,0.7569,0.654,6.8,4.8,6.6,5.7,2.3,1.7,6.3,5.6,5.0,4.8,2.2,2.2,6.5,6.5,2.5,2.8,,,,,,
Thomas Bordeleau,SJS,C,36,1,0.7614,0.6946,6.5,3.7,6.4,4.9,2.2,1.1,6.4,5.4,4.8,4.1,1.9,2.0,4.7,4.5,2.7,2.8,,,,,,
Brennan Othmann,CGY,L,44,1,0.7492,0.6511,1.9,2.2,1.8,1.6,4.1,3.9,6.5,6.4,5.8,5.9,4.0,3.9,5.9,6.0,2.2,2.8,,,,,,
Oliver Kapanen,MTL,C,100,1,0.7503,0.6629,6.8,5.9,6.3,6.0,6.5,6.3,4.1,4.4,5.8,5.5,4.6,4.5,5.6,5.6,2.3,2.8,,,,,,
Scott Sabourin,TBL,R,30,1,0.7405,0.6699,,,,,6.9,7.1,7.3,7.8,4.6,4.9,4.6,4.4,3.9,4.1,1.9,2.7,,,,,,
Adam Edstrom,NYR,C,97,2,0.7544,0.662,2.4,2.5,2.2,1.9,3.9,3.5,7.9,7.5,3.9,3.9,2.8,2.8,5.6,5.6,2.3,2.7,,,-0.2198,-0.2198,-0.2198,DECLINING
Max Willman,NJD,C,27,0,0.7405,0.6965,,,,,5.4,5.4,8.0,8.1,2.6,3.4,2.8,2.6,2.5,2.6,2.0,2.7,,,,,,
Max Pacioretty,TOR,L,89,2,0.7715,0.7031,6.3,3.8,6.2,4.8,5.9,5.4,4.5,4.4,4.1,3.7,4.9,4.9,5.1,4.7,3.0,2.7,,0.1419,,0.1419,0.1419,RISING
Anthony Richard,PHI,C,38,0,0.7677,0.7383,5.0,3.8,5.0,4.4,2.6,2.2,2.0,1.9,2.1,1.5,4.0,4.1,2.7,2.3,3.0,2.7,,,,,,
Givani Smith,COL,R,85,2,0.7577,0.6803,5.8,4.3,5.7,5.0,5.1,4.8,8.8,8.4,5.3,4.9,3.0,3.0,4.8,4.7,2.4,2.6,0.1496,,,0.1496,,
Michael Sgarbossa,WSH,C,28,1,0.7615,0.7152,,,,,7.2,7.4,5.4,6.1,7.1,6.8,5.1,5.1,3.2,2.9,2.6,2.6,,,,,,
Carson Meyer,CBJ,R,28,0,0.7474,0.6912,4.1,2.0,3.7,2.0,2.7,2.7,0.8,1.3,4.6,4.3,4.6,4.6,3.1,3.1,2.1,2.6,,,,,,
Rafael Harvey-Pinard,PIT,L,81,2,0.7628,0.6816,7.1,3.6,6.6,4.5,7.4,7.2,4.0,4.3,6.5,6.1,4.7,4.6,5.0,4.8,2.6,2.6,-0.0199,,,-0.0199,,
Justin Kirkland,CGY,C,50,1,0.752,0.7013,3.9,3.8,3.7,3.5,4.2,4.2,4.2,4.4,2.9,2.5,4.2,4.3,3.2,3.1,2.3,2.6,,,,,,
Tyler Johnson,BOS,C,132,2,0.7628,0.6817,7.3,4.2,7.0,5.3,5.2,4.9,6.8,6.6,3.7,3.9,2.7,2.6,4.7,4.5,2.4,2.5,0.1174,,,0.1174,,
Luca Del Bel Belluz,CBJ,C,30,0,0.7647,0.7179,4.3,2.7,4.2,3.1,1.1,0.4,1.7,1.2,2.0,0.7,3.2,3.6,3.1,2.7,2.6,2.5,,,,,,
Tanner Laczynski,VGK,C,51,1,0.7543,0.6836,7.1,6.1,7.0,6.9,4.1,4.3,4.7,5.2,3.5,3.7,4.1,4.0,4.0,3.9,2.2,2.5,,,,,,
Nick Lardis,CHI,L,41,1,0.7445,0.6304,6.9,7.7,6.5,7.5,4.3,4.0,8.5,8.1,7.3,6.9,4.1,4.1,6.0,6.2,1.8,2.5,,,,,,
Jacob Quillan,TOR,C,24,1,0.7334,0.6946,,,,,5.9,6.4,5.6,6.4,3.7,4.5,4.0,3.8,1.6,1.8,1.6,2.5,,,,,,
Nolan Foote,FLA,L,29,0,0.7489,0.739,5.0,4.1,4.9,4.5,1.3,0.5,2.9,2.3,1.4,1.2,3.3,3.4,0.4,0.3,2.1,2.4,,,,,,
Curtis Douglas,VAN,C,42,1,0.7296,0.6634,5.0,7.1,4.7,6.3,4.8,4.9,6.9,7.1,3.7,4.6,4.2,3.9,2.2,2.6,1.2,2.3,,,,,,
Matthew Phillips,WSH,C,33,1,0.758,0.6978,2.0,0.4,2.0,0.5,7.0,7.2,6.5,7.0,4.7,4.3,4.5,4.6,2.9,2.7,2.1,2.2,,,,,,
Maxime Comtois,CAR,L,65,1,0.7529,0.6656,6.4,3.0,6.3,4.3,5.9,6.3,8.8,9.2,3.0,3.9,0.7,0.4,4.0,3.9,1.8,2.2,,,,,,
Matt Rempe,NYR,C,85,2,0.7655,0.6719,4.4,4.7,3.7,3.7,2.4,1.5,7.1,6.1,4.0,2.7,2.6,2.9,4.6,4.3,2.2,2.1,,,0.1126,0.1126,0.1126,RISING
Chris Tierney,NJD,C,88,2,0.7582,0.6149,6.9,5.0,6.6,5.8,4.4,4.1,6.7,6.5,6.2,5.8,2.9,2.9,6.7,6.6,1.7,2.0,-0.0108,,,-0.0108,,
Brett Berard,NYR,L,48,1,0.7661,0.674,3.2,3.8,3.0,3.3,2.8,2.2,5.3,4.8,2.9,2.5,3.3,3.4,4.3,4.0,2.1,2.0,,,,,,
Rem Pitlick,CHI,C,55,1,0.7664,0.6582,7.1,3.5,6.7,4.5,3.9,3.7,4.0,4.1,5.9,5.4,3.6,3.6,4.8,4.5,2.0,1.9,,,,,,
Mitchell Stephens,SEA,C,51,2,0.76,0.7029,6.9,7.0,6.5,6.9,1.1,0.7,0.0,0.0,2.1,2.7,4.1,4.0,1.9,1.6,1.9,1.9,,,,,,
Alex Chiasson,DET,R,20,1,0.7574,0.6591,,,,,2.6,2.7,8.7,8.5,2.4,2.8,2.1,2.0,3.8,3.6,1.6,1.8,,,,,,
Cole Guttman,CHI,C,41,1,0.7556,0.6345,4.2,2.2,4.2,2.8,4.6,4.6,7.1,7.1,3.0,3.4,1.5,1.4,5.0,4.9,1.5,1.8,,,,,,
Austin Czarnik,DET,C,63,2,0.7578,0.6452,6.6,5.7,6.3,6.0,1.9,1.3,5.8,5.2,4.5,3.8,2.0,2.2,4.6,4.5,1.6,1.8,-0.1444,,,-0.1444,,
Matt Luff,STL,R,24,0,0.7472,0.6817,2.8,1.4,2.9,1.8,1.3,1.2,4.1,4.1,2.2,2.7,2.4,2.3,1.4,1.3,1.2,1.7,,,,,,
Jayson Megna,BOS,C,56,1,0.7504,0.6264,8.0,5.5,7.6,6.3,6.3,6.8,9.5,9.9,4.3,4.6,0.6,0.4,4.7,4.7,1.2,1.7,,,,,,
Derek Grant,ANA,C,46,1,0.7569,0.629,4.4,1.0,4.4,2.2,3.8,3.9,7.1,7.2,2.7,2.8,0.0,0.0,4.7,4.6,1.3,1.6,,,,,,
Michael Pezzetta,TOR,L,158,3,0.7505,0.5939,5.8,4.2,5.4,4.4,8.1,8.9,8.9,9.8,6.3,6.5,3.0,2.8,5.9,6.0,1.0,1.5,-0.006,-0.0639,,-0.035,-0.0639,DECLINING
Jesse Ylonen,MTL,R,96,2,0.7618,0.6322,6.0,3.6,5.7,4.2,6.8,7.0,5.6,6.1,5.1,4.9,3.4,3.4,4.8,4.6,1.4,1.5,-0.1806,,,-0.1806,,
Bokondji Imama,PIT,L,29,0,0.7515,0.6525,,,,,,,,,0.5,0.9,1.4,1.4,2.8,2.8,1.1,1.5,,,,,,
Trey Fix-Wolansky,CBJ,R,20,0,0.7425,0.6852,6.6,4.8,6.3,5.3,1.9,1.6,1.2,1.2,2.4,3.1,3.5,3.3,0.0,0.0,0.8,1.4,,,,,,
Laurent Dauphin,UTA,C,21,1,0.75,0.6455,4.1,2.1,4.2,3.0,4.8,5.3,8.9,9.3,0.4,0.9,1.7,1.7,0.8,0.6,0.2,0.6,,,,,,
