player_name,team,pos,GP,seasons_qualified,IOZC,IOZL,OZI,OZI_C,OZI_L,OZI_CL,DZI,DZI_C,DZI_L,DZI_CL,NZI,NZI_C,NZI_L,NZI_CL,TNZI,TNZI_C,TNZI_L,TNZI_CL,DOZI_23_24,DOZI_24_25,DOZI_25_26,DOZI_trend,DOZI_recent,DOZI_flag
Patrik Nemeth,UTA,D,75,1,0.787,0.8548,7.9,6.0,7.7,6.6,5.1,5.2,5.4,5.4,6.6,7.0,6.4,6.2,6.5,6.7,6.2,6.1,,,,,,
Sam Malinski,COL,D,180,3,0.7811,0.8107,6.4,7.7,6.0,6.9,9.1,9.4,5.2,5.9,8.0,8.0,4.6,4.6,8.1,8.4,5.8,6.1,,0.3457,0.127,0.2364,0.127,RISING
Nick Jensen,OTT,D,287,4,0.789,0.8188,6.9,6.2,6.4,5.8,7.7,7.8,5.3,5.6,7.6,7.6,5.7,5.6,8.2,8.3,6.1,6.0,-0.4311,0.254,0.0329,-0.048,0.0329,STABLE
Jacob Moverare,LAK,D,90,2,0.7832,0.8172,2.6,3.2,2.4,2.7,7.3,7.4,4.2,4.7,7.6,7.7,6.3,6.2,7.9,8.2,5.9,6.0,,0.3815,,0.3815,0.3815,RISING
Noah Hanifin,VGK,D,313,4,0.7919,0.8173,9.3,8.3,9.1,8.7,8.7,8.4,6.1,6.1,7.9,7.5,4.7,4.9,8.6,8.6,6.2,6.0,-0.1234,0.0777,-0.0329,-0.0262,-0.0329,STABLE
Ryan Lindgren,SEA,D,286,4,0.7934,0.818,8.6,8.2,8.4,8.3,8.0,7.9,3.2,3.6,7.1,6.6,5.5,5.6,8.4,8.4,6.1,5.9,-0.0807,0.084,-0.0379,-0.0115,-0.0379,STABLE
Jakob Chychrun,WSH,D,284,4,0.7947,0.8238,7.2,6.5,6.8,6.4,9.0,8.9,5.8,6.0,8.3,7.9,5.8,5.8,8.3,8.3,6.2,5.9,-0.124,0.1252,0.1325,0.0446,0.1325,RISING
Denton Mateychuk,CBJ,D,120,2,0.79,0.8272,7.7,8.4,7.4,7.9,7.9,7.8,2.2,2.6,8.3,7.7,6.9,7.0,7.6,7.7,6.0,5.9,,,0.4659,0.4659,0.4659,RISING
Tobias Bjornfot,FLA,D,47,0,0.7789,0.8195,5.7,6.9,5.3,6.1,6.7,6.9,4.9,5.2,6.6,6.7,6.4,6.3,7.1,7.4,5.6,5.9,,,,,,
Cale Makar,COL,D,291,4,0.7999,0.8333,9.1,7.6,9.0,8.3,9.5,9.3,3.6,4.0,7.7,6.8,4.7,4.9,8.3,8.1,6.4,5.9,-0.1476,0.0663,0.1675,0.0288,0.1675,RISING
Adam Larsson,SEA,D,326,4,0.7928,0.8155,8.2,7.0,7.7,7.0,8.7,8.4,4.7,4.9,8.7,8.4,7.3,7.2,8.6,8.6,6.1,5.9,-0.2543,0.2347,-0.1946,-0.0714,-0.1946,DECLINING
Nils Lundkvist,DAL,D,210,4,0.7826,0.8077,7.6,7.1,7.0,6.6,7.5,7.6,6.0,6.2,7.6,8.0,5.7,5.6,8.0,8.3,5.7,5.9,0.036,-0.2735,0.3736,0.0454,0.3736,RISING
Declan Chisholm,WSH,D,123,3,0.7883,0.8333,6.5,6.9,6.3,6.7,7.2,7.1,4.5,4.6,5.9,5.8,5.1,5.1,7.1,7.2,6.0,5.9,,0.0711,-0.2463,-0.0876,-0.2463,DECLINING
Devon Toews,COL,D,305,4,0.7968,0.8257,9.3,8.0,9.1,8.4,9.1,9.0,3.0,3.5,7.1,6.3,5.4,5.6,8.4,8.3,6.3,5.9,-0.1482,0.0754,0.1086,0.0119,0.1086,RISING
Jeremy Lauzon,VGK,D,242,4,0.7885,0.8194,7.5,6.3,7.1,6.3,7.9,7.9,5.0,5.3,7.9,7.6,5.9,5.9,7.9,8.0,6.0,5.9,-0.0588,-0.1811,0.2121,-0.0093,0.2121,RISING
Thomas Chabot,OTT,D,256,4,0.7889,0.8072,7.5,6.8,6.9,6.4,8.3,8.3,6.9,7.1,8.3,8.5,4.9,4.8,8.6,8.7,5.9,5.9,-0.1507,0.1913,0.0204,0.0203,0.0204,STABLE
J.J. Moser,TBL,D,295,4,0.7943,0.8046,8.7,7.3,8.3,7.5,7.2,6.8,6.5,6.2,8.7,8.2,6.5,6.5,9.3,9.3,6.1,5.9,0.074,-0.1537,0.184,0.0348,0.184,RISING
Alexandre Carrier,MTL,D,268,4,0.7933,0.8116,7.6,6.7,7.0,6.3,8.4,8.3,4.6,4.8,7.9,7.4,6.0,6.1,8.5,8.6,6.0,5.8,-0.1903,0.028,-0.0223,-0.0615,-0.0223,STABLE
Martin Fehérváry,WSH,D,295,4,0.7896,0.8085,7.3,6.3,6.7,6.1,9.0,9.0,5.3,5.7,7.3,7.1,5.5,5.5,8.3,8.4,5.9,5.8,-0.1201,0.1329,-0.1781,-0.0551,-0.1781,DECLINING
Alec Regula,EDM,D,33,1,0.7811,0.8407,5.2,6.6,4.8,5.7,4.7,4.7,0.5,0.7,7.0,7.0,7.7,7.6,5.9,6.2,5.7,5.8,,,,,,
Bowen Byram,BUF,D,279,4,0.7897,0.8032,7.6,7.0,7.4,7.1,8.7,8.8,5.9,6.3,8.0,7.9,4.5,4.5,8.7,8.8,5.9,5.8,0.0933,0.0503,0.1358,0.0931,0.1358,RISING
Darnell Nurse,EDM,D,320,4,0.7958,0.8108,7.9,6.9,7.3,6.6,9.3,9.1,5.7,5.8,9.5,8.7,6.9,7.0,8.9,8.8,6.1,5.8,-0.0232,0.1266,-0.0018,0.0339,-0.0018,STABLE
Jamie Drysdale,PHI,D,190,3,0.7909,0.8174,8.2,8.4,8.2,8.5,7.3,6.9,5.5,5.3,6.5,5.8,3.7,4.0,8.0,8.0,5.9,5.8,,-0.011,0.0609,0.0249,0.0609,RISING
Luke Hughes,NJD,D,223,3,0.7967,0.8274,7.2,6.9,6.8,6.6,7.7,7.4,5.7,5.6,7.5,6.8,5.9,6.0,8.0,8.0,6.2,5.8,,-0.0052,0.3194,0.1571,0.3194,RISING
Matt Roy,WSH,D,311,4,0.7929,0.8179,7.8,7.0,7.2,6.7,10.0,10.0,5.5,6.0,7.7,7.1,6.4,6.5,7.9,7.9,5.9,5.7,-0.1182,0.2212,-0.2844,-0.0605,-0.2844,DECLINING
Dmitry Kulikov,FLA,D,232,3,0.7952,0.8119,8.4,7.4,8.2,7.7,7.1,6.9,5.5,5.5,7.3,6.9,4.9,5.0,8.5,8.5,6.0,5.7,-0.0056,0.0811,,0.0377,0.0811,RISING
Joshua Mahura,SEA,D,199,4,0.7836,0.8043,7.2,7.0,6.7,6.5,5.6,5.6,4.1,4.2,7.2,7.7,6.0,5.8,7.9,8.1,5.6,5.7,-0.4734,0.323,0.1357,-0.0049,0.1357,RISING
Neal Pionk,WPG,D,284,4,0.7934,0.8101,8.8,7.8,8.3,7.7,7.4,7.2,5.1,5.1,7.9,7.6,6.1,6.1,8.5,8.5,6.0,5.7,-0.2435,0.4412,-0.2731,-0.0251,-0.2731,DECLINING
Uvis Balinskis,FLA,D,156,3,0.7882,0.8119,6.7,7.2,6.5,7.0,6.2,6.1,5.2,5.2,8.3,8.4,6.0,5.9,8.0,8.1,5.8,5.7,,0.1933,0.2912,0.2423,0.2912,RISING
Sebastian Aho,NYI,D,129,2,0.7926,0.8103,9.1,7.7,8.7,7.9,5.9,5.9,4.2,4.3,8.7,8.9,7.4,7.3,8.3,8.3,5.9,5.7,-0.0442,,,-0.0442,,
Rasmus Sandin,WSH,D,294,4,0.7942,0.8162,7.8,7.2,7.3,7.0,7.8,7.6,4.9,5.0,8.0,7.4,5.6,5.7,8.2,8.2,6.0,5.7,-0.0651,0.2082,-0.1843,-0.0138,-0.1843,DECLINING
Gustav Forsling,FLA,D,321,4,0.8033,0.8289,9.3,7.5,9.3,8.5,8.7,8.2,5.5,5.4,7.6,6.6,5.1,5.4,8.3,8.1,6.3,5.7,-0.022,-0.0496,0.1383,0.0223,0.1383,RISING
John Carlson,ANA,D,271,4,0.7957,0.8085,7.8,6.9,7.2,6.6,8.5,8.3,4.8,4.9,8.2,7.5,5.5,5.6,8.8,8.7,6.0,5.7,0.0252,0.0895,0.0385,0.0511,0.0385,STABLE
Travis Hamonic,DET,D,208,4,0.7901,0.8217,6.7,5.9,6.3,5.9,6.4,6.2,5.4,5.3,5.8,5.7,4.3,4.4,7.6,7.7,5.9,5.7,-0.3561,0.2916,-0.3546,-0.1397,-0.3546,DECLINING
Adam Fox,NYR,D,283,4,0.7988,0.8123,9.1,7.8,8.7,8.0,9.2,8.9,6.4,6.5,7.7,7.0,4.8,5.0,8.6,8.5,6.1,5.6,-0.1336,-0.0558,0.0911,-0.0328,0.0911,RISING
Mikhail Sergachev,UTA,D,267,4,0.796,0.8025,9.1,7.8,8.7,8.0,8.3,8.0,6.5,6.4,8.4,7.8,5.8,5.9,8.9,8.8,5.9,5.6,-0.1369,0.0721,-0.0161,-0.027,-0.0161,STABLE
Nick Seeler,PHI,D,305,4,0.7892,0.8089,8.6,8.8,8.4,8.7,8.2,8.1,6.8,6.9,6.7,6.3,4.0,4.1,7.8,7.9,5.7,5.6,-0.0204,0.0454,-0.0821,-0.019,-0.0821,DECLINING
K'Andre Miller,CAR,D,305,4,0.7968,0.8142,8.4,7.1,7.9,7.2,8.8,8.6,6.0,6.1,8.3,7.6,6.0,6.1,8.3,8.2,6.0,5.6,-0.1366,-0.0206,0.3315,0.0581,0.3315,RISING
Nate Schmidt,UTA,D,295,4,0.7925,0.8133,8.8,8.2,8.4,8.2,7.9,7.7,6.1,6.1,8.3,7.8,6.2,6.3,8.1,8.1,5.9,5.6,-0.1225,0.2769,-0.0215,0.0443,-0.0215,STABLE
Aaron Ekblad,FLA,D,250,4,0.8051,0.8271,9.8,7.7,9.8,8.8,8.4,7.8,4.3,4.1,7.4,6.0,5.4,5.7,8.4,8.2,6.3,5.6,-0.2792,-0.0244,0.3543,0.0169,0.3543,RISING
Tony DeAngelo,NYI,D,212,4,0.7906,0.8187,9.2,8.7,9.0,8.9,8.7,8.7,5.1,5.4,8.1,7.9,6.4,6.4,7.5,7.6,5.8,5.6,-0.584,0.5627,-0.0954,-0.0389,-0.0954,DECLINING
Brandon Montour,SEA,D,290,4,0.7984,0.8294,8.1,7.1,7.9,7.4,9.4,9.2,7.3,7.4,8.2,7.4,5.9,6.0,7.6,7.6,6.1,5.6,-0.0982,0.0008,-0.1569,-0.0848,-0.1569,DECLINING
Jake Walman,EDM,D,243,4,0.7975,0.8115,7.4,6.2,6.9,6.2,8.2,7.8,4.7,4.7,7.8,6.9,5.5,5.7,8.6,8.5,6.0,5.6,0.0491,-0.0538,0.1537,0.0496,0.1537,RISING
Brenden Dillon,NJD,D,323,4,0.7898,0.7968,7.3,6.8,7.0,6.7,7.6,7.5,6.0,6.0,8.0,7.8,5.9,5.9,8.3,8.4,5.6,5.5,-0.2168,0.1775,0.0506,0.0038,0.0506,RISING
Philip Broberg,STL,D,206,3,0.7879,0.7919,7.8,7.6,7.7,7.8,8.8,8.8,4.9,5.2,8.3,7.8,5.4,5.5,8.5,8.7,5.5,5.5,,,0.0737,0.0737,0.0737,RISING
Nick Perbix,NSH,D,298,4,0.7897,0.8112,8.3,7.4,7.7,7.2,7.4,7.3,5.5,5.6,6.9,6.8,5.1,5.2,7.7,7.8,5.7,5.5,0.0379,-0.1023,-0.0057,-0.0234,-0.0057,STABLE
Ty Emberson,EDM,D,177,3,0.7852,0.8081,6.2,6.9,5.7,6.2,6.4,6.4,1.8,2.1,6.9,7.0,5.8,5.8,7.4,7.6,5.5,5.5,,0.38,-0.1484,0.1158,-0.1484,DECLINING
Kevin Bahl,CGY,D,273,4,0.7968,0.8177,8.7,7.8,8.5,8.2,7.0,6.6,5.4,5.1,6.8,5.8,4.4,4.6,7.9,7.8,5.9,5.5,0.0097,0.0755,-0.0491,0.012,-0.0491,STABLE
Mathew Dumba,PIT,D,229,3,0.7884,0.8024,8.1,7.0,7.6,6.8,7.3,7.3,6.4,6.4,7.8,8.1,4.8,4.8,8.0,8.1,5.6,5.5,-0.0162,-0.0607,,-0.0385,-0.0607,DECLINING
Kaedan Korczak,VGK,D,154,3,0.7839,0.8064,7.5,8.0,7.4,7.9,7.2,7.1,3.0,3.3,7.8,7.9,7.0,6.9,7.4,7.7,5.5,5.5,,0.4723,-0.1345,0.1689,-0.1345,DECLINING
Rasmus Andersson,VGK,D,319,4,0.7925,0.795,9.9,9.0,9.7,9.4,7.3,6.9,5.6,5.4,6.6,5.8,3.4,3.7,8.7,8.7,5.7,5.5,-0.2091,0.0454,0.0559,-0.0359,0.0559,RISING
Niko Mikkola,FLA,D,307,4,0.7976,0.7935,8.6,7.2,8.2,7.5,8.5,8.3,6.4,6.4,8.6,8.0,5.4,5.5,9.0,8.9,5.8,5.4,-0.2001,0.4332,-0.0496,0.0612,-0.0496,STABLE
Troy Stecher,TOR,D,265,4,0.782,0.7856,8.1,8.2,7.7,7.9,7.5,7.6,7.0,7.2,8.0,8.1,5.1,5.1,8.1,8.3,5.2,5.4,-0.0946,0.0871,0.0111,0.0012,0.0111,STABLE
Henri Jokiharju,BOS,D,235,4,0.7908,0.8019,9.0,8.7,8.8,8.8,8.1,8.0,5.9,6.1,6.3,6.0,3.8,3.9,7.9,8.0,5.5,5.4,0.0672,0.0948,-0.3359,-0.058,-0.3359,DECLINING
Dmitri Simashev,UTA,D,27,1,0.7812,0.8374,5.7,6.0,5.9,6.3,5.3,4.9,2.5,2.3,4.2,3.8,5.9,6.0,5.3,5.6,5.4,5.4,,,,,,
Kurtis MacDermid,OTT,D,131,2,0.7679,0.7895,5.3,5.7,4.8,5.0,7.3,8.3,6.2,7.3,4.7,6.7,3.5,3.1,6.7,7.2,4.7,5.4,-0.4845,,,-0.4845,,
Egor Zamula,CBJ,D,176,3,0.7896,0.8071,7.6,7.4,7.5,7.6,7.2,7.3,6.4,6.5,6.7,6.8,3.5,3.6,7.7,7.8,5.6,5.4,,-0.0693,-0.1303,-0.0998,-0.1303,DECLINING
John Marino,UTA,D,253,4,0.7959,0.8025,8.9,7.7,8.6,7.9,8.5,8.3,5.8,5.9,8.1,7.5,5.7,5.8,8.3,8.3,5.7,5.4,-0.2105,-0.0838,0.079,-0.0718,0.079,RISING
Jani Hakanpää,TOR,D,148,2,0.7894,0.814,6.1,4.3,5.6,4.4,7.1,7.0,5.4,5.4,7.1,7.1,5.9,5.8,7.0,7.1,5.5,5.3,-0.1493,,,-0.1493,,
Joel Edmundson,LAK,D,268,4,0.7932,0.8114,7.8,7.3,7.3,7.0,7.4,7.1,4.3,4.2,6.6,5.8,5.7,5.8,7.5,7.6,5.6,5.3,-0.2644,0.2692,0.1461,0.0503,0.1461,RISING
Brett Kulak,COL,D,328,4,0.7907,0.7931,7.3,7.0,6.8,6.6,9.8,9.9,6.4,6.8,8.2,7.6,6.4,6.5,8.3,8.3,5.5,5.3,-0.3257,0.301,-0.0473,-0.024,-0.0473,STABLE
Moritz Seider,DET,D,328,4,0.7984,0.8032,8.1,6.9,7.5,6.7,8.3,7.9,6.4,6.3,7.2,6.5,4.5,4.7,8.3,8.2,5.7,5.3,0.011,0.0336,0.1013,0.0486,0.1013,RISING
Jackson LaCombe,ANA,D,229,3,0.7889,0.7903,7.5,7.5,6.9,6.9,8.4,8.1,7.4,7.3,7.0,6.5,4.6,4.8,8.2,8.3,5.4,5.3,,0.2623,0.0853,0.1738,0.0853,RISING
Zach Werenski,CBJ,D,239,3,0.8012,0.8023,7.2,6.3,6.9,6.3,9.2,8.9,5.8,5.9,9.3,8.5,6.2,6.4,8.6,8.5,5.8,5.3,,0.0986,0.0446,0.0716,0.0446,STABLE
Ivan Provorov,CBJ,D,328,4,0.7945,0.8005,8.6,7.9,8.3,7.9,9.1,9.2,5.5,5.9,8.0,7.6,6.0,6.0,8.2,8.2,5.6,5.3,-0.1404,-0.0478,0.1156,-0.0242,0.1156,RISING
Matt Kiersted,MIN,D,28,1,0.7804,0.8242,4.8,4.3,5.0,4.9,1.9,1.9,2.1,1.9,5.6,6.0,4.3,4.2,5.7,6.1,5.2,5.3,,,,,,
Radko Gudas,ANA,D,275,4,0.7882,0.78,6.9,6.5,6.2,5.9,7.7,7.6,7.8,7.7,8.0,7.9,4.1,4.2,8.4,8.5,5.2,5.2,-0.1713,0.2056,-0.0678,-0.0112,-0.0678,DECLINING
Chris Tanev,TOR,D,226,3,0.8024,0.814,9.3,7.8,9.1,8.4,6.9,6.3,5.2,4.8,4.9,3.7,3.6,4.0,7.9,7.7,5.8,5.2,-0.0288,-0.0288,,-0.0288,-0.0288,STABLE
Nikolas Matinpalo,OTT,D,95,2,0.7768,0.7895,4.6,6.4,3.7,4.7,4.4,4.5,6.5,6.3,5.7,6.6,3.9,3.8,6.9,7.3,4.9,5.2,,,-0.1553,-0.1553,-0.1553,DECLINING
Mike Reilly,CAR,D,131,2,0.7906,0.7773,9.5,9.3,9.0,9.0,6.8,6.6,6.3,6.1,9.0,8.7,6.3,6.3,8.9,9.0,5.3,5.2,,,,,,
Mattias Samuelsson,BUF,D,236,4,0.7952,0.8044,7.9,6.9,7.8,7.4,7.8,7.4,5.2,5.1,7.1,6.5,3.9,4.1,7.9,7.9,5.6,5.2,-0.2866,0.1863,0.1967,0.0321,0.1967,RISING
Jacob Trouba,ANA,D,308,4,0.7933,0.7937,8.3,7.4,7.8,7.2,8.0,7.8,5.1,5.2,7.9,7.4,5.4,5.5,8.2,8.2,5.5,5.2,-0.165,-0.0769,0.3589,0.039,0.3589,RISING
Damon Severson,CBJ,D,289,4,0.7973,0.7911,8.3,7.3,7.8,7.1,9.5,9.5,6.3,6.7,8.6,7.8,5.9,6.1,8.6,8.6,5.6,5.2,-0.06,-0.1626,0.1541,-0.0228,0.1541,RISING
Jordan Spence,OTT,D,229,3,0.7845,0.7861,7.8,8.3,6.7,6.8,7.4,7.3,6.9,6.9,7.5,7.4,4.3,4.3,7.8,8.0,5.1,5.2,,0.2478,0.1419,0.1949,0.1419,RISING
Vincent Desharnais,SJS,D,218,4,0.7833,0.7949,7.8,7.7,7.3,7.2,8.3,8.4,2.7,3.4,7.3,7.3,6.3,6.3,7.0,7.3,5.0,5.1,-0.1159,-0.192,0.3172,0.0031,0.3172,RISING
Nicolas Hague,NSH,D,285,4,0.7905,0.8035,7.7,6.8,7.1,6.6,8.4,8.3,4.8,5.0,7.8,7.6,6.6,6.6,7.1,7.2,5.3,5.1,0.0168,0.0239,-0.006,0.0116,-0.006,STABLE
Conor Timmins,BUF,D,159,4,0.7854,0.7927,7.5,7.6,6.9,7.0,5.8,5.8,5.0,5.0,5.3,5.3,3.7,3.8,7.3,7.5,5.1,5.1,-0.4235,0.121,0.2062,-0.0321,0.2062,RISING
Cale Fleury,SEA,D,49,1,0.7821,0.7909,6.5,6.7,6.2,6.3,6.6,6.6,6.0,6.0,7.3,8.3,4.9,4.7,7.2,7.5,5.0,5.1,,,,,,
Miro Heiskanen,DAL,D,277,4,0.8009,0.7951,8.6,6.5,7.9,6.5,8.3,7.7,7.0,6.5,8.4,7.2,5.3,5.6,8.6,8.4,5.6,5.1,0.0858,-0.3082,0.2519,0.0098,0.2519,RISING
Michael Kesselring,BUF,D,190,3,0.7963,0.8004,9.0,8.4,8.7,8.5,6.4,5.9,4.3,4.0,8.0,7.5,5.9,6.0,7.8,7.8,5.5,5.1,,-0.006,-0.1991,-0.1025,-0.1991,DECLINING
Ryan Graves,PIT,D,231,4,0.7908,0.7933,7.7,6.7,7.1,6.5,8.7,8.8,6.4,6.7,7.3,7.1,5.1,5.2,7.9,8.0,5.3,5.1,-0.4366,0.1913,-0.2851,-0.1768,-0.2851,DECLINING
Ian Moore,ANA,D,69,1,0.7746,0.7755,8.5,10.0,7.8,8.8,6.3,6.0,5.4,5.2,7.5,7.2,4.0,4.2,7.3,7.7,4.7,5.1,,,,,,
Brendan Smith,CBJ,D,170,3,0.7914,0.789,7.4,6.6,7.0,6.5,7.1,7.2,4.8,5.1,8.2,8.2,5.4,5.4,8.1,8.2,5.3,5.1,-0.4742,0.1085,,-0.1829,0.1085,RISING
Scott Morrow,NYR,D,45,1,0.777,0.7694,5.2,5.6,4.5,4.6,6.6,6.9,5.2,5.6,8.6,9.2,5.8,5.6,7.9,8.3,4.8,5.1,,,,,,
Owen Power,BUF,D,315,4,0.7916,0.7836,8.5,7.9,8.2,7.9,8.4,8.3,6.9,7.0,7.3,7.0,3.5,3.6,8.3,8.4,5.3,5.1,0.049,0.0626,0.076,0.0625,0.076,RISING
Brandt Clarke,LAK,D,184,2,0.7887,0.7805,8.1,8.5,7.4,7.7,8.8,8.5,6.8,6.8,8.4,8.0,4.5,4.6,8.4,8.5,5.2,5.1,,,0.1246,0.1246,0.1246,RISING
Alex Pietrangelo,VGK,D,209,3,0.8011,0.7962,8.7,7.1,8.4,7.4,9.9,9.6,5.1,5.4,9.1,8.4,7.0,7.1,8.6,8.4,5.7,5.1,0.0658,-0.2606,,-0.0974,-0.2606,DECLINING
Olen Zellweger,ANA,D,164,3,0.7863,0.788,6.2,7.0,5.9,6.4,7.0,6.9,6.0,5.9,7.8,7.3,4.5,4.6,7.6,7.8,5.1,5.1,,0.254,0.2642,0.2591,0.2642,RISING
Ryker Evans,SEA,D,175,3,0.7896,0.8027,6.6,6.8,6.3,6.5,8.1,7.9,5.2,5.3,8.2,7.7,6.2,6.2,6.9,7.0,5.1,5.0,,0.4494,-0.0258,0.2118,-0.0258,STABLE
Ryan Suter,STL,D,246,3,0.7962,0.7914,8.1,6.7,7.7,6.9,7.2,6.8,5.6,5.3,7.3,6.6,5.0,5.2,8.1,8.1,5.4,5.0,-0.0713,0.0619,,-0.0047,0.0619,RISING
Joel Nystrom,CAR,D,38,1,0.7801,0.7995,6.8,7.7,6.5,7.1,5.3,5.3,1.7,1.9,6.3,6.3,7.2,7.1,6.2,6.5,4.8,5.0,,,,,,
Oliver Ekman-Larsson,TOR,D,289,4,0.7957,0.7876,8.9,8.3,8.5,8.3,6.8,6.5,6.4,6.2,6.9,6.3,3.4,3.7,8.2,8.2,5.3,5.0,0.1754,-0.1328,-0.0062,0.0121,-0.0062,STABLE
Jack Johnson,CBJ,D,204,3,0.7829,0.7761,5.9,5.1,5.4,4.9,6.5,6.7,4.8,5.2,8.0,8.5,4.3,4.2,7.9,8.1,4.9,5.0,-0.2154,-0.1124,,-0.1639,-0.1124,DECLINING
Dougie Hamilton,NJD,D,243,4,0.7999,0.8019,8.2,7.1,7.8,7.2,8.0,7.7,5.6,5.6,8.0,7.2,5.7,5.8,8.0,7.9,5.6,5.0,-0.2452,0.1527,0.2856,0.0644,0.2856,RISING
Quinn Hughes,MIN,D,302,4,0.7947,0.7796,9.2,8.2,8.9,8.5,8.8,8.5,7.1,7.0,9.4,8.9,5.0,5.1,8.7,8.7,5.3,5.0,0.0144,0.037,0.2204,0.0906,0.2204,RISING
Rasmus Dahlin,BUF,D,309,4,0.7968,0.7922,9.4,8.3,8.9,8.3,8.5,8.2,6.4,6.3,7.1,6.4,3.9,4.1,8.2,8.2,5.4,5.0,-0.0583,0.0835,0.1321,0.0524,0.1321,RISING
Erik Johnson,COL,D,166,3,0.78,0.7804,8.2,8.0,7.7,7.5,6.5,6.9,4.3,4.9,5.6,6.2,3.1,3.0,7.4,7.7,4.8,5.0,-0.3099,0.1094,,-0.1002,0.1094,RISING
Mark Friedman,VAN,D,51,2,0.784,0.7874,9.9,8.9,9.3,8.7,2.8,3.0,1.2,1.4,6.6,7.2,4.8,4.7,7.3,7.6,5.0,5.0,0.0335,,,0.0335,,
Emil Andrae,PHI,D,107,2,0.7845,0.7912,6.9,8.3,6.8,7.9,7.2,7.1,6.9,6.9,5.3,4.9,2.8,3.0,7.2,7.4,5.0,5.0,,,-0.0124,-0.0124,-0.0124,STABLE
Daniil Miromanov,CGY,D,83,2,0.8019,0.8113,6.6,5.9,6.7,6.5,6.5,6.1,2.9,2.8,5.5,4.1,2.7,3.2,7.7,7.6,5.7,5.0,,0.0273,,0.0273,0.0273,STABLE
Vladislav Gavrikov,NYR,D,313,4,0.7947,0.7847,7.6,6.7,7.1,6.5,8.7,8.4,4.8,4.8,7.9,7.0,5.3,5.5,8.1,8.1,5.2,4.9,-0.101,0.1299,0.015,0.0146,0.015,STABLE
Nick Leddy,SJS,D,223,4,0.7917,0.7886,9.3,8.1,9.2,8.7,8.2,8.0,4.2,4.4,7.6,7.1,4.9,5.0,7.6,7.7,5.1,4.9,-0.1813,-0.1248,0.1631,-0.0476,0.1631,RISING
Nick Blankenburg,COL,D,168,3,0.7856,0.7902,7.0,6.5,6.7,6.4,6.4,6.2,3.6,3.7,5.9,6.1,4.6,4.6,7.1,7.3,5.0,4.9,,,0.1157,0.1157,0.1157,RISING
Dylan Samberg,WPG,D,266,4,0.7912,0.7745,8.3,7.8,8.0,7.8,8.6,8.4,7.5,7.5,8.1,7.6,4.9,5.0,8.3,8.4,5.0,4.9,-0.0534,-0.0223,0.1055,0.0099,0.1055,RISING
Charle-Edouard D'Astous,TBL,D,70,1,0.7811,0.7997,6.5,7.1,5.9,6.2,5.7,5.2,5.7,5.3,6.3,5.8,4.4,4.6,6.2,6.5,4.8,4.9,,,,,,
Jeff Petry,MIN,D,245,4,0.7846,0.7782,7.8,7.4,7.1,6.9,7.5,7.6,5.7,6.0,7.7,7.8,4.8,4.7,7.7,7.9,4.9,4.9,-0.019,-0.2521,0.3476,0.0255,0.3476,RISING
Tyler Kleven,OTT,D,166,2,0.7831,0.767,6.1,7.0,5.3,5.7,6.2,6.3,7.8,7.8,7.3,7.7,3.6,3.5,8.0,8.2,4.7,4.9,,,0.1021,0.1021,0.1021,RISING
Brandon Carlo,TOR,D,289,4,0.7934,0.7906,8.0,7.1,7.8,7.4,8.5,8.5,7.2,7.4,7.0,6.9,4.3,4.4,7.7,7.7,5.2,4.9,-0.0339,-0.0078,-0.0943,-0.0453,-0.0943,DECLINING
Ryan Shea,PIT,D,150,3,0.7782,0.7571,6.6,7.4,5.7,6.0,6.7,6.9,5.7,5.9,7.1,7.3,3.5,3.5,8.0,8.3,4.5,4.8,,0.4385,0.0853,0.2619,0.0853,RISING
Declan Carlile,TBL,D,46,1,0.7706,0.7702,6.4,7.6,5.9,6.6,7.0,6.9,3.6,3.8,7.8,7.9,6.5,6.4,6.5,7.0,4.2,4.8,,,,,,
Brian Dumoulin,LAK,D,323,4,0.7923,0.7749,7.5,6.9,6.9,6.5,8.6,8.4,6.7,6.8,7.5,7.0,4.9,5.0,8.3,8.3,5.0,4.8,-0.056,-0.1418,0.1669,-0.0103,0.1669,RISING
Marc Staal,PHI,D,117,2,0.7941,0.7731,9.3,7.2,8.8,7.5,6.6,6.4,3.5,3.6,6.9,6.7,5.4,5.4,8.5,8.5,5.1,4.8,0.0246,,,0.0246,,
Erik Brannstrom,VAN,D,178,3,0.7877,0.7772,8.8,7.9,8.1,7.6,7.7,7.8,7.8,8.0,7.2,7.5,4.0,3.9,7.8,7.9,4.9,4.8,-0.1383,-0.2426,,-0.1904,-0.2426,DECLINING
Colton Parayko,STL,D,301,4,0.7936,0.7773,9.3,8.1,9.2,8.6,9.0,8.9,6.5,6.7,7.8,7.2,4.5,4.7,8.3,8.3,5.1,4.8,-0.176,0.1641,0.074,0.0207,0.074,RISING
Joshua Brown,EDM,D,129,2,0.782,0.7778,9.4,8.3,8.9,8.3,6.0,6.1,6.4,6.4,5.2,5.7,4.3,4.2,7.1,7.3,4.6,4.8,-0.1418,,,-0.1418,,
