player_id,player_name,position,team,season,toi_sec,toi_min,oz_ratio,NFI_pct,NFI_pct_ZA,NFI_pct_3A,NFQOC,NFQOL,RelNFI_F_pct,RelNFI_A_pct,RelNFI_pct,NFI_pct_3A_MOM,FF_pct,FF_pct_ZA,FF_pct_3A,CF_pct,CF_pct_ZA,CF_pct_3A
8471686,Marc Staal,D,FLA,20222023,26599.0,443.31666666666666,0.5116279069767442,0.4027777777777778,0.398708,,,,,,,,0.447841726618705,0.443772,,,,
8478178,Darren Raddysh,D,TBL,20222023,9079.0,151.31666666666666,0.4698795180722891,0.3968253968253968,0.407368,,,,,,,,0.4906832298136646,0.501225,,,,
8476467,Jamie Oleksiak,D,SEA,20222023,17721.0,295.35,0.4436090225563909,0.3917525773195876,0.411489,,,,,,,,0.4811320754716981,0.500869,,,,
8479324,Ryan Lindgren,D,NYR,20222023,8346.0,139.1,0.5211267605633803,0.4,0.392606,,,,,,,,0.4890510948905109,0.481657,,,,
8474586,Jordan Eberle,F,SEA,20222023,15218.0,253.63333333333333,0.5047619047619047,0.3977272727272727,0.396061,,,,,,,,0.4580152671755725,0.456349,,,,
8475765,Vladimir Tarasenko,F,NYR,20222023,6390.0,106.5,0.5714285714285714,0.4047619047619047,0.379762,,,,,,,,0.4434782608695652,0.418478,,,,
8479351,Sam Steel,F,MIN,20222023,4675.0,77.91666666666667,0.5283018867924528,0.4,0.390094,,,,,,,,0.3855421686746988,0.375637,,,,
8470595,Eric Staal,F,FLA,20222023,14705.0,245.08333333333337,0.4693877551020408,0.3936170212765957,0.404331,,,,,,,,0.4216027874564459,0.432317,,,,
8474564,Steven Stamkos,F,TBL,20222023,6900.0,115.0,0.5409836065573771,0.4,0.385656,,,,,,,,0.55,0.535656,,,,
8479293,Brandon Tanev,F,SEA,20222023,11259.0,187.65,0.4827586206896552,0.3934426229508196,0.399477,,,,,,,,0.4514563106796116,0.457491,,,,
8471685,Anze Kopitar,F,LAK,20222023,8140.0,135.66666666666666,0.5915492957746479,0.4,0.367958,,,,,,,,0.515625,0.483583,,,,
8475760,Nick Bjugstad,F,EDM,20222023,9769.0,162.81666666666666,0.4464285714285714,0.3833333333333333,0.402083,,,,,,,,0.4201183431952662,0.438868,,,,
8476442,Matt Nieto,F,COL,20222023,4907.0,81.78333333333333,0.4193548387096774,0.3783783783783784,0.406604,,,,,,,,0.4257425742574257,0.453968,,,,
8476453,Nikita Kucherov,F,TBL,20222023,7295.0,121.58333333333331,0.5645161290322581,0.392156862745098,0.369576,,,,,,,,0.5039370078740157,0.481356,,,,
8477960,Adrian Kempe,F,LAK,20222023,7451.0,124.18333333333334,0.5774647887323944,0.3928571428571428,0.365744,,,,,,,,0.4876033057851239,0.460491,,,,
8479542,Brandon Hagel,F,TBL,20222023,7564.0,126.06666666666666,0.4375,0.375,0.396875,,,,,,,,0.4958677685950413,0.517743,,,,
8479410,Mikhail Sergachev,D,TBL,20222023,9692.0,161.53333333333333,0.45,0.365079365079365,0.382579,,,,,,,,0.4901960784313725,0.507696,,,,
8480039,Martin Necas,F,CAR,20222023,17594.0,293.23333333333335,0.4907975460122699,0.3693693693693693,0.37259,,,,,,,,0.495049504950495,0.49827,,,,
8480817,K'Andre Miller,D,NYR,20222023,9411.0,156.85,0.578125,0.3770491803278688,0.349705,,,,,,,,0.4475138121546961,0.42017,,,,
8477406,Mattias Janmark,F,EDM,20222023,2583.0,43.05,0.4166666666666667,0.3529411764705882,0.382108,,,,,,,,0.4864864864864865,0.515653,,,,
8478550,Artemi Panarin,F,NYR,20222023,8118.0,135.3,0.6086956521739131,0.3684210526315789,0.330378,,,,,,,,0.4307692307692308,0.392726,,,,
8474679,Gustav Nyquist,F,MIN,20222023,5765.0,96.08333333333331,0.5081967213114754,0.3548387096774194,0.35197,,,,,,,,0.4299065420560747,0.427038,,,,
8477353,Tyler Motte,F,NYR,20222023,4968.0,82.8,0.6363636363636364,0.36,0.312273,,,,,,,,0.4736842105263157,0.425957,,,,
8482073,Braden Schneider,D,NYR,20222023,6287.0,104.78333333333332,0.6122448979591837,0.3529411764705882,0.313655,,,,,,,,0.3955223880597014,0.356237,,,,
8471276,David Krejci,F,BOS,20222023,4661.0,77.68333333333334,0.425,0.3142857142857143,0.340536,,,,,,,,0.4787234042553192,0.504973,,,,
8477365,Connor Clifton,D,BOS,20222023,2639.0,43.983333333333334,0.4583333333333333,0.3,0.314583,,,,,,,,0.453125,0.467708,,,,
8480434,Sean Durzi,D,LAK,20222023,5765.0,96.08333333333331,0.4727272727272727,0.2916666666666667,0.301212,,,,,,,,0.3739130434782609,0.383458,,,,
8479336,Carl Grundstrom,F,LAK,20222023,3520.0,58.666666666666664,0.4666666666666667,0.2903225806451613,0.301989,,,,,,,,0.3513513513513513,0.363018,,,,
8476918,Jimmy Vesey,F,NYR,20222023,4028.0,67.13333333333334,0.6666666666666666,0.3043478260869565,0.246014,,,,,,,,0.4736842105263157,0.415351,,,,
8482124,Quinton Byfield,F,LAK,20222023,5453.0,90.88333333333334,0.4615384615384615,0.2765957446808511,0.290057,,,,,,,,0.3928571428571428,0.406319,,,,
8473422,Nick Foligno,F,BOS,20222023,4127.0,68.78333333333333,0.5,0.2777777777777778,0.277778,,,,,,,,0.5245901639344263,0.52459,,,,
8471303,Alexander Edler,D,LAK,20222023,2932.0,48.86666666666667,0.4375,0.2666666666666666,0.288542,,,,,,,,0.3,0.321875,,,,
8480845,Rasmus Kupari,F,LAK,20222023,2804.0,46.733333333333334,0.5294117647058824,0.2692307692307692,0.258937,,,,,,,,0.3333333333333333,0.323039,,,,
8471677,Jack Johnson,D,COL,20222023,2501.0,41.68333333333333,0.6842105263157895,0.2857142857142857,0.221241,,,,,,,,0.3137254901960784,0.249252,,,,
8476624,Barclay Goodrow,F,NYR,20222023,5185.0,86.41666666666667,0.696969696969697,0.2857142857142857,0.216775,,,,,,,,0.4302325581395348,0.361293,,,,
8478831,Kevin Stenlund,F,WPG,20222023,4108.0,68.46666666666667,0.44,0.25,0.271,,,,,,,,0.4137931034482758,0.434793,,,,
8474090,Brendan Smith,D,NJD,20222023,2910.0,48.5,0.6363636363636364,0.2631578947368421,0.215431,,,,,,,,0.3703703703703703,0.322643,,,,
8477357,Saku Maenalanen,F,WPG,20222023,2554.0,42.56666666666667,0.5384615384615384,0.0666666666666666,0.053205,,,,,,,,0.2894736842105263,0.276012,,,,
8480823,Alexander Alexeyev,D,WSH,20232024,4612.0,76.86666666666666,0.5666666666666667,0.9545454545454546,0.931212,,,,,,,,0.618421052631579,0.595088,,,,
8475795,Dylan McIlrath,D,WSH,20232024,2772.0,46.2,0.5,0.875,0.875,,,,,,,,0.525,0.525,,,,
8477947,Sonny Milano,F,WSH,20232024,2660.0,44.333333333333336,0.2777777777777778,0.8,0.877778,,,,,,,,0.5510204081632653,0.628798,,,,
8482148,Hendrix Lapierre,F,WSH,20232024,3164.0,52.733333333333334,0.3529411764705882,0.8,0.851471,,,,,,,,0.6041666666666666,0.655637,,,,
8481606,Jordan Spence,D,LAK,20232024,4702.0,78.36666666666666,0.5277777777777778,0.7272727272727273,0.717551,,,,,,,,0.6206896551724138,0.610967,,,,
8474157,Max Pacioretty,F,WSH,20232024,3495.0,58.25,0.4,0.7,0.735,,,,,,,,0.5714285714285714,0.606429,,,,
8477353,Tyler Motte,F,TBL,20232024,2806.0,46.766666666666666,0.4,0.6666666666666666,0.701667,,,,,,,,0.4680851063829787,0.503085,,,,
8480830,Andrei Svechnikov,F,CAR,20232024,12442.0,207.36666666666667,0.5420560747663551,0.6714285714285714,0.656709,,,,,,,,0.6103896103896104,0.59567,,,,
8479371,Dante Fabbro,D,NSH,20232024,2415.0,40.25,0.5,0.6666666666666666,0.666667,,,,,,,,0.5681818181818182,0.568182,,,,
8478440,Dylan Strome,F,WSH,20232024,4883.0,81.38333333333334,0.6285714285714286,0.68,0.635,,,,,,,,0.5194805194805194,0.474481,,,,
8473504,Cal Clutterbuck,F,NYI,20232024,2726.0,45.43333333333333,0.5238095238095238,0.6666666666666666,0.658333,,,,,,,,0.4067796610169492,0.398446,,,,
8479661,Tanner Jeannot,F,TBL,20232024,2098.0,34.96666666666667,0.5714285714285714,0.6666666666666666,0.641667,,,,,,,,0.4878048780487805,0.462805,,,,
8478427,Sebastian Aho,F,CAR,20232024,14467.0,241.11666666666667,0.5346534653465347,0.6582278481012658,0.646099,,,,,,,,0.5798319327731093,0.567703,,,,
8474034,Patrick Maroon,F,BOS,20232024,7475.0,124.58333333333331,0.5185185185185185,0.6486486486486487,0.642167,,,,,,,,0.4968152866242038,0.490334,,,,
