player_id,season,toi_sec,cf_fen,ca_fen,cf_cor,ca_cor,cf_cm,ca_cm,pos,name,fen_pct,cor_pct,cm_pct,team,oz_ratio,NFI_pct,CF_pct,FF_pct,ZA_NFI_emp,ZA_CF_emp,ZA_CF_trad,ZA_FF_emp,ZA_FF_trad,IOC_NFI,IOL_NFI,FA_NFI_emp,IOC_CF,IOL_CF,FA_CF_emp,FA_CF_trad,IOC_FF,IOL_FF,FA_FF_emp,FA_FF_trad,toi_min,small_sample
8476873,20252026,28997.0,342,215,449,343,137,85,F,Mark Jankowski,0.6140035906642729,0.5669191919191919,0.6171171171171171,CAR,0.583916083916084,0.6171171171171171,0.5669191919191919,0.6140035906642729,0.6081298244955078,0.5636531496781182,0.563982128982129,0.604009058335551,0.6110665277272099,0.500420669859512,0.5335682082654766,0.5838753642546449,0.49709276998056967,0.5183811622569446,0.5501050301973223,0.5503254378420916,0.49486345665565384,0.5707106330933284,0.5532766574177869,0.5555023032772795,483.28333333333336,True
8480049,20252026,57840.0,595,479,796,676,190,186,D,Dylan Samberg,0.5540037243947858,0.5407608695652174,0.5053191489361702,WPG,0.47596153846153844,0.5053191489361702,0.5407608695652174,0.5540037243947858,0.5078936338017355,0.5416964545821916,0.5416022157190635,0.5568667414681177,0.554845070548632,0.5056622841044777,0.47138604237251264,0.5276153342514025,0.49973743485288125,0.48238914925610227,0.5500115583114379,0.5499789061376648,0.4993295098466979,0.4865163571332066,0.5635802142983248,0.5621195990254553,964.0,False
8478449,20252026,27944.0,243,221,359,303,95,78,F,Roope Hintz,0.5237068965517241,0.5422960725075529,0.5491329479768786,DAL,0.47555555555555556,0.5491329479768786,0.5422960725075529,0.5237068965517241,0.5517509130312844,0.5432474585159249,0.5431516280631085,0.5266182668022944,0.5245624521072797,0.5000616759129178,0.5263157719871444,0.5321228188618102,0.4996315884138746,0.49249961010211085,0.5461676780566682,0.5460930311517023,0.5012260039911508,0.4761491030972303,0.5411750481243358,0.5404819113647379,465.73333333333335,True
8477934,20252026,44604.0,444,360,597,486,157,130,F,Leon Draisaitl,0.5522388059701493,0.5512465373961218,0.5470383275261324,EDM,0.6195965417867435,0.5470383275261324,0.5512465373961218,0.5522388059701493,0.5342297088750899,0.5465917997208932,0.5470606584335859,0.5379946772225987,0.5480529270076133,0.5018097988068267,0.5288452210868053,0.5138287908763001,0.5031059896294964,0.5074017086669687,0.5458154322804291,0.5462880693283054,0.503097233766724,0.5090878886986075,0.5321456374088007,0.5418264193669815,743.4,False
8477964,20252026,49693.0,596,456,795,645,204,137,F,Ivan Barbashev,0.5665399239543726,0.5520833333333334,0.5982404692082112,VGK,0.6355555555555555,0.5982404692082112,0.5520833333333334,0.5665399239543726,0.5837226629974152,0.5468074654687248,0.5473388888888889,0.5503950525648464,0.5617954795099281,0.49245296838240654,0.5639372111723395,0.5351893867648901,0.497783045753106,0.4968160198766944,0.5453108202907593,0.5458252426599652,0.49284326326227984,0.5116086133724792,0.5370412384346408,0.5468688122542844,828.2166666666667,False
8477365,20252026,35961.0,374,345,541,472,176,124,D,Connor Clifton,0.5201668984700973,0.5340572556762093,0.5866666666666667,PIT,0.36818181818181817,0.5866666666666667,0.5340572556762093,0.5201668984700973,0.6007842054931114,0.5391876636965627,0.5386708920398456,0.5358666430031314,0.5247805348337337,0.5124296518381615,0.513416902026322,0.5961221512737948,0.5044234417096948,0.4978312299275681,0.544944758661498,0.5444841420087426,0.5126762976083238,0.502708205352533,0.5396525568679331,0.5295416794868224,599.35,False
8477446,20252026,41781.0,362,347,530,470,120,118,F,Michael McCarron,0.5105782792665726,0.53,0.5042016806722689,NSH,0.2787878787878788,0.5042016806722689,0.53,0.5105782792665726,0.5278931826109002,0.5386096502410527,0.5377424242424242,0.5369249769886757,0.5183207035089968,0.5066018335304545,0.49198887782289463,0.5344306383432371,0.5000347685881078,0.48728306574787905,0.544721933538619,0.5439007838910928,0.5026538189803249,0.4833961756773223,0.5475729679636472,0.5300523220465091,696.35,False
8477450,20252026,38533.0,340,341,486,431,111,127,F,Jason Dickinson,0.49926578560939794,0.529989094874591,0.46638655462184875,CHI,0.2616822429906542,0.46638655462184875,0.529989094874591,0.49926578560939794,0.49191004570027436,0.5392645022204441,0.5383302163699181,0.5276497903887473,0.507606907104725,0.5079207703229944,0.4349021456324831,0.5370105209883363,0.4991061129639146,0.48812181509560965,0.5438510781930863,0.542948837905361,0.5032032842236573,0.46781094876436513,0.5487731254524615,0.5307838224958075,642.2166666666667,False
8483553,20252026,22790.0,249,219,348,297,90,74,F,Marc Gatcomb,0.532051282051282,0.5395348837209303,0.5487804878048781,NYI,0.5469613259668509,0.5487804878048781,0.5395348837209303,0.532051282051282,0.5437509969293872,0.5377071331021341,0.5378912373120905,0.5264581172052593,0.5304076356424423,0.49964100177543846,0.4580120034733908,0.5692277835890642,0.5002952092963207,0.4879190946996719,0.5437930934325705,0.5440238331191846,0.499588950742318,0.4831297013986311,0.535527923129466,0.540263574379527,379.8333333333333,True
8479337,20252026,58453.0,576,497,814,682,182,173,F,Alex DeBrincat,0.5368126747437092,0.5441176470588235,0.5126760563380282,DET,0.5337837837837838,0.5126760563380282,0.5441176470588235,0.5368126747437092,0.5090578613918284,0.5428027708187516,0.542935214626391,0.5327889750730808,0.5356302423112768,0.5038220632511906,0.4837656317792935,0.5196118185955819,0.5005635339827963,0.49868558614497144,0.5435903964016362,0.5437308744890079,0.5018763988085001,0.49144606249339473,0.5377442136684213,0.5411176906837993,974.2166666666667,False
8480058,20252026,12771.0,150,150,208,185,51,47,D,Pierre-Olivier Joseph,0.5,0.5292620865139949,0.5204081632653061,VAN,0.5777777777777777,0.5204081632653061,0.5292620865139949,0.5,0.5120782744558331,0.5262349492146293,0.5265398642917727,0.4907365492027309,0.49727777777777776,0.5145895289337024,0.42335932677948107,0.5682925999583679,0.5044993609388675,0.479318365855322,0.5417322253722131,0.5421659074135273,0.5093619725411249,0.4556055658563892,0.5233379458260348,0.5332775956876977,212.85,True
8474141,20252026,45656.0,468,404,648,538,152,136,F,Patrick Kane,0.536697247706422,0.5463743676222597,0.5277777777777778,DET,0.5635838150289018,0.5277777777777778,0.5463743676222597,0.536697247706422,0.5209680420871268,0.5438996641322746,0.5441489340962481,0.5291243193089848,0.5344718141804105,0.5044493549414316,0.4765592672601402,0.5366287235102459,0.5002672345596446,0.5038704576268263,0.5416370092569736,0.5418707842172962,0.5008920273044619,0.49676914881050205,0.5300463297070277,0.5355133556020256,760.9333333333333,False
8481540,20252026,57358.0,554,461,754,635,182,175,F,Cole Caufield,0.5458128078817734,0.5428365730741541,0.5098039215686274,MTL,0.5805626598465473,0.5098039215686274,0.5428365730741541,0.5458128078817734,0.5011757758708356,0.5397010472269852,0.540016879979525,0.5362176734242441,0.5429931147871443,0.5044309020487034,0.49200435190238745,0.5065783486809246,0.5013877938444721,0.4988583752723344,0.5413646820417701,0.5416974485691826,0.504675904356528,0.4687691880160438,0.5575580253215912,0.5664813107483054,955.9666666666667,False
8478046,20252026,18787.0,202,179,281,251,61,47,F,Danton Heinen,0.5301837270341208,0.5281954887218046,0.5648148148148148,CBJ,0.4117647058823529,0.5648148148148148,0.5281954887218046,0.5301837270341208,0.574264688674301,0.5316296360782277,0.5312837240159222,0.5406926838209387,0.5332719623282384,0.5016493958069739,0.5250185474039685,0.5563198568302771,0.504701424512191,0.49105906204976413,0.5412430387489298,0.5409827485277081,0.5069529142176908,0.4935857179205307,0.547154715441798,0.54065938505681,313.1166666666667,True
