player_id,name,team,n_seasons,toi_total,raw_mean,ZA_mean,IOC_mean,IOL_mean,FA_mean,small_sample
8479661,Tanner Jeannot,BOS,1,546.1166666666667,0.4912280701754385,0.5044671923475849,0.4998584328754243,0.4925136218246454,0.5113068353548268,True
8481617,Vasily Podkolzin,EDM,2,1801.9666666666667,0.5487387867483791,0.5422800786944063,0.5011899889019594,0.5303950306509294,0.5112222492109144,False
8479336,Carl Grundstrom,LAK,2,1161.2166666666667,0.5391270966217812,0.5305176296626906,0.49478641700998094,0.5178160479570724,0.5111272899473462,True
8478057,Dakota Joshua,VAN,3,2509.8166666666666,0.5186150279029536,0.5248232985571356,0.49881855183948076,0.5116878394413021,0.5109631840421901,False
8483512,Matt Savoie,EDM,1,773.5,0.5384615384615384,0.5279877113280215,0.5029382049704493,0.5174413817447663,0.5108969513126032,True
8481043,Cole Koepke,BOS,1,771.5166666666667,0.4452830188679245,0.4664906565723822,0.5009224717155061,0.4550661004376753,0.5107713669425393,True
8480448,Parker Kelly,OTT,2,1520.2666666666667,0.4901586368977673,0.5001650618071689,0.49943786712716354,0.4849271456741159,0.5107678252737788,False
8474613,Derek Stepan,CAR,1,662.8833333333333,0.62,0.6078461172908329,0.4856121350229758,0.5944651176908468,0.5107143973093387,True
8482476,Emil Heineman,MTL,1,706.3166666666667,0.4738955823293173,0.4851599950744439,0.4993400262209409,0.4741735234832675,0.510419770353725,True
8476927,Teddy Blueger,PIT,1,813.3166666666667,0.4747774480712166,0.5078834164165584,0.5091168244002372,0.49648502799023114,0.5103597906252263,True
8482740,Wyatt Johnston,DAL,4,5143.583333333333,0.5457333149201905,0.5445684609172947,0.499944554076937,0.532438674105544,0.5102417732657022,False
8480002,Nico Hischier,NJD,4,5405.15,0.5447149423711636,0.5463929533659451,0.5055510935721509,0.5344294702704528,0.5099649000040916,False
8478414,Timo Meier,NJD,3,3388.0,0.5279644824318427,0.5309464994623454,0.5033259165359956,0.5188094822687092,0.5099621544979874,False
8479315,Joey Anderson,CHI,3,1413.5166666666667,0.4371590102100263,0.4488246870468367,0.49859423649928347,0.43562912216547317,0.5098474842965395,True
8474641,Adam Henrique,ANA,2,2512.6,0.45053615739099606,0.45335034631665494,0.5062108602174143,0.43921948848315306,0.5098474727115488,False
8482078,Lucas Raymond,DET,4,5209.033333333334,0.47380218082560827,0.47871576126079046,0.5042719751104027,0.4668124060744141,0.509806080843671,False
8475287,Erik Haula,NSH,1,878.25,0.4911764705882352,0.4949237117650218,0.5062931764137426,0.4874434171808769,0.5097313499166644,True
8477955,Jared McCann,SEA,4,4515.05,0.5026270757159018,0.4989602335364266,0.502342104646191,0.4880846790766941,0.5096619901252527,False
8478975,Mason Marchment,CBJ,1,799.8333333333334,0.5488958990536278,0.5352866884493583,0.4971562358290365,0.5234519717965868,0.5095607972569691,True
8479999,Casey Mittelstadt,BUF,2,2709.7,0.5062537194157755,0.5032091944572457,0.501625849760973,0.4907084568161114,0.5095494355252621,False
8476878,Zemgus Girgensons,BUF,2,1786.35,0.48182950679133063,0.48659417563638385,0.5025098116176616,0.4744148120706174,0.5092871630453835,False
8475793,Ryan Johansen,NSH,1,865.7833333333333,0.5124653739612188,0.5081914873487126,0.5010702296056269,0.4962353726439733,0.5092686567645516,True
8474564,Steven Stamkos,NSH,2,2336.983333333333,0.5077252586488165,0.4988073718012024,0.5030300250984551,0.4902859823590485,0.5092031855618999,False
8482146,Luke Evangelista,NSH,4,3247.366666666667,0.5210430893211934,0.5095963060164614,0.5025431039155926,0.4996854162033829,0.5091465628832734,False
8477941,Nick Ritchie,UTA,1,1002.5666666666667,0.4757709251101321,0.4774913840725018,0.4936928785633654,0.4631715659140775,0.5090600284899233,True
8478047,Michael Bunting,PIT,1,1115.1666666666667,0.5136986301369864,0.5039730487980111,0.5017793525680285,0.4932732797954386,0.5088733885783302,True
8482055,Drew O'Connor,PIT,3,2855.5333333333333,0.5059184466738237,0.5136541546602856,0.49911651170998966,0.5022953160381146,0.5085967812442691,False
