game_id,season,period,orig_event_type,orig_x,orig_y,orig_shot_type,orig_team,orig_shooter_id,reb_event_type,reb_x,reb_y,reb_shot_type,reb_shooter_id,reb_is_goal,time_gap_secs
2022020297,20222023,2,shot-on-goal,66,17,snap,NSH,8476887,shot-on-goal,83,-2,snap,8481704,0,1
2022020297,20222023,2,shot-on-goal,37,34,wrist,ARI,8482655,missed-shot,88,6,backhand,8475760,0,2
2022020297,20222023,3,shot-on-goal,70,5,backhand,NSH,8475218,shot-on-goal,54,2,wrist,8478851,0,2
2022020297,20222023,3,shot-on-goal,75,-3,snap,ARI,8477070,shot-on-goal,81,-2,snap,8477070,0,1
2022020298,20222023,2,shot-on-goal,87,31,backhand,DAL,8480848,goal,86,3,wrist,8480027,1,3
2022020298,20222023,3,shot-on-goal,74,-19,wrist,COL,8478542,goal,82,0,bat,8481618,1,3
2022020299,20222023,1,shot-on-goal,66,24,wrist,OTT,8479580,shot-on-goal,44,-30,wrist,8482245,0,3
2022020299,20222023,1,shot-on-goal,68,11,wrist,OTT,8481596,shot-on-goal,81,-4,wrist,8477353,0,2
2022020299,20222023,2,shot-on-goal,67,16,wrist,SJS,8474578,missed-shot,61,5,wrist,8478414,0,2
2022020299,20222023,2,shot-on-goal,70,5,wrist,OTT,8482116,shot-on-goal,86,-4,wrist,8482116,0,2
2022020299,20222023,3,shot-on-goal,84,-10,wrist,SJS,8478414,shot-on-goal,87,-5,wrist,8478414,0,0
2022020300,20222023,1,shot-on-goal,61,25,wrist,VAN,8478856,shot-on-goal,40,-6,snap,8474574,0,3
2022020300,20222023,1,shot-on-goal,36,-13,slap,VGK,8477447,shot-on-goal,54,20,wrist,8475188,0,3
2022020300,20222023,1,shot-on-goal,58,8,wrist,VGK,8475191,shot-on-goal,33,2,slap,8477447,0,3
2022020300,20222023,1,shot-on-goal,39,-30,wrist,VGK,8476539,shot-on-goal,87,5,wrap-around,8480727,0,1
2022020300,20222023,1,shot-on-goal,82,2,wrist,VGK,8477478,shot-on-goal,84,3,wrist,8477478,0,2
2022020300,20222023,3,shot-on-goal,85,-3,wrist,VGK,8475913,shot-on-goal,77,-3,wrist,8478403,0,3
2022020300,20222023,3,shot-on-goal,34,-6,slap,VGK,8474565,shot-on-goal,76,-5,wrist,8474166,0,1
2022020300,20222023,3,shot-on-goal,76,-5,wrist,VGK,8474166,goal,80,0,wrist,8477478,1,1
2022020301,20222023,1,shot-on-goal,41,18,wrist,BUF,8482097,shot-on-goal,89,6,wrist,8481528,0,0
2022020301,20222023,1,shot-on-goal,89,6,wrist,BUF,8481528,missed-shot,89,6,wrist,8481528,0,1
2022020301,20222023,2,shot-on-goal,71,-7,backhand,BUF,8479420,shot-on-goal,88,-5,wrap-around,8475784,0,3
2022020301,20222023,2,shot-on-goal,61,-1,wrist,MTL,8477497,goal,82,-6,wrist,8477497,1,1
2022020301,20222023,3,shot-on-goal,74,8,wrist,BUF,8481528,shot-on-goal,81,0,wrist,8481528,0,1
2022020302,20222023,1,shot-on-goal,79,33,snap,LAK,8479994,shot-on-goal,78,0,snap,8480845,0,1
2022020303,20222023,2,shot-on-goal,58,-2,wrist,CAR,8476921,shot-on-goal,78,-2,wrist,8476921,0,2
2022020303,20222023,3,shot-on-goal,91,30,wrist,CAR,8480830,shot-on-goal,78,5,wrist,8482093,0,2
2022020303,20222023,3,shot-on-goal,82,8,wrist,CAR,8480830,missed-shot,71,2,wrist,8478427,0,2
2022020304,20222023,1,shot-on-goal,82,-19,wrist,BOS,8477931,shot-on-goal,77,14,wrist,8473422,0,3
2022020304,20222023,1,shot-on-goal,77,14,wrist,BOS,8473422,shot-on-goal,80,0,wrist,8478421,0,1
2022020304,20222023,1,shot-on-goal,80,-2,wrist,FLA,8477409,shot-on-goal,60,20,snap,8477409,0,0
2022020304,20222023,2,shot-on-goal,42,-12,wrist,FLA,8477986,shot-on-goal,35,-23,slap,8477986,0,0
2022020304,20222023,3,shot-on-goal,79,1,wrist,BOS,8473419,shot-on-goal,81,1,tip-in,8473419,0,2
2022020305,20222023,2,shot-on-goal,83,7,wrist,PIT,8471675,shot-on-goal,79,-1,wrist,8476483,0,3
2022020305,20222023,2,shot-on-goal,74,-15,wrist,CGY,8480008,shot-on-goal,69,15,wrist,8477507,0,2
2022020305,20222023,2,shot-on-goal,69,15,wrist,CGY,8477507,missed-shot,49,19,wrist,8480008,0,3
2022020305,20222023,2,shot-on-goal,69,-13,wrist,CGY,8477496,missed-shot,51,6,wrist,8477507,0,2
2022020305,20222023,3,shot-on-goal,68,-4,snap,PIT,8470604,shot-on-goal,81,-1,wrist,8470604,0,1
2022020306,20222023,2,shot-on-goal,85,2,wrist,CBJ,8479671,shot-on-goal,84,3,wrist,8479671,0,0
2022020306,20222023,2,shot-on-goal,84,3,wrist,CBJ,8479671,shot-on-goal,84,3,wrist,8479671,0,1
2022020306,20222023,2,shot-on-goal,64,23,snap,MTL,8476875,shot-on-goal,43,-1,slap,8478133,0,3
2022020306,20222023,2,shot-on-goal,43,-1,slap,MTL,8478133,missed-shot,82,-1,tip-in,8476469,0,2
2022020307,20222023,1,shot-on-goal,82,-1,wrist,BUF,8479999,shot-on-goal,79,12,wrist,8476994,0,0
2022020307,20222023,1,shot-on-goal,40,29,snap,STL,8475181,shot-on-goal,77,5,backhand,8477402,0,1
2022020307,20222023,2,shot-on-goal,79,-4,wrist,STL,8481543,shot-on-goal,86,-6,tip-in,8475158,0,1
2022020307,20222023,3,shot-on-goal,61,-2,wrist,STL,8478569,shot-on-goal,78,1,wrist,8477964,0,3
2022020307,20222023,3,shot-on-goal,77,-3,tip-in,STL,8480023,missed-shot,65,36,wrist,8476792,0,3
2022020308,20222023,1,shot-on-goal,33,-39,wrist,TOR,8480043,shot-on-goal,36,-36,wrist,8480043,0,2
2022020308,20222023,3,shot-on-goal,59,26,snap,NJD,8479407,shot-on-goal,78,5,backhand,8480002,0,2
2022020309,20222023,2,shot-on-goal,43,-14,snap,MIN,8476856,goal,74,9,wrist,8475220,1,2
2022020309,20222023,2,shot-on-goal,33,23,snap,WPG,8480049,missed-shot,84,6,backhand,8478398,0,2
2022020309,20222023,3,shot-on-goal,67,-12,wrist,WPG,8479591,shot-on-goal,72,5,backhand,8477504,0,3
2022020310,20222023,1,shot-on-goal,65,24,wrist,NYI,8470610,shot-on-goal,76,19,wrist,8470610,0,1
2022020310,20222023,2,shot-on-goal,64,0,bat,EDM,8477998,shot-on-goal,83,1,wrist,8475786,0,1
2022020310,20222023,2,shot-on-goal,82,-1,deflected,EDM,8478585,shot-on-goal,83,2,deflected,8480011,0,3
2022020310,20222023,3,shot-on-goal,31,-5,slap,EDM,8475197,missed-shot,43,-29,wrist,8475197,0,2
2022020310,20222023,3,shot-on-goal,23,14,wrist,EDM,8480803,missed-shot,63,12,wrist,8479338,0,3
2022020311,20222023,3,shot-on-goal,69,-14,wrist,DET,8477330,shot-on-goal,78,-1,backhand,8477330,0,1
2022020311,20222023,3,shot-on-goal,86,-20,wrist,DET,8476897,shot-on-goal,81,-1,deflected,8477946,0,2
2022020312,20222023,2,shot-on-goal,41,-3,wrist,WSH,8477839,shot-on-goal,81,6,bat,8478440,0,1
2022020312,20222023,2,shot-on-goal,49,26,snap,WSH,8480796,missed-shot,83,12,wrist,8480796,0,1
2022020313,20222023,1,shot-on-goal,56,14,wrist,DAL,8480027,missed-shot,75,-8,wrist,8470794,0,3
2022020313,20222023,1,shot-on-goal,71,-1,backhand,DAL,8480027,goal,74,-2,wrist,8480027,1,1
2022020313,20222023,2,shot-on-goal,77,-6,backhand,CHI,8476960,goal,79,5,wrist,8476960,1,1
2022020313,20222023,2,shot-on-goal,78,1,backhand,CHI,8476473,goal,82,-6,poke,8476473,1,2
2022020313,20222023,2,shot-on-goal,68,2,wrist,DAL,8478975,shot-on-goal,81,12,wrist,8475794,0,2
2022020313,20222023,2,shot-on-goal,79,0,wrist,CHI,8477450,missed-shot,78,0,wrist,8477450,0,3
2022020313,20222023,3,shot-on-goal,70,4,tip-in,CHI,8477503,goal,79,-6,backhand,8477503,1,1
2022020313,20222023,3,shot-on-goal,47,-26,slap,DAL,8476525,goal,95,-9,wrist,8476889,1,2
2022020314,20222023,1,shot-on-goal,81,1,tip-in,ANA,8481533,shot-on-goal,82,2,tip-in,8474641,0,1
2022020314,20222023,1,shot-on-goal,78,3,tip-in,ANA,8482745,goal,81,5,wrist,8482745,1,3
2022020314,20222023,1,shot-on-goal,81,4,wrist,NYR,8475184,missed-shot,84,11,backhand,8476918,0,3
2022020314,20222023,1,shot-on-goal,81,5,wrist,ANA,8478873,shot-on-goal,81,4,tip-in,8478873,0,2
2022020314,20222023,2,shot-on-goal,75,-28,snap,ANA,8478366,shot-on-goal,83,-6,tip-in,8476458,0,3
2022020314,20222023,2,shot-on-goal,83,-6,tip-in,ANA,8476458,shot-on-goal,86,-7,tip-in,8478366,0,1
2022020314,20222023,3,shot-on-goal,87,6,tip-in,NYR,8479323,shot-on-goal,80,-3,wrist,8476624,0,3
2022020314,20222023,3,shot-on-goal,85,6,wrist,NYR,8476389,missed-shot,77,-2,tip-in,8481554,0,2
2022020315,20222023,1,shot-on-goal,90,8,wrap-around,OTT,8473544,shot-on-goal,73,4,wrist,8478472,0,1
2022020315,20222023,2,shot-on-goal,64,-25,wrist,VGK,8474166,shot-on-goal,55,0,snap,8475913,0,1
2022020315,20222023,2,shot-on-goal,79,10,wrist,OTT,8482105,missed-shot,88,6,wrist,8482105,0,1
2022020315,20222023,2,shot-on-goal,71,0,snap,OTT,8480801,shot-on-goal,81,0,backhand,8480801,0,1
2022020315,20222023,3,shot-on-goal,61,18,wrist,OTT,8480801,shot-on-goal,71,3,backhand,8480208,0,3
2022020315,20222023,3,shot-on-goal,71,3,backhand,OTT,8480208,shot-on-goal,72,17,snap,8482116,0,2
2022020315,20222023,3,shot-on-goal,75,-8,tip-in,VGK,8476905,shot-on-goal,84,3,wrist,8475913,0,2
2022020315,20222023,3,shot-on-goal,83,-3,deflected,OTT,8477353,shot-on-goal,86,-2,wrist,8477353,0,0
2022020316,20222023,2,shot-on-goal,68,6,wrist,SJS,8476442,shot-on-goal,81,-1,bat,8474053,0,2
2022020316,20222023,2,shot-on-goal,72,-13,backhand,SEA,8476826,missed-shot,79,13,wrist,8479293,0,1
2022020318,20222023,2,shot-on-goal,50,11,wrist,BOS,8476891,shot-on-goal,60,6,wrist,8473419,0,1
2022020318,20222023,2,shot-on-goal,31,15,slap,CAR,8476869,shot-on-goal,59,26,slap,8478427,0,2
2022020318,20222023,3,shot-on-goal,78,-7,tip-in,CAR,8474613,shot-on-goal,76,-1,wrist,8476474,0,1
2022020318,20222023,3,shot-on-goal,76,-1,wrist,CAR,8476474,shot-on-goal,78,4,wrist,8474613,0,1
2022020319,20222023,1,shot-on-goal,77,-32,snap,CGY,8475690,shot-on-goal,76,5,wrist,8475172,0,1
2022020319,20222023,1,shot-on-goal,70,38,wrist,WSH,8477839,shot-on-goal,38,3,snap,8475625,0,3
2022020319,20222023,2,shot-on-goal,60,-18,snap,CGY,8480008,shot-on-goal,76,12,snap,8476439,0,1
2022020319,20222023,3,shot-on-goal,86,-10,backhand,CGY,8475172,shot-on-goal,93,-9,backhand,8478233,0,1
2022020319,20222023,3,shot-on-goal,81,-2,backhand,WSH,8477511,missed-shot,86,-10,wrist,8477511,0,2
2022020320,20222023,1,shot-on-goal,74,38,wrist,COL,8479398,shot-on-goal,82,4,wrist,8477476,0,1
2022020320,20222023,1,shot-on-goal,36,26,wrist,NSH,8474151,shot-on-goal,80,3,wrist,8476873,0,1
2022020320,20222023,2,shot-on-goal,52,-9,snap,NSH,8479371,shot-on-goal,75,-18,wrist,8477482,0,3
2022020320,20222023,3,shot-on-goal,75,-20,backhand,NSH,8479335,missed-shot,86,-12,wrist,8479335,0,3
2022020321,20222023,1,shot-on-goal,89,-10,backhand,CHI,8476960,shot-on-goal,83,-3,wrist,8477503,0,2
2022020322,20222023,1,shot-on-goal,82,-18,wrist,TOR,8474190,shot-on-goal,90,-10,backhand,8474190,0,1
2022020322,20222023,1,shot-on-goal,64,2,snap,MIN,8475692,shot-on-goal,80,-3,backhand,8479351,0,2
2022020322,20222023,1,shot-on-goal,85,-6,wrap-around,MIN,8478864,shot-on-goal,83,-4,wrist,8478864,0,2
2022020322,20222023,2,shot-on-goal,84,-8,backhand,TOR,8480144,shot-on-goal,80,-5,snap,8480144,0,1
2022020323,20222023,1,shot-on-goal,40,-27,slap,OTT,8474612,missed-shot,85,-7,tip-in,8481596,0,1
2022020323,20222023,2,shot-on-goal,81,5,backhand,OTT,8475766,shot-on-goal,83,6,backhand,8475766,0,1
2022020323,20222023,2,shot-on-goal,67,7,wrist,OTT,8480801,shot-on-goal,81,8,tip-in,8480801,0,2
2022020323,20222023,3,shot-on-goal,80,-2,tip-in,ANA,8479368,goal,81,1,tip-in,8479368,1,3
2022020324,20222023,1,shot-on-goal,76,-14,slap,PHI,8480220,shot-on-goal,34,-3,wrist,8478500,0,2
2022020324,20222023,1,shot-on-goal,77,6,wrist,PIT,8476927,goal,82,0,backhand,8476326,1,1
2022020325,20222023,1,shot-on-goal,81,-16,backhand,DET,8477946,missed-shot,78,-10,wrist,8482078,0,3
2022020325,20222023,3,shot-on-goal,35,-15,wrist,DET,8481542,missed-shot,80,0,backhand,8481013,0,2
2022020325,20222023,3,shot-on-goal,31,16,slap,ARI,8479345,missed-shot,76,37,wrist,8477941,0,2
2022020326,20222023,3,shot-on-goal,69,42,wrist,CBJ,8483620,shot-on-goal,78,0,wrist,8482660,0,2
2022020327,20222023,1,shot-on-goal,34,0,wrist,NJD,8476923,shot-on-goal,83,4,wrist,8482110,0,1
2022020327,20222023,1,shot-on-goal,54,-12,wrist,NJD,8475193,shot-on-goal,80,0,wrist,8480002,0,2
2022020327,20222023,2,shot-on-goal,61,-38,wrist,BUF,8473449,shot-on-goal,90,-7,wrist,8479370,0,3
2022020327,20222023,2,shot-on-goal,82,5,wrist,NJD,8479414,shot-on-goal,89,6,wrist,8479414,0,2
2022020327,20222023,2,shot-on-goal,36,-23,slap,BUF,8479578,shot-on-goal,82,-5,wrist,8473449,0,2
2022020328,20222023,1,shot-on-goal,79,-6,wrist,TBL,8473986,shot-on-goal,77,2,tip-in,8474564,0,2
2022020329,20222023,1,shot-on-goal,85,-28,wrist,SEA,8479293,missed-shot,85,-19,wrist,8476826,0,3
2022020329,20222023,2,shot-on-goal,84,3,backhand,SEA,8474586,goal,84,6,wrist,8474586,1,1
2022020329,20222023,3,shot-on-goal,62,-21,wrist,SEA,8474586,shot-on-goal,66,-21,wrist,8474586,0,3
2022020330,20222023,1,shot-on-goal,71,-12,wrist,DAL,8473994,goal,76,7,snap,8482740,1,0
2022020330,20222023,3,shot-on-goal,71,20,wrist,DAL,8470794,shot-on-goal,84,13,snap,8478449,0,3
2022020331,20222023,1,shot-on-goal,32,-33,wrist,SJS,8476881,shot-on-goal,87,-13,wrist,8474578,0,1
2022020331,20222023,1,shot-on-goal,83,1,wrap-around,LAK,8479994,missed-shot,74,1,backhand,8481560,0,2
2022020331,20222023,3,shot-on-goal,79,-2,tip-in,SJS,8482222,shot-on-goal,84,0,backhand,8482222,0,1
2022020332,20222023,2,shot-on-goal,71,-22,wrist,EDM,8475197,missed-shot,76,35,wrist,8474089,0,2
2022020332,20222023,2,shot-on-goal,85,-3,wrist,NYR,8479328,goal,83,-7,wrist,8479328,1,3
2022020332,20222023,2,shot-on-goal,83,-6,tip-in,EDM,8477998,shot-on-goal,85,-5,wrist,8477998,0,2
2022020332,20222023,2,shot-on-goal,85,-5,wrist,EDM,8477998,missed-shot,84,-4,wrist,8477998,0,0
2022020333,20222023,1,shot-on-goal,59,22,wrist,CAR,8482093,shot-on-goal,75,8,wrist,8478427,0,3
2022020333,20222023,1,shot-on-goal,75,8,wrist,CAR,8478427,goal,76,-6,tip-in,8482093,1,2
2022020333,20222023,1,shot-on-goal,82,1,tip-in,CAR,8471669,shot-on-goal,77,-1,wrist,8471669,0,1
2022020333,20222023,1,shot-on-goal,77,-1,wrist,CAR,8471669,shot-on-goal,74,10,wrist,8471669,0,2
2022020333,20222023,1,shot-on-goal,66,-1,tip-in,CGY,8475172,shot-on-goal,78,-1,wrist,8475172,0,2
2022020333,20222023,2,shot-on-goal,60,-3,wrist,CAR,8476921,missed-shot,57,40,wrist,8476921,0,3
2022020333,20222023,2,shot-on-goal,66,-9,wrist,CAR,8474613,missed-shot,32,17,wrist,8480835,0,2
2022020333,20222023,3,shot-on-goal,88,-22,wrist,CAR,8473533,shot-on-goal,82,1,wrist,8475855,0,3
2022020333,20222023,3,shot-on-goal,54,-20,wrist,CAR,8478427,shot-on-goal,80,0,wrist,8478427,0,2
2022020334,20222023,1,shot-on-goal,41,-25,slap,FLA,8475462,shot-on-goal,73,0,wrist,8477935,0,2
2022020334,20222023,1,shot-on-goal,75,3,snap,FLA,8471887,shot-on-goal,72,-1,wrist,8479066,0,1
2022020334,20222023,1,shot-on-goal,57,23,snap,FLA,8476393,shot-on-goal,84,5,backhand,8470595,0,2
2022020334,20222023,1,shot-on-goal,57,22,wrist,STL,8476410,goal,79,-4,wrist,8476438,1,3
2022020334,20222023,3,shot-on-goal,60,-35,backhand,STL,8476792,shot-on-goal,77,6,backhand,8475158,0,1
2022020335,20222023,1,shot-on-goal,82,-5,wrist,PIT,8475722,missed-shot,93,-7,backhand,8475722,0,1
2022020335,20222023,1,shot-on-goal,56,-12,wrist,PIT,8475810,missed-shot,64,9,wrist,8475722,0,1
2022020335,20222023,1,shot-on-goal,38,16,backhand,TOR,8478047,shot-on-goal,85,-7,backhand,8479318,0,2
2022020335,20222023,3,shot-on-goal,66,-7,wrist,TOR,8479318,shot-on-goal,80,-1,wrist,8477939,0,2
2022020336,20222023,2,shot-on-goal,76,-13,deflected,WSH,8477947,shot-on-goal,57,-3,snap,8471214,0,2
2022020336,20222023,2,shot-on-goal,69,-8,wrist,WSH,8471214,shot-on-goal,66,1,tip-in,8477511,0,3
2022020336,20222023,3,shot-on-goal,89,27,wrist,WSH,8474189,shot-on-goal,33,-3,snap,8474590,0,2
2022020336,20222023,3,shot-on-goal,33,-3,snap,WSH,8474590,shot-on-goal,93,29,wrist,8474189,0,3
2022020336,20222023,3,shot-on-goal,81,-1,backhand,WSH,8477947,missed-shot,81,1,backhand,8477947,0,1
2022020336,20222023,3,shot-on-goal,84,-28,snap,NJD,8481559,shot-on-goal,56,-11,snap,8480003,0,3
2022020337,20222023,1,shot-on-goal,38,13,slap,NYI,8477506,goal,63,12,slap,8476917,1,2
2022020337,20222023,2,shot-on-goal,68,-12,wrist,PHI,8475763,goal,71,2,snap,8480797,1,0
2022020337,20222023,2,shot-on-goal,80,4,wrist,PHI,8480028,shot-on-goal,87,6,wrist,8477887,0,1
2022020337,20222023,2,shot-on-goal,77,-10,backhand,PHI,8475763,shot-on-goal,41,23,snap,8476372,0,3
2022020338,20222023,1,shot-on-goal,77,-21,wrist,NSH,8475168,shot-on-goal,80,0,wrist,8478468,0,0
2022020338,20222023,1,shot-on-goal,81,-1,wrist,NSH,8479661,shot-on-goal,79,1,backhand,8474151,0,2
2022020338,20222023,1,shot-on-goal,55,4,wrist,CBJ,8480893,shot-on-goal,82,0,wrist,8480205,0,1
2022020338,20222023,3,shot-on-goal,78,-12,wrist,CBJ,8475790,shot-on-goal,81,-2,wrist,8476432,0,1
2022020338,20222023,3,shot-on-goal,80,1,backhand,CBJ,8480893,shot-on-goal,80,2,wrist,8474679,0,1
2022020338,20222023,3,shot-on-goal,65,-22,wrist,CBJ,8478458,goal,79,1,wrist,8474679,1,1
2022020338,20222023,3,shot-on-goal,65,-1,wrist,CBJ,8478882,shot-on-goal,59,-2,wrist,8482705,0,3
2022020339,20222023,1,shot-on-goal,79,-2,tip-in,COL,8478420,goal,81,10,backhand,8476312,1,1
2022020339,20222023,1,shot-on-goal,78,-9,tip-in,DAL,8481641,shot-on-goal,79,-5,tip-in,8481641,0,1
2022020339,20222023,2,shot-on-goal,79,-6,wrist,COL,8481618,goal,82,-2,backhand,8478211,1,0
2022020339,20222023,3,shot-on-goal,36,-26,wrist,COL,8476312,shot-on-goal,72,-13,wrist,8481186,0,2
2022020339,20222023,3,shot-on-goal,57,-27,wrist,COL,8476312,goal,84,1,deflected,8471699,1,1
2022020340,20222023,1,shot-on-goal,67,-1,wrist,VAN,8482496,shot-on-goal,82,-7,wrist,8482496,0,1
2022020340,20222023,3,shot-on-goal,72,40,wrist,VGK,8477478,shot-on-goal,89,-5,wrap-around,8479991,0,2
2022020341,20222023,1,shot-on-goal,77,14,wrist,MIN,8476856,shot-on-goal,86,4,wrist,8475220,0,2
2022020342,20222023,1,shot-on-goal,34,0,wrist,WPG,8477504,shot-on-goal,79,-9,wrist,8476392,0,2
2022020342,20222023,1,shot-on-goal,79,-9,wrist,WPG,8476392,goal,81,-2,backhand,8478424,1,1
2022020342,20222023,2,shot-on-goal,73,-9,wrist,CHI,8474141,missed-shot,74,-6,wrist,8474141,0,1
2022020342,20222023,2,shot-on-goal,71,6,backhand,WPG,8480289,goal,80,7,wrist,8477357,1,1
2022020342,20222023,2,shot-on-goal,52,-7,wrist,CHI,8480798,goal,81,6,wrist,8479390,1,2
2022020342,20222023,3,shot-on-goal,49,2,wrist,CHI,8477495,shot-on-goal,82,0,wrist,8477495,0,1
2022020342,20222023,3,shot-on-goal,82,0,wrist,CHI,8477495,missed-shot,88,-8,snap,8474141,0,1
2022020343,20222023,1,shot-on-goal,32,1,wrist,ANA,8474031,missed-shot,63,23,wrist,8475842,0,3
2022020343,20222023,2,shot-on-goal,81,1,tip-in,ANA,8478366,goal,75,1,wrist,8474683,1,3
2022020343,20222023,2,shot-on-goal,81,3,backhand,ANA,8476458,missed-shot,43,37,wrist,8475764,0,2
2022020344,20222023,1,shot-on-goal,35,-29,wrist,VAN,8478451,shot-on-goal,81,0,backhand,8478057,0,1
2022020344,20222023,1,shot-on-goal,81,0,backhand,VAN,8478057,shot-on-goal,79,1,wrist,8482496,0,1
2022020344,20222023,3,shot-on-goal,61,-15,wrist,SJS,8480160,missed-shot,75,-17,wrist,8480160,0,3
2022020345,20222023,1,shot-on-goal,45,-40,snap,LAK,8474563,shot-on-goal,78,17,snap,8477942,0,3
2022020345,20222023,1,shot-on-goal,61,-20,snap,OTT,8477353,missed-shot,61,39,snap,8482105,0,3
2022020345,20222023,1,shot-on-goal,82,4,backhand,OTT,8479337,shot-on-goal,84,3,tip-in,8479337,0,2
2022020345,20222023,1,shot-on-goal,84,3,tip-in,OTT,8479337,shot-on-goal,36,-27,wrist,8482245,0,2
2022020345,20222023,1,shot-on-goal,86,7,snap,OTT,8480801,shot-on-goal,84,6,snap,8480801,0,1
2022020345,20222023,2,shot-on-goal,71,2,snap,OTT,8477353,shot-on-goal,83,-2,poke,8478472,0,1
2022020346,20222023,1,shot-on-goal,42,-16,wrist,NYR,8476389,missed-shot,83,14,backhand,8478550,0,3
2022020346,20222023,1,shot-on-goal,63,-21,snap,NJD,8477425,shot-on-goal,64,35,wrist,8474090,0,2
2022020346,20222023,2,shot-on-goal,78,-4,wrist,NYR,8478550,shot-on-goal,52,28,slap,8480817,0,3
2022020347,20222023,1,shot-on-goal,64,14,snap,BUF,8482097,shot-on-goal,83,-3,tip-in,8481528,0,1
2022020347,20222023,1,shot-on-goal,74,2,wrist,BUF,8482671,shot-on-goal,80,-7,backhand,8475784,0,1
2022020347,20222023,2,shot-on-goal,74,0,wrist,BUF,8473449,shot-on-goal,62,2,snap,8473449,0,2
2022020347,20222023,2,shot-on-goal,62,2,snap,BUF,8473449,goal,86,6,wrist,8479370,1,2
2022020347,20222023,3,shot-on-goal,80,1,wrist,TBL,8473986,goal,80,0,wrist,8474564,1,2
2022020348,20222023,1,shot-on-goal,74,-7,wrist,DET,8477330,goal,82,-1,wrist,8481542,1,0
2022020348,20222023,1,shot-on-goal,77,-6,backhand,DET,8481013,shot-on-goal,65,24,wrist,8476874,0,2
2022020348,20222023,2,shot-on-goal,65,6,wrist,DET,8477330,shot-on-goal,78,8,wrist,8477330,0,1
2022020348,20222023,2,shot-on-goal,81,-9,wrist,TOR,8475718,shot-on-goal,79,-4,wrist,8475718,0,1
2022020348,20222023,2,shot-on-goal,79,-4,wrist,TOR,8475718,shot-on-goal,84,1,wrist,8477021,0,1
2022020348,20222023,2,shot-on-goal,90,-15,snap,DET,8480459,shot-on-goal,85,-8,wrist,8481013,0,1
2022020348,20222023,3,shot-on-goal,44,-29,slap,DET,8477429,shot-on-goal,63,37,wrist,8476874,0,2
2022020349,20222023,1,shot-on-goal,65,3,wrist,VGK,8476448,goal,72,-3,wrist,8476448,1,3
2022020349,20222023,2,shot-on-goal,56,-22,snap,VGK,8475191,shot-on-goal,60,-4,wrist,8476539,0,1
2022020349,20222023,3,shot-on-goal,52,11,snap,CBJ,8481161,missed-shot,74,-11,wrist,8478458,0,3
2022020349,20222023,3,shot-on-goal,84,6,wrist,CBJ,8474679,goal,83,-4,snap,8476432,1,1
2022020350,20222023,2,shot-on-goal,66,-41,wrist,STL,8475765,missed-shot,76,-7,wrist,8475753,0,2
2022020350,20222023,2,shot-on-goal,73,3,wrist,STL,8479385,shot-on-goal,80,4,wrist,8479385,0,2
2022020351,20222023,1,shot-on-goal,78,-4,wrist,FLA,8479314,goal,81,-2,wrist,8479314,1,2
2022020351,20222023,1,shot-on-goal,54,4,snap,EDM,8475786,shot-on-goal,41,-33,slap,8475197,0,3
2022020352,20222023,2,shot-on-goal,37,-18,slap,CAR,8477488,goal,83,-1,wrist,8480039,1,3
2022020352,20222023,2,shot-on-goal,72,-9,wrist,CAR,8478427,goal,86,6,wrap-around,8480830,1,2
2022020352,20222023,2,shot-on-goal,82,7,wrist,PIT,8471215,shot-on-goal,80,3,backhand,8475722,0,2
2022020352,20222023,2,shot-on-goal,40,2,wrist,CAR,8476921,shot-on-goal,84,-4,wrist,8473533,0,1
2022020352,20222023,3,shot-on-goal,86,20,wrist,CAR,8473533,shot-on-goal,87,4,wrist,8480835,0,2
2022020352,20222023,3,shot-on-goal,79,-4,wrist,PIT,8475810,shot-on-goal,92,-18,snap,8475810,0,2
2022020353,20222023,1,shot-on-goal,80,-10,backhand,NYI,8475314,shot-on-goal,80,5,wrist,8475231,0,1
2022020353,20222023,1,shot-on-goal,89,20,wrist,PHI,8476872,shot-on-goal,79,0,wrist,8479772,0,2
2022020353,20222023,1,shot-on-goal,79,0,wrist,PHI,8479772,goal,72,3,snap,8475763,1,2
2022020353,20222023,2,shot-on-goal,70,-4,wrist,PHI,8480220,shot-on-goal,31,-23,slap,8476372,0,2
2022020353,20222023,3,shot-on-goal,78,21,wrist,PHI,8480797,shot-on-goal,69,-2,wrist,8476310,0,2
2022020354,20222023,1,shot-on-goal,89,-5,wrap-around,SJS,8482222,goal,84,-1,wrist,8476442,1,0
2022020354,20222023,1,shot-on-goal,68,11,wrist,MTL,8483515,missed-shot,77,-8,wrist,8478133,0,1
2022020354,20222023,2,shot-on-goal,61,-17,wrist,SJS,8476988,missed-shot,83,-8,wrist,8482222,0,1
2022020355,20222023,2,shot-on-goal,48,12,slap,TBL,8474564,shot-on-goal,52,36,wrist,8475167,0,2
2022020355,20222023,3,shot-on-goal,58,-20,wrist,BOS,8470638,missed-shot,79,9,backhand,8470638,0,1
2022020356,20222023,2,shot-on-goal,36,20,wrist,NSH,8475218,shot-on-goal,87,5,wrist,8475168,0,2
2022020356,20222023,3,shot-on-goal,40,-21,slap,ANA,8474031,shot-on-goal,76,19,wrist,8478873,0,3
2022020357,20222023,1,shot-on-goal,68,11,wrist,WPG,8482149,missed-shot,62,0,wrist,8480145,0,2
