rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
180,Kevin Bahl,CGY,D,76,186,254,224,0.18889,0.14553,3.1,8480860
181,Ryker Evans,SEA,D,66,122,109,146,0.21317,0.14674,3.1,8482858
182,Noah Juulsen,PHI,D,52,119,66,94,0.22521,0.1412,2.8,8478454
183,Connor Clifton,PIT,D,50,65,119,145,0.20396,0.14136,2.8,8477365
184,Henri Jokiharju,BOS,D,41,88,97,106,0.20537,0.13695,2.5,8480035
185,Charlie McAvoy,BOS,D,69,199,181,182,0.18693,0.13686,2.5,8479325
186,Scott Mayfield,NYI,D,80,140,124,179,0.19718,0.13671,2.5,8476429
187,Jaccob Slavin,CAR,D,39,94,90,111,0.20899,0.13778,2.5,8476958
188,Radko Gudas,ANA,D,56,112,103,117,0.20354,0.13711,2.5,8475462
189,Charle-Edouard D'Astous,TBL,D,70,169,159,200,0.19035,0.13692,2.5,8480426
190,Morgan Rielly,TOR,D,78,262,147,190,0.1919,0.13641,2.4,8476853
191,David Jiricek,PHI,D,26,45,57,40,0.22449,0.13561,2.4,8483460
192,Jonathan Aspirot,BOS,D,61,121,141,146,0.19202,0.13552,2.4,8481219
193,Matt Grzelcyk,CHI,D,69,176,139,168,0.19045,0.13385,2.3,8476891
194,Hampus Lindholm,BOS,D,67,143,155,170,0.18863,0.13485,2.3,8476854
195,Axel Sandin-Pellikka,DET,D,68,151,131,127,0.19175,0.13351,2.3,8484223
196,Jeff Petry,MIN,D,67,137,109,157,0.19634,0.13266,2.2,8473507
197,Tyler Tucker,STL,D,68,103,108,131,0.19651,0.13255,2.2,8481006
198,Ian Moore,ANA,D,66,127,137,106,0.18898,0.13225,2.2,8482178
199,Daemon Hunt,MIN,D,32,40,65,61,0.21512,0.13265,2.2,8482094
200,Simon Benoit,TOR,D,73,75,186,148,0.17906,0.13063,2.1,8481122
201,Lian Bichsel,DAL,D,50,64,101,92,0.19708,0.13123,2.1,8483425
202,Alex Vlasic,CHI,D,81,161,259,239,0.17061,0.12969,2.0,8481568
203,Jack St. Ivany,PIT,D,20,39,55,47,0.21763,0.12903,1.9,8481030
204,Nikolas Matinpalo,OTT,D,50,68,78,126,0.2,0.12628,1.8,8484321
205,Connor Murphy,EDM,D,79,112,192,194,0.1711,0.12442,1.6,8476473
206,Carson Soucy,NYI,D,76,117,129,156,0.17633,0.12021,1.4,8477369
207,Emil Lilleberg,TBL,D,50,123,108,134,0.18123,0.11995,1.3,8482929
208,Joel Edmundson,LAK,D,81,232,175,187,0.16487,0.11721,1.2,8476441
209,Jacob Bryson,WPG,D,50,61,63,85,0.19659,0.11717,1.2,8480196
210,Neal Pionk,WPG,D,51,115,100,121,0.18136,0.11811,1.2,8480145
211,Uvis Balinskis,FLA,D,54,138,102,153,0.17968,0.11724,1.2,8484304
212,Rasmus Ristolainen,PHI,D,44,91,116,120,0.17668,0.11797,1.2,8477499
213,Pierre-Olivier Joseph,VAN,D,31,50,52,62,0.20382,0.11659,1.1,8480058
214,Mike Reilly,CAR,D,42,122,59,111,0.19613,0.11479,1.0,8476422
215,Philippe Myers,TOR,D,39,52,61,58,0.19522,0.11512,1.0,8479026
216,Brett Pesce,NJD,D,37,119,85,106,0.17884,0.11184,0.8,8477488
217,Sam Rinzel,CHI,D,54,153,101,131,0.17087,0.10988,0.7,8483506
218,Troy Stecher,TOR,D,64,112,150,132,0.16112,0.11087,0.7,8479442
219,Joshua Mahura,SEA,D,23,39,50,56,0.1953,0.10894,0.6,8479372
220,Ben Hutton,VGK,D,55,121,66,109,0.17546,0.10233,0.2,8477018
221,Urho Vaakanainen,NYR,D,34,31,61,51,0.17533,0.10003,0.0,8480001
