rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
190,Ryan Lindgren,SEA,D,75,176,199,176,-0.16864,-0.30908,4.7,8479324
191,Olen Zellweger,ANA,D,76,173,137,163,-0.1649,-0.31054,4.7,8482803
192,Tom Willander,VAN,D,69,135,146,151,-0.15953,-0.31112,4.7,8484240
193,Scott Morrow,NYR,D,29,51,49,52,-0.05438,-0.31256,4.6,8482666
194,Ryan Pulock,NYI,D,76,163,185,219,-0.20026,-0.32514,4.5,8477506
195,Alexander Nikishin,CAR,D,81,231,141,212,-0.19484,-0.32223,4.5,8482100
196,Logan Stanley,BUF,D,76,123,145,160,-0.17731,-0.32353,4.5,8479378
197,Esa Lindell,DAL,D,82,172,192,220,-0.20154,-0.32634,4.5,8476902
198,Carson Soucy,NYI,D,76,117,129,156,-0.18416,-0.33212,4.4,8477369
199,Simon Benoit,TOR,D,73,75,186,148,-0.18188,-0.33374,4.4,8481122
200,Zeev Buium,VAN,D,75,226,148,153,-0.18379,-0.33319,4.4,8484798
201,Dante Fabbro,CBJ,D,74,143,164,156,-0.18736,-0.33519,4.4,8479371
202,Brett Kulak,COL,D,82,176,160,181,-0.20268,-0.33963,4.3,8476967
203,Logan Mailloux,STL,D,66,160,122,128,-0.17984,-0.34258,4.3,8482733
204,Kris Letang,PIT,D,74,223,151,181,-0.21817,-0.35438,4.2,8471724
205,Henri Jokiharju,BOS,D,41,88,97,106,-0.1692,-0.34765,4.2,8480035
206,Gustav Forsling,FLA,D,80,250,185,226,-0.23378,-0.35541,4.1,8478055
207,Luke Schenn,BUF,D,50,59,85,81,-0.15911,-0.36197,4.1,8474568
208,Vincent Desharnais,SJS,D,53,77,130,137,-0.20733,-0.36323,4.1,8479576
209,Mattias Ekholm,EDM,D,81,240,149,211,-0.24402,-0.36927,4.0,8475218
210,Jonathan Aspirot,BOS,D,61,121,141,146,-0.22177,-0.37219,4.0,8481219
211,Brandon Carlo,TOR,D,55,108,125,149,-0.23097,-0.37948,3.9,8478443
212,Rasmus Ristolainen,PHI,D,44,91,116,120,-0.20963,-0.37521,3.9,8477499
213,Jacob Bryson,WPG,D,50,61,63,85,-0.2012,-0.39622,3.7,8480196
214,Brady Skjei,NSH,D,81,202,257,236,-0.27524,-0.39255,3.7,8476869
215,Urho Vaakanainen,NYR,D,34,31,61,51,-0.1551,-0.40592,3.6,8480001
216,Ryan Shea,PIT,D,80,165,188,203,-0.28912,-0.41431,3.5,8478854
217,Zach Metsa,BUF,D,43,65,75,82,-0.21454,-0.41125,3.5,8484305
218,Victor Hedman,TBL,D,33,61,49,70,-0.20515,-0.41781,3.4,8475167
219,Nick Leddy,SJS,D,32,94,69,71,-0.21158,-0.42237,3.4,8475181
220,Michael Kesselring,BUF,D,34,65,60,66,-0.19854,-0.41767,3.4,8480891
221,Shakir Mukhamadullin,SJS,D,50,97,131,122,-0.27581,-0.43554,3.2,8482166
222,Erik Gudbranson,CBJ,D,37,54,84,82,-0.25287,-0.44654,3.1,8475790
223,Jayden Struble,MTL,D,59,94,77,94,-0.2624,-0.44355,3.1,8481593
224,Roman Josi,NSH,D,68,241,222,213,-0.33236,-0.45203,3.0,8474600
225,Artyom Levshunov,CHI,D,68,198,142,153,-0.31983,-0.46036,2.9,8484783
226,Ty Emberson,EDM,D,71,114,131,137,-0.32554,-0.473,2.8,8480834
227,Noah Juulsen,PHI,D,52,119,66,94,-0.29771,-0.47555,2.8,8478454
228,Nick Perbix,NSH,D,78,183,187,187,-0.37869,-0.50235,2.5,8480246
229,Will Borgen,NYR,D,75,123,157,150,-0.4,-0.53517,2.1,8478840
230,Elias Salomonsson,WPG,D,32,81,81,59,-0.54017,-0.71782,0.0,8483510
