player_name,team,pos,PFR,PUR,PAR,games_played,total_5v5_toi_minutes,toi_per_game,oz_faceoff_shifts,oz_faceoff_shifts_per_game,dz_faceoff_shifts,dz_faceoff_shifts_per_game,player_OZ_retention_pct,player_DZ_escape_rate_pct,OUER,DUER,OAER,DAER,NZ_ratio,ROC,ROL,ROC_adj,ROL_adj,context_flag,CF_pct,player_id,seasons_covered,player_DZ_time_pct,PUR_raw,PAR_raw,teammates_avg_OZ_retention,teammates_avg_DZ_escape,ROC_weight_sec,ROL_weight_sec
Jake DeBrusk,VAN,L,0.8385,0.4894,0.5836,80,956.45,11.956,190,2.375,183,2.288,71.59,18.43,0.9979,0.6719,1.0226,0.7786,1.0875,0.6393,0.5816,0.704,0.6891,🔴 Underperforming — tough situation,0.5005,8478498,"2022-23, 2023-24, 2024-25, 2025-26",81.57,1.6046,1.7309,0.7001,0.2367,154557,92834
Matt Duchene,DAL,C,0.8391,0.5429,0.647,57,742.78,13.031,117,2.053,75,1.316,65.99,21.39,0.9198,0.7797,0.9735,0.8586,0.9266,0.6246,0.5923,0.6891,0.7129,🟡 Solid — self made,0.4939,8475168,"2022-23, 2023-24, 2024-25, 2025-26",78.61,1.7801,1.9189,0.6779,0.2491,117852,85829
Wyatt Johnston,DAL,C,0.8402,0.59,0.7022,82,1206.08,14.708,197,2.402,135,1.646,69.09,18.47,0.963,0.6733,1.0246,0.737,0.9404,0.6436,0.6276,0.7067,0.7559,🟡 Solid — self made,0.4881,8482740,"2022-23, 2023-24, 2024-25, 2025-26",81.53,1.9345,2.0826,0.6743,0.2506,197195,141405
Jason Dickinson,EDM,C,0.8406,0.608,0.7233,64,828.68,12.948,77,1.203,212,3.312,72.83,24.7,1.0152,0.9005,1.0548,1.0064,0.9916,0.6567,0.6023,0.7206,0.7086,🟢 Elite — self made,0.4816,8477450,"2022-23, 2023-24, 2024-25, 2025-26",75.3,1.9937,2.1452,0.6905,0.2454,138777,94825
Liam Ohgren,VAN,L,0.841,0.5919,0.7038,68,812.68,11.951,121,1.779,85,1.25,69.65,28.79,0.9708,1.0496,0.9971,1.1758,0.9593,0.6295,0.5858,0.6953,0.6724,🟡 Solid — self made,0.4632,8483499,"2023-24, 2024-25, 2025-26",71.21,1.9408,2.0873,0.6985,0.2449,127951,68975
Matias Maccelli,TOR,L,0.842,0.6315,0.75,71,868.97,12.239,139,1.958,93,1.31,69.64,31.11,0.9706,1.1341,1.0025,1.2586,0.9491,0.6286,0.6486,0.6914,0.7588,🟢 Elite — self made,0.4922,8481711,"2022-23, 2023-24, 2024-25, 2025-26",68.89,2.0706,2.2244,0.6946,0.2472,138016,84624
Ryan Greene,CHI,C,0.843,0.5756,0.6828,81,1062.0,13.111,194,2.395,184,2.272,68.69,22.86,0.9574,0.8334,0.9885,0.933,1.0029,0.6338,0.6454,0.6973,0.7805,🟡 Solid — self made,0.4698,8483450,"2024-25, 2025-26",77.14,1.8872,2.025,0.6948,0.245,170050,122550
Drew O'Connor,VAN,L,0.8441,0.5312,0.6294,81,1033.3,12.757,159,1.963,120,1.481,70.22,19.75,0.9788,0.72,1.0009,0.8195,0.9847,0.6323,0.5931,0.6958,0.6998,🔴 Underperforming — tough situation,0.5015,8482055,"2022-23, 2023-24, 2024-25, 2025-26",80.25,1.7419,1.8666,0.7016,0.241,161560,100858
David Kampf,WSH,C,0.8454,0.5871,0.6944,40,514.02,12.85,70,1.75,115,2.875,76.82,21.75,1.0707,0.793,1.0975,0.8965,0.9953,0.6303,0.5902,0.6982,0.6967,🟡 Solid — self made,0.4901,8480144,"2022-23, 2023-24, 2024-25, 2025-26",78.25,1.925,2.0596,0.6999,0.2426,82331,53064
Elias Pettersson,VAN,C,0.8469,0.5883,0.6946,73,977.78,13.394,204,2.795,169,2.315,71.36,21.86,0.9946,0.797,1.0183,0.8952,1.0463,0.6468,0.5984,0.7116,0.7133,🟡 Solid — self made,0.5043,8480012,"2022-23, 2023-24, 2024-25, 2025-26",78.14,1.9289,2.0601,0.7008,0.2442,159620,108780
John Tavares,TOR,C,0.8474,0.6357,0.7502,82,1150.13,14.026,221,2.695,171,2.085,67.52,24.9,0.9412,0.9077,0.9698,1.0036,0.9916,0.6278,0.6298,0.6904,0.7385,🟢 Elite — self made,0.4934,8475166,"2022-23, 2023-24, 2024-25, 2025-26",75.1,2.0845,2.2249,0.6962,0.2481,182149,130917
Aatu Räty,VAN,C,0.8487,0.4591,0.541,65,700.82,10.782,114,1.754,182,2.8,74.47,19.18,1.0381,0.6991,1.0704,0.7811,0.9714,0.6237,0.6051,0.6866,0.7186,🔴 Underperforming — tough situation,0.4798,8482691,"2022-23, 2024-25, 2025-26",80.82,1.5055,1.6046,0.6958,0.2455,106470,58263
Easton Cowan,TOR,R,0.849,0.537,0.6325,66,832.1,12.608,113,1.712,85,1.288,67.04,22.03,0.9344,0.803,0.9622,0.8889,0.9403,0.6154,0.6357,0.6776,0.7427,🟡 Solid — self made,0.4554,8484158,2025-26,77.97,1.7607,1.8758,0.6967,0.2478,129949,86421
Brock Boeser,VAN,R,0.8496,0.6142,0.7229,74,1004.4,13.573,191,2.581,160,2.162,73.68,22.46,1.027,0.819,1.0514,0.914,0.9245,0.6416,0.6033,0.7066,0.709,🟡 Solid — self made,0.4833,8478444,"2022-23, 2023-24, 2024-25, 2025-26",77.54,2.0139,2.1441,0.7008,0.2458,162180,98824
Nicholas Robertson,TOR,L,0.8536,0.5201,0.6093,78,874.15,11.207,115,1.474,108,1.385,69.13,25.5,0.9636,0.9295,0.9913,1.0149,0.9713,0.6067,0.6363,0.6697,0.7412,🔴 Underperforming — tough situation,0.5139,8481582,"2022-23, 2023-24, 2024-25, 2025-26",74.5,1.7053,1.8072,0.6974,0.2512,132166,77470
Tyson Foerster,PHI,R,0.854,0.5304,0.621,29,380.72,13.128,52,1.793,53,1.828,66.43,19.81,0.926,0.7221,0.9556,0.7899,1.1489,0.6492,0.5832,0.7106,0.6754,🔴 Underperforming — tough situation,0.5227,8482159,"2022-23, 2023-24, 2024-25, 2025-26",80.19,1.7391,1.8419,0.6952,0.2507,61574,44729
William Nylander,TOR,R,0.8544,0.6565,0.7683,65,965.42,14.853,218,3.354,110,1.692,69.81,22.77,0.973,0.8301,1.0057,0.9031,0.9049,0.6347,0.6439,0.6973,0.7566,🟢 Elite — self made,0.5043,8477939,"2022-23, 2023-24, 2024-25, 2025-26",77.23,2.1526,2.2788,0.6941,0.2521,153988,108458
Auston Matthews,TOR,C,0.8555,0.8006,0.9358,60,918.12,15.302,179,2.983,125,2.083,71.67,31.14,0.9989,1.1354,1.0215,1.2351,0.9359,0.6546,0.649,0.7165,0.7556,🟢 Elite — self made,0.5312,8479318,"2022-23, 2023-24, 2024-25, 2025-26",68.86,2.6251,2.7755,0.7016,0.2522,152176,106115
Conor Garland,CBJ,R,0.8558,0.6256,0.731,71,921.22,12.975,147,2.07,163,2.296,73.69,25.78,1.0271,0.9398,1.0451,1.0337,0.9484,0.6414,0.6045,0.7056,0.7061,🟢 Elite — self made,0.5049,8478856,"2022-23, 2023-24, 2024-25, 2025-26",74.22,2.0512,2.168,0.705,0.2494,148161,94960
Alexey Toropchenko,STL,R,0.8563,0.4331,0.5058,64,643.47,10.054,58,0.906,146,2.281,66.71,22.7,0.9299,0.8274,0.9176,0.9387,1.0107,0.6289,0.4966,0.6908,0.5714,🔴 Underperforming — tough situation,0.4856,8480281,"2022-23, 2023-24, 2024-25, 2025-26",77.3,1.4201,1.5001,0.727,0.2418,97501,58207
Pavel Buchnevich,STL,L,0.8565,0.623,0.7274,80,1038.17,12.977,182,2.275,159,1.988,75.78,24.75,1.0563,0.9022,1.0355,1.0327,1.0195,0.6459,0.5955,0.7136,0.6865,🟢 Elite — self made,0.4903,8477402,"2022-23, 2023-24, 2024-25, 2025-26",75.25,2.0428,2.1573,0.7318,0.2396,170916,121572
Ty Dellandrea,SJS,C,0.8565,0.439,0.5125,45,501.17,11.137,53,1.178,95,2.111,63.04,20.01,0.8787,0.7293,0.9422,0.7559,0.9539,0.6291,0.5182,0.6893,0.5912,🔴 Underperforming — tough situation,0.4824,8480848,"2022-23, 2023-24, 2024-25, 2025-26",79.99,1.4394,1.5201,0.6691,0.2647,79912,39569
Nick Suzuki,MTL,C,0.857,0.6842,0.7984,82,1196.78,14.595,194,2.366,156,1.902,70.26,25.6,0.9793,0.9331,1.0301,0.9884,0.9708,0.6527,0.6097,0.7158,0.7017,🟢 Elite — self made,0.5064,8480018,"2022-23, 2023-24, 2024-25, 2025-26",74.4,2.2435,2.3679,0.6821,0.259,200954,140862
Ryan Reaves,SJS,R,0.8572,0.3328,0.3882,50,387.9,7.758,52,1.04,50,1.0,63.69,23.65,0.8877,0.8623,0.9849,0.8616,0.9233,0.602,0.4387,0.662,0.5066,🔴 Underperforming — tough situation,0.4838,8471817,"2022-23, 2023-24, 2024-25, 2025-26",76.35,1.0913,1.1515,0.6467,0.2745,56681,44255
Jonatan Berggren,STL,R,0.8575,0.603,0.7032,50,612.53,12.251,102,2.04,82,1.64,72.82,27.24,1.015,0.993,1.0078,1.1104,1.1023,0.6295,0.5745,0.6931,0.6607,🟡 Solid — self made,0.4933,8481013,"2022-23, 2023-24, 2024-25, 2025-26",72.76,1.9773,2.0857,0.7226,0.2453,96266,70227
Matvei Michkov,PHI,R,0.858,0.5609,0.6537,81,967.88,11.949,217,2.679,74,0.914,73.84,24.29,1.0292,0.8856,1.0619,0.9566,1.1128,0.6232,0.5861,0.6846,0.6779,🟡 Solid — self made,0.5282,8484387,"2024-25, 2025-26",75.71,1.8391,1.9387,0.6953,0.2539,151335,110733
Matthew Knies,TOR,L,0.8581,0.6602,0.7693,79,1093.63,13.843,179,2.266,138,1.747,68.92,27.01,0.9607,0.9847,0.9842,1.0664,0.9944,0.6364,0.6517,0.698,0.7629,🟢 Elite — self made,0.4984,8482720,"2022-23, 2023-24, 2024-25, 2025-26",72.99,2.1646,2.2818,0.7003,0.2533,176960,123867
Otto Stenberg,STL,C,0.8589,0.5738,0.6681,32,383.28,11.978,59,1.844,67,2.094,70.36,26.71,0.9807,0.9737,0.9662,1.092,1.1153,0.632,0.5789,0.6917,0.668,🟡 Solid — self made,0.4729,8484230,2025-26,73.29,1.8816,1.9815,0.7282,0.2446,61408,44894
Mathieu Joseph,LAK,R,0.8592,0.5858,0.6818,50,556.45,11.129,67,1.34,78,1.56,68.91,32.55,0.9605,1.1868,0.956,1.3044,0.9998,0.6059,0.5604,0.6783,0.6436,🟡 Solid — self made,0.5023,8478472,"2022-23, 2023-24, 2024-25, 2025-26",67.45,1.9208,2.022,0.7208,0.2496,85571,49982
Kiefer Sherwood,SJS,L,0.8592,0.7101,0.8265,71,935.17,13.171,132,1.859,131,1.845,70.55,33.36,0.9833,1.216,1.0177,1.2977,0.8717,0.6282,0.6144,0.6958,0.7133,🟢 Elite — self made,0.4954,8480748,"2022-23, 2023-24, 2024-25, 2025-26",66.64,2.3284,2.4513,0.6932,0.257,147828,94968
Jaden Schwartz,SEA,C,0.8595,0.5953,0.6926,50,646.08,12.922,123,2.46,125,2.5,72.62,23.79,1.0122,0.8672,1.0403,0.9375,1.0437,0.6417,0.5782,0.7115,0.6655,🟡 Solid — self made,0.5003,8475768,"2022-23, 2023-24, 2024-25, 2025-26",76.21,1.952,2.0542,0.698,0.2537,104308,71615
Trevor Zegras,PHI,C,0.8596,0.721,0.8388,81,1174.4,14.499,171,2.111,126,1.556,70.97,28.51,0.9892,1.0395,1.0138,1.1208,0.9496,0.6439,0.606,0.7045,0.6994,🟢 Elite — self made,0.4816,8481533,"2022-23, 2023-24, 2024-25, 2025-26",71.49,2.3642,2.4877,0.7,0.2544,188744,137375
Ryan Winterton,SEA,C,0.86,0.5154,0.5993,67,730.03,10.896,94,1.403,135,2.015,71.17,25.72,0.992,0.9375,1.0259,1.0035,1.0243,0.6215,0.5754,0.686,0.6587,🔴 Underperforming — tough situation,0.504,8482751,"2023-24, 2024-25, 2025-26",74.28,1.6898,1.7773,0.6937,0.2563,112798,55407
Barclay Goodrow,SJS,C,0.8601,0.412,0.479,81,745.28,9.201,88,1.086,129,1.593,61.92,26.43,0.8631,0.9635,0.9501,0.9709,0.9711,0.6069,0.4417,0.6681,0.5084,🔴 Underperforming — tough situation,0.4842,8476624,"2022-23, 2023-24, 2024-25, 2025-26",73.57,1.3509,1.4207,0.6517,0.2722,110639,84383
Nikita Grebenkin,PHI,R,0.8601,0.5501,0.6396,55,601.23,10.932,72,1.309,70,1.273,71.31,29.05,0.994,1.059,1.0317,1.1274,0.9967,0.6277,0.5633,0.6855,0.6501,🟡 Solid — self made,0.4742,8483733,"2024-25, 2025-26",70.95,1.8039,1.8971,0.6912,0.2577,91593,59301
Robert Thomas,STL,C,0.8604,0.7149,0.8309,63,886.55,14.072,194,3.079,162,2.571,77.17,27.34,1.0757,0.9968,1.0476,1.1311,0.9669,0.6533,0.6241,0.7198,0.7209,🟢 Elite — self made,0.4939,8480023,"2022-23, 2023-24, 2024-25, 2025-26",72.66,2.3442,2.4643,0.7367,0.2417,145173,104217
Eeli Tolvanen,SEA,R,0.861,0.5543,0.6438,77,969.35,12.589,145,1.883,214,2.779,69.9,22.54,0.9744,0.8218,0.998,0.889,1.0756,0.6468,0.5982,0.7135,0.6862,🟡 Solid — self made,0.4953,8480009,"2022-23, 2023-24, 2024-25, 2025-26",77.46,1.8175,1.9094,0.7004,0.2536,159563,102053
Kyle MacLean,NYI,C,0.8611,0.4677,0.5431,59,605.37,10.26,78,1.322,76,1.288,70.18,24.17,0.9782,0.8812,0.9678,0.9854,0.9489,0.6032,0.4871,0.6635,0.5582,🔴 Underperforming — tough situation,0.5077,8481237,"2023-24, 2024-25, 2025-26",75.83,1.5335,1.6108,0.7252,0.2453,89604,68769
Dylan Holloway,STL,L,0.8613,0.7384,0.8574,58,849.23,14.642,164,2.828,100,1.724,78.32,26.49,1.0916,0.9658,1.0668,1.0939,0.97,0.63,0.6064,0.6994,0.6983,🟢 Elite — self made,0.5007,8482077,"2022-23, 2023-24, 2024-25, 2025-26",73.51,2.4213,2.5429,0.7342,0.2422,131979,100097
Cole Koepke,WPG,L,0.8613,0.4372,0.5076,65,559.35,8.605,64,0.985,101,1.554,76.39,27.64,1.0648,1.0077,1.0674,1.1089,0.9067,0.6093,0.5065,0.678,0.5735,🔴 Underperforming — tough situation,0.4914,8481043,"2022-23, 2023-24, 2024-25, 2025-26",72.36,1.4335,1.5054,0.7157,0.2493,85028,47276
Viktor Arvidsson,BOS,L,0.8616,0.5419,0.629,69,824.15,11.944,123,1.783,162,2.348,66.0,25.54,0.9199,0.931,0.9934,0.9498,1.0232,0.6401,0.5526,0.7052,0.6302,🔴 Underperforming — tough situation,0.5316,8478042,"2022-23, 2023-24, 2024-25, 2025-26",74.46,1.777,1.8656,0.6643,0.2689,133093,98617
Cole Caufield,MTL,R,0.8618,0.6139,0.7124,80,1077.07,13.463,200,2.5,118,1.475,69.54,24.44,0.9692,0.891,1.0168,0.9358,1.0005,0.653,0.6437,0.7161,0.7435,🟡 Solid — self made,0.5085,8481540,"2022-23, 2023-24, 2024-25, 2025-26",75.56,2.0131,2.113,0.6839,0.2612,180594,128653
Vladislav Namestnikov,WPG,C,0.8619,0.5831,0.6765,60,667.98,11.133,115,1.917,85,1.417,77.26,29.07,1.0769,1.0599,1.076,1.1664,1.0181,0.6213,0.5644,0.6879,0.6388,🟡 Solid — self made,0.5238,8476480,"2022-23, 2023-24, 2024-25, 2025-26",70.93,1.9121,2.0066,0.7181,0.2493,105388,70876
Bobby Brink,MIN,R,0.8621,0.6014,0.6976,68,865.9,12.734,121,1.779,89,1.309,68.14,26.8,0.9498,0.977,0.9776,1.044,1.112,0.6365,0.5649,0.698,0.6432,🟡 Solid — self made,0.5098,8481553,"2023-24, 2024-25, 2025-26",73.2,1.9721,2.0691,0.6971,0.2567,138742,100088
Noah Cates,PHI,L,0.8626,0.4917,0.5701,82,969.45,11.823,168,2.049,120,1.463,71.0,19.4,0.9896,0.7071,1.0242,0.755,1.1776,0.6384,0.5801,0.6998,0.6735,🔴 Underperforming — tough situation,0.5124,8480220,"2022-23, 2023-24, 2024-25, 2025-26",80.6,1.6124,1.6907,0.6932,0.2569,155617,112030
Miles Wood,CBJ,L,0.8629,0.494,0.5725,54,582.08,10.779,74,1.37,95,1.759,70.58,24.3,0.9837,0.8858,1.0003,0.9594,1.0077,0.63,0.5565,0.6933,0.6243,🔴 Underperforming — tough situation,0.4862,8477425,"2022-23, 2023-24, 2024-25, 2025-26",75.7,1.6199,1.6979,0.7056,0.2533,93047,66324
Oskar Sundqvist,STL,C,0.8634,0.4456,0.5161,52,528.42,10.162,56,1.077,125,2.404,72.45,21.37,1.0099,0.7791,1.0081,0.8661,1.0412,0.6172,0.5203,0.6789,0.6023,🔴 Underperforming — tough situation,0.4904,8476897,"2022-23, 2023-24, 2024-25, 2025-26",78.63,1.4612,1.5308,0.7187,0.2467,81713,48200
Bobby McMann,SEA,C,0.8639,0.7279,0.8426,77,1087.18,14.119,175,2.273,169,2.195,70.34,30.8,0.9804,1.1228,1.0019,1.2001,0.9943,0.6381,0.653,0.7005,0.7572,🟢 Elite — self made,0.4951,8482259,"2022-23, 2023-24, 2024-25, 2025-26",69.2,2.3869,2.499,0.7021,0.2566,173581,116727
Carl Grundstrom,PHI,R,0.8641,0.5249,0.6075,47,513.4,10.923,66,1.404,67,1.426,68.03,27.76,0.9482,1.0121,0.9796,1.0724,0.9764,0.6293,0.5591,0.6919,0.6457,🔴 Underperforming — tough situation,0.5173,8479336,"2022-23, 2023-24, 2024-25, 2025-26",72.24,1.7211,1.8017,0.6944,0.2589,80159,49769
Travis Konecny,PHI,R,0.8642,0.6245,0.7226,77,1086.13,14.106,177,2.299,149,1.935,71.28,22.29,0.9935,0.8126,1.0207,0.8696,1.0559,0.6467,0.6149,0.7075,0.7111,🟡 Solid — self made,0.5094,8478439,"2022-23, 2023-24, 2024-25, 2025-26",77.71,2.0478,2.1433,0.6983,0.2563,179113,115982
Max Domi,TOR,C,0.8643,0.6284,0.7271,80,1017.25,12.716,174,2.175,149,1.863,72.96,27.41,1.017,0.9992,1.0432,1.0667,0.9415,0.6368,0.6831,0.6988,0.7974,🟢 Elite — self made,0.4915,8477503,"2022-23, 2023-24, 2024-25, 2025-26",72.59,2.0606,2.1565,0.6994,0.2569,163720,104451
Adam Gaudette,SJS,C,0.8645,0.477,0.5518,66,680.28,10.307,78,1.182,127,1.924,65.6,26.7,0.9144,0.9735,0.9895,0.9858,1.0262,0.6151,0.5119,0.6805,0.5856,🔴 Underperforming — tough situation,0.4859,8478874,"2023-24, 2024-25, 2025-26",73.3,1.5641,1.6365,0.663,0.2709,103003,72078
Denver Barkey,PHI,C,0.8646,0.59,0.6825,43,496.77,11.553,69,1.605,78,1.814,72.82,29.31,1.0151,1.0685,1.0376,1.1422,1.049,0.634,0.5974,0.699,0.6893,🟡 Solid — self made,0.5548,8484142,2025-26,70.69,1.9347,2.0241,0.7019,0.2566,79452,56811
James van Riemsdyk,DET,L,0.8652,0.469,0.5421,72,687.72,9.552,106,1.472,110,1.528,71.13,27.75,0.9915,1.0116,1.0136,1.0806,1.0197,0.6045,0.5657,0.667,0.6437,🔴 Underperforming — tough situation,0.5058,8474037,"2022-23, 2023-24, 2024-25, 2025-26",72.25,1.5378,1.6078,0.7018,0.2568,105514,72836
Zack Ostapchuk,SJS,C,0.8652,0.3842,0.4441,58,507.58,8.751,65,1.121,93,1.603,58.64,26.71,0.8174,0.9736,0.8971,0.9754,0.9651,0.601,0.4314,0.6652,0.4993,🔴 Underperforming — tough situation,0.4824,8482859,"2023-24, 2024-25, 2025-26",73.29,1.2599,1.3171,0.6537,0.2738,75361,57963
Shane Wright,SEA,C,0.8661,0.5287,0.6105,73,857.85,11.751,205,2.808,59,0.808,69.93,23.61,0.9747,0.8607,1.001,0.9158,1.0864,0.6086,0.5885,0.6735,0.6762,🔴 Underperforming — tough situation,0.5033,8483524,"2022-23, 2023-24, 2024-25, 2025-26",76.39,1.7336,1.8105,0.6986,0.2578,132932,67770
Frederick Gaudreau,SEA,C,0.8662,0.551,0.6361,67,895.15,13.36,95,1.418,285,4.254,65.35,21.16,0.9108,0.7716,0.9336,0.8233,1.0292,0.6375,0.5684,0.6984,0.654,🟡 Solid — self made,0.4912,8477919,"2022-23, 2023-24, 2024-25, 2025-26",78.84,1.8067,1.8867,0.7,0.2571,143780,80942
Kaapo Kakko,SEA,R,0.8666,0.5849,0.6749,64,806.97,12.609,193,3.016,86,1.344,70.59,24.92,0.9839,0.9084,1.01,0.9652,1.0834,0.6327,0.6146,0.6943,0.7045,🟡 Solid — self made,0.4968,8481554,"2022-23, 2023-24, 2024-25, 2025-26",75.08,1.9178,2.0018,0.6989,0.2582,129107,81100
Marc Gatcomb,NYI,C,0.8669,0.4466,0.5152,49,489.47,9.989,66,1.347,64,1.306,74.19,21.67,1.0341,0.7899,1.0323,0.8708,0.9515,0.5975,0.4847,0.6594,0.5576,🔴 Underperforming — tough situation,0.5161,8483553,"2024-25, 2025-26",78.33,1.4645,1.528,0.7187,0.2488,72613,57677
Casey Cizikas,NYI,C,0.8673,0.4542,0.5237,81,815.97,10.074,116,1.432,120,1.481,74.86,21.83,1.0434,0.7959,1.0496,0.8686,1.0003,0.5996,0.4971,0.6605,0.5696,🔴 Underperforming — tough situation,0.5041,8475231,"2022-23, 2023-24, 2024-25, 2025-26",78.17,1.4893,1.5531,0.7132,0.2513,122909,87580
Dalibor Dvorsky,STL,C,0.8675,0.5484,0.6322,70,842.05,12.029,157,2.243,102,1.457,72.59,23.26,1.0118,0.848,0.9948,0.9443,1.1133,0.6183,0.5946,0.682,0.6863,🟡 Solid — self made,0.5109,8484164,"2024-25, 2025-26",76.74,1.7982,1.8749,0.7297,0.2463,129970,92031
Nicolas Roy,COL,C,0.8683,0.5842,0.6728,73,861.58,11.803,79,1.082,158,2.164,69.34,28.88,0.9664,1.0529,0.989,1.1146,0.9325,0.614,0.6098,0.6788,0.6957,🟡 Solid — self made,0.4924,8478462,"2022-23, 2023-24, 2024-25, 2025-26",71.12,1.9157,1.9956,0.7011,0.2591,131262,75572
Brayden Schenn,NYI,C,0.8684,0.6336,0.7296,80,1082.1,13.526,204,2.55,159,1.988,70.34,25.52,0.9805,0.9304,0.9648,1.0254,1.0141,0.6259,0.6069,0.6935,0.6981,🟢 Elite — self made,0.4786,8475170,"2022-23, 2023-24, 2024-25, 2025-26",74.48,2.0775,2.1639,0.7291,0.2489,171017,127017
Alexandre Texier,MTL,C,0.8685,0.5888,0.6779,51,616.47,12.088,74,1.451,74,1.451,72.52,26.78,1.0108,0.9762,1.0657,1.0036,0.9525,0.6292,0.5907,0.6923,0.6779,🟡 Solid — self made,0.4745,8480074,"2023-24, 2024-25, 2025-26",73.22,1.9305,2.0105,0.6805,0.2668,98124,67517
Jordan Kyrou,STL,C,0.8687,0.5551,0.639,71,910.73,12.827,170,2.394,78,1.099,73.15,20.45,1.0197,0.7456,0.9974,0.8407,1.0311,0.6375,0.6091,0.7043,0.7045,🟡 Solid — self made,0.4976,8479385,"2022-23, 2023-24, 2024-25, 2025-26",79.55,1.82,1.8951,0.7334,0.2433,145786,108255
Jake Neighbours,STL,L,0.8689,0.5459,0.6283,68,856.15,12.59,155,2.279,126,1.853,72.25,20.9,1.007,0.7619,0.9822,0.8593,1.0272,0.6405,0.6152,0.7069,0.7118,🔴 Underperforming — tough situation,0.4831,8482089,"2022-23, 2023-24, 2024-25, 2025-26",79.1,1.7902,1.8635,0.7356,0.2432,139693,100736
Casey Mittelstadt,BOS,C,0.8693,0.5658,0.6509,71,908.57,12.797,126,1.775,163,2.296,63.81,25.08,0.8894,0.9144,0.9548,0.922,0.9895,0.6442,0.5567,0.7087,0.6354,🟡 Solid — self made,0.5008,8479999,"2022-23, 2023-24, 2024-25, 2025-26",74.92,1.8553,1.9304,0.6683,0.272,147805,107652
Christian Dvorak,PHI,C,0.8696,0.6244,0.718,80,1094.62,13.683,177,2.212,160,2.0,72.15,23.48,1.0056,0.8561,1.0338,0.9026,1.068,0.6466,0.64,0.7084,0.7416,🟡 Solid — self made,0.4762,8477989,"2022-23, 2023-24, 2024-25, 2025-26",76.52,2.0475,2.1297,0.6979,0.2602,179425,117823
Pavel Zacha,BOS,C,0.8697,0.5272,0.6062,78,937.37,12.018,132,1.692,170,2.179,67.42,23.31,0.9397,0.8498,1.0184,0.8428,1.014,0.6434,0.579,0.708,0.6604,🔴 Underperforming — tough situation,0.4957,8478401,"2022-23, 2023-24, 2024-25, 2025-26",76.69,1.7286,1.7978,0.6621,0.2766,152749,110007
Sean Couturier,PHI,C,0.8698,0.6032,0.6934,78,996.62,12.777,135,1.731,211,2.705,72.25,25.2,1.0071,0.9186,1.0379,0.9647,1.0054,0.6348,0.5675,0.695,0.6549,🟡 Solid — self made,0.5317,8476461,"2023-24, 2024-25, 2025-26",74.8,1.9777,2.0567,0.6961,0.2612,160549,115949
Owen Tippett,PHI,R,0.8704,0.6471,0.7435,81,1062.08,13.112,143,1.765,182,2.247,72.71,27.43,1.0134,0.9999,1.0399,1.0524,1.0537,0.6392,0.6183,0.7006,0.7158,🟢 Elite — self made,0.5298,8480015,"2022-23, 2023-24, 2024-25, 2025-26",72.57,2.1219,2.2051,0.6991,0.2606,171220,124368
Mason Appleton,DET,C,0.8705,0.5643,0.6482,65,771.85,11.875,119,1.831,119,1.831,72.63,25.4,1.0124,0.9261,1.0362,0.978,1.061,0.6197,0.566,0.679,0.644,🟡 Solid — self made,0.5036,8478891,"2022-23, 2023-24, 2024-25, 2025-26",74.6,1.8502,1.9225,0.7009,0.2597,120309,81489
Garnet Hathaway,PHI,R,0.8712,0.4159,0.4774,66,601.8,9.118,73,1.106,105,1.591,66.33,25.68,0.9245,0.9363,0.9612,0.9708,1.0641,0.6165,0.5476,0.6742,0.631,🔴 Underperforming — tough situation,0.5291,8477903,"2022-23, 2023-24, 2024-25, 2025-26",74.32,1.3638,1.4159,0.6901,0.2646,90522,41772
Cole Perfetti,WPG,C,0.8713,0.5585,0.641,67,841.6,12.561,155,2.313,118,1.761,73.58,21.62,1.0256,0.7883,1.0311,0.852,0.9429,0.6349,0.5969,0.7005,0.6713,🟡 Solid — self made,0.5145,8482149,"2022-23, 2023-24, 2024-25, 2025-26",78.38,1.8314,1.9012,0.7136,0.2538,133644,98420
Nick Foligno,MIN,L,0.8716,0.464,0.5324,54,544.07,10.075,53,0.981,105,1.944,77.56,21.88,1.0811,0.7977,1.1045,0.8453,0.9818,0.6111,0.5534,0.6765,0.6387,🔴 Underperforming — tough situation,0.4878,8473422,"2022-23, 2023-24, 2024-25, 2025-26",78.12,1.5215,1.579,0.7022,0.2589,83879,59171
Juraj Slafkovský,MTL,L,0.8725,0.6276,0.7194,82,1139.32,13.894,202,2.463,132,1.61,70.2,23.71,0.9785,0.8644,1.0322,0.8783,0.9498,0.6462,0.6203,0.7101,0.7139,🟡 Solid — self made,0.5071,8483515,"2022-23, 2023-24, 2024-25, 2025-26",76.29,2.0581,2.1336,0.6801,0.27,187632,134635
Chandler Stephenson,SEA,C,0.8731,0.592,0.678,79,1083.02,13.709,152,1.924,304,3.848,71.19,21.1,0.9923,0.7692,1.0168,0.8081,1.0485,0.6556,0.5903,0.7232,0.6806,🟡 Solid — self made,0.4865,8476905,"2022-23, 2023-24, 2024-25, 2025-26",78.9,1.941,2.0109,0.7001,0.2611,180292,119662
